,age_carte_grise,age_vehicule,agepr,cataeu,cs42pr,dip14pr,etat_veh_achat,ident_men,km_autre_carbu,km_diesel,km_essence,mloy_d,nactifs,nbphab,nenfants,npers,ocde10,pondmen,poste_07_2_2_1_1,prix_achat,revtot,situapr,stalog,tau,tuu,typmen,veh_tot,vp_deplacements_pro,vp_domicile_travail,rural,petite_ville,moyenne_ville,grande_ville,paris,aides_logement,nb_essence,nb_diesel,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_3
10353,7.0,9.0,58.0,111,52,41,0.0,7806,0.0,0.0,45.0,0.0,2.0,5.0,0.0,2.0,1.5,1421.4190640589347,1820.0,0.0,33635.0,1,2,8,7.0,3,1.0,0.0,1.0,0,0,0,1,0,0,1.0,0.0,22423.333333333332,3,0,3_0,3_0
10354,5.0,7.0,40.0,111,55,71,0.0,7808,0.0,0.0,70.0,0.0,1.0,5.0,5.0,7.0,3.4,1142.1243169274521,1664.0,0.0,34954.0,1,3,7,6.0,4,1.0,0.0,1.0,0,0,1,0,0,1,1.0,0.0,10280.588235294117,1,0,1_1,1_0
10355,2.0,2.0,63.0,111,78,50,0.0,7809,0.0,100.0,0.0,0.0,1.0,3.0,0.0,2.0,1.5,2801.3485239283978,0.0,0.0,22628.0,5,1,9,7.0,3,1.0,0.0,1.0,0,0,0,1,0,0,0.0,1.0,15085.333333333334,2,0,2_0,2_0
10356,1.0,10.0,86.0,112,78,50,2.0,7810,0.0,0.0,120.0,0.0,0.0,3.0,0.0,2.0,1.5,3137.302307764384,0.0,700.0,26103.0,5,1,8,0.0,3,2.0,0.0,1.0,1,0,0,0,0,0,2.0,0.0,17402.0,2,0,2_0,2_1
10357,0.0,0.0,45.0,111,31,20,0.0,7811,0.0,0.0,0.0,0.0,2.0,7.0,2.0,4.0,2.1,2784.0640996318025,0.0,0.0,54920.0,1,2,4,4.0,4,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,26152.38095238095,4,0,4_0,4_0
10358,0.0,0.0,64.0,112,71,50,0.0,7812,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2209.292631970182,0.0,0.0,11577.0,5,3,9,1.0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,11577.0,1,0,1_0,1_0
10359,7.0,17.0,72.0,111,77,41,0.0,7815,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,3968.6029118036195,0.0,0.0,43317.0,5,1,6,5.0,1,1.0,1.0,0.0,0,0,1,0,0,0,1.0,0.0,43317.0,5,0,5,5_0
10360,13.0,13.0,58.0,111,38,12,0.0,7817,0.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,1.5,2018.1210483377117,0.0,0.0,143528.0,1,2,8,7.0,3,1.0,0.0,0.0,0,0,0,1,0,0,0.0,1.0,95685.33333333333,5,0,5,5_0
10361,4.0,10.0,54.0,111,37,31,0.0,7819,0.0,0.0,0.0,0.0,2.0,7.0,1.0,3.0,2.0,2713.4850749524808,0.0,0.0,206169.0,1,2,10,8.0,4,1.0,1.0,0.0,0,0,0,0,1,0,0.0,1.0,103084.5,5,0,5,5_0
10362,10.0,10.0,71.0,111,75,50,0.0,782,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.5,1799.7876104663314,0.0,0.0,32439.0,5,1,6,4.0,3,1.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,21626.0,3,0,3_0,3_0
10363,0.0,0.0,52.0,111,34,10,0.0,7820,0.0,0.0,0.0,0.0,2.0,7.0,0.0,2.0,1.5,1959.6701584667867,4474.6,0.0,218201.0,1,1,9,7.0,3,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,145467.33333333334,5,0,5,5_0
10364,1.0,16.0,35.0,112,52,50,2.0,7821,0.0,0.0,250.0,0.0,1.0,4.0,2.0,3.0,1.6,1124.3729413856925,1040.0,4000.0,26525.0,1,2,8,1.0,2,3.0,0.0,0.0,0,1,0,0,0,1,2.0,1.0,16578.125,2,0,2_1,2_0
10365,4.0,4.0,36.0,111,46,43,0.0,7824,0.0,0.0,400.0,0.0,2.0,3.0,1.0,3.0,1.8,2421.2603795507534,0.0,0.0,25586.0,4,2,8,6.0,4,2.0,0.0,1.0,0,0,1,0,0,1,1.0,1.0,14214.444444444443,2,0,2_1,2_0
10366,25.0,25.0,72.0,111,78,71,0.0,7825,0.0,0.0,0.0,31.0,0.0,2.0,0.0,1.0,1.0,3734.412039514338,0.0,0.0,13170.0,5,3,10,8.0,1,1.0,0.0,0.0,0,0,0,0,1,1,1.0,0.0,13170.0,1,0,1_1,1_0
10367,11.0,14.0,56.0,111,55,50,0.0,7826,0.0,0.0,0.0,274.0,1.0,2.0,0.0,1.0,1.0,2872.108855861905,1560.0,0.0,22854.0,1,3,7,5.0,1,1.0,0.0,0.0,0,0,1,0,0,1,1.0,0.0,22854.0,3,0,3_1,3_0
10368,0.0,6.0,38.0,300,13,43,2.0,7828,0.0,0.0,0.0,0.0,1.0,6.0,4.0,6.0,2.7,1492.0225434468045,0.0,12500.0,30452.0,1,2,0,0.0,4,2.0,0.0,0.0,1,0,0,0,0,1,0.0,2.0,11278.518518518518,1,0,1_1,1_1
10369,0.0,0.0,52.0,111,22,31,0.0,7829,0.0,0.0,0.0,933.0,2.0,2.0,0.0,2.0,1.5,3469.956279081641,0.0,0.0,52907.0,1,3,10,8.0,3,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,35271.333333333336,5,0,5,5_0
10370,6.0,6.0,28.0,112,67,60,0.0,7830,0.0,0.0,0.0,0.0,2.0,5.0,2.0,4.0,2.1,3867.44632555372,0.0,0.0,41131.0,1,2,10,0.0,4,2.0,1.0,1.0,1,0,0,0,0,1,0.0,2.0,19586.190476190477,3,0,3_1,3_1
10371,7.0,11.0,68.0,112,74,50,0.0,7834,0.0,100.0,0.0,0.0,0.0,8.0,0.0,2.0,1.5,1805.0820208463156,1562.6000000000001,0.0,37925.0,5,1,10,0.0,3,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,25283.333333333332,4,0,4_0,4_1
10372,0.0,13.0,66.0,111,78,71,0.0,7835,0.0,0.0,700.0,0.0,0.0,4.0,0.0,1.0,1.0,2178.3958283528045,0.0,0.0,20975.0,5,1,9,7.0,1,1.0,1.0,1.0,0,0,0,1,0,0,1.0,0.0,20975.0,3,0,3_0,3_0
10373,1.0,3.0,21.0,111,84,41,0.0,7837,0.0,1200.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5881.837566359591,0.0,0.0,16184.0,3,3,10,8.0,1,1.0,0.0,1.0,0,0,0,0,1,0,0.0,1.0,16184.0,2,0,2_0,2_0
10374,5.0,5.0,71.0,111,77,50,0.0,7838,0.0,550.0,0.0,0.0,1.0,5.0,0.0,2.0,1.5,1688.913948114323,3641.04,0.0,37640.0,5,1,8,7.0,3,2.0,0.0,1.0,0,0,0,1,0,0,0.0,2.0,25093.333333333332,4,0,4_0,4_0
10375,0.0,0.0,44.0,112,47,31,0.0,7839,0.0,0.0,0.0,820.0,1.0,5.0,1.0,2.0,1.3,392.8730518873018,4042.4800000000005,0.0,28839.0,1,3,9,0.0,2,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,22183.846153846152,3,0,3_0,3_1
10376,3.0,6.0,59.0,111,78,71,0.0,784,0.0,400.0,0.0,48.0,0.0,4.0,1.0,3.0,2.0,2270.1722134153965,0.0,0.0,14212.0,7,3,9,7.0,4,2.0,0.0,1.0,0,0,0,1,0,1,0.0,2.0,7106.0,1,0,1_1,1_0
10377,6.0,21.0,36.0,120,42,50,0.0,7841,0.0,0.0,0.0,0.0,2.0,6.0,2.0,4.0,2.1,2085.0755491132654,2912.0,0.0,39190.0,1,2,0,0.0,4,2.0,0.0,0.0,1,0,0,0,0,1,1.0,1.0,18661.90476190476,2,0,2_1,2_1
10378,6.0,6.0,54.0,111,48,60,0.0,7842,0.0,0.0,0.0,603.0,3.0,6.0,2.0,4.0,2.5,1893.173032757343,1869.4,0.0,28851.0,5,3,8,6.0,4,1.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,11540.4,1,0,1_0,1_0
10379,5.0,5.0,73.0,111,77,50,0.0,7843,0.0,200.0,0.0,313.0,0.0,2.0,0.0,1.0,1.0,2495.1363791418016,1300.0,0.0,17860.0,5,3,7,5.0,1,1.0,0.0,1.0,0,0,1,0,0,0,0.0,1.0,17860.0,2,0,2_0,2_0
10380,3.0,7.0,90.0,211,78,50,0.0,7845,0.0,10.0,0.0,0.0,0.0,6.0,1.0,2.0,1.5,1677.3623558879667,0.0,0.0,54019.0,5,4,1,3.0,2,1.0,0.0,1.0,0,1,0,0,0,0,0.0,1.0,36012.666666666664,5,0,5,5_0
10381,8.0,8.0,37.0,111,45,31,0.0,7847,0.0,0.0,200.0,0.0,2.0,3.0,3.0,5.0,2.4,1920.1543104878674,0.0,0.0,54981.0,1,2,10,8.0,4,2.0,0.0,1.0,0,0,0,0,1,0,2.0,0.0,22908.75,3,0,3_0,3_0
10382,1.0,1.0,77.0,111,74,50,1.0,7849,0.0,350.0,200.0,0.0,0.0,5.0,0.0,2.0,1.5,2159.78501981688,0.0,32600.0,42547.0,5,1,8,7.0,3,2.0,0.0,1.0,0,0,0,1,0,0,1.0,1.0,28364.666666666668,4,0,4_0,4_0
10383,1.0,14.0,45.0,111,43,33,0.0,785,0.0,600.0,150.0,800.0,1.0,4.0,2.0,3.0,2.0,581.1379729724622,1809.6,0.0,31690.0,1,3,9,7.0,2,2.0,1.0,1.0,0,0,0,1,0,0,1.0,1.0,15845.0,2,0,2_0,2_0
10384,0.0,0.0,84.0,111,77,60,0.0,7851,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,2349.7604437710233,0.0,0.0,18324.0,5,1,6,4.0,1,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,18324.0,2,0,2_0,2_0
10385,3.0,7.0,75.0,111,74,44,0.0,7857,0.0,150.0,0.0,0.0,1.0,2.0,0.0,2.0,1.5,2375.8398375975257,0.0,0.0,53217.0,5,2,10,8.0,3,2.0,0.0,1.0,0,0,0,0,1,0,0.0,2.0,35478.0,5,0,5,5_0
10386,0.0,0.0,25.0,111,67,60,0.0,7859,0.0,0.0,0.0,680.0,1.0,2.0,0.0,1.0,1.0,3623.0082447865525,0.0,0.0,20183.0,1,3,10,8.0,1,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,20183.0,3,0,3_0,3_0
10387,0.0,0.0,65.0,111,34,10,0.0,786,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,1.5,1739.9933746505294,0.0,0.0,85510.0,1,1,9,7.0,3,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,57006.666666666664,5,0,5,5_0
10388,2.0,9.0,62.0,211,78,71,0.0,7861,0.0,0.0,250.0,0.0,0.0,2.0,0.0,1.0,1.0,3908.9447008664547,0.0,0.0,5822.0,4,1,1,3.0,1,1.0,0.0,1.0,0,1,0,0,0,0,1.0,0.0,5822.0,1,0,1_0,1_0
10389,0.0,0.0,30.0,111,55,41,0.0,7863,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.3,1003.6183141554017,1040.0,0.0,17504.0,1,3,4,3.0,2,0.0,0.0,0.0,0,1,0,0,0,1,0.0,0.0,13464.615384615385,1,0,1_1,1_0
10390,0.0,0.0,87.0,111,77,50,0.0,7864,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,2115.285661521183,0.0,0.0,24232.0,5,1,6,4.0,1,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,24232.0,4,0,4_0,4_0
10391,0.0,0.0,59.0,120,62,71,0.0,7865,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1857.5004501834824,0.0,0.0,14668.0,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,14668.0,2,0,2_0,2_1
10392,0.0,0.0,45.0,111,48,42,0.0,7867,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,2701.7442372206183,2600.0,0.0,32578.0,1,1,5,4.0,1,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,32578.0,5,0,5,5_0
10393,0.0,0.0,45.0,111,65,50,0.0,7868,0.0,0.0,0.0,279.0,1.0,1.0,0.0,1.0,1.0,2670.802981568463,0.0,0.0,14732.0,4,3,8,7.0,1,0.0,0.0,0.0,0,0,0,1,0,1,0.0,0.0,14732.0,2,0,2_1,2_0
10394,0.0,0.0,26.0,112,56,50,0.0,7869,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,1.6,965.4244355759502,2080.0,0.0,16857.0,4,3,6,1.0,2,0.0,0.0,0.0,0,1,0,0,0,1,0.0,0.0,10535.625,1,0,1_1,1_0
10395,3.0,3.0,74.0,112,78,70,0.0,787,0.0,99999.0,0.0,0.0,1.0,4.0,0.0,2.0,1.5,2309.2487925686237,1308.32,0.0,17649.0,5,1,7,4.0,3,1.0,1.0,1.0,0,0,1,0,0,0,0.0,1.0,11766.0,1,0,1_0,1_0
10396,0.0,0.0,53.0,300,85,50,0.0,7870,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2217.407982369894,0.0,0.0,8925.0,7,3,0,0.0,1,0.0,0.0,0.0,1,0,0,0,0,1,0.0,0.0,8925.0,1,0,1_1,1_1
10397,0.0,0.0,22.0,111,56,50,0.0,7871,0.0,0.0,0.0,82.0,1.0,3.0,1.0,2.0,1.3,1096.2804334674586,0.0,0.0,15929.0,1,3,8,7.0,2,0.0,0.0,0.0,0,0,0,1,0,1,0.0,0.0,12253.076923076922,1,0,1_1,1_0
10398,0.0,0.0,26.0,111,67,50,0.0,7872,0.0,0.0,0.0,276.0,1.0,3.0,0.0,1.0,1.0,3397.120044681143,0.0,0.0,12790.0,1,3,7,5.0,1,0.0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,12790.0,1,0,1_1,1_0
10399,13.0,13.0,75.0,400,75,60,0.0,7874,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2948.7114762320516,1465.36,0.0,24444.0,5,4,0,0.0,1,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,24444.0,4,0,4_0,4_1
10400,17.0,17.0,41.0,111,63,43,0.0,7875,0.0,0.0,0.0,363.0,1.0,4.0,2.0,4.0,2.1,3414.573633034128,525.1999999999999,0.0,31851.0,1,3,8,7.0,4,1.0,0.0,0.0,0,0,0,1,0,1,0.0,1.0,15167.142857142857,2,0,2_1,2_0
10401,10.0,13.0,67.0,111,74,44,0.0,7876,0.0,0.0,99999.0,0.0,0.0,5.0,0.0,2.0,1.5,1488.2489548019528,0.0,0.0,42474.0,5,1,6,5.0,3,1.0,0.0,1.0,0,0,1,0,0,0,1.0,0.0,28316.0,4,0,4_0,4_0
10402,1.0,1.0,59.0,300,52,50,1.0,7878,0.0,350.0,200.0,0.0,1.0,4.0,0.0,1.0,1.0,1556.1409877540534,0.0,20000.0,18739.0,1,2,0,1.0,1,2.0,0.0,1.0,0,1,0,0,0,0,1.0,1.0,18739.0,3,0,3_0,3_0
10403,3.0,3.0,52.0,111,52,50,0.0,7879,0.0,0.0,60.0,235.0,1.0,3.0,0.0,1.0,1.0,2153.9254794933413,0.0,0.0,10790.0,1,3,7,5.0,1,1.0,0.0,1.0,0,0,1,0,0,1,1.0,0.0,10790.0,1,0,1_1,1_0
10404,21.0,23.0,71.0,111,75,50,0.0,7880,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2014.845710834759,0.0,0.0,24592.0,5,1,9,7.0,1,1.0,0.0,0.0,0,0,0,1,0,1,1.0,0.0,24592.0,4,0,4_1,4_0
10405,3.0,6.0,64.0,300,78,50,0.0,7881,0.0,350.0,200.0,0.0,1.0,5.0,1.0,2.0,1.5,5350.688380722057,2600.0,0.0,39798.0,5,1,0,0.0,2,2.0,0.0,1.0,1,0,0,0,0,0,1.0,1.0,26532.0,4,0,4_0,4_1
10406,8.0,8.0,71.0,120,72,20,0.0,7883,0.0,500.0,200.0,315.0,0.0,3.0,0.0,2.0,1.5,2877.3612142002194,0.0,0.0,23217.0,5,3,0,1.0,5,3.0,0.0,0.0,0,1,0,0,0,0,2.0,1.0,15478.0,2,0,2_0,2_0
10407,6.0,15.0,45.0,112,37,50,0.0,7884,0.0,80.0,120.0,0.0,1.0,4.0,0.0,1.0,1.0,1785.2783186984382,3900.0,0.0,35420.0,1,3,8,0.0,1,2.0,0.0,1.0,1,0,0,0,0,0,1.0,1.0,35420.0,5,0,5,5_1
10408,6.0,7.0,76.0,300,78,71,0.0,7885,0.0,30.0,25.0,0.0,0.0,4.0,0.0,2.0,1.5,1707.979735210798,0.0,0.0,24242.0,5,1,0,1.0,3,2.0,0.0,1.0,0,1,0,0,0,0,1.0,1.0,16161.333333333334,2,0,2_0,2_0
10409,0.0,0.0,32.0,211,68,71,0.0,7886,0.0,0.0,0.0,43.0,1.0,4.0,3.0,4.0,2.1,1126.9967213630011,0.0,0.0,22144.0,4,3,3,3.0,2,0.0,0.0,0.0,0,1,0,0,0,1,0.0,0.0,10544.761904761905,1,0,1_1,1_0
10410,11.0,19.0,69.0,112,75,33,0.0,7887,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,1866.8944143739977,0.0,0.0,38183.0,5,4,4,0.0,1,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,38183.0,5,0,5,5_1
10411,10.0,10.0,74.0,111,77,41,0.0,7888,0.0,0.0,0.0,289.0,0.0,2.0,0.0,2.0,1.5,2122.5328015260748,0.0,0.0,39931.0,5,3,9,7.0,3,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,26620.666666666668,4,0,4_0,4_0
10412,17.0,18.0,76.0,211,77,70,0.0,789,0.0,0.0,0.0,372.0,0.0,3.0,0.0,1.0,1.0,1222.9441731472127,0.0,0.0,25762.0,5,3,4,3.0,1,1.0,0.0,0.0,0,1,0,0,0,0,1.0,0.0,25762.0,4,0,4_0,4_0
10413,3.0,3.0,41.0,112,43,33,0.0,7891,0.0,0.0,0.0,0.0,2.0,5.0,2.0,4.0,2.1,2376.580039381453,0.0,0.0,75860.0,1,1,7,0.0,4,1.0,0.0,0.0,1,0,0,0,0,0,0.0,1.0,36123.80952380952,5,0,5,5_1
10414,4.0,12.0,39.0,111,37,20,0.0,7892,0.0,0.0,200.0,0.0,2.0,4.0,1.0,3.0,1.8,2073.847483696715,380.64,0.0,64621.0,1,2,9,7.0,4,1.0,0.0,1.0,0,0,0,1,0,0,1.0,0.0,35900.555555555555,5,0,5,5_0
10415,0.0,0.0,58.0,111,77,50,0.0,7893,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.5,668.9203708540465,2028.0,0.0,49392.0,5,1,4,3.0,3,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,32928.0,5,0,5,5_0
10416,2.0,5.0,48.0,300,46,50,0.0,7895,0.0,146.0,0.0,0.0,2.0,5.0,2.0,4.0,2.1,2776.1873605891146,3572.4,0.0,46036.0,1,2,0,0.0,4,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,21921.90476190476,3,0,3_0,3_1
10417,2.0,2.0,86.0,221,74,70,0.0,7898,0.0,160.0,100.0,0.0,0.0,5.0,0.0,1.0,1.0,2671.786992584897,0.0,0.0,21740.0,5,1,1,2.0,1,3.0,0.0,1.0,0,1,0,0,0,0,2.0,1.0,21740.0,3,0,3_0,3_0
10418,11.0,19.0,59.0,112,74,50,0.0,7899,0.0,0.0,115.0,0.0,1.0,4.0,1.0,3.0,2.0,2576.7832100267615,1952.6,0.0,67967.0,5,1,10,4.0,4,2.0,0.0,1.0,0,0,1,0,0,0,2.0,0.0,33983.5,5,0,5,5_0
10419,11.0,11.0,60.0,111,75,33,0.0,79,0.0,0.0,99999.0,0.0,0.0,5.0,0.0,2.0,1.5,1657.0377486495654,2676.44,0.0,19696.0,7,1,9,7.0,3,2.0,0.0,0.0,0,0,0,1,0,0,2.0,0.0,13130.666666666666,1,0,1_0,1_0
10420,4.0,9.0,42.0,0,54,41,0.0,7900,0.0,10.0,0.0,520.0,1.0,5.0,2.0,3.0,2.0,1139.9447074669524,1664.0,0.0,20090.0,1,3,0,0.0,2,1.0,0.0,1.0,1,0,0,0,0,0,0.0,1.0,10045.0,1,0,1_0,1_1
10421,7.0,7.0,54.0,111,47,50,0.0,7901,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,2.5,3049.7197731197243,5200.0,0.0,78043.0,1,1,8,6.0,4,1.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,31217.2,4,0,4_0,4_0
10422,0.0,14.0,69.0,111,77,70,0.0,7902,0.0,320.0,0.0,245.0,0.0,1.0,0.0,1.0,1.0,3855.570809291012,0.0,0.0,17580.0,5,3,10,8.0,1,2.0,0.0,1.0,0,0,0,0,1,1,0.0,2.0,17580.0,2,0,2_1,2_0
10423,6.0,6.0,65.0,112,74,71,0.0,7904,0.0,0.0,99999.0,0.0,1.0,5.0,0.0,2.0,1.5,1521.9470236627553,0.0,0.0,38550.0,5,1,10,3.0,3,1.0,0.0,1.0,0,1,0,0,0,0,1.0,0.0,25700.0,4,0,4_0,4_0
10424,0.0,0.0,56.0,111,34,20,0.0,7908,0.0,0.0,0.0,0.0,5.0,7.0,4.0,6.0,3.5,2737.334976979133,4571.32,0.0,178095.0,1,1,10,8.0,4,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,50884.28571428572,5,0,5,5_0
10425,0.0,0.0,42.0,111,52,50,0.0,7911,0.0,0.0,0.0,430.0,1.0,3.0,1.0,2.0,1.5,1097.5835838164505,1560.0,0.0,29059.0,1,3,9,7.0,2,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,19372.666666666668,3,0,3_0,3_0
10426,14.0,14.0,42.0,111,85,50,0.0,7912,0.0,0.0,0.0,0.0,1.0,2.0,4.0,5.0,2.6,568.2559679675137,0.0,0.0,29468.0,4,3,10,8.0,2,1.0,0.0,0.0,0,0,0,0,1,1,1.0,0.0,11333.846153846154,1,0,1_1,1_0
10427,1.0,1.0,51.0,111,63,50,1.0,7913,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1786.7584040549134,0.0,26000.0,13700.0,1,3,9,7.0,1,2.0,0.0,0.0,0,0,0,1,0,1,2.0,0.0,13700.0,1,0,1_1,1_0
10428,5.0,5.0,73.0,111,78,70,0.0,7916,0.0,50.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1849.3251944863157,0.0,0.0,22851.0,5,1,8,6.0,1,1.0,0.0,1.0,0,0,1,0,0,0,0.0,1.0,22851.0,3,0,3_0,3_0
10429,1.0,1.0,65.0,300,71,50,1.0,7917,0.0,510.0,0.0,0.0,0.0,5.0,0.0,2.0,1.5,1382.0802104203299,0.0,21100.0,72010.0,5,1,0,0.0,3,2.0,0.0,1.0,1,0,0,0,0,0,0.0,2.0,48006.666666666664,5,0,5,5_1
10430,0.0,0.0,64.0,111,75,60,0.0,7918,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.5,3014.490738386936,0.0,0.0,31342.0,5,2,9,7.0,3,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,20894.666666666668,3,0,3_0,3_0
10431,15.0,20.0,56.0,111,45,42,0.0,7920,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,2.0,1433.015119233471,1927.1200000000001,0.0,39517.0,1,2,7,5.0,2,2.0,1.0,0.0,0,0,1,0,0,0,2.0,0.0,19758.5,3,0,3_0,3_0
10432,6.0,6.0,54.0,211,52,50,0.0,7925,0.0,50.0,30.0,0.0,2.0,3.0,1.0,2.0,1.5,2753.5727011758854,4500.08,0.0,35602.0,1,2,1,3.0,2,2.0,0.0,1.0,0,1,0,0,0,0,1.0,1.0,23734.666666666668,3,0,3_0,3_0
10433,0.0,0.0,62.0,111,75,42,0.0,7926,0.0,0.0,0.0,560.0,0.0,3.0,0.0,1.0,1.0,9005.38811654121,0.0,0.0,25447.0,5,3,8,7.0,1,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,25447.0,4,0,4_0,4_0
10434,2.0,11.0,48.0,120,48,50,0.0,7927,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,2.5,1985.4044235801782,1561.04,0.0,53073.0,1,2,0,3.0,4,1.0,0.0,0.0,0,1,0,0,0,0,1.0,0.0,21229.2,3,0,3_0,3_0
10435,12.0,19.0,44.0,111,85,50,0.0,7928,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.8,1883.1419650605137,0.0,0.0,11790.0,8,2,9,7.0,2,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,6550.0,1,0,1_0,1_0
10436,2.0,6.0,75.0,400,75,50,0.0,7929,0.0,0.0,140.0,0.0,0.0,2.0,0.0,2.0,1.5,2294.469346003231,0.0,0.0,23856.0,5,1,0,1.0,3,2.0,0.0,0.0,0,1,0,0,0,0,1.0,1.0,15904.0,2,0,2_0,2_0
10437,0.0,0.0,51.0,112,54,31,0.0,793,0.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,2328.053980991336,2598.96,0.0,53870.0,1,1,10,2.0,4,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,26935.0,4,0,4_0,4_0
10438,0.0,0.0,57.0,111,62,71,0.0,7930,0.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,1.5,1682.2718437456615,1669.72,0.0,40110.0,1,2,7,5.0,3,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,26740.0,4,0,4_0,4_0
10439,0.0,8.0,42.0,111,62,50,2.0,7931,0.0,0.0,0.0,555.0,2.0,1.0,0.0,2.0,1.5,4366.029457710311,3796.0,4500.0,21328.0,1,3,10,8.0,3,1.0,0.0,0.0,0,0,0,0,1,0,0.0,1.0,14218.666666666666,2,0,2_0,2_0
10440,8.0,8.0,51.0,400,55,50,0.0,7932,0.0,0.0,300.0,0.0,2.0,5.0,0.0,2.0,1.5,1614.921378940987,3655.6,0.0,10326.0,1,2,0,0.0,3,1.0,0.0,1.0,1,0,0,0,0,1,1.0,0.0,6884.0,1,0,1_1,1_1
10441,0.0,1.0,59.0,111,78,50,2.0,7936,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,2593.5574107914936,0.0,13000.0,0.0,7,2,9,7.0,1,1.0,0.0,0.0,0,0,0,1,0,1,0.0,1.0,0.0,1,0,1_1,1_0
10442,6.0,6.0,72.0,300,74,60,0.0,7937,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,2441.7261079600885,0.0,0.0,30154.0,5,1,0,0.0,1,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.0,30154.0,4,0,4_0,4_1
10443,0.0,0.0,36.0,112,52,43,0.0,7939,0.0,0.0,0.0,202.0,1.0,4.0,2.0,3.0,1.6,550.1261746404025,0.0,0.0,32342.0,1,4,4,0.0,2,0.0,0.0,0.0,1,0,0,0,0,1,0.0,0.0,20213.75,3,0,3_1,3_1
10444,0.0,0.0,68.0,221,75,41,0.0,794,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.5,1284.5969283194702,1797.1200000000001,0.0,50019.0,5,1,1,2.0,3,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,33346.0,5,0,5,5_0
