,Unnamed: 0,X,age_carte_grise,age_vehicule,agepr,cataeu,cs42pr,dip14pr,etat_veh_achat,ident_men,km_autre_carbu,km_diesel,km_essence,mloy_d,nactifs,nbphab,nenfants,npers,ocde10,pondmen,poste_07_2_2_1_1,prix_achat,revtot,situapr,stalog,tau,tuu,typmen,veh_tot,vp_deplacements_pro,vp_domicile_travail,rural,petite_ville,moyenne_ville,grande_ville,paris,aides_logement,nb_essence,nb_diesel,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_3,distance,distance_autre_carbu,distance_diesel,distance_essence,age_carte_grise.1,age_vehicule.1,distance_routiere_hebdomadaire_teg,duree_moyenne_trajet_aller_retour_teg,mode_principal_deplacement_teg,vp_deplacements_pro.1,vp_domicile_travail.1,depenses_carburants_corrigees_entd,depenses_diesel_corrigees_entd,depenses_essence_corrigees_entd
4791,10062,10061,3,3,43,112,62,50,0,7428,0,0,0,341,1,3,1,2,1.5,434.19568373,2808.0,0,24716.0,1,3,9,3,2,1,0,0,0,1,0,0,0,0,1,0,16477.3333333333,4,2,4_0,4_0,8000,0,0,8000,4,4,0.0,40.0,3.3,0,1,709.6046694267302,0.0,709.6046694267302
4792,10064,10063,3,3,70,212,78,50,0,7431,0,100199,0,0,0,4,0,1,1.0,2276.1158082,1560.0,0,18357.0,5,1,2,0,1,2,0,1,1,0,0,0,0,0,0,2,18357.0,4,2,4_0,4_1,8000,0,8000,0,4,4,0.0,0.0,0.0,0,0,1033.371001089119,1033.371001089119,0.0
4793,10068,10067,0,0,68,111,78,50,0,7436,0,0,0,0,0,3,0,1,1.0,4404.3243871,0.0,0,16518.0,5,1,10,8,1,0,0,0,0,0,0,0,1,0,0,0,16518.0,4,2,4_0,4_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
4794,10078,10077,0,0,52,111,67,71,0,7451,0,0,0,0,1,5,0,1,1.0,1603.5266535,3224.0,0,16410.0,1,1,9,7,1,0,0,0,0,0,0,1,0,0,0,0,16410.0,4,2,4_0,4_0,0,0,0,0,0,0,0.0,12.0,2.22,0,0,0.0,0.0,0.0
4795,10081,10080,12,12,36,111,46,43,0,7455,0,30,75,0,2,4,2,4,2.1,1934.0309089,4516.2,0,38918.0,1,2,7,5,4,2,1,1,0,0,1,0,0,0,1,1,18532.380952381,4,2,4_0,4_0,18000,0,10000,8000,4,7,57.0,18.75,3.31,0,1,1596.610506210143,887.0058367834127,709.6046694267302
4796,10089,10088,0,3,81,111,75,70,2,7464,0,100095,0,0,0,5,0,2,1.5,2640.0723699,0.0,8200,27119.0,5,1,8,7,3,2,0,1,0,0,0,1,0,0,0,2,18079.3333333333,4,2,4_0,4_0,15000,0,15000,0,6,6,0.0,0.0,0.0,0,0,1330.5087551751192,1330.5087551751192,0.0
4797,10095,10094,0,0,69,112,77,50,0,7472,0,0,0,0,0,4,0,1,1.0,2363.5938286,0.0,0,18430.0,5,1,6,0,1,0,0,0,1,0,0,0,0,0,0,0,18430.0,4,2,4_0,4_1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
4798,10099,10098,1,14,50,112,21,50,2,7479,0,99999,0,0,3,5,2,5,2.8,3122.2120138,0.0,1000,47074.0,1,2,10,1,5,2,0,0,0,1,0,0,0,0,1,1,16812.1428571429,4,2,4_0,4_0,18650,0,10000,8650,10,16,103.5,18.0,0.0,0,0,1654.2658856010646,887.0058367834127,767.260048817652
4799,10101,10100,9,9,42,111,45,42,0,7480,0,0,99999,0,1,2,1,2,1.3,1938.6104302,2864.16,0,22350.0,1,3,10,8,2,1,0,1,0,0,0,0,1,0,1,0,17192.3076923077,4,2,4_0,4_0,15000,0,0,15000,8,9,49.0,40.0,3.31,0,1,1330.5087551751192,0.0,1330.5087551751192
4800,10109,10108,0,0,42,120,47,31,0,7491,0,0,0,0,2,7,3,5,2.4,1901.0753203,0.0,0,44012.0,1,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,18338.3333333333,4,2,4_0,4_1,9036,0,0,9036,1,0,43.0,16.0,5.53,0,1,1167.1925457301597,0.0,1167.1925457301597
4801,10132,10131,2,2,40,111,33,31,0,7515,0,0,0,250,1,4,1,2,1.3,765.23469889,0.0,0,24002.0,1,3,8,7,2,3,0,0,0,0,0,1,0,0,3,0,18463.0769230769,4,2,4_0,4_0,17000,0,0,17000,2,2,60.0,16.0,3.31,0,1,1507.9099225318016,0.0,1507.9099225318016
4802,10138,10137,3,10,62,111,86,50,0,7520,0,80,0,311,1,4,1,2,1.5,2992.219839,0.0,0,25613.0,5,3,6,4,2,3,0,0,0,0,1,0,0,0,1,2,17075.3333333333,4,2,4_0,4_0,20000,0,20000,0,10,11,0.0,0.0,0.0,0,1,1774.0116735668255,1774.0116735668255,0.0
4803,10152,10151,13,15,28,120,55,31,0,7537,0,0,0,83,2,3,1,2,1.5,2522.8059037,0.0,0,25428.0,1,3,0,1,2,1,0,0,0,1,0,0,0,0,1,0,16952.0,4,2,4_0,4_0,1000,0,0,1000,5,15,9966.0,50.0,5.55,0,0,88.70058367834127,0.0,88.70058367834127
4804,10157,10156,1,11,82,112,75,71,2,7542,0,0,200,0,0,4,0,1,1.0,1589.5550759,0.0,3000,18364.0,5,1,10,3,1,2,0,1,0,1,0,0,0,0,2,0,18364.0,4,2,4_0,4_0,8986,0,0,8986,11,11,0.0,0.0,0.0,0,0,797.0634449335746,0.0,797.0634449335746
4805,10158,10157,0,0,48,111,52,60,0,7543,0,0,0,0,1,4,1,2,1.3,635.3830487,0.0,0,24306.0,1,1,9,7,2,0,0,0,0,0,0,1,0,1,0,0,18696.9230769231,4,2,4_1,4_0,0,0,0,0,0,0,0.0,60.0,5.58,0,0,0.0,0.0,0.0
4806,10159,10158,2,3,71,112,77,44,0,7544,0,0,70,0,0,4,0,2,1.5,2165.3496499,0.0,0,27914.0,5,1,6,2,3,1,0,1,0,1,0,0,0,0,1,0,18609.3333333333,4,2,4_0,4_0,12000,0,0,12000,3,3,0.0,0.0,0.0,0,0,1064.407004140095,0.0,1064.407004140095
4807,10173,10172,12,17,75,111,77,70,0,7565,0,0,450,0,0,4,0,1,1.0,2684.5450759,0.0,0,18484.0,5,1,6,4,1,1,0,1,0,0,1,0,0,0,1,0,18484.0,4,2,4_0,4_0,4000,0,0,4000,17,17,0.0,0.0,0.0,0,0,354.8023347133651,0.0,354.8023347133651
4808,10178,10177,9,13,32,112,65,43,0,7571,0,0,0,0,2,4,2,4,2.1,3112.1968959,2834.52,0,35020.0,1,3,10,4,4,1,0,0,0,0,1,0,0,0,1,0,16676.1904761905,4,2,4_0,4_0,11198,0,0,11198,2,16,185.5,47.5,5.5,0,0,993.2691360300656,0.0,993.2691360300656
4809,10179,10178,0,0,65,111,77,60,0,7572,0,0,0,0,0,3,0,1,1.0,2890.7858675,0.0,0,17444.0,5,3,10,8,1,0,0,0,0,0,0,0,1,0,0,0,17444.0,4,2,4_0,4_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
4810,10181,10180,0,0,55,120,47,50,0,7575,0,0,0,0,3,6,3,5,3.0,2813.0727227,2627.04,0,49351.0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,16450.3333333333,4,2,4_0,4_1,9036,0,0,9036,1,0,43.0,16.0,5.53,0,1,1167.1925457301597,0.0,1167.1925457301597
4811,10190,10189,0,0,56,400,65,50,2,7585,0,450,0,0,1,3,0,1,1.0,2368.0795781,1021.28,12100,18095.0,1,2,0,0,1,2,0,1,1,0,0,0,0,0,0,2,18095.0,4,2,4_0,4_1,8000,0,8000,0,2,0,0.0,0.0,0.0,0,1,1033.371001089119,1033.371001089119,0.0
4812,10211,10210,0,0,77,221,78,70,0,7616,0,0,0,0,0,5,0,2,1.5,2393.7419851,0.0,0,27894.0,5,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0,18596.0,4,2,4_0,4_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
4813,10214,10213,2,8,46,111,65,50,0,7621,0,50,0,0,1,4,0,1,1.0,1725.2284983,0.0,0,17950.0,1,3,6,5,1,3,0,0,0,0,1,0,0,0,0,3,17950.0,4,2,4_0,4_0,21144,0,21144,0,4,9,0.0,0.0,0.0,0,1,1875.485141294848,1875.485141294848,0.0
4814,10235,10234,2,19,72,120,72,71,0,7648,0,0,300,0,1,5,0,2,1.5,2499.548075,2614.56,0,25790.0,5,1,0,0,3,2,0,1,1,0,0,0,0,0,2,0,17193.3333333333,4,2,4_0,4_1,11000,0,0,11000,19,19,0.0,0.0,0.0,1,0,1420.8851264975387,0.0,1420.8851264975387
4815,10237,10236,7,8,61,112,77,50,0,7650,0,0,0,0,0,5,0,1,1.0,2687.4802385,3432.0,0,17125.0,7,1,8,0,1,2,0,0,1,0,0,0,0,0,2,0,17125.0,4,2,4_0,4_1,59115,0,0,59115,1,7,0.0,0.0,0.0,0,0,7635.965841172909,0.0,7635.965841172909
4816,10241,10240,10,13,42,111,54,41,0,7655,0,0,40,0,1,5,2,3,1.8,343.97893862,1560.0,0,33220.0,1,2,6,5,2,2,0,1,0,0,1,0,0,0,1,1,18455.5555555556,4,2,4_0,4_0,20000,0,0,20000,3,13,0.0,0.0,0.0,0,1,1774.0116735668255,0.0,1774.0116735668255
4817,10243,10242,8,14,62,120,78,71,0,7657,0,0,0,0,0,4,0,2,1.5,1756.8529693,0.0,0,25693.0,5,1,0,3,3,1,0,0,0,1,0,0,0,0,1,0,17128.6666666667,4,2,4_0,4_0,2500,0,0,2500,15,16,0.0,0.0,0.0,0,0,221.7514591958532,0.0,221.7514591958532
4818,10244,10243,10,10,68,111,78,50,0,7658,0,20,0,370,0,3,0,2,1.5,5028.9641972,1268.8,0,27475.0,5,3,10,8,5,1,1,1,0,0,0,0,1,0,0,1,18316.6666666667,4,2,4_0,4_0,6000,0,6000,0,16,17,0.0,0.0,0.0,0,0,532.2035020700475,532.2035020700475,0.0
4819,10246,10245,4,16,87,211,77,70,0,766,0,720,0,481,0,4,0,2,1.5,772.45183798,0.0,0,24820.0,5,3,4,3,3,2,0,1,0,1,0,0,0,0,0,2,16546.6666666667,4,2,4_0,4_0,13000,0,13000,0,10,10,0.0,0.0,0.0,0,0,1153.1075878184365,1153.1075878184365,0.0
4820,10259,10258,8,8,52,111,21,60,0,7679,0,0,200,0,1,6,2,4,2.5,2508.7692482,0.0,0,45722.0,1,1,9,7,4,1,0,1,0,0,0,1,0,0,1,0,18288.8,4,2,4_0,4_0,23594,0,0,23594,4,10,0.0,13.3333333333333,3.31,1,1,2092.801571306784,0.0,2092.801571306784
4821,10260,10259,0,7,47,111,52,50,2,7680,0,500,0,376,1,5,1,2,1.5,823.99608234,2652.0,7150,25690.0,1,3,4,3,2,1,0,1,0,1,0,0,0,0,0,1,17126.6666666667,4,2,4_0,4_0,9000,0,9000,0,6,7,0.0,0.0,0.0,1,1,798.3052531050715,798.3052531050715,0.0
4822,10278,10277,1,3,73,111,78,44,0,7701,0,0,0,0,0,5,0,1,1.0,2219.1491683,2577.12,0,17404.0,5,1,9,7,1,1,0,0,0,0,0,1,0,0,0,1,17404.0,4,2,4_0,4_0,20000,0,20000,0,2,2,0.0,0.0,0.0,0,0,1774.0116735668255,1774.0116735668255,0.0
4823,10283,10282,4,4,66,111,77,60,0,7709,0,20,0,284,0,4,0,1,1.0,2044.791446,0.0,0,17060.0,5,3,7,4,1,1,0,1,0,0,1,0,0,0,0,1,17060.0,4,2,4_0,4_0,14000,0,14000,0,2,2,0.0,0.0,0.0,0,0,1241.8081714967777,1241.8081714967777,0.0
4824,10285,10284,8,12,47,211,62,50,0,7711,0,99999,0,520,2,5,3,5,2.6,721.77608281,3045.12,0,47035.0,1,3,2,3,4,2,0,1,0,1,0,0,0,0,0,2,18090.3846153846,4,2,4_0,4_0,20000,0,20000,0,9,12,217.5,45.0,0.0,0,1,1774.0116735668255,1774.0116735668255,0.0
4825,10288,10287,0,0,71,111,77,60,0,7714,0,0,0,331,0,2,0,1,1.0,3318.5496879,0.0,0,17600.0,5,3,10,8,1,0,0,0,0,0,0,0,1,0,0,0,17600.0,4,2,4_0,4_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
4826,10289,10288,0,0,30,112,33,60,0,7715,0,0,0,0,1,8,3,5,2.4,2220.7632415,0.0,0,41056.0,1,2,7,0,4,0,0,0,1,0,0,0,0,0,0,0,17106.6666666667,4,2,4_0,4_1,18625,0,18625,0,3,0,0.0,0.0,0.0,1,0,2405.816861910605,2405.816861910605,0.0
4827,10309,10308,0,11,31,111,68,71,0,7751,0,0,0,0,1,3,3,4,1.9,923.04460402,0.0,0,32848.0,1,3,10,8,2,1,0,0,0,0,0,0,1,0,0,1,17288.4210526316,4,2,4_0,4_0,7836,0,7836,0,1,9,0.0,0.0,0.0,0,0,695.0577737034822,695.0577737034822,0.0
4828,10317,10316,0,0,28,111,64,50,0,7761,0,0,0,103,1,3,1,3,1.8,2925.8663209,0.0,0,29655.0,1,3,9,7,4,0,0,0,0,0,0,1,0,0,0,0,16475.0,4,2,4_0,4_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
4829,10331,10330,4,4,43,111,52,60,0,7780,0,0,0,0,1,4,2,3,1.8,1043.7969204,0.0,0,31921.0,1,1,10,8,2,1,0,0,0,0,0,0,1,0,0,1,17733.8888888889,4,2,4_0,4_0,20000,0,20000,0,3,4,48.0,26.6666666666667,3.3,0,1,1774.0116735668255,1774.0116735668255,0.0
4830,10334,10333,1,1,32,111,65,50,0,7785,0,100019,99999,223,1,2,0,1,1.0,4642.9645297,0.0,0,17511.0,1,3,6,5,1,4,0,1,0,0,1,0,0,0,1,3,17511.0,4,2,4_0,4_0,20000,0,20000,0,2,0,122.8,18.6666666666667,3.3,1,1,1774.0116735668255,1774.0116735668255,0.0
4831,10347,10346,7,8,34,300,52,50,0,7799,0,450,0,791,2,4,3,5,2.6,2317.8488991,1560.52,0,48490.0,1,3,0,0,4,3,1,1,1,0,0,0,0,0,0,3,18650.0,4,2,4_0,4_1,14818,0,14818,0,4,12,298.1,50.0,3.3,0,1,1914.0614367673206,1914.0614367673206,0.0
4832,10351,10350,0,0,34,111,38,10,0,7803,0,0,0,0,2,3,2,4,2.1,2404.3556902,1298.96,0,38845.0,1,2,9,7,4,0,0,0,0,0,0,1,0,0,0,0,18497.619047619,4,2,4_0,4_0,0,0,0,0,0,0,0.0,3.33333333333333,1.1,0,0,0.0,0.0,0.0
4833,10357,10356,1,10,86,112,78,50,2,7810,0,0,120,0,0,3,0,2,1.5,3137.3023078,0.0,700,26103.0,5,1,8,0,3,2,0,1,1,0,0,0,0,0,2,0,17402.0,4,2,4_0,4_1,17430,0,0,17430,7,7,0.0,0.0,0.0,0,0,2251.457068622918,0.0,2251.457068622918
4834,10365,10364,1,16,35,112,52,50,2,7821,0,0,250,0,1,4,2,3,1.6,1124.3729414,1040.0,4000,26525.0,1,2,8,1,2,3,0,0,0,1,0,0,0,1,2,1,16578.125,4,2,4_1,4_0,21160,0,0,21160,3,12,32.0,23.3333333333333,2.2,0,0,1876.9043506337014,0.0,1876.9043506337014
4835,10378,10377,6,21,36,120,42,50,0,7841,0,0,0,0,2,6,2,4,2.1,2085.0755491,2912.0,0,39190.0,1,2,0,0,4,2,0,0,1,0,0,0,0,1,1,1,18661.9047619048,4,2,4_1,4_1,20500,0,18000,2500,5,18,0.0,10.0,3.3,0,1,2648.0131902908674,2325.084752450518,322.9284378403497
4836,10380,10379,5,5,73,111,77,50,0,7843,0,200,0,313,0,2,0,1,1.0,2495.1363791,1300.0,0,17860.0,5,3,7,5,1,1,0,1,0,0,1,0,0,0,0,1,17860.0,4,2,4_0,4_0,20000,0,20000,0,2,2,0.0,0.0,0.0,0,0,1774.0116735668255,1774.0116735668255,0.0
4837,10385,10384,0,0,84,111,77,60,0,7851,0,0,0,0,0,5,0,1,1.0,2349.7604438,0.0,0,18324.0,5,1,6,4,1,0,0,0,0,0,1,0,0,0,0,0,18324.0,4,2,4_0,4_0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
4838,10423,10422,0,14,69,111,77,70,0,7902,0,320,0,245,0,1,0,1,1.0,3855.5708093,0.0,0,17580.0,5,3,10,8,1,2,0,1,0,0,0,0,1,0,0,2,17580.0,4,2,4_0,4_0,8000,0,8000,0,13,13,0.0,0.0,0.0,0,0,709.6046694267302,709.6046694267302,0.0
4839,10464,10463,5,16,56,300,13,71,0,7966,0,600,0,0,2,4,0,2,1.5,1307.4289107,0.0,0,27634.0,1,2,0,1,3,2,0,1,0,1,0,0,0,0,0,2,18422.6666666667,4,2,4_0,4_0,20000,0,20000,0,5,9,69.2,40.0,0.0,0,1,1774.0116735668255,1774.0116735668255,0.0
4840,10468,10467,27,29,67,112,78,50,0,7970,0,0,0,0,0,4,0,2,1.5,1989.5374827,0.0,0,27217.0,5,1,9,1,3,1,0,0,0,1,0,0,0,0,1,0,18144.6666666667,4,2,4_0,4_0,8000,0,0,8000,23,23,0.0,0.0,0.0,0,0,709.6046694267302,0.0,709.6046694267302
4841,10472,10471,3,13,24,112,46,60,0,7976,0,220,300,0,2,5,1,3,1.8,603.55768833,2659.8,0,30847.0,1,3,8,0,4,2,0,1,1,0,0,0,0,0,1,1,17137.2222222222,4,2,4_0,4_1,17000,0,12000,5000,2,15,175.0,16.6666666666667,3.3,0,1,2195.9133773143776,1550.0565016336784,645.8568756806994
4842,10474,10473,0,19,71,400,72,50,2,7979,0,99999,0,0,0,4,0,2,1.5,1314.9880798,2080.0,600,27100.0,5,1,0,1,3,1,0,1,0,1,0,0,0,0,0,1,18066.6666666667,4,2,4_0,4_0,4000,0,4000,0,16,18,0.0,0.0,0.0,0,0,354.8023347133651,354.8023347133651,0.0
4843,10484,10483,2,20,40,111,38,20,0,7990,0,0,60,137,1,3,2,3,1.6,559.68194328,0.0,0,27854.0,4,3,7,6,2,2,0,1,0,0,1,0,0,0,2,0,17408.75,4,2,4_0,4_0,4500,0,0,4500,3,17,0.0,0.0,0.0,0,1,399.15262655253576,0.0,399.15262655253576
4844,10488,10487,0,0,34,400,64,50,0,7994,0,0,0,0,2,5,1,3,1.8,3288.2314693,0.0,0,32849.0,1,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,18249.4444444444,4,2,4_0,4_1,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0
4845,10493,10492,0,0,67,400,69,31,0,7999,0,0,0,0,2,5,1,3,2.0,1673.4600136,0.0,0,35014.0,5,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,17507.0,4,2,4_0,4_1,0,0,0,0,0,0,0.0,15.0,1.1,1,0,0.0,0.0,0.0
4846,10495,10494,5,11,38,400,64,71,0,80,0,0,99999,0,2,4,2,4,2.1,2948.8438238,0.0,0,37560.0,1,2,0,0,4,1,0,1,1,0,0,0,0,0,1,0,17885.7142857143,4,2,4_0,4_1,13012,0,0,13012,2,11,117.0,27.5,5.5,0,1,1680.777933271452,0.0,1680.777933271452
4847,10499,10498,6,14,69,111,78,50,0,8004,0,0,0,0,0,4,0,2,1.5,1313.0216429,0.0,0,26544.0,5,1,6,5,3,3,0,0,0,0,1,0,0,0,0,3,17696.0,4,2,4_0,4_0,13000,0,13000,0,10,10,0.0,0.0,0.0,0,0,1153.1075878184365,1153.1075878184365,0.0
4848,10508,10507,8,10,71,211,77,50,0,802,0,800,0,0,0,6,0,1,1.0,1024.7007103,1565.72,0,16500.0,5,4,1,3,1,2,0,0,0,1,0,0,0,0,1,1,16500.0,4,2,4_0,4_0,15000,0,15000,0,10,11,0.0,0.0,0.0,0,0,1330.5087551751192,1330.5087551751192,0.0
4849,10514,10513,5,14,25,111,63,31,0,8029,0,0,100,390,2,3,1,3,1.8,3564.2791193,0.0,0,33492.0,1,3,8,7,4,1,1,1,0,0,0,1,0,0,1,0,18606.6666666667,4,2,4_0,4_0,30000,0,0,30000,4,15,0.0,32.0,3.3,0,1,2661.0175103502384,0.0,2661.0175103502384
4850,10528,10527,0,0,39,112,62,50,0,8051,0,0,0,0,3,5,3,5,2.6,2081.3262105,6437.08,0,45958.0,1,2,6,0,4,0,0,0,1,0,0,0,0,0,0,0,17676.1538461538,4,2,4_0,4_1,9036,0,0,9036,1,0,43.0,16.0,5.53,0,1,1167.1925457301597,0.0,1167.1925457301597
4851,10533,10532,9,10,89,111,78,70,0,8058,0,100,0,0,0,2,0,2,1.5,4936.7026806,0.0,0,26130.0,5,4,9,7,3,1,0,1,0,0,0,1,0,0,0,1,17420.0,4,2,4_0,4_0,5000,0,5000,0,6,8,0.0,0.0,0.0,0,0,443.5029183917064,443.5029183917064,0.0
4852,10550,10549,2,2,53,400,52,41,0,8077,0,0,0,0,1,5,1,2,1.5,1950.4691181,2813.2,0,26827.0,1,2,0,0,2,1,0,0,1,0,0,0,0,0,0,1,17884.6666666667,4,2,4_0,4_1,15000,0,15000,0,3,5,89.0,40.0,3.3,0,1,1937.570627042098,1937.570627042098,0.0
4853,10552,10551,10,10,41,111,52,33,0,8080,0,0,0,233,1,3,0,1,1.0,2745.3109464,0.0,0,18391.0,1,3,5,4,1,2,0,0,0,0,1,0,0,0,2,0,18391.0,4,2,4_0,4_0,8908,0,0,8908,9,9,0.0,0.0,0.0,0,1,790.1447994066641,0.0,790.1447994066641
4854,10559,10558,0,0,47,111,64,50,0,809,0,0,0,0,1,3,0,1,1.0,4495.1211516,0.0,0,17200.0,1,1,6,4,1,0,0,0,0,0,1,0,0,0,0,0,17200.0,4,2,4_0,4_0,0,0,0,0,0,0,0.0,20.0,1.1,0,0,0.0,0.0,0.0
4855,10561,10560,10,12,25,111,65,43,0,8091,0,0,0,600,1,1,0,1,1.0,6605.7341863,0.0,0,16718.0,4,3,10,8,1,1,0,0,0,0,0,0,1,0,1,0,16718.0,4,2,4_0,4_0,7952,0,0,7952,1,12,60.6,60.0,3.3,0,1,705.3470414101698,0.0,705.3470414101698
4856,10563,10562,5,11,44,112,52,50,0,8093,0,99999,0,0,3,4,2,4,2.5,2263.2961403,7550.4,0,46192.0,1,2,8,1,4,1,0,1,0,1,0,0,0,0,0,1,18476.8,4,2,4_0,4_0,17102,0,17102,0,4,5,342.6,35.0,3.3,0,1,1516.9573820669923,1516.9573820669923,0.0
4857,10576,10575,10,10,28,221,67,43,0,8110,0,0,70,330,1,2,0,1,1.0,4487.9410924,1300.0,0,18494.0,1,3,1,2,1,2,0,1,0,1,0,0,0,0,2,0,18494.0,4,2,4_0,4_0,10000,0,0,10000,5,10,0.0,6.0,2.2,0,0,887.0058367834127,0.0,887.0058367834127
4858,10586,10585,6,17,88,112,75,44,0,8124,0,0,0,0,0,4,0,2,1.5,2585.6599094,0.0,0,25973.0,5,1,8,0,3,2,0,0,1,0,0,0,0,0,1,1,17315.3333333333,4,2,4_0,4_1,25000,0,15000,10000,11,18,0.0,0.0,0.0,0,0,3229.284378403497,1937.570627042098,1291.7137513613989
4859,10599,10598,5,8,39,112,21,71,0,8140,0,0,0,0,2,4,4,6,2.7,3413.2714747,0.0,0,46997.0,1,3,9,1,4,2,1,0,0,1,0,0,0,0,1,1,17406.2962962963,4,2,4_0,4_0,16500,0,0,16500,4,9,190.3,39.6666666666667,3.31,1,1,1463.559630692631,0.0,1463.559630692631
4860,10602,10601,0,0,57,111,65,71,0,8145,0,0,0,0,1,2,0,1,1.0,3603.1631505,2860.0,0,18130.0,1,3,9,7,1,0,0,0,0,0,0,1,0,0,0,0,18130.0,4,2,4_0,4_0,0,0,0,0,0,0,0.0,10.0,1.1,0,0,0.0,0.0,0.0
4861,10614,10613,2,2,58,211,56,44,0,816,0,0,90,0,1,4,0,1,1.0,1223.4187165,4160.0,0,17003.0,1,2,1,3,1,1,0,1,0,1,0,0,0,0,1,0,17003.0,4,2,4_0,4_0,2000,0,0,2000,2,4,0.0,0.0,0.0,0,1,177.40116735668255,0.0,177.40116735668255
4862,10627,10626,5,12,57,111,52,60,0,8173,0,0,200,448,1,3,0,1,1.0,1626.3491831,0.0,0,17450.0,1,3,6,5,1,2,0,1,0,0,1,0,0,0,2,0,17450.0,4,2,4_0,4_0,20000,0,0,20000,3,12,0.0,0.0,0.0,0,1,1774.0116735668255,0.0,1774.0116735668255
4863,10640,10639,8,8,63,111,75,50,0,8188,0,0,100,0,0,3,0,1,1.0,2887.1170495,0.0,0,18359.0,5,3,6,4,1,2,0,0,0,0,1,0,0,0,1,1,18359.0,4,2,4_0,4_0,7000,0,7000,0,8,8,0.0,0.0,0.0,0,0,620.9040857483889,620.9040857483889,0.0
4864,10647,10646,0,0,82,112,78,50,0,8195,0,0,0,0,0,4,0,2,1.5,2388.4991868,4386.72,0,25654.0,5,1,7,0,3,0,0,0,1,0,0,0,0,0,0,0,17102.6666666667,4,2,4_0,4_1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
4865,10664,10663,11,11,62,111,86,70,0,8214,0,50,0,0,0,4,0,1,1.0,1373.0844478,0.0,0,18107.0,5,1,6,5,1,2,0,0,0,0,1,0,0,0,1,1,18107.0,4,2,4_0,4_0,8500,0,3500,5000,2,14,0.0,0.0,0.0,0,0,753.9549612659008,310.45204287419443,443.5029183917064
4866,10691,10690,16,16,46,400,43,33,0,8240,0,0,0,0,2,7,3,5,3.0,1539.3562263,5789.68,0,50290.0,1,1,0,0,4,2,0,0,1,0,0,0,0,0,1,1,16763.3333333333,4,2,4_0,4_1,8000,0,0,8000,4,17,90.0,38.3333333333333,3.31,0,1,1033.371001089119,0.0,1033.371001089119
4867,10721,10720,3,8,80,111,78,71,0,8274,0,0,0,0,0,2,0,2,1.5,3058.0742374,0.0,0,27637.0,5,1,9,7,3,1,0,0,0,0,0,1,0,0,0,1,18424.6666666667,4,2,4_0,4_0,5000,0,5000,0,6,8,0.0,0.0,0.0,0,0,443.5029183917064,443.5029183917064,0.0
4868,10734,10733,8,8,82,300,77,50,0,829,0,0,0,0,0,4,0,2,1.5,3131.9736565,0.0,0,27235.0,5,1,0,0,3,1,0,0,1,0,0,0,0,0,1,0,18156.6666666667,4,2,4_0,4_1,2000,0,0,2000,7,7,0.0,0.0,0.0,0,0,258.3427502722798,0.0,258.3427502722798
4869,10737,10736,4,38,57,120,56,60,0,8297,0,0,0,284,2,3,2,3,2.0,2013.9157547,0.0,0,34782.0,4,3,0,0,2,1,0,0,1,0,0,0,0,0,0,1,17391.0,4,2,4_0,4_1,11472,0,11472,0,1,21,0.0,0.0,0.0,0,1,1481.8540155617966,1481.8540155617966,0.0
4870,10740,10739,0,4,35,400,63,60,0,830,0,400,0,0,1,5,3,5,2.4,1781.9741945,1560.0,0,40835.0,1,3,0,0,4,1,0,1,1,0,0,0,0,0,0,1,17014.5833333333,4,2,4_0,4_1,18625,0,18625,0,3,0,0.0,0.0,0.0,1,0,2405.816861910605,2405.816861910605,0.0
4871,10745,10744,3,3,53,221,62,50,0,8306,0,0,0,0,1,4,0,1,1.0,2307.3958605,1872.0,0,18630.0,1,2,1,3,1,2,0,0,0,1,0,0,0,0,0,2,18630.0,4,2,4_0,4_0,21144,0,21144,0,4,9,0.0,0.0,0.0,0,1,1875.485141294848,1875.485141294848,0.0
4872,10750,10749,2,2,52,111,56,71,0,8312,0,0,0,0,2,5,2,4,2.5,5259.3537301,0.0,0,43570.0,1,1,10,8,4,2,0,0,0,0,0,0,1,0,0,2,17428.0,4,2,4_0,4_0,17000,0,17000,0,1,3,254.8,43.75,2.22,0,1,1507.9099225318016,1507.9099225318016,0.0
