,age_carte_grise,age_vehicule,agepr,cataeu,consommation,cs42pr,dip14pr,distance_autre_carbu,distance_commerces,distance_diesel,distance_essence,distance_transports_communs,etat_veh_achat,ident_men,mloy_d,nactifs,nbphab,nenfants,nivie10,npers,ocde10,pondmen,puissance,situapr,stalog,tau,tuu,typmen,veh_tot,vp_deplacements_pro,vp_domicile_travail,rural,petite_ville,moyenne_ville,grande_ville,paris,aides_logement,nb_essence,nb_diesel,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_3
8763,12.0,12.0,58.0,111.0,,34.0,20.0,0.0,1.0,7459.0,0.0,1.0,4.0,31084703000.0,0.0,1.0,3.0,0.0,3.0,3.0,2.0,5798.9779711,5.0,1.0,1.0,9.0,7.0,5.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,1.0,11424.0,3,2,3_0,3_0_0
8764,5.0,5.0,38.0,111.0,,44.0,20.0,0.0,1.0,20000.0,0.0,1.0,3.0,31084803000.0,120.0,1.0,3.0,0.0,3.0,1.0,1.0,5507.9137632,4.0,1.0,4.0,9.0,7.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,1.0,12000.0,3,2,3_0,3_0_0
8765,,,20.0,111.0,,84.0,41.0,,1.0,,,1.0,,31084901000.0,365.0,0.0,1.0,0.0,2.0,1.0,1.0,5497.7187466,,3.0,4.0,9.0,7.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,0.0,10200.0,2,1,2_1,2_0_1
8766,4.0,15.0,27.0,111.0,9.0,56.0,50.0,0.0,2.0,0.0,30000.0,1.0,4.0,31085001000.0,750.0,2.0,4.0,1.0,4.0,3.0,1.8,4526.2922643,7.0,1.0,4.0,9.0,7.0,4.0,1.0,0.0,1.0,0,0,0,1,0,1,1.0,0.0,13332.0,4,2,4_1,4_0_1
8767,2.0,5.0,47.0,111.0,6.0,62.0,50.0,0.0,1.0,6000.0,6000.0,1.0,3.0,31085101000.0,0.0,1.0,3.0,3.0,1.0,5.0,3.0,2369.9322525,6.0,1.0,2.0,9.0,7.0,4.0,2.0,0.0,1.0,0,0,0,1,0,0,1.0,1.0,8004.0,1,1,1_0,1_0_0
8768,5.0,15.0,56.0,111.0,10.0,42.0,70.0,0.0,2.0,0.0,8000.0,1.0,1.0,31085301000.0,0.0,3.0,4.0,1.0,9.0,3.0,2.0,1814.8577936,7.0,1.0,1.0,9.0,7.0,4.0,3.0,0.0,1.0,0,0,0,1,0,0,3.0,0.0,25800.0,9,5,9,9_0
8769,2.0,2.0,67.0,111.0,5.0,75.0,33.0,0.0,2.0,15000.0,0.0,1.0,1.0,31085401000.0,0.0,0.0,4.0,0.0,7.0,2.0,1.5,2716.0503924,5.0,5.0,2.0,9.0,7.0,3.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,1.0,20004.0,7,4,7,7_0
8770,2.0,2.0,44.0,111.0,12.0,23.0,12.0,0.0,4.0,38000.0,15000.0,4.0,1.0,31085501000.0,0.0,1.0,7.0,3.0,1.0,5.0,2.8,1270.5907614,16.0,1.0,2.0,9.0,7.0,4.0,2.0,0.0,1.0,0,0,0,1,0,0,1.0,1.0,7764.0,1,1,1_0,1_0_0
8771,2.0,2.0,24.0,111.0,7.0,63.0,50.0,0.0,1.0,0.0,15000.0,1.0,1.0,31085601000.0,0.0,2.0,4.0,2.0,3.0,4.0,2.1,3625.7957923,6.0,1.0,1.0,9.0,7.0,4.0,1.0,0.0,0.0,0,0,0,1,0,1,1.0,0.0,12000.0,3,2,3_1,3_0_1
8772,16.0,18.0,68.0,111.0,5.0,78.0,50.0,0.0,2.0,4000.0,0.0,1.0,3.0,31085801000.0,0.0,0.0,4.0,0.0,4.0,2.0,1.5,4868.7386806,6.0,5.0,2.0,9.0,7.0,3.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,1.0,13596.0,4,2,4_0,4_0_0
8773,2.0,3.0,59.0,111.0,,63.0,71.0,0.0,1.0,17343.0,0.0,1.0,1.0,31085901000.0,431.0,1.0,4.0,0.0,4.0,2.0,1.5,3883.0392768,5.0,1.0,4.0,9.0,7.0,3.0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,1.0,12804.0,4,2,4_0,4_0_0
8774,1.0,3.0,41.0,111.0,7.0,64.0,71.0,0.0,2.0,29824.0,0.0,1.0,3.0,31086101000.0,0.0,2.0,5.0,0.0,8.0,2.0,1.5,3568.1983026,6.0,1.0,1.0,9.0,7.0,3.0,2.0,0.0,1.0,0,0,0,1,0,0,0.0,2.0,24000.0,9,5,9,9_0
8775,1.0,24.0,23.0,111.0,7.0,55.0,33.0,0.0,3.0,0.0,2000.0,1.0,4.0,31086201000.0,590.0,1.0,2.0,0.0,2.0,2.0,1.5,5546.7230861,4.0,1.0,4.0,9.0,7.0,3.0,2.0,0.0,1.0,0,0,0,1,0,1,2.0,0.0,10404.0,2,1,2_1,2_0_1
8776,5.0,6.0,33.0,111.0,,38.0,31.0,0.0,2.0,5000.0,0.0,1.0,3.0,31086401000.0,0.0,2.0,4.0,1.0,6.0,3.0,1.8,2103.4414103,5.0,1.0,1.0,9.0,7.0,4.0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,1.0,16668.0,6,3,6,6_0
8777,3.0,16.0,47.0,111.0,,52.0,60.0,0.0,2.0,0.0,10000.0,1.0,4.0,31086501000.0,0.0,1.0,3.0,1.0,5.0,2.0,1.5,1727.7603877,5.0,1.0,4.0,9.0,7.0,2.0,1.0,0.0,1.0,0,0,0,1,0,0,1.0,0.0,15996.0,6,3,6,6_0
8778,2.0,2.0,48.0,111.0,,85.0,70.0,0.0,1.0,22000.0,0.0,1.0,1.0,31086901000.0,0.0,0.0,8.0,2.0,2.0,3.0,2.0,2118.9699752,7.0,6.0,2.0,9.0,7.0,2.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,1.0,10200.0,2,1,2_0,2_0_0
8779,4.0,11.0,37.0,111.0,10.0,33.0,31.0,0.0,2.0,0.0,4500.0,2.0,4.0,31087001000.0,0.0,2.0,5.0,0.0,7.0,2.0,1.5,2678.687754,6.0,1.0,1.0,9.0,7.0,3.0,2.0,1.0,1.0,0,0,0,1,0,0,2.0,0.0,20004.0,7,4,7,7_0
8780,4.0,4.0,42.0,111.0,5.9,37.0,41.0,0.0,1.0,40000.0,0.0,1.0,,31087401000.0,0.0,1.0,8.0,2.0,7.0,3.0,1.6,3847.1702903,7.0,1.0,1.0,9.0,7.0,2.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,1.0,18756.0,7,4,7,7_0
8781,3.0,4.0,48.0,111.0,5.0,52.0,60.0,0.0,1.0,0.0,10000.0,1.0,2.0,31087501000.0,650.0,3.0,3.0,2.0,7.0,3.0,2.0,1718.1550142,4.0,1.0,4.0,9.0,7.0,2.0,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,19800.0,7,4,7,7_0
8782,6.0,6.0,52.0,111.0,7.0,48.0,31.0,0.0,2.0,16000.0,0.0,1.0,1.0,31087701000.0,0.0,1.0,3.0,0.0,9.0,1.0,1.0,3918.3396539,6.0,1.0,2.0,9.0,7.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,1.0,26400.0,9,5,9,9_0
8783,2.0,3.0,47.0,111.0,9.5,37.0,41.0,0.0,2.0,48088.0,0.0,3.0,3.0,31087801000.0,0.0,2.0,4.0,2.0,9.0,4.0,2.3,3117.4516783,12.0,1.0,2.0,9.0,7.0,4.0,2.0,1.0,1.0,0,0,0,1,0,0,0.0,2.0,29220.0,9,5,9,9_0
8784,3.0,6.0,45.0,111.0,,33.0,42.0,0.0,2.0,12000.0,3543.0,2.0,3.0,31088001000.0,0.0,2.0,5.0,2.0,6.0,3.0,2.0,1540.863712,5.0,1.0,2.0,9.0,7.0,2.0,2.0,0.0,1.0,0,0,0,1,0,0,1.0,1.0,16800.0,6,3,6,6_0
8785,2.0,2.0,38.0,111.0,,46.0,31.0,0.0,1.0,0.0,17000.0,4.0,1.0,31088101000.0,625.0,1.0,4.0,1.0,4.0,2.0,1.3,5488.3676789,4.0,1.0,4.0,9.0,7.0,2.0,1.0,0.0,1.0,0,0,0,1,0,0,1.0,0.0,14028.0,4,2,4_0,4_0_0
8786,1.0,0.0,58.0,111.0,9.0,67.0,70.0,0.0,1.0,17343.0,0.0,2.0,1.0,31088301000.0,0.0,3.0,6.0,0.0,8.0,3.0,2.0,2899.4888639,6.0,4.0,2.0,9.0,7.0,5.0,2.0,0.0,0.0,0,0,0,1,0,0,0.0,2.0,21000.0,8,4,8,8_0
8787,4.0,4.0,67.0,111.0,6.0,74.0,44.0,0.0,3.0,13000.0,0.0,2.0,1.0,31088501000.0,0.0,0.0,5.0,0.0,9.0,2.0,1.5,1097.0106948,5.0,5.0,2.0,9.0,7.0,3.0,2.0,0.0,0.0,0,0,0,1,0,0,0.0,2.0,29196.0,9,5,9,9_0
8788,,,18.0,111.0,,84.0,41.0,,3.0,,,1.0,,31088703001.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2762.5072742,,3.0,5.0,9.0,7.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,3000.0,1,1,1_0,1_0_0
8789,,,18.0,111.0,,84.0,41.0,,4.0,,,1.0,,31088703002.0,250.0,0.0,3.0,0.0,1.0,1.0,1.0,2762.5072742,,3.0,4.0,9.0,7.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,6600.0,1,1,1_0,1_0_0
8790,,,66.0,111.0,,55.0,71.0,,1.0,,,1.0,,31089003000.0,450.0,3.0,3.0,0.0,5.0,3.0,2.0,5798.9779711,,1.0,4.0,9.0,7.0,5.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,14400.0,5,3,5,5_0
8791,2.0,2.0,61.0,111.0,7.0,55.0,44.0,0.0,4.0,50000.0,0.0,2.0,1.0,31089101000.0,0.0,1.0,9.0,0.0,10.0,2.0,1.5,1287.3645974,14.0,1.0,2.0,9.0,7.0,3.0,2.0,0.0,1.0,0,0,0,1,0,0,0.0,2.0,63996.0,10,5,10,10_0
8792,1.0,6.0,53.0,111.0,,47.0,50.0,0.0,3.0,0.0,4067.0,3.0,4.0,31089201000.0,440.0,2.0,3.0,0.0,8.0,2.0,1.5,3288.17888,4.0,1.0,4.0,9.0,7.0,3.0,2.0,0.0,1.0,0,0,0,1,0,0,2.0,0.0,22404.0,8,4,8,8_0
8793,0.0,4.0,45.0,111.0,8.0,34.0,31.0,0.0,2.0,0.0,5952.0,2.0,3.0,31089301000.0,810.0,1.0,4.0,1.0,8.0,2.0,1.5,2169.2944914,7.0,1.0,4.0,9.0,7.0,2.0,1.0,0.0,1.0,0,0,0,1,0,0,1.0,0.0,21600.0,8,4,8,8_0
8794,3.0,4.0,62.0,111.0,6.0,75.0,41.0,0.0,1.0,0.0,10000.0,1.0,1.0,31089401000.0,0.0,0.0,4.0,0.0,9.0,2.0,1.5,4112.8302001,6.0,5.0,2.0,9.0,7.0,3.0,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,26400.0,9,5,9,9_0
8795,2.0,11.0,43.0,111.0,6.5,52.0,43.0,0.0,1.0,20000.0,20000.0,1.0,4.0,31089501000.0,0.0,2.0,4.0,2.0,5.0,4.0,2.3,1432.4703069,6.0,1.0,1.0,9.0,7.0,4.0,3.0,0.0,1.0,0,0,0,1,0,0,1.5,1.5,15648.0,5,3,5,5_0
8796,,,31.0,111.0,,56.0,71.0,,1.0,,,1.0,,31089603100.0,470.0,1.0,2.0,2.0,3.0,4.0,2.1,3183.2925372,,1.0,4.0,9.0,7.0,4.0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,0.0,10572.0,3,2,3_1,3_0_1
8797,1.0,10.0,26.0,111.0,6.5,37.0,31.0,0.0,1.0,13672.0,0.0,1.0,4.0,31089603200.0,500.0,2.0,2.0,0.0,2.0,2.0,1.5,5172.1529993,6.0,1.0,4.0,9.0,7.0,3.0,1.0,0.0,1.0,0,0,0,1,0,1,0.0,1.0,10404.0,2,1,2_1,2_0_1
8798,1.0,5.0,32.0,111.0,6.5,42.0,42.0,0.0,1.0,25781.0,0.0,1.0,3.0,31089603300.0,550.0,1.0,3.0,1.0,3.0,2.0,1.3,5210.2977634,7.0,1.0,4.0,9.0,7.0,2.0,1.0,0.0,1.0,0,0,0,1,0,1,0.0,1.0,12000.0,3,2,3_1,3_0_1
8799,,,60.0,111.0,,77.0,70.0,,1.0,,,1.0,,31089703000.0,195.0,3.0,5.0,3.0,3.0,4.0,2.5,2732.2921455,,5.0,4.0,9.0,7.0,2.0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,0.0,10428.0,3,2,3_1,3_0_1
8800,2.0,2.0,31.0,111.0,5.0,54.0,50.0,0.0,2.0,0.0,8000.0,1.0,1.0,31090003000.0,510.0,2.0,3.0,1.0,5.0,3.0,1.8,4209.0758973,6.0,1.0,4.0,9.0,7.0,4.0,1.0,0.0,1.0,0,0,0,1,0,0,1.0,0.0,14664.0,5,3,5,5_0
8801,4.0,10.0,32.0,111.0,8.0,64.0,50.0,0.0,1.0,0.0,7000.0,1.0,4.0,31090203000.0,425.0,1.0,3.0,2.0,2.0,4.0,2.1,3897.1437092,7.0,4.0,4.0,9.0,7.0,4.0,1.0,0.0,0.0,0,0,0,1,0,1,1.0,0.0,8568.0,2,1,2_1,2_0_1
8802,,,65.0,111.0,,78.0,71.0,,1.0,,,1.0,,31090303000.0,285.0,0.0,2.0,0.0,4.0,1.0,1.0,4178.4099159,,5.0,4.0,9.0,7.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,0.0,13200.0,4,2,4_1,4_0_1
8803,0.0,3.0,60.0,111.0,6.5,78.0,50.0,0.0,1.0,8944.0,0.0,1.0,3.0,31090503000.0,390.0,1.0,4.0,0.0,2.0,2.0,1.5,4404.7622698,9.0,5.0,4.0,9.0,7.0,3.0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,1.0,10404.0,2,1,2_0,2_0_0
8804,,,72.0,111.0,,78.0,71.0,,2.0,,,1.0,,31090603000.0,514.0,0.0,3.0,0.0,5.0,1.0,1.0,1893.9080485,,5.0,4.0,9.0,7.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,14400.0,5,3,5,5_0
8805,1.0,3.0,49.0,111.0,6.0,42.0,30.0,0.0,1.0,14226.0,0.0,1.0,3.0,31090801000.0,0.0,1.0,7.0,3.0,7.0,4.0,2.3,1294.5472004,4.0,1.0,1.0,9.0,7.0,2.0,2.0,0.0,1.0,0,0,0,1,0,0,0.0,2.0,18264.0,7,4,7,7_0
8806,0.0,2.0,37.0,111.0,,22.0,50.0,0.0,1.0,9716.0,0.0,1.0,3.0,31091001000.0,540.0,1.0,2.0,0.0,6.0,1.0,1.0,5413.7349673,8.0,1.0,4.0,9.0,7.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,1.0,18000.0,7,4,7,7_0
8807,1.0,7.0,23.0,111.0,4.5,65.0,41.0,0.0,2.0,30000.0,0.0,2.0,3.0,31091203000.0,755.0,2.0,3.0,0.0,3.0,3.0,2.0,2359.8456639,4.0,1.0,4.0,9.0,7.0,5.0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,1.0,11400.0,3,2,3_0,3_0_0
8808,4.0,7.0,37.0,111.0,6.0,62.0,71.0,0.0,1.0,10000.0,8000.0,2.0,3.0,31091303001.0,0.0,2.0,5.0,2.0,4.0,4.0,2.3,3553.6019178,6.0,1.0,1.0,9.0,7.0,4.0,2.0,0.0,1.0,0,0,0,1,0,0,1.0,1.0,13884.0,4,2,4_0,4_0_0
8809,,,63.0,111.0,,78.0,71.0,,1.0,,,1.0,,31091303002.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,3809.5781457,,5.0,5.0,9.0,7.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,10800.0,3,2,3_0,3_0_0
8810,17.0,17.0,74.0,111.0,,78.0,71.0,0.0,4.0,0.0,3500.0,3.0,1.0,31091401000.0,0.0,0.0,4.0,0.0,2.0,2.0,1.5,4229.6954545,4.0,5.0,2.0,9.0,7.0,3.0,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,9600.0,2,1,2_0,2_0_0
8811,2.0,2.0,76.0,111.0,7.0,75.0,60.0,0.0,2.0,0.0,7500.0,1.0,1.0,31091601000.0,0.0,0.0,5.0,0.0,6.0,2.0,1.5,2362.8646496,7.0,5.0,2.0,9.0,7.0,3.0,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,16128.0,6,3,6,6_0
8812,,,79.0,111.0,,86.0,70.0,,1.0,,,1.0,,31091701000.0,0.0,0.0,5.0,0.0,4.0,1.0,1.0,3358.7307419,,6.0,2.0,9.0,7.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,13404.0,4,2,4_0,4_0_0
8813,9.0,13.0,63.0,111.0,10.0,75.0,41.0,0.0,3.0,0.0,10.0,1.0,3.0,31091801000.0,0.0,0.0,6.0,1.0,7.0,2.0,1.5,2899.4888639,16.0,5.0,2.0,9.0,7.0,2.0,3.0,0.0,0.0,0,0,0,1,0,0,3.0,0.0,18300.0,7,4,7,7_0
8814,6.0,18.0,50.0,111.0,7.0,47.0,41.0,0.0,2.0,0.0,3600.0,2.0,3.0,31092001000.0,0.0,2.0,4.0,2.0,4.0,4.0,2.1,2325.4782218,6.0,1.0,1.0,9.0,7.0,4.0,2.0,0.0,1.0,0,0,0,1,0,0,2.0,0.0,13872.0,4,2,4_0,4_0_0
8815,3.0,3.0,46.0,111.0,7.0,43.0,33.0,0.0,2.0,33584.0,0.0,2.0,2.0,31092101000.0,0.0,1.0,6.0,3.0,4.0,5.0,2.8,1348.3125809,7.0,1.0,2.0,9.0,7.0,4.0,2.0,0.0,1.0,0,0,0,1,0,0,0.0,2.0,12852.0,4,2,4_0,4_0_0
8816,5.0,5.0,40.0,111.0,7.0,34.0,10.0,0.0,1.0,0.0,30000.0,1.0,1.0,31092301000.0,0.0,2.0,6.0,2.0,7.0,4.0,2.1,1548.4757888,7.0,1.0,1.0,9.0,7.0,4.0,2.0,0.0,1.0,0,0,0,1,0,0,2.0,0.0,18852.0,7,4,7,7_0
8817,1.0,12.0,49.0,111.0,,52.0,42.0,0.0,2.0,0.0,13952.0,3.0,4.0,31092501000.0,0.0,2.0,4.0,2.0,4.0,4.0,2.3,1851.316911,9.0,1.0,2.0,9.0,7.0,4.0,2.0,0.0,1.0,0,0,0,1,0,0,2.0,0.0,13044.0,4,2,4_0,4_0_0
8818,,,36.0,111.0,,55.0,50.0,,1.0,,,1.0,,31092603000.0,60.0,1.0,3.0,1.0,2.0,2.0,1.3,5333.5682409,,4.0,4.0,9.0,7.0,2.0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,0.0,8304.0,2,1,2_1,2_0_1
8819,1.0,9.0,38.0,111.0,6.0,54.0,71.0,0.0,3.0,7716.0,0.0,1.0,3.0,31092703000.0,125.0,1.0,4.0,3.0,2.0,5.0,2.4,3306.6071968,5.0,1.0,4.0,9.0,7.0,4.0,1.0,0.0,0.0,0,0,0,1,0,1,0.0,1.0,8496.0,2,1,2_1,2_0_1
8820,6.0,6.0,57.0,111.0,6.0,47.0,60.0,0.0,1.0,24000.0,0.0,1.0,1.0,31092801000.0,0.0,1.0,5.0,0.0,10.0,2.0,1.5,1891.0694941,5.0,1.0,2.0,9.0,7.0,3.0,2.0,0.0,1.0,0,0,0,1,0,0,0.0,2.0,30396.0,10,5,10,10_0
8821,,,59.0,111.0,,67.0,71.0,,1.0,,,1.0,,31092901000.0,123.0,1.0,4.0,0.0,1.0,2.0,1.5,3344.5415388,,4.0,4.0,9.0,7.0,3.0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,0.0,6396.0,1,1,1_1,1_0_1
8822,2.0,2.0,57.0,111.0,8.0,75.0,71.0,0.0,1.0,0.0,2682.0,1.0,1.0,31093101000.0,0.0,1.0,4.0,0.0,7.0,2.0,1.5,1374.5571041,7.0,5.0,2.0,9.0,7.0,3.0,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,18396.0,7,4,7,7_0
8823,1.0,17.0,28.0,111.0,10.0,63.0,50.0,0.0,1.0,0.0,9036.0,1.0,3.0,31093201000.0,53.0,1.0,3.0,4.0,1.0,6.0,2.7,3540.325781,6.0,1.0,4.0,9.0,7.0,4.0,1.0,0.0,0.0,0,0,0,1,0,1,1.0,0.0,7560.0,1,1,1_1,1_0_1
8824,1.0,3.0,59.0,111.0,,75.0,41.0,0.0,3.0,7716.0,0.0,2.0,3.0,31093401000.0,0.0,0.0,4.0,0.0,9.0,1.0,1.0,2499.9741149,5.0,5.0,3.0,9.0,7.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,1.0,24000.0,9,5,9,9_0
8825,4.0,10.0,31.0,111.0,8.0,31.0,10.0,0.0,1.0,0.0,35000.0,3.0,3.0,31093601000.0,0.0,2.0,5.0,1.0,9.0,3.0,1.8,4307.0669968,7.0,1.0,1.0,9.0,7.0,4.0,2.0,0.0,1.0,0,0,0,1,0,0,2.0,0.0,29328.0,9,5,9,9_0
8826,3.0,3.0,37.0,111.0,7.0,37.0,31.0,0.0,2.0,20000.0,0.0,1.0,1.0,31093701000.0,0.0,2.0,8.0,2.0,10.0,4.0,2.1,3607.8476774,9.0,1.0,1.0,9.0,7.0,4.0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,1.0,45720.0,10,5,10,10_0
8827,4.0,20.0,22.0,111.0,,62.0,50.0,0.0,1.0,10000.0,17352.0,2.0,3.0,31093901000.0,533.0,2.0,3.0,1.0,6.0,3.0,1.8,4686.4566664,4.0,1.0,4.0,9.0,7.0,4.0,2.0,0.0,1.0,0,0,0,1,0,0,1.0,1.0,16668.0,6,3,6,6_0
8828,1.0,15.0,44.0,111.0,6.0,38.0,31.0,0.0,4.0,10287.0,0.0,2.0,4.0,31094301000.0,1000.0,2.0,7.0,5.0,4.0,7.0,3.6,1097.2088879,6.0,1.0,4.0,9.0,7.0,4.0,2.0,0.0,1.0,0,0,0,1,0,0,0.0,2.0,13668.0,4,2,4_0,4_0_0
8829,3.0,3.0,41.0,111.0,8.0,46.0,10.0,0.0,2.0,45000.0,0.0,1.0,1.0,31094401000.0,0.0,2.0,6.0,2.0,9.0,4.0,2.1,1548.4757888,6.0,1.0,1.0,9.0,7.0,4.0,2.0,1.0,1.0,0,0,0,1,0,0,0.0,2.0,25812.0,9,5,9,9_0
8830,9.0,9.0,69.0,111.0,,72.0,70.0,0.0,2.0,0.0,10000.0,2.0,1.0,31094601000.0,0.0,0.0,4.0,0.0,4.0,2.0,1.5,1668.8626237,8.0,5.0,2.0,9.0,7.0,3.0,2.0,0.0,0.0,0,0,0,1,0,0,2.0,0.0,13944.0,4,2,4_0,4_0_0
8831,3.0,15.0,47.0,111.0,8.0,31.0,31.0,0.0,3.0,0.0,30000.0,3.0,4.0,31094701000.0,0.0,2.0,8.0,3.0,7.0,5.0,3.0,1308.0872199,4.0,1.0,2.0,9.0,7.0,4.0,4.0,1.0,1.0,0,0,0,1,0,0,4.0,0.0,19164.0,7,4,7,7_0
8832,1.0,16.0,42.0,111.0,8.0,21.0,50.0,0.0,1.0,0.0,12000.0,1.0,4.0,31094801000.0,0.0,2.0,5.0,2.0,6.0,4.0,2.1,1559.0997033,6.0,1.0,2.0,9.0,7.0,4.0,2.0,1.0,1.0,0,0,0,1,0,0,2.0,0.0,16944.0,6,3,6,6_0
8833,,,84.0,111.0,,72.0,70.0,,2.0,,,1.0,,31094901000.0,0.0,0.0,6.0,0.0,2.0,2.0,1.5,2720.212594,,5.0,2.0,9.0,7.0,3.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,8796.0,2,1,2_0,2_0_0
8834,2.0,2.0,35.0,111.0,7.0,37.0,31.0,0.0,2.0,19172.0,0.0,1.0,1.0,31095001000.0,780.0,1.0,5.0,1.0,7.0,2.0,1.3,4846.6226908,6.0,1.0,4.0,9.0,7.0,2.0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,1.0,20304.0,7,4,7,7_0
8835,1.0,8.0,42.0,111.0,7.0,54.0,50.0,0.0,1.0,7259.0,0.0,1.0,3.0,31095101000.0,470.0,2.0,4.0,2.0,3.0,4.0,2.3,1812.9988044,6.0,1.0,4.0,9.0,7.0,4.0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,1.0,11484.0,3,2,3_0,3_0_0
8836,,,52.0,111.0,,68.0,50.0,,1.0,,,1.0,,31095301000.0,500.0,1.0,3.0,0.0,5.0,1.0,1.0,3835.4437857,,1.0,4.0,9.0,7.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,14400.0,5,3,5,5_0
8837,6.0,13.0,34.0,111.0,,55.0,50.0,0.0,1.0,0.0,10237.0,1.0,1.0,31095401000.0,336.0,2.0,2.0,0.0,4.0,2.0,1.5,5124.2541184,4.0,1.0,4.0,9.0,7.0,3.0,1.0,0.0,1.0,0,0,0,1,0,1,1.0,0.0,13596.0,4,2,4_1,4_0_1
8838,6.0,8.0,52.0,111.0,,45.0,42.0,0.0,2.0,0.0,10899.0,1.0,,31095501000.0,0.0,3.0,4.0,0.0,8.0,3.0,2.0,2586.5382163,4.0,1.0,1.0,9.0,7.0,5.0,3.0,0.0,1.0,0,0,0,1,0,0,3.0,0.0,22452.0,8,4,8,8_0
8839,3.0,3.0,71.0,111.0,,78.0,71.0,0.0,4.0,5000.0,0.0,1.0,2.0,31095601000.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,4178.4522623,4.0,5.0,2.0,9.0,7.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,1.0,9600.0,2,1,2_0,2_0_0
8840,,,84.0,111.0,,77.0,70.0,,1.0,,,1.0,,31095701000.0,149.0,0.0,2.0,0.0,4.0,1.0,1.0,3592.9381235,,5.0,4.0,9.0,7.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,0.0,14160.0,4,2,4_1,4_0_1
8841,7.0,8.0,35.0,111.0,6.5,62.0,50.0,0.0,1.0,0.0,13000.0,1.0,4.0,31096001000.0,0.0,2.0,6.0,2.0,6.0,4.0,2.1,1740.2196139,7.0,1.0,1.0,9.0,7.0,4.0,1.0,0.0,1.0,0,0,0,1,0,0,1.0,0.0,16572.0,6,3,6,6_0
8842,1.0,1.0,36.0,111.0,7.0,47.0,31.0,0.0,2.0,0.0,8200.0,1.0,1.0,31096101000.0,0.0,2.0,5.0,0.0,9.0,2.0,1.5,2366.9194972,7.0,1.0,1.0,9.0,7.0,3.0,1.0,0.0,1.0,0,0,0,1,0,0,1.0,0.0,27996.0,9,5,9,9_0
8843,,,33.0,111.0,,85.0,71.0,,1.0,,,1.0,,31096303000.0,345.0,0.0,2.0,0.0,4.0,1.0,1.0,5661.0696538,,7.0,4.0,9.0,7.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,0.0,13020.0,4,2,4_1,4_0_1
8844,6.0,6.0,38.0,111.0,6.5,52.0,50.0,0.0,1.0,0.0,12000.0,1.0,1.0,31096401000.0,0.0,1.0,5.0,0.0,6.0,1.0,1.0,5330.499972,7.0,1.0,2.0,9.0,7.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,1.0,0.0,16560.0,6,3,6,6_0
8845,3.0,3.0,72.0,111.0,6.0,75.0,70.0,0.0,1.0,0.0,8500.0,1.0,1.0,31096501000.0,0.0,0.0,5.0,0.0,5.0,2.0,1.5,1264.0628689,6.0,5.0,2.0,9.0,7.0,3.0,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,15204.0,5,3,5,5_0
