"","X","ident_men","pondmen","agepr","cataeu","chomage","cs42pr","nactifs","nactoccup","npers","ocde10","prest_precarite_hand","prest_precarite_rsa","prest_precarite_vieil","retraites","rev_valeurs_mobilieres_bruts","rev_etranger","rev_disponible","rsa_act","salaires","stalog","tau","tuu","typmen","donation_class_1","revdecm"
"6079",6078,9278,3288.2651444497,57,112,0,52,2,1,2,1.5,0,150,0,0,0,0,22354.2,1870,21460,3,9,1,2,2,4430
"6080",6079,9279,4057.52891143517,37,111,0,46,2,2,4,2.1,0,0,0,0,10,0,49774.75,0,48640,2,8,7,4,2,56570
"6082",6081,9282,2072.89511757395,50,221,0,63,2,2,2,1.5,0,0,0,0,0,0,37714.95,0,39540,1,1,2,3,2,40180
"6089",6088,9291,2542.342815198,58,111,0,52,2,2,2,1.5,0,0,0,0,0,0,32622.25,0,33830,1,9,7,3,2,35610
"6094",6093,9305,2874.62213446042,38,112,0,55,2,2,4,2.1,0,0,0,0,0,0,38448.35,0,19980,2,6,0,4,2,38230
"6102",6101,9320,2691.45259760804,50,400,10940,63,2,2,2,1.5,0,0,0,0,0,0,17385.8,0,6640,2,0,0,3,2,2780
"6103",6102,9321,3129.04442861507,48,111,6660,46,2,1,3,1.8,0,0,0,0,0,0,35194.45,0,30130,1,8,6,4,2,41590
"6105",6104,9323,3017.36633617356,44,221,0,52,2,2,4,2.3,0,0,0,0,12,0,31909.5,0,29720,1,1,3,4,2,36240
"6106",6105,9324,1228.291148137,34,111,9570,55,2,1,5,2.4,0,0,0,0,0,0,37640.6,0,22300,2,7,6,4,2,37210
"6109",6108,9328,1648.67467427879,54,112,0,22,2,2,2,1.5,0,0,0,0,0,0,65612.4,0,76380,1,8,2,3,2,81820
"6110",6109,9331,1060.26867920692,41,111,0,31,2,2,4,2.1,0,0,0,0,149,0,238876.15,0,73800,1,7,5,4,2,323730
"6111",6110,9333,2147.3897827554,42,120,4290,63,2,2,4,2.1,0,0,0,0,0,0,43038.1,0,37140,2,0,0,4,2,50480
"6112",6111,9335,1448.47602802497,47,111,3990,69,2,1,3,2,0,1080,0,0,0,0,36480.95,5040,26860,2,9,7,2,2,42590
"6117",6116,9340,2316.71689879168,33,111,1860,63,2,2,3,1.8,0,0,0,0,0,0,27577.7,0,26430,3,8,6,4,2,16070
"6119",6118,9344,1680.26879977777,32,212,0,42,2,2,4,2.1,0,0,0,0,0,0,26045.55,720,23200,2,1,0,4,2,24360
"6124",6123,9355,1040.32319846484,55,112,0,63,2,2,2,1.5,0,0,0,0,35,0,38086.6,0,40980,1,8,0,3,2,31460
"6126",6125,9357,3696.06621950785,35,111,0,31,2,2,4,2.1,0,0,0,0,0,0,28907,0,7060,3,9,7,4,2,33620
"6128",6127,9359,2002.28992157523,43,111,0,37,2,2,5,2.8,0,0,0,0,0,0,61193.85,0,59780,2,10,8,4,2,60580
"6129",6128,9360,2590.88118649157,37,111,0,33,2,1,4,2.1,0,0,0,0,0,0,33637.75,0,22480,2,8,7,4,2,31650
"6130",6129,9362,3179.02963833184,44,111,0,63,2,2,3,2,0,0,0,0,0,0,49470.45,0,50120,3,10,8,4,2,51970
"6131",6130,9363,2546.17412712118,52,111,0,35,2,2,2,1.5,0,0,0,0,142,0,70400.7,0,78380,2,10,8,3,2,80800
"6133",6132,9366,977.307185784977,51,112,0,43,2,2,2,1.5,0,0,0,0,0,0,64553.3,0,71810,2,6,0,3,2,74830
"6134",6133,9367,1042.08393835922,52,400,0,69,2,2,4,2.5,0,0,0,0,0,0,24210.55,0,23760,1,0,0,4,2,25990
"6138",6137,9373,1816.02096812646,48,111,2540,56,2,1,2,1.5,0,0,0,0,0,0,22013.1,0,19620,3,8,6,2,2,10070
"6140",6139,9375,3177.84814932668,36,111,12280,35,2,2,2,1.5,0,0,0,0,0,0,38861.5,0,29280,3,8,6,3,2,36200
"6141",6140,9376,2218.87553211327,53,111,0,38,2,2,4,2.5,0,0,0,0,147,0,64473.2,0,61410,1,8,7,4,2,83470
"6142",6141,9377,3044.19970882581,37,120,0,38,2,2,3,1.8,0,0,0,0,0,0,58781.2,0,63300,2,0,0,4,2,66170
"6143",6142,9378,1425.04553290268,55,112,0,22,2,2,4,2.5,0,0,0,0,0,0,34379.6,0,35590,1,9,1,4,2,39190
"6146",6145,9382,3248.16944339613,26,111,0,46,2,2,2,1.5,0,0,0,0,0,0,34782.05,0,25210,3,10,8,3,2,35610
"6149",6148,9385,2913.48577728386,39,221,0,11,2,2,4,2.1,0,0,0,0,5,0,36434.85,0,12690,2,1,1,4,2,37670
"6153",6152,9390,1881.80623156245,45,112,1720,68,2,2,4,2.1,0,0,0,0,0,0,36115.45,0,32410,2,8,1,4,2,42290
"6160",6159,9400,1220.4763768979,58,112,0,22,2,2,2,1.5,0,0,0,0,0,0,64528.3,0,14870,3,8,1,3,2,68260
"6167",6166,9413,3774.93217209683,40,300,0,48,2,2,5,2.4,0,0,0,0,0,0,36801,0,30010,2,0,0,4,2,40840
"6168",6167,9414,1964.52392118967,27,300,0,64,2,2,4,2.1,0,0,0,0,19,0,30429.8,0,25970,3,0,0,4,2,32140
"6170",6169,9419,3048.80238861916,44,111,0,56,2,2,2,1.5,0,0,0,0,0,0,47986.4,0,20230,2,10,8,3,2,48230
"6176",6175,9433,2885.09970759307,45,300,0,46,2,2,3,1.8,0,0,0,0,0,0,40618.45,0,42550,2,0,0,4,2,45650
"6185",6184,9444,1609.34273559679,55,112,0,67,2,2,2,1.5,0,0,0,0,0,0,25970.6,0,25990,1,8,1,3,2,28760
"6186",6185,9445,2566.43567372036,52,112,0,54,2,2,2,1.5,0,0,0,0,0,0,58643.65,0,41130,2,8,0,3,2,57170
"6187",6186,9447,3153.73961343599,39,111,0,38,2,2,4,2.1,0,0,0,0,0,0,58596.5,0,61400,2,9,7,4,2,65750
"6193",6192,9460,3865.90695677355,57,221,2660,46,2,1,2,1.5,0,0,0,0,0,0,42283.65,0,37160,3,1,2,3,2,46310
"6198",6197,9470,1920.18222229069,48,120,0,54,2,2,3,2,0,0,0,0,0,0,29722.85,0,30470,1,0,3,4,2,33300
"6199",6198,9471,1505.76946569486,37,112,6700,12,2,1,2,1.5,0,0,0,0,0,0,31732.1,0,5510,1,8,0,3,2,33220
"6203",6202,9478,1439.43575751101,43,300,0,13,2,2,4,2.1,0,0,0,0,112,0,36561.25,0,8910,1,0,0,4,2,39950
"6204",6203,9479,2311.0033641846,29,111,0,47,2,2,3,1.8,0,0,0,0,0,0,37710.15,0,32780,2,6,5,4,2,37180
"6206",6205,9481,2770.78335513172,40,112,0,69,2,2,4,2.3,0,0,0,0,0,0,39189.35,0,0,3,9,1,4,2,43820
"6208",6207,9483,1111.70746463332,49,111,0,52,2,2,4,2.1,0,0,0,0,0,0,41801.45,0,41830,1,8,7,4,2,47660
"6209",6208,9484,2757.8871121392,49,112,0,38,2,2,3,2,0,0,0,0,0,0,51293.9,0,51440,1,8,0,4,2,54060
"6219",6218,9497,1246.94284156265,30,300,0,47,2,2,5,2.4,0,0,0,0,93,0,48429.45,0,41770,2,0,0,4,2,58620
"6221",6220,9501,1937.15357679454,58,300,8570,43,2,1,2,1.5,0,0,0,0,0,0,30653.2,0,20560,1,0,0,3,2,32100
"6222",6221,9502,1036.18002903446,58,120,0,75,2,2,3,2,0,0,0,16780,0,0,51443.35,0,37360,1,0,0,4,2,50480
"6225",6224,9506,1235.8091227133,48,112,0,62,2,1,5,2.8,0,0,0,0,0,0,42833.85,0,37930,2,10,0,4,2,45880
"6226",6225,9507,2176.05383754081,48,112,0,45,2,2,2,1.5,0,0,0,0,0,0,37278.9,0,29050,2,6,0,2,2,42860
"6227",6226,9508,5070.81780415217,46,111,0,47,2,2,3,2,0,0,0,0,75,0,48914.15,0,42880,3,10,8,4,2,59180
"6229",6228,9510,4391.2420108532,46,112,0,62,2,2,4,2.3,0,0,0,0,0,0,40879.15,0,40160,3,9,2,4,2,44940
"6231",6230,9514,2278.45338440009,33,111,0,22,2,1,3,1.8,0,0,0,0,0,0,70910.95,0,88130,2,9,7,4,2,90340
"6232",6231,9515,3443.258734776,49,111,330,47,2,2,3,1.8,0,0,0,0,0,0,20284.25,0,19180,5,8,6,4,2,20780
"6233",6232,9516,3490.82621064276,43,111,0,55,2,2,2,1.5,0,0,0,0,0,0,31006,0,32420,5,10,8,5,2,30110
"6237",6236,9522,1698.90167844509,39,112,0,43,2,2,3,1.8,0,0,0,0,0,0,71300.45,0,77820,2,9,0,4,2,93650
"6238",6237,9523,2306.78831271896,32,120,0,48,2,2,3,1.8,0,0,0,0,0,0,43862.25,0,37930,2,0,3,4,2,49300
"6241",6240,9528,2971.3585892202,51,120,1410,46,2,2,3,1.8,0,0,0,0,0,0,30241.25,0,14920,1,0,2,4,2,35410
