,ident_men,ocde10,vag,typmen,revtot,fumeur,p1,p10,p11,p12,p2,p3,p4,p5,p6,p7,p8,p9,depenses_reelles,temps,mois,mois2,w1,w10,w11,w12,w2,w3,w4,w5,w6,w7,w8,w9
103835,1399.0,1.0,21.0,1.0,47737.0,0.0,115.301275357,117.2,120.273608552,110.056674082,103.790196062,102.4,115.767126515,93.9,103.4,109.926219846,84.9,101.984015475,56570.135816,95.0,11.0,121.0,0.0555098255594,0.0,0.0899032112262,0.0392162608786,0.0475033012634,0.0216853293971,0.219029336302,0.0054898656393,0.0,0.417386179303,0.00902103837116,0.0952556520595
103847,1400.0,2.0,21.0,4.0,55503.0,0.0,114.459061106,117.2,118.608912967,116.170023143,143.4,103.76038961,113.587358681,104.046036516,93.9,109.135689385,84.9,106.58285086,35624.621247,95.0,11.0,121.0,0.0717106391239,0.0,0.0752749088884,0.101320480708,0.0,0.0228578682438,0.336420906515,0.0228582847906,0.0148327839685,0.264868940114,0.0170797630617,0.072775424587
103859,1401.0,1.5,21.0,3.0,58941.0,1.0,114.177845284,117.2,117.277207173,115.840309039,178.0,102.4,113.285215146,106.153765926,103.4,117.781894737,85.1037883734,90.7140830164,35941.3232013,95.0,11.0,121.0,0.143690335284,0.0,0.0549811875467,0.0729272085611,0.0124932381255,0.0192236570632,0.449294926963,0.0476230702046,0.0,0.0228096309663,0.0309661895748,0.145990555711
103871,1402.0,1.5,21.0,3.0,98108.0,0.0,114.380209965,117.2,120.942747213,111.157372248,110.43711794,106.476833467,114.385312714,126.526832297,96.2,131.94180642,84.9,105.335862516,68325.452362,95.0,11.0,121.0,0.194427789354,0.0,0.112175409265,0.045902490157,0.0409510163297,0.0704193997104,0.266994563435,0.0765002127155,0.0111246272967,0.0320283745893,0.024875317378,0.124600799769
103883,1403.0,1.0,21.0,1.0,14184.0,0.0,113.646296297,117.2,123.1,121.164234327,143.4,102.4,116.547400531,102.174809629,103.4,115.299589869,84.9,107.980998286,29660.7124764,95.0,11.0,121.0,0.0604994339893,0.0,0.057513850669,0.0404757568503,0.0,0.00178272223386,0.548276625333,0.135478942503,0.0,0.095775353955,0.0112496172355,0.0489476972294
103895,1404.0,1.0,21.0,1.0,34295.0,1.0,114.333410416,117.2,121.952994346,108.237860346,164.897968016,104.196610169,116.377708496,108.130232552,103.4,126.08730409,84.9000000001,115.661168935,49031.0886549,95.0,11.0,121.0,0.0594398415498,0.0,0.274904635917,0.0297135001051,0.0643858870968,0.0190882884933,0.327278200397,0.00209819299168,0.0,0.0991488725587,0.0211053507805,0.10283723011
103907,1405.0,1.5,21.0,3.0,44563.0,1.0,113.13226826,117.2,123.1,109.769062591,178.0,102.4,115.008547082,106.142143883,96.2,114.154545455,85.0244337427,106.48047637,46707.3264273,95.0,11.0,121.0,0.097637345184,0.0,0.0101863655013,0.404944547193,0.00653983396612,0.0342305724173,0.355264502981,0.0148352457467,0.0120366679201,0.0101617006368,0.0124098114407,0.0417534070129
103919,1406.0,2.1,21.0,4.0,31411.0,0.0,115.21315755,117.2,114.1,105.138229667,109.398221714,104.2,115.481015735,107.803798063,103.4,139.305515924,84.9,107.555497496,17842.3956967,95.0,11.0,121.0,0.215807026565,0.0,0.0510317360072,0.0426120318755,0.0440101030119,0.0,0.434888935497,0.00947284625415,0.0,0.115543764283,0.0193820480658,0.0672515084414
103931,1407.0,1.5,21.0,3.0,56911.0,0.0,113.658582596,117.2,114.1,113.174283599,111.950920946,102.4,115.297588592,111.2,103.4,112.878615369,84.9,102.998865172,46649.4308219,95.0,11.0,121.0,0.0530816360639,0.0,0.0245397705388,0.0693488098187,0.0120875166323,0.0498736998411,0.486741719893,0.0010428233079,0.0,0.146743548436,0.0205699966698,0.135970478798
103943,1408.0,2.5,21.0,5.0,76262.0,1.0,114.689222051,117.2,120.793490718,114.243327123,140.40079637,104.088741727,117.11846295,101.969851686,104.400067959,113.431443298,84.9653425358,99.2021815387,66740.9188472,95.0,11.0,121.0,0.099042195737,0.0,0.120251370299,0.0598448220929,0.0303467633608,0.0197792785265,0.18769492495,0.013945974654,0.0128824201412,0.274318522451,0.0499280150301,0.131965712758
103955,1409.0,1.5,21.0,5.0,23448.0,1.0,111.382890751,117.2,114.484615385,117.966675571,178.0,103.960685536,115.718548387,95.7720538039,113.7,119.6,84.9,104.341526718,15590.7247902,95.0,11.0,121.0,0.0225542419574,0.0,0.0937866297004,0.0197270257116,0.0097961500811,0.145120900212,0.530537474789,0.00584310978417,0.0375023360756,0.0624354878937,0.041964576385,0.0307320674087
103967,1410.0,1.5,21.0,5.0,30075.0,1.0,115.457639382,117.2,123.1,113.543332149,178.0,103.051365546,116.974496734,105.568098251,103.4,119.6,84.8999999999,67.4035743975,29272.177328,95.0,11.0,121.0,0.0977046043812,0.01629147747,0.112797418109,0.0601507139246,0.093915919124,0.114645212034,0.35610952235,0.0860074817735,0.0,0.00176882528806,0.0305461671163,0.0300626584291
103979,1411.0,4.1,21.0,5.0,46980.0,0.0,115.024540025,117.2,123.1,110.18581876,112.9,103.86861018,114.592668102,107.962348703,96.2,119.652706474,84.9000000003,100.779560329,15595.5934508,95.0,11.0,121.0,0.214494934768,0.0,0.0296517158577,0.060687410207,0.00716567700087,0.0572993983312,0.257446554417,0.0861057174208,0.0114300696733,0.179814429462,0.0181960262953,0.0777080665668
103991,1412.0,1.5,21.0,3.0,59941.0,0.0,115.00189299,117.2,123.1,111.399846835,143.4,102.4,115.822102411,108.848269043,103.4,141.347067969,84.9,107.465890873,38267.1678981,95.0,11.0,121.0,0.0923440529819,0.0,0.0480339906034,0.0735461834804,0.0,0.0122671367859,0.464098738352,0.0425439726027,0.0,0.0449943042859,0.0239359606736,0.198235660235
104003,1413.0,2.5,21.0,4.0,21402.0,0.0,113.34764086,117.2,114.1,117.771723129,143.4,103.124373576,114.034370972,106.4,117.2,119.358237208,85.287681126,109.722686406,16935.0137634,95.0,11.0,121.0,0.0386524097853,0.0,0.0708446488728,0.0819770801401,0.0,0.0548282289427,0.496646256218,0.00247229905288,0.0345254281405,0.10337120592,0.057871891266,0.0588105516635
104015,1414.0,1.3,21.0,2.0,9124.0,0.0,114.283179815,117.2,119.2,117.900414552,143.4,102.4,116.7,111.2,103.4,119.05483871,85.0837537544,39.1832198296,15916.4465148,95.0,11.0,121.0,0.0684288449545,0.0,0.0,0.0241649859354,0.0,0.0664429859452,0.637813276097,0.0151182227131,0.0,0.0581799651325,0.094848983337,0.0350027358851
104027,1621.0,1.0,21.0,1.0,14544.0,1.0,113.540575513,117.2,119.2,108.301157924,126.444740858,102.4,116.65332002,111.2,103.4,114.548236701,84.9,106.981326378,47272.6833282,95.0,11.0,121.0,0.0639484297772,0.0,0.0,0.0532025213574,0.0370444727449,0.00592830958113,0.529947262077,0.00186625190776,0.0,0.183242265341,0.0454780712735,0.0793424159401
104039,1622.0,1.0,21.0,1.0,12093.0,1.0,114.409557282,117.2,119.2,115.358757125,164.05064971,102.4,115.4118249,108.91401417,103.4,133.611371416,84.9,112.395736858,26224.0055332,95.0,11.0,121.0,0.12543891573,0.0,0.0,0.053921810098,0.120976501996,0.0241962174101,0.419467940883,0.118144306998,0.0,0.0727961137113,0.0229529202809,0.0421052728944
104051,1623.0,3.3,21.0,4.0,11357.0,0.0,119.383695557,117.2,119.691729324,106.143333333,143.4,104.19399454,114.503364434,85.0,96.2,115.276968453,84.9,99.3977498421,14508.2063377,95.0,11.0,121.0,0.0357897720138,0.03585835289,0.124982109718,0.0579853885555,0.0,0.0809177931525,0.456563489662,0.00720740230087,0.00410990391261,0.0527078802648,0.00819922370615,0.135678683824
104063,1624.0,1.0,21.0,1.0,14474.0,0.0,115.169005326,117.2,123.1,120.990007447,143.4,104.2,116.222929501,121.118999766,103.4,119.7,84.9,113.797761194,26403.8800519,95.0,11.0,121.0,0.122930979672,0.0,0.0995389131796,0.0451187689994,0.0,0.0,0.692061074955,0.0215662808698,0.0,0.0,0.0132153943046,0.00556858802032
104075,1625.0,1.0,21.0,1.0,14608.0,0.0,114.11112185,117.2,123.1,108.362389579,112.9,102.4,117.597596154,108.55652168,96.2,141.648091603,84.9,110.172369577,22419.4059834,95.0,11.0,121.0,0.098385960987,0.0,0.00418079174567,0.183789655325,0.00991198467773,0.0727979530827,0.464153022655,0.00460207315544,0.00156728220759,0.0756357588911,0.0175096029353,0.0674659143361
104087,1626.0,1.0,21.0,1.0,30642.0,1.0,114.697779625,117.2,123.1,113.801174168,178.0,104.2,114.34453918,111.2,103.4,127.661538462,84.9,98.6397776458,36233.0454615,95.0,11.0,121.0,0.087469709118,0.0,0.101882034651,0.0696048928978,0.00847252670447,0.0,0.566800561874,0.00317771105408,0.0,0.058053512413,0.0375584486009,0.0669806026882
104099,1627.0,1.5,21.0,3.0,74513.0,0.0,114.326695815,117.2,123.1,113.757553494,108.505700391,105.028099173,114.357190635,107.768291995,96.2,136.803051991,85.0811571174,107.774707,33443.7475522,95.0,11.0,121.0,0.152669150327,0.0,0.0721960702063,0.0579634801246,0.0374929786772,0.0340105117657,0.447278683881,0.0325779802557,0.00420258358279,0.0459064947299,0.0301884918785,0.0855135745714
104111,1628.0,1.8,21.0,2.0,44935.0,0.0,113.919409856,117.2,119.055760224,108.752223549,143.4,102.4,115.933560294,107.934885305,103.4,119.792953876,84.9,106.588755647,40142.8482238,95.0,11.0,121.0,0.0716624216819,0.0019799584008,0.0983800745166,0.0336753379607,0.0,0.0320522618422,0.286423920505,0.018188575817,0.0,0.270211792146,0.0253528327635,0.162072824366
104123,1629.0,1.0,21.0,1.0,4554.0,0.0,115.864215974,117.2,115.856561775,113.825884123,143.4,102.4,116.789634055,98.4063147611,96.2,115.811056511,87.3,107.038451857,28821.4189699,95.0,11.0,121.0,0.11234476689,0.00774365496691,0.104575343202,0.0568949001057,0.0,0.0775788050239,0.484223575802,0.0529359701024,0.0249291105356,0.0182792774639,0.0,0.0604945959069
104135,1630.0,1.0,21.0,1.0,27153.0,0.0,113.423891854,117.2,121.5,113.40197119,111.509909579,103.734649536,116.251385834,107.640258561,113.896629213,124.729015544,84.9,111.362663803,49599.1777757,95.0,11.0,121.0,0.0369304864434,0.0,0.00510236970732,0.0328121006796,0.234917234983,0.00719960990664,0.510949973534,0.100166397173,0.0100880404986,0.0100737878878,0.0134547255521,0.0383052736348
104147,1631.0,1.0,21.0,1.0,3059.0,0.0,114.7,117.2,114.1,112.178548896,143.4,104.2,116.7,108.5,103.4,119.7,87.3,42.9327815624,18708.1331009,95.0,11.0,121.0,0.0522431991909,0.0152180630678,0.101826631403,0.0209070389403,0.0,0.0,0.643252990975,0.0,0.0,0.0,0.0,0.166552076422
104159,1632.0,1.0,21.0,1.0,20954.0,1.0,117.210625826,117.2,122.721156992,115.998807157,178.0,103.335294118,116.158263738,93.9,103.4,111.990566038,84.8999999999,102.145179829,30622.2910077,95.0,11.0,121.0,0.0558384438546,0.0162116996742,0.171641374876,0.0202672125774,0.0598501581267,0.146773113259,0.278371335597,0.00901485478157,0.0,0.0224036183031,0.0263506867858,0.193277502164
104171,1633.0,1.0,21.0,1.0,10543.0,0.0,110.927717575,117.2,118.081233244,100.759725793,105.570681486,107.7,114.620289855,109.0,103.4,138.89909058,85.2300740352,110.878428351,18004.587848,95.0,11.0,121.0,0.0584283766815,0.0288443127036,0.038836338676,0.0799744733561,0.0593710234138,0.0146842604924,0.479322554066,0.0574969090189,0.0,0.0939131530526,0.0495764978943,0.0395521006449
104183,1634.0,1.0,21.0,1.0,9723.0,0.0,115.466722404,117.2,123.1,121.660655738,112.9,102.4,114.270811198,108.093655589,109.350875411,119.7,84.9,112.390977444,28772.2850632,95.0,11.0,121.0,0.0473984163425,0.0,0.25714814901,0.0209271065033,0.00130581749206,0.0330798407835,0.290673838677,0.105859246673,0.109518801082,0.0,0.113800499258,0.0202882841778
104195,1638.0,1.5,21.0,3.0,37684.0,0.0,113.917797178,117.2,123.1,117.32570846,104.626694047,104.536752109,112.691804975,109.010162638,111.023529412,145.1,84.8999999998,105.067076738,49297.3467587,95.0,11.0,121.0,0.0815010830236,0.0,0.0232160855729,0.0691138828969,0.0135325870168,0.00870100988168,0.261569870215,0.32290308511,0.0420057521103,0.0318866331111,0.0201051071106,0.125464903951
104207,1654.0,1.5,21.0,3.0,26663.0,1.0,115.074360015,117.2,121.900437158,104.2840425,157.147638117,102.4,116.518544915,99.9817761815,117.2,108.404350382,84.9,104.769206836,25471.5257187,95.0,11.0,121.0,0.185862165974,0.0,0.0448939178541,0.0399443723726,0.0837771058119,0.0100336061101,0.331772909046,0.0267880512212,0.019128830601,0.115257200113,0.0469120920721,0.0956297488249
104219,1655.0,2.4,21.0,4.0,41738.0,1.0,115.251307752,117.2,115.035146444,116.544552687,141.742188248,102.972035977,129.276982893,107.40530091,101.470782722,106.325704485,85.2911111109,100.086329737,37044.226104,95.0,11.0,121.0,0.11007191819,0.0106205968045,0.0403151938161,0.111396119124,0.053102758106,0.0727377644155,0.120609050849,0.0333804062989,0.010257712451,0.358319179266,0.0215250045153,0.0576642961642
104231,1656.0,1.0,21.0,1.0,18362.0,0.0,114.968677054,117.2,119.2,113.531527323,112.214809181,104.050865233,151.084551838,105.771134512,96.2,145.1,84.9,113.553652555,39579.0315003,95.0,11.0,121.0,0.0984013425663,0.0,0.0,0.15652620167,0.037913085964,0.0424619113987,0.382526554933,0.210172562061,0.00461646434506,0.0459178896037,0.00528973559226,0.0161742518659
104243,1657.0,2.3,21.0,4.0,30037.0,0.0,114.486262846,117.2,117.683262891,114.417925456,106.9,105.849613596,113.605060786,105.715075547,96.2,113.792140424,84.9,106.109499034,28228.4759297,95.0,11.0,121.0,0.109109642471,0.00132212567062,0.034157187972,0.0869344842419,0.00161608132678,0.0254010371422,0.227122675907,0.0111757159366,0.000827383252272,0.380501936928,0.0172317740844,0.104599955069
104255,1658.0,2.5,21.0,4.0,21020.0,1.0,114.854290185,117.2,114.1,119.493455372,148.022337193,103.486396906,116.644674768,99.0546026414,96.2,145.1,85.0123490834,111.521120925,26175.8690284,95.0,11.0,121.0,0.137570678357,0.00437245785653,0.0194796176023,0.468939961037,0.0332579512871,0.0393801166039,0.178257288448,0.0570355158434,0.00322167285275,0.0219603906184,0.0236000018419,0.0129243476521
104267,1659.0,1.0,21.0,1.0,6028.0,0.0,112.714675283,117.2,119.2,114.472872015,112.9,102.4,113.653249476,109.172285264,103.4,145.1,84.9,111.528559217,26846.9833343,95.0,11.0,121.0,0.148181742595,0.0,0.0,0.0790996077621,0.0215210057801,0.0348612562437,0.444441740531,0.113653906155,0.0,0.0433744435585,0.0380170359929,0.0768492613829
104279,1660.0,1.5,21.0,2.0,32404.0,1.0,115.724925469,117.2,122.609090909,106.595834829,178.0,107.7,115.439966636,111.2,117.2,108.221970059,84.9,112.780707,43969.4159451,95.0,11.0,121.0,0.13258045743,0.0,0.00625307095913,0.0521011081635,0.0316785918173,0.00322024634691,0.19625015041,0.00223997680916,0.000639308671215,0.533579709068,0.0146979817409,0.0267593985849
104291,1661.0,1.5,21.0,3.0,49291.0,0.0,113.874251652,117.2,123.1,116.91097337,112.9,103.32393027,112.183406291,99.7460633742,110.276923077,114.228396763,84.9,101.503680917,35440.0842633,95.0,11.0,121.0,0.166847939068,0.0,0.0564542015447,0.151655038023,0.00716040172459,0.0104606185076,0.223052551681,0.0226782831858,0.0072178514285,0.26730100004,0.00713823986737,0.0800338749282
104303,1662.0,1.0,21.0,1.0,9512.0,0.0,115.345762371,117.2,119.2,106.005758157,106.677986333,104.2,141.59256457,98.1223434941,103.4,145.1,84.9,112.1,21130.3786968,95.0,11.0,121.0,0.0778615525034,0.0,0.0,0.0304224481633,0.0254134322364,0.0,0.756261936185,0.0217021286615,0.0,0.0637256974756,0.0139333126412,0.0106794921352
104315,1663.0,1.5,21.0,3.0,17249.0,0.0,115.719313459,117.2,123.1,115.823893805,143.4,103.315,110.207668751,107.916318217,96.2000000003,121.59523277,84.9,121.153696108,31119.5185383,95.0,11.0,121.0,0.14252525948,0.0,0.0448983423748,0.10155398017,0.0,0.0400244840485,0.265654195177,0.0895060352159,0.0260569785624,0.235365493278,0.0235702905664,0.0308449411284
104327,1664.0,1.0,21.0,1.0,14760.0,0.0,117.740168806,117.2,119.2,120.559974587,143.4,104.2,114.670217391,108.5,103.4,111.5,84.9,99.2190243903,11110.59963,95.0,11.0,121.0,0.0833639580501,0.0,0.0,0.0873978906921,0.0,0.0,0.690432185452,0.0,0.0,0.000116504439947,0.0577082263319,0.0809812350339
104339,1665.0,2.0,21.0,4.0,52021.0,1.0,113.797720868,117.2,123.048750801,116.265397,155.01699127,102.63078686,139.512645937,109.504823712,96.2,141.462570951,84.9,97.7763541244,26379.3405996,95.0,11.0,121.0,0.124632339001,0.0,0.0443722644053,0.232946950535,0.0307694838855,0.043731031441,0.335435575783,0.0120315107893,0.0133200964481,0.0544333480518,0.0166172830004,0.0917101166598
104351,1682.0,1.0,21.0,1.0,21967.0,0.0,115.293314504,117.2,122.584745763,111.632810815,112.9,103.16746167,113.530488599,109.804794422,116.161977153,110.8,84.9,105.550635562,42179.75874,95.0,11.0,121.0,0.147924558922,0.0,0.0511322806269,0.116257310759,0.00320450458672,0.134908932121,0.379301884696,0.0601995984247,0.0182283050978,0.00734069285636,0.0150200002364,0.066481931674
104363,1683.0,1.5,21.0,2.0,41984.0,0.0,114.439016115,117.2,119.2,115.331340936,143.4,105.05,135.798236643,104.590306143,103.4,131.411150343,84.9000000002,118.309853249,26015.9290956,95.0,11.0,121.0,0.202634750506,0.0,0.0,0.0804043374933,0.0,0.00812991324038,0.494257520042,0.0566646073663,0.0,0.0782739431006,0.0259866470364,0.0536482812153
104375,1684.0,1.5,21.0,3.0,10576.0,0.0,115.000102673,117.2,119.2,112.36177809,112.9,107.7,115.121578298,96.5723155926,96.2,142.747041239,84.9,88.4351542343,16061.0488647,95.0,11.0,121.0,0.0658571239107,0.0,0.0,0.150561310179,0.00484973521962,0.0109741300312,0.421034467165,0.119210415324,0.00300334116026,0.120123599777,0.0768546982717,0.0275311789635
104387,1685.0,1.0,21.0,1.0,14112.0,0.0,114.857119334,117.2,121.5,114.962261657,102.8,103.382087715,126.553621347,106.705116287,103.4,136.732124353,84.9,101.431329781,25089.0523736,95.0,11.0,121.0,0.202527994386,0.0,0.0224155618353,0.0865087648684,0.0209287522653,0.0341214790315,0.457719296854,0.0153767288142,0.0,0.0597453728677,0.0143425898829,0.0863134591925
104399,1686.0,1.0,21.0,1.0,11566.0,0.0,111.486296069,117.2,119.2,118.040652427,143.4,102.4,119.326784282,109.171347977,103.4,130.515988157,85.9913461004,111.289080623,24984.3259913,95.0,11.0,121.0,0.121987438363,0.0,0.0,0.0445690797478,0.0,0.0581515989595,0.574077656115,0.021865342328,0.0,0.0699951076419,0.0235322811837,0.0858214956608
104411,1687.0,1.5,21.0,3.0,5571.0,0.0,114.594012473,117.2,119.2,121.263069001,143.4,103.932902318,112.765727104,112.483196294,95.9771978822,119.7,84.9,92.481381119,42565.897329,95.0,11.0,121.0,0.103882489489,0.0,0.0,0.0551466302061,0.0,0.215624244526,0.385704425708,0.0318878336712,0.15702629285,0.0,0.0114083098654,0.0393197736839
104423,1688.0,1.5,21.0,3.0,20506.0,0.0,113.756016986,117.2,122.72940659,115.254095421,111.66693455,102.926581403,113.741341853,108.339862497,105.533333334,112.8,85.1755115137,100.102773811,28606.3383193,95.0,11.0,121.0,0.101830756428,0.0,0.0943086214022,0.0411722571843,0.0186010567067,0.0781380613439,0.380138209133,0.145266415687,0.0088438533137,0.0060333211142,0.0353968247172,0.0902706229695
104435,1689.0,1.0,21.0,1.0,2463.0,0.0,113.353040234,117.2,119.2,116.261150144,143.4,102.4,115.139537329,107.0,96.2,132.479689703,85.6675832368,113.479310345,18109.7616361,95.0,11.0,121.0,0.12929265958,0.0,0.0,0.147383089644,0.0,0.039417247504,0.437863235642,0.0846329845513,0.0236710978898,0.101354601709,0.0249640169338,0.0114210665461
104447,1814.0,1.5,21.0,3.0,51784.0,0.0,113.876648472,117.2,123.1,109.906750176,110.692124917,102.848275862,121.899788927,115.459049686,97.3976494485,136.915878379,84.9,107.897037957,48711.3963352,95.0,11.0,121.0,0.0714799084118,0.0,0.156433509007,0.047431045041,0.0277105509318,0.0139910452345,0.351422099907,0.0127942538746,0.175389010403,0.0209753800703,0.0107450528719,0.111628144246
104459,1815.0,2.4,21.0,4.0,35425.0,0.0,114.144663095,117.2,123.1,105.612542896,143.4,103.6109906,113.95635104,108.109959074,103.4,119.7,84.9,94.7120888753,15706.7228984,95.0,11.0,121.0,0.11505833014,0.0,0.00504259129821,0.0639345840629,0.0,0.0969975178265,0.574662717581,0.0116304273188,0.00298280223314,0.0,0.0430431459896,0.0866478835488
104471,1816.0,1.5,21.0,3.0,46358.0,0.0,114.713244094,117.2,121.576190477,107.71003409,109.529007593,102.998973208,114.106550511,107.534980073,96.2,121.336151603,84.9,101.929746663,24043.0928595,95.0,11.0,121.0,0.09985661235,0.0,0.0327470051966,0.081885059492,0.0499291250373,0.0595909230227,0.345009214136,0.0534294390465,0.0333364201967,0.012310976486,0.0071657994875,0.224739425549
104483,1817.0,2.0,21.0,4.0,40265.0,0.0,116.116922795,117.2,123.1,116.091891801,110.518594153,102.4,121.987821933,104.771271107,116.918367347,112.8,84.9,100.479470981,30891.3061073,95.0,11.0,121.0,0.165741358551,0.0,0.05230986834,0.158250542996,0.0116062269586,0.00599096846116,0.37250659903,0.0768391999894,0.0111470797838,0.00293320045453,0.0222383303263,0.120436625108
104495,1818.0,2.4,21.0,4.0,39597.0,0.0,115.382168465,117.2,118.280594679,116.915307183,102.8,104.182078853,112.825647477,111.2,103.4,124.066727168,84.9,96.724418197,14663.1229283,95.0,11.0,121.0,0.160320601294,0.0,0.0680778401383,0.117997556832,0.0265344112968,0.00698683513624,0.400245916333,0.00274487987619,0.0,0.082402556155,0.0316053317265,0.103084071212
104507,1819.0,1.5,21.0,2.0,21184.0,0.0,113.856205209,117.2,119.2,111.077011763,112.9,102.4,115.066172214,109.167201936,96.1999999997,119.7,84.9,80.187758253,15471.6662647,95.0,11.0,121.0,0.231208720613,0.0,0.0,0.0929727434853,0.00315889077137,0.0250248265664,0.496535603315,0.094386621078,0.00581035484739,0.0,0.0112766679454,0.0396255713767
104519,1820.0,1.5,21.0,3.0,38523.0,1.0,113.533844313,117.2,123.1,108.371804184,118.267267054,104.2,116.076934727,109.884733128,103.4,136.838574519,84.9167896917,113.333419035,36903.4735221,95.0,11.0,121.0,0.0852273536559,0.0,0.102225605443,0.0947185129276,0.0188389522162,0.0,0.516895621068,0.0130580003386,0.0,0.0585351885942,0.0388022685462,0.0716984972106
104531,1821.0,1.5,21.0,3.0,18967.0,1.0,114.071538484,117.2,119.2,119.02,129.995815838,102.4,114.065535199,102.865600898,117.183918761,119.7,84.9,103.612919178,28789.6881953,95.0,11.0,121.0,0.0980740461144,0.0,0.0,0.0498575493646,0.060604235819,0.0122080616289,0.519053511259,0.0404200735931,0.195506277975,0.0,0.00318156077165,0.0210946834732
104543,1822.0,1.5,21.0,3.0,50388.0,0.0,113.582160638,117.2,119.2,117.514638479,112.9,103.185185185,111.679579489,95.52701564,96.2,139.608474576,84.9,103.05063813,24368.5674395,95.0,11.0,121.0,0.203694792831,0.0,0.0,0.153754888093,0.023791287761,0.0585866984938,0.377013244245,0.0569356257792,0.000461414548916,0.0417869548517,0.0347239898607,0.0492511035345
104555,1823.0,1.0,21.0,1.0,15807.0,0.0,113.058297257,117.2,119.2,116.77848112,102.8,104.2,121.214733781,108.5,96.2,105.2,84.9,112.4,24961.8247287,95.0,11.0,121.0,0.117581559751,0.0,0.0,0.105571809946,0.0733302936251,0.0,0.660307328241,0.0,0.0112612075389,0.0155569659041,0.00786310498293,0.00852773001044
104567,1824.0,1.5,21.0,3.0,14239.0,0.0,114.156374781,117.2,119.2,117.98360048,110.844177105,102.4,115.487479689,109.729192642,117.2,144.557912685,84.9,98.7944088472,26109.3903668,95.0,11.0,121.0,0.234737208427,0.0,0.0,0.0822374203073,0.0364663077441,0.0309180967389,0.328428063919,0.155098204608,0.0152880785233,0.0787744270915,0.0116938952235,0.0263582974166
104579,1825.0,3.8,21.0,4.0,13277.0,1.0,114.558858096,117.2,114.1,109.21915318,178.0,102.4,113.479852524,111.2,103.4,145.1,84.9000000002,88.3366570458,10878.7419269,95.0,11.0,121.0,0.177360011231,0.0,0.004534718798,0.0199091775451,0.0443343872732,0.00553422022319,0.44449896453,0.00209794571061,0.0,0.0463888376714,0.105615995375,0.149725741641
104591,1826.0,1.5,21.0,3.0,57487.0,0.0,115.413580941,117.2,123.1,114.143052492,108.594805259,102.59415816,114.560287557,113.614112866,112.5,112.734980454,84.9,108.02018704,48468.2991686,95.0,11.0,121.0,0.141882313956,0.0,0.0653953823012,0.0384738987886,0.00776434203416,0.0992673542735,0.348189984356,0.0435544851037,0.0201055332652,0.0495105295516,0.011248901732,0.174607274637
104603,1827.0,1.0,21.0,1.0,10748.0,0.0,113.514888093,117.2,119.2,115.6,143.4,102.4,115.363390501,108.5,103.4,119.7,87.3,96.9,8255.47883715,95.0,11.0,121.0,0.2292835143,0.0,0.0,0.0,0.0,0.00512404551177,0.765592440188,0.0,0.0,0.0,0.0,0.0
104615,1828.0,1.5,21.0,3.0,17958.0,0.0,113.943510858,117.2,119.2,119.259716549,105.171748579,102.4,114.827434104,111.2,103.4,145.1,84.9,113.438630773,12337.8430593,95.0,11.0,121.0,0.295833247129,0.0,0.0,0.163139859859,0.0342648295069,0.00371430969224,0.418783529315,0.0208296012637,0.0,0.0454634962118,0.0116662851688,0.00630484185369
104627,1829.0,1.5,21.0,3.0,43890.0,1.0,113.628548509,117.2,123.1,114.478349987,155.759678827,102.771153446,113.123928583,108.380843643,96.2,110.77786174,84.9,95.1567827988,74115.190362,95.0,11.0,121.0,0.049343616103,0.0,0.0209563368972,0.0326323238479,0.0225893791429,0.0522224493824,0.169712403264,0.03898107122,0.00231357668168,0.485538865754,0.0104754011651,0.115234576542
104639,1830.0,2.8,21.0,4.0,32050.0,1.0,114.250017358,117.2,123.1,120.651671487,140.473285773,105.350517348,116.22282496,111.2,103.4,145.1,84.9,93.3632220719,17454.2334609,95.0,11.0,121.0,0.0767016158747,0.00731843046802,0.0164555011164,0.0601760536749,0.0792117266967,0.0204949830797,0.601242449462,0.00294948876327,0.00368114100978,0.0344321795983,0.015529172926,0.0818072573312
104651,1831.0,1.5,21.0,3.0,20430.0,0.0,115.607017334,117.2,114.1,107.712730967,110.068081531,103.321415207,114.716859123,109.631931567,103.4,139.821280663,84.9,92.5166666667,30492.5725934,95.0,11.0,121.0,0.0801407976655,0.0,0.0436492629184,0.0866346703483,0.0059002845652,0.0625069462308,0.394678323164,0.00352823509858,0.0,0.0888353800842,0.0326135947439,0.20151250518
104663,1832.0,1.5,21.0,3.0,28170.0,0.0,113.778901461,117.2,122.14,111.568000175,143.4,103.126755853,112.793784078,108.236762701,96.2,112.8,84.9,55.7498773062,18375.3969937,95.0,11.0,121.0,0.165945766175,0.0,0.0510088938542,0.173436372969,0.0,0.0382399397652,0.416105354322,0.0494126591996,0.00305952887892,0.00713831276848,0.0162201088921,0.0794330631761
104675,1958.0,1.8,21.0,4.0,7104.0,0.0,113.725179301,117.2,119.2,116.898734843,106.9,103.2790637,116.623282307,108.219108283,103.4,128.9,84.9,109.917166342,16846.1227076,95.0,11.0,121.0,0.0704055126834,0.000377445521216,0.0,0.0589212309309,0.00064973908534,0.0102807716628,0.772413709593,0.00309681820121,0.0,0.0181851592594,0.0129457714141,0.0527238416469
