,ident_men,ocde10,vag,typmen,revtot,fumeur,niveau_vie_decile,p1,p10,p11,p12,p2,p3,p4,p5,p6,p7,p8,p9,depenses_reelles,temps,mois,mois2,1,2,3,4,5,6,7,8,9,10,11,12
80087,3166.0,1.0,14.0,1.0,13813.0,0.0,5.0,106.140794224,104.0,105.6,98.6115413819,109.5,96.2237597913,101.300645161,101.5,101.6,108.413226744,90.3,97.1597452228,19004.3081535,38.0,2.0,4.0,0.0830916640438,0.0,0.0530720660495,0.532644899268,0.0,0.0570213041303,0.0930630114888,0.0295735721517,0.0566968076456,0.0,0.00227037207796,0.0925663031444
80099,3167.0,1.0,14.0,1.0,30177.0,0.0,10.0,105.246963563,104.0,104.9,104.08124383,106.8,97.3,100.346125495,105.961290322,100.9998362,105.3,90.881275441,87.6810880831,32481.8909146,38.0,2.0,4.0,0.199408300769,0.00201625620274,0.0,0.6612302261,0.00488902127587,0.0375088496299,0.0,0.0206679246578,0.0326224827577,0.0,0.0,0.0416569386083
80111,3168.0,1.0,14.0,1.0,16434.0,0.0,7.0,106.045730769,104.0,105.680152672,101.081781008,100.6,97.5,101.098695369,104.722680412,100.3,113.539018691,90.3,101.253483387,23974.4023825,38.0,2.0,4.0,0.123647489995,0.0182816390518,0.00752423005738,0.379629381764,0.0414529532525,0.0,0.0688379558715,0.0198332277116,0.106832861896,0.0,0.111331747755,0.122628512646
80123,3169.0,1.0,14.0,1.0,17885.0,0.0,7.0,104.734180791,104.0,105.6,100.98180388,109.5,96.7715705765,100.754792746,106.3,99.4,102.97434968,90.3,103.491542857,29877.2641672,38.0,2.0,4.0,0.0675448414036,0.0,0.0221674862074,0.357946987399,0.00758706814667,0.00614520507284,0.403527134429,0.00597566069402,0.0401983511317,0.0,0.00365045639719,0.0852568091188
80135,3170.0,1.5,14.0,3.0,21330.0,1.0,6.0,104.823606061,104.0,104.9,98.6213533225,113.065295031,97.5,101.131454886,99.636587367,99.4,103.2607323,90.3890153172,90.439659803,33697.2220849,38.0,2.0,4.0,0.0744369084647,0.0855820947668,0.00825777778383,0.250810534306,0.0308858737538,0.00493530541779,0.408360635375,0.0411785955661,0.0303325433748,0.0,0.0,0.065219731193
80147,3171.0,2.09999990463,14.0,4.0,51288.0,1.0,9.0,105.472436604,104.0,104.625720967,102.276579434,112.416515277,97.3053475939,101.024102252,105.638095238,99.4,115.348823258,90.3,63.3959661354,21943.2490244,38.0,2.0,4.0,0.134647432832,0.0441312622413,0.042746511252,0.423362907736,0.0157581197941,0.0024902159931,0.0604434766476,0.00632558151857,0.0598114753492,0.000517001223573,0.100109272287,0.109656743124
80159,3172.0,1.0,14.0,1.0,6748.0,0.0,1.0,105.591867853,104.0,105.6,101.591717418,109.5,98.6146239555,101.378726629,101.5,100.3,116.7,90.3,105.775847458,17553.098771,38.0,2.0,4.0,0.051118803812,0.0,0.0538592047396,0.669356446833,0.0,0.0,0.0870640348541,0.00835492902244,0.0369087396658,0.0,0.030862509619,0.0624753314554
80171,3173.0,1.5,14.0,3.0,29447.0,0.0,7.0,105.639801907,104.0,107.1,100.62166302,100.6,97.3,109.010432,104.613458262,100.3,115.155873015,90.8308383234,103.058371736,14935.9922579,38.0,2.0,4.0,0.138726765188,0.0290823033165,0.0,0.552076011395,0.0335547732158,0.0,0.0542147178159,0.0271595024098,0.0398838122444,0.0,0.0163162781598,0.108985836253
80183,3174.0,2.09999990463,14.0,4.0,31913.0,0.0,5.0,106.022562196,104.0,104.832149603,101.139060833,106.8,97.0985301838,100.418124651,102.68126935,101.6,116.247028086,90.8089285714,102.815473079,17363.044049,38.0,2.0,4.0,0.1093478472,0.0229814706251,0.0687921886425,0.388391206126,0.0226897087655,0.0395988682213,0.107937107669,0.0125908798537,0.0720129896844,0.0,0.0870072413934,0.0686504918174
80195,3175.0,1.5,14.0,3.0,27278.0,0.0,7.0,104.724332019,104.0,104.9,102.840768278,106.8,97.3843706778,100.254949054,104.746969697,100.3,116.7,90.3,103.144394619,15260.4351948,38.0,2.0,4.0,0.227424619156,0.0290508885906,0.166352525873,0.356364149925,0.0147702312344,0.0,0.0422812219554,0.00911271923377,0.0133717330693,0.0,0.0,0.141271910963
80207,3176.0,2.29999995232,14.0,4.0,25029.0,1.0,3.0,105.202355519,104.0,104.280121858,100.806599665,108.669632495,96.540700219,109.321516271,99.9518569464,100.3,104.034716413,90.3231776518,93.3543598469,24063.1549531,38.0,2.0,4.0,0.0752127010163,0.0156867350493,0.0108723917982,0.299967357982,0.0672907785442,0.0,0.277615422371,0.0377064268736,0.0583059999428,0.0,0.0853006196854,0.0720415667389
80219,3177.0,1.5,14.0,3.0,16279.0,1.0,3.0,104.765341297,104.0,105.6,102.372146427,114.6,97.5,103.368371608,100.800705128,100.47639485,114.657852883,90.3,102.447693133,41014.9286975,38.0,2.0,4.0,0.108598579109,0.0108635624446,0.0350780160543,0.184896094502,0.0974213579077,0.0151161807681,0.010508615384,0.00928335602276,0.0415866274199,0.0,0.00446117091883,0.482186439467
80231,3178.0,1.5,14.0,3.0,26123.0,0.0,7.0,105.57312366,104.0,106.792708333,102.816540212,106.8,97.1238785834,101.320547723,104.359528131,101.050148368,104.904428044,90.7255230126,103.443646409,18280.8817822,38.0,2.0,4.0,0.116337320776,0.0104107719928,0.142372328292,0.44536014065,0.0257338488146,0.0490524696078,0.0127025707835,0.0158785259351,0.00906006240463,0.0,0.0125878247688,0.160504135977
80243,3179.0,2.79999995232,14.0,4.0,43122.0,1.0,6.0,104.313956723,104.0,106.064647589,102.195961844,108.781276596,96.8350873411,100.660116582,102.1125,100.657822639,106.954183348,90.4900862068,83.5011401065,25300.1766167,38.0,2.0,4.0,0.104131578252,0.0111413724831,0.0861876040678,0.182114112806,0.0328303726904,0.0195368376973,0.267385737878,0.00894949125686,0.0764762462522,0.0,0.151946156707,0.0593004899096
80255,3180.0,1.79999995232,14.0,4.0,13253.0,1.0,1.0,106.746683673,104.0,105.904022862,100.174612609,106.411647727,98.022968491,106.475239017,101.346741647,100.3,102.009872178,90.3,94.8580855695,34217.165636,38.0,2.0,4.0,0.029026139597,0.0287918655376,0.0773466174479,0.265500550156,0.0628583775317,0.0,0.306935998891,0.00811944798769,0.0307318534778,0.0,0.0885209388156,0.102168210558
80267,3181.0,2.09999990463,14.0,4.0,26803.0,0.0,5.0,105.362443368,104.0,104.171227741,99.6054232134,106.8,96.826732673,101.293829224,97.3967882236,100.871232877,112.966811594,90.3526688103,103.529617304,19829.8357211,38.0,2.0,4.0,0.175254501884,0.00262118321487,0.0383224721588,0.341169155339,0.0919240328459,0.0349843531901,0.106485735699,0.0340143900366,0.0198096633038,0.0,0.0921284751127,0.0632860372159
80279,3182.0,1.0,14.0,1.0,24906.0,1.0,9.0,104.8,104.0,105.6,101.373895349,114.6,96.9864593784,108.012197364,101.5,100.3,107.040977973,90.2999999998,93.3195329757,46902.0015885,38.0,2.0,4.0,0.00126407171478,0.00737561529493,0.0279893665788,0.137679694933,0.0,0.0,0.311039264644,0.0356575898469,0.278223064776,0.0,0.102802873874,0.097968458338
80291,3183.0,1.5,14.0,3.0,23077.0,0.0,5.0,105.313860218,104.0,104.1,102.010643395,101.7,97.3155995342,111.380290837,104.025126904,100.3,116.7,90.3,94.0814039406,19432.2312622,38.0,2.0,4.0,0.132639723333,0.00368713006262,0.0388032876592,0.480891953891,0.0346221340581,0.00366293517423,0.0641593264338,0.038063090211,0.038236938565,0.0,0.0313319656706,0.133901514942
80303,3184.0,1.5,14.0,3.0,12025.0,0.0,2.0,105.906016484,104.0,105.6,101.853512397,106.8,97.5,116.433609453,104.257317073,100.467124736,116.7,90.4610526317,104.815654952,19294.9539013,38.0,2.0,4.0,0.14339239753,0.0149694937929,0.0100996717499,0.561305696286,0.00725688747935,0.0326148598349,0.0484063376236,0.0209294264116,0.0148439795242,0.0,0.0344950355717,0.111686214197
80315,3185.0,1.5,14.0,3.0,55195.0,0.0,10.0,105.546531333,104.0,105.6,102.414411765,106.8,97.4193181819,110.89596151,100.953974315,101.589829949,116.024620574,90.3,97.0004731076,33247.3007439,38.0,2.0,4.0,0.129512596467,0.0323255553688,0.0743488556486,0.272180714735,0.0739838883857,0.121190703666,0.0458499671801,0.007196465641,0.110531755227,0.0,0.0327082323604,0.10017126532
80327,3186.0,1.79999995232,14.0,4.0,30426.0,0.0,7.0,106.199658994,104.0,104.9,99.3698738171,106.8,97.5,99.3849162011,103.81217691,99.4,106.211092101,90.3553846153,102.417754386,13121.9757152,38.0,2.0,4.0,0.226488433043,0.00874491919985,0.00680107237171,0.299954582829,0.0943992607708,0.00321071127699,0.190842358293,0.0150405448526,0.0828102612015,0.0,0.0,0.0717078561611
80339,3187.0,2.0,14.0,4.0,36526.0,0.0,7.0,105.102847397,104.0,105.6,102.373988439,106.8,97.5,112.67645268,106.3,100.3,105.3,90.3,101.942842553,18905.9879585,38.0,2.0,4.0,0.203321607201,0.0607101848043,0.01622728385,0.395411498476,0.0139882126092,0.0,0.0,0.021584864287,0.21326496304,0.0,0.00215539137267,0.0733359943615
80351,3188.0,1.0,14.0,1.0,9846.0,0.0,3.0,106.014851958,104.0,105.6,102.118991899,106.8,97.5,101.729990562,103.152941177,99.4,116.478757515,90.3504672899,103.455555556,17054.8452701,38.0,2.0,4.0,0.139987301127,0.0639027173423,0.0379845169666,0.491764718303,0.0127656426587,0.0741875201623,0.0752131001118,0.0114297485208,0.00434597265728,0.0,0.00140549340507,0.0870132687467
80363,3189.0,1.5,14.0,3.0,14317.0,0.0,3.0,105.039037257,104.0,104.9,104.236780105,109.5,97.5,101.419994287,102.378140455,101.553913044,107.1,90.6068767911,99.1,11227.5589363,38.0,2.0,4.0,0.205331488158,0.0,0.00711465882256,0.41139566068,0.0768804822067,0.14990057649,0.00931094926432,0.0188764146965,0.0,0.0,0.0,0.121189769683
80375,3190.0,1.5,14.0,3.0,15256.0,0.0,3.0,105.480352364,104.0,104.9,101.575906628,100.6,96.9178926438,99.5842903578,103.755633803,100.336247444,100.051834941,90.4596125186,106.069835466,32798.4091713,38.0,2.0,4.0,0.103915734653,0.00539306259875,0.0269242262285,0.222768156603,0.0110893759238,0.0793440184498,0.457747080476,0.0124236488278,0.0152610459917,0.0,0.0,0.0651336502463
80387,3191.0,1.0,14.0,1.0,15691.0,0.0,6.0,105.011602611,104.0,104.1,101.806467958,109.5,97.2816495528,103.516505467,101.717968015,99.4,102.846494607,90.3,102.112802927,43896.160972,38.0,2.0,4.0,0.035817681752,0.0,0.0905577997591,0.21441714274,0.0620266414283,0.0145710508614,0.380065881436,0.0170782741486,0.0683853787634,0.0,0.0149896814885,0.102090467623
80399,3192.0,2.0,14.0,5.0,28355.0,0.0,3.0,105.546403509,104.0,104.9,103.326181309,102.615,96.8559748428,98.2121199201,105.028362184,100.3,105.3,90.3,100.789234104,17473.4672329,38.0,2.0,4.0,0.260347584546,0.0461301174545,0.0239627865334,0.398551433204,0.027521518789,0.0,0.0,0.025569992884,0.108717138664,0.0,0.0,0.109199427926
80411,3193.0,1.0,14.0,1.0,6159.0,0.0,1.0,105.74836835,104.0,105.6,101.221097046,109.5,95.9,101.781019108,105.992982456,101.207567568,116.7,90.4043478259,103.4,12433.3821311,38.0,2.0,4.0,0.205133433601,0.0,0.00963698980693,0.624733187983,0.0352272198694,0.0445413202635,0.0123017929112,0.0151653259552,0.00485740603805,0.0,0.0229421584856,0.0254611650869
80423,3194.0,3.09999990463,14.0,4.0,24744.0,1.0,2.0,105.431939685,104.0,106.708708052,102.801216686,113.869787234,98.2,99.6932343485,104.643373494,101.49,116.7,90.3,103.868421053,12694.9223728,38.0,2.0,4.0,0.12680738991,0.0802210851043,0.0067584783712,0.328522505553,0.0054020413421,0.0121705132001,0.0388329922919,0.014396911666,0.0079521420695,0.0,0.320353390783,0.0585825497089
80435,3195.0,1.5,14.0,3.0,32659.0,0.0,9.0,105.469324817,104.0,105.6,102.466568193,109.5,97.1141037039,100.873009263,102.556681191,101.129655173,115.585943775,90.3,102.264263736,36775.9727519,38.0,2.0,4.0,0.113262169834,0.0,0.0805578075559,0.422138073388,0.127873351838,0.0209827277453,0.0290084587856,0.0127146960461,0.0566065890587,0.0,0.0384994823005,0.0983566434475
80447,3196.0,1.5,14.0,3.0,13385.0,0.0,2.0,104.881550802,104.0,105.6,102.858331112,103.225233645,97.5368979901,100.939651597,103.891596639,100.3,113.181796311,90.3,103.1,16692.5174865,38.0,2.0,4.0,0.170301412569,0.00717617616859,0.138671214691,0.381116986123,0.0121732181177,0.0011955494396,0.0640123964901,0.0133149233856,0.00465958072664,0.0,0.00727573862716,0.200102803662
80459,3197.0,1.5,14.0,3.0,38599.0,0.0,9.0,106.29056656,104.0,104.9,102.68332883,106.8,97.1528899445,107.092252627,99.4341991342,99.4,101.513164047,90.4012761021,104.589364207,36269.1863351,38.0,2.0,4.0,0.151289127064,0.0279036985597,0.0305677566793,0.315052670443,0.0108756306344,0.00165071775325,0.293074767321,0.0144327430367,0.0642852541681,0.0,0.0,0.090867634341
80471,3198.0,1.5,14.0,3.0,25470.0,1.0,7.0,105.410397727,104.0,105.868402506,98.7668153435,113.946584804,96.9439486139,99.5462348436,101.200246914,100.267070009,103.983468208,90.3,100.948964013,27014.9650827,38.0,2.0,4.0,0.0990391127059,0.0539971899015,0.0961151369212,0.153054999691,0.102397861344,0.0284903033733,0.24692989931,0.0394729448055,0.0310609460664,0.0,0.0755391029986,0.0739025028822
80483,3199.0,2.09999990463,14.0,4.0,26811.0,0.0,5.0,105.326164978,104.0,105.017736022,100.488746803,109.5,96.8429951691,99.693502747,105.439037433,100.3,114.037226277,90.3,103.611062335,13583.4363722,38.0,2.0,4.0,0.138095291428,0.0,0.0286650010022,0.505064274329,0.00839564804773,0.0,0.0246923465036,0.0204372158388,0.0548069721383,0.0,0.0916795385231,0.128163712191
80495,3200.0,1.5,14.0,3.0,25111.0,0.0,7.0,105.063167513,104.0,106.499606299,101.465492622,106.8,97.5,100.98081038,99.8044849678,99.4,112.315007013,90.3,103.134904014,24596.9993979,38.0,2.0,4.0,0.152192269123,0.0512947525895,0.0737660240704,0.471261550354,0.0704287861025,0.00600397630077,0.0248385861957,0.00676468936603,0.0426336230983,0.0,0.0247530193809,0.0760627234205
80507,3201.0,2.09999990463,14.0,4.0,19980.0,0.0,3.0,105.783066813,104.0,104.9,102.090800252,103.567617689,97.5,102.339456289,106.074455205,99.4,100.0,90.3,89.5138952164,20551.5995522,38.0,2.0,4.0,0.120596755742,0.0272756762404,0.0131187616122,0.492520158703,0.0245107549893,0.00339869204521,0.249717451932,0.00578304196841,0.0139617748284,0.0,0.0,0.0491169319382
80519,3202.0,2.29999995232,14.0,4.0,33081.0,0.0,6.0,105.291078337,104.0,104.624560117,103.108124832,102.96558642,97.251111111,101.857873609,105.371608833,101.6,116.533027943,90.3586160108,80.5586530265,16516.0397218,38.0,2.0,4.0,0.124138510847,0.0286459792554,0.0202773598906,0.454231376472,0.0106872769063,0.0119781702441,0.0738636427437,0.0176727619462,0.0847686517036,0.0,0.0430355368228,0.130700733168
80531,3203.0,1.5,14.0,3.0,29962.0,0.0,8.0,105.993134715,104.0,107.093445806,101.825608657,106.8,97.5,99.9348823248,105.588486417,101.6,100.049912573,90.3515923567,104.414285714,36447.8606434,38.0,2.0,4.0,0.0965973020336,0.00602025910694,0.0131979520575,0.301454390743,0.0181074685065,0.0108595805045,0.29579927956,0.00523163013218,0.0179256917593,0.0,0.180616657938,0.0541897876591
80543,3204.0,1.0,14.0,1.0,21953.0,1.0,8.0,105.556988521,104.0,105.6,104.057071547,114.6,97.3,101.220234292,105.301,100.3,104.092080746,90.607758621,100.993028139,21617.6615828,38.0,2.0,4.0,0.078109901772,0.0699127215417,0.0,0.515765545922,0.00592424255906,0.0,0.0765804442165,0.0146636206043,0.15117907892,0.0,0.0507293129292,0.0371351315361
80555,3205.0,1.5,14.0,3.0,22015.0,0.0,6.0,104.161837607,104.0,104.9,103.52617332,100.6,97.5,102.359093865,97.7006006866,99.4,105.3,90.4530612245,95.5581538461,47633.9705915,38.0,2.0,4.0,0.0746788388688,0.00629867447163,0.00864279253904,0.127767268324,0.626620972486,0.00442701102325,0.0,0.00562213450545,0.0499466446429,0.0,0.0,0.0959956631386
80567,3206.0,1.0,14.0,1.0,16465.0,1.0,7.0,105.99832794,104.0,104.9,102.877840112,108.862697023,96.7824976346,101.418384911,101.075372393,100.3,116.7,90.4304668304,103.585641025,25021.7247518,38.0,2.0,4.0,0.168959349983,0.0383213922323,0.0556220554673,0.431915840859,0.10308222151,0.0,0.0683709390952,0.0148165759719,0.0427876439994,0.0,0.0,0.0761239808832
80579,3207.0,1.79999995232,14.0,4.0,74562.0,0.0,10.0,105.886479003,104.0,104.558793398,102.431504595,109.5,97.0305019306,100.401289742,99.9422956423,99.5999999997,101.508639777,90.3,103.459589041,47408.0773333,38.0,2.0,4.0,0.0289530167845,0.0,0.0119890693272,0.231956321229,0.0526923464777,0.0012628690032,0.389114622199,0.0177729732419,0.0281806028262,0.000567669448936,0.123385330792,0.114125178669
80591,3208.0,1.5,14.0,3.0,35261.0,0.0,9.0,105.047812693,104.0,106.568408892,100.381749242,109.5,97.1396903588,100.808607246,104.17251462,100.3,101.588300986,90.3,103.89222408,38156.5882598,38.0,2.0,4.0,0.03233087601,0.0,0.0326905759453,0.226166122674,0.0114788430001,0.0,0.207120051738,0.00913527831365,0.17209277939,0.0,0.262823463972,0.0461620089555
80603,3209.0,2.5,14.0,4.0,40689.0,0.0,7.0,104.448718655,104.0,105.798986975,102.483383257,101.333866279,97.5426246721,112.32802525,99.7682555445,99.4,115.429113924,90.5855999999,99.1900370958,20702.2480907,38.0,2.0,4.0,0.159889223505,0.0223230398086,0.048464836447,0.321039973416,0.074754054597,0.00144598281107,0.0470859728189,0.0132000152006,0.100088779134,0.0,0.0480052112039,0.163702911059
80615,3210.0,2.0,14.0,4.0,26796.0,0.0,5.0,105.548579198,104.0,104.1,104.367224547,109.5,97.5,100.8310576,101.296523628,100.3,105.3,90.3,97.9719775821,16694.4722942,38.0,2.0,4.0,0.251153787934,0.0,0.052291382204,0.43321099319,0.0706142974582,0.0,0.0,0.00995774174067,0.0513453076518,0.0,0.016691557451,0.114734932372
80627,3211.0,1.5,14.0,2.0,30719.0,0.0,8.0,106.06060341,104.0,104.9,99.5761682243,109.5,96.7301489924,100.773694837,101.910475031,100.659798561,116.7,90.3535877862,103.579905438,18181.1022085,38.0,2.0,4.0,0.0956124494277,0.0,0.0550888195001,0.503172118551,0.0771086733176,0.127146007063,0.0354890391246,0.0218776423342,0.0425794364486,0.0,0.0,0.0419258142341
80639,3212.0,2.09999990463,14.0,4.0,28213.0,0.0,5.0,105.653453186,104.0,104.9,102.266585564,100.6,97.4062699779,106.206771788,101.373580786,101.08605042,116.7,90.4916129032,102.107568807,18947.1613583,38.0,2.0,4.0,0.160982272252,0.00443147479302,0.13458604551,0.406899505679,0.0589662604284,0.0149215150554,0.080661416734,0.010645356489,0.0451216870145,0.0,0.0,0.0827844660449
80651,3213.0,1.79999995232,14.0,4.0,23543.0,0.0,5.0,105.285742891,104.0,105.437358304,103.829151625,106.8,96.4269257951,102.513362277,102.801180745,101.095187166,115.450053362,90.3832599118,101.101685985,20460.7255728,38.0,2.0,4.0,0.154601876489,0.00437723760782,0.151765640599,0.334172902664,0.0382855896715,0.0557314255546,0.032700681133,0.0112287914057,0.070736521184,0.0,0.0660290612786,0.0803702724129
80663,3214.0,1.0,14.0,1.0,3111.0,0.0,1.0,105.230241936,104.0,104.9,103.874117647,106.8,97.5,113.766786657,101.5,100.3,103.2,90.3,103.28667992,21519.1561822,38.0,2.0,4.0,0.105117779226,0.0121736769749,0.0150521715173,0.766429931213,0.0,0.0,0.00412130337894,0.00698440463666,0.0320836493283,0.0,0.0,0.0580370837228
80675,3215.0,2.5,14.0,4.0,67934.0,0.0,9.0,105.617392322,104.0,106.659783816,98.1525088029,105.226865672,97.5,100.679335961,100.885286249,100.827027027,105.060681704,90.3,100.549005964,39510.4145272,38.0,2.0,4.0,0.0986209977142,0.0159468040031,0.0121971618899,0.396455552938,0.0726976725333,0.00710171295652,0.12979920771,0.0165348165206,0.0419380906458,0.0140935643979,0.163890547152,0.03072387154
80687,3216.0,1.5,14.0,3.0,28280.0,0.0,8.0,105.28036084,104.0,104.9,101.755984138,106.8,98.2,113.026896993,99.8350687104,99.4,116.7,90.9754912664,100.253350515,32516.5452544,38.0,2.0,4.0,0.0790331444357,0.286416399348,0.00750478799672,0.317086333453,0.0993566675721,0.00304824588608,0.0318596775779,0.0342137358633,0.0655131275651,0.0,0.0,0.0759678803028
80699,3217.0,1.0,14.0,1.0,10682.0,1.0,4.0,106.289859499,104.0,105.027123928,99.795911414,113.651889683,97.4517561297,101.296706231,101.555966386,100.3,111.658906692,90.3078488367,103.110942761,30985.2432548,38.0,2.0,4.0,0.0602356382406,0.053057916843,0.128248889815,0.215238119561,0.0245925521659,0.0,0.220060051495,0.0404514607636,0.157878793469,0.0,0.0496270370233,0.0506095406248
80711,3218.0,1.0,14.0,1.0,3304.0,0.0,1.0,105.405164954,104.0,106.556218628,101.793369056,109.5,97.5,109.607353398,101.516193014,99.4,106.562798982,90.3,104.718093923,49705.326365,38.0,2.0,4.0,0.0848249718244,0.0,0.0290863147416,0.513288536885,0.0870358672434,0.047457398428,0.0508124759057,0.00390343865985,0.0199929394136,0.0,0.0432338548281,0.12036420207
80723,3219.0,2.5,14.0,4.0,39332.0,0.0,6.0,105.184839506,104.0,104.896757479,102.68058489,109.5,96.955037594,101.360939908,106.3,101.464636542,105.088317757,90.3,103.221038496,15433.3749058,38.0,2.0,4.0,0.119677871169,0.0,0.0453878922351,0.399456255221,0.014671107526,0.0131636477369,0.0712891752808,0.0249778721452,0.0397368348818,0.000555716603045,0.185850908374,0.085232718827
80735,3220.0,2.5,14.0,2.0,21482.0,1.0,2.0,104.958414853,104.0,105.6,102.380379747,114.6,97.0714565007,104.174134152,105.095585144,100.3,114.548923679,90.3,101.164167086,13721.679564,38.0,2.0,4.0,0.166480547993,0.0212453974714,0.0392660884652,0.263179584732,0.0532743594673,0.0,0.0382925550964,0.00735534710931,0.0795044794914,0.195081566808,0.0132764790594,0.123043594307
80747,3221.0,2.0,14.0,4.0,38558.0,0.0,8.0,104.356031801,104.0,104.1,103.186053883,101.121315193,97.6235479513,107.503636364,106.3,100.585977011,116.7,90.3,103.204558405,20181.4217275,38.0,2.0,4.0,0.326878546685,0.0183475993853,0.0724529534992,0.355958252026,0.000856689721279,0.0322617664228,0.0612362042175,0.00631897974359,0.0238724158993,0.012001584976,0.0271697686625,0.0626452387622
80759,3222.0,1.0,14.0,1.0,9243.0,0.0,2.0,105.627974591,104.0,104.9,102.767626527,101.7,97.5,114.753778736,105.323846154,100.3,100.2,90.3,104.502192983,22092.9380149,38.0,2.0,4.0,0.211226312572,0.00775298797929,0.0125752975563,0.623447609158,0.00753583574513,0.0,0.0461349915335,0.00787500029137,0.0141651894192,0.0,0.0,0.0692867757446
80771,3223.0,1.0,14.0,1.0,54367.0,0.0,10.0,105.803886926,104.0,105.6,102.010102366,102.408492308,97.3,101.516145393,104.321787709,100.3,107.825020298,91.2,104.766144376,33949.3527129,38.0,2.0,4.0,0.10454598754,0.0803793111404,0.0,0.206880091351,0.0202574293501,0.0,0.279784513579,0.0,0.0722493705203,0.0,0.00144743462847,0.234455861891
80783,3224.0,1.0,14.0,1.0,9783.0,1.0,3.0,105.110783013,104.0,105.6,102.141597222,108.301764706,97.5,114.121482742,105.526284585,100.3,116.146036779,90.3,101.477350427,22990.1260125,38.0,2.0,4.0,0.149472618691,0.012417380311,0.0375136426595,0.556163633321,0.0281871204087,0.0,0.0881659869829,0.0128769406678,0.0279412296482,0.0,0.00359711513795,0.0836643321731
80795,3225.0,2.0,14.0,4.0,47927.0,0.0,9.0,106.584089695,104.0,106.831721035,101.162314157,101.517305152,97.5,101.549758132,100.494998546,99.3999999997,102.555428024,90.3,93.8104727709,49972.742024,38.0,2.0,4.0,0.106832736523,0.0127190629498,0.0540012771963,0.118705327364,0.0440667017016,0.0131486747818,0.442570753244,0.0431819814073,0.022948499153,0.00646772807165,0.0319820604722,0.103375197135
80807,3226.0,1.0,14.0,1.0,7347.0,0.0,2.0,105.868918919,104.0,104.9,102.412089448,106.8,97.5,101.98189634,105.097879859,99.6708206686,105.3,90.4361344538,99.1,17122.8778493,38.0,2.0,4.0,0.0837651999557,0.0114744404433,0.0203778520268,0.470509657625,0.0211666058408,0.268414862415,0.0,0.0126610838181,0.0,0.0,0.0,0.111630297875
80819,3227.0,3.29999995232,14.0,4.0,40157.0,1.0,4.0,105.342918944,104.0,105.338639783,100.326657803,109.377032967,97.5,101.721188861,100.168714169,100.823958333,105.454809897,90.3000000001,102.102642756,14473.3689868,38.0,2.0,4.0,0.104842775758,0.0319948617128,0.00250869066267,0.23211528225,0.0327396205506,0.044123477226,0.222956263222,0.00520654665716,0.0608959489185,0.0109570178646,0.0833860445769,0.168273470601
80831,3228.0,2.29999995232,14.0,2.0,12700.0,1.0,1.0,105.319593346,104.0,105.6,104.432325142,114.6,97.3,106.887540591,98.7326678764,100.3,105.3,90.3,103.630508475,9060.90009597,38.0,2.0,4.0,0.147988458833,0.056244319494,0.0,0.555616491073,0.0677210949033,0.0,0.0,0.0248704579836,0.0233155200332,0.0174143614376,0.0729233623103,0.0339059339328
80843,3229.0,1.5,14.0,3.0,18846.0,0.0,5.0,105.775074875,104.0,104.9,102.39348711,106.8,97.5,103.24515571,106.3,101.6,116.7,90.3,106.760095012,20062.3565337,38.0,2.0,4.0,0.113849471817,0.109650789872,0.094508275118,0.342090759282,0.0137032699758,0.0499357012535,0.0711561637562,0.0109573630847,0.0960107606525,0.0,0.0,0.098137445187
80855,3230.0,1.0,14.0,1.0,14951.0,0.0,6.0,105.647204161,104.0,104.9,100.273056995,109.5,97.3,114.010521314,101.5,100.3,105.3,90.3,102.9,16787.9989774,38.0,2.0,4.0,0.0522260466908,0.0,0.0,0.868314350728,0.0,0.0,0.0,0.031741512506,0.0170061268547,0.0,0.0,0.0307119632176
80867,3231.0,1.0,14.0,1.0,10901.0,0.0,3.0,105.569728601,104.0,104.9,102.157374254,109.5,97.3,100.034227985,96.1,100.3,105.3,90.3,102.9,11526.5146916,38.0,2.0,4.0,0.0473802395576,0.0,0.0,0.569325599334,0.0507761463985,0.0,0.0,0.0252884758821,0.0353671003427,0.0,0.0,0.271862438485
80879,3232.0,2.0,14.0,2.0,40613.0,0.0,8.0,105.036440202,104.0,104.1,102.680804574,100.689795919,97.3,102.936143023,105.472764743,100.774210355,105.3,90.4271971496,102.493644068,20392.5602981,38.0,2.0,4.0,0.149363048969,0.0423678120563,0.0,0.375903183252,0.0990379138574,0.0751341625429,0.0,0.0188053329076,0.047654346247,0.0,0.0313551778673,0.160379022301
80891,3233.0,2.0,14.0,4.0,41956.0,1.0,8.0,105.726874028,104.0,104.927496757,100.763678619,106.766547831,97.5,108.763966394,101.133635638,101.6,102.50666877,90.3,103.013023256,41952.9175795,38.0,2.0,4.0,0.0436866315401,0.03368327914,0.00301299459838,0.22739144246,0.210374519573,0.0447746500768,0.291267519365,0.00337628352737,0.0175856049662,0.0438585619643,0.0330392414942,0.0479492712949
80903,3234.0,1.5,14.0,3.0,38301.0,0.0,9.0,107.115565839,104.0,107.1,99.4423871463,106.8,97.5,101.468130416,103.236835914,101.16540146,110.650584163,90.3719274687,103.575064158,25757.4818715,38.0,2.0,4.0,0.0701446038433,0.0221230771254,0.00518010084949,0.348764980211,0.169083880814,0.017691118601,0.153760935015,0.0351051409597,0.0830597956645,0.0,0.00471515014034,0.0903712167749
