,ident_men,w1,w2,w3,p1,p2,p3,depenses_par_uc,depenses_tot,typmen,fumeur,strate,dip14pr,agepr,situapr,situacj,stalog,nenfants,nactifs,rural,petite_villes,villes_moyennes,grandes_villes,agglo_paris
8287,9557,0.03227979006773982,0.15389522358080493,0.8138249863514553,133.8,116.510273676,109.680044964,17965.72999572754,35931.45999145508,2,0,3,20,43,1,0,2,2,1,0,0,0,0,0
8288,9558,0.1636888694639871,0.16923814262749032,0.6670729879085225,133.8,115.897948457,111.142719042,17523.00005340576,17523.00005340576,1,0,3,20,26,1,0,3,0,1,0,0,0,0,0
8289,9746,0.04133680032995358,0.14053240198581615,0.8181307976842302,133.8,115.845327055,110.786207396,12579.589998483658,25159.179996967316,4,0,3,71,56,1,6,3,1,1,0,0,0,0,0
8290,9747,0.0,0.11765119091100955,0.8823488090889905,133.8,117.434153536,110.7632877,13381.079948425293,13381.079948425293,1,0,3,50,58,6,0,5,0,0,0,0,0,0,0
8291,9748,0.041524613325351595,0.08308130604083767,0.8753940806338107,133.8,113.842076828,115.439605978,54866.092946370445,82299.13941955566,3,1,3,20,29,1,1,5,0,2,0,0,0,0,0
8292,9749,0.0,0.06767990393033571,0.9323200960696643,133.8,116.045904133,110.09337003,6585.8608668783445,15147.47999382019,4,1,3,71,53,1,1,3,2,3,0,0,0,0,0
8293,9750,0.0,0.2272077529025386,0.7727922470974614,133.8,119.510295143,109.743459371,9047.813336054483,13571.720004081726,3,0,3,71,66,5,6,3,0,0,0,0,0,0,0
8294,9751,0.0,0.21361896914564252,0.7863810308543575,133.8,117.181184782,106.019411486,25879.100013309053,46582.3800239563,4,0,3,70,63,1,1,3,1,2,0,0,0,0,0
8295,9754,0.06419615703240332,0.2778302678089356,0.6579735751586611,133.8,115.913567231,115.65178652,16200.34668858846,24300.52003288269,3,0,3,71,67,5,6,1,0,0,0,0,0,0,0
8296,9755,0.0,0.150870903977732,0.849129096022268,133.8,116.740799205,113.321141838,12118.440013885498,12118.440013885498,1,0,3,71,85,5,0,1,0,0,0,0,0,0,0
8297,9756,0.034411407065916416,0.2657832989489516,0.699805293985132,133.8,115.145219907,107.172734429,22163.19330406189,33244.789956092834,3,0,3,50,68,5,5,1,0,0,0,0,0,0,0
8298,9757,0.016530939797856505,0.2543147022462069,0.7291543579559366,133.8,118.531924235,109.67622857,34035.573387145996,51053.360080718994,3,0,3,20,65,1,5,1,0,1,0,0,0,0,0
8299,9758,0.07974067322825429,0.1660161196070712,0.7542432071646745,133.8,115.391989815,110.166691831,12731.87202682495,31829.680067062378,4,0,3,71,58,5,6,1,2,2,0,0,0,0,0
8301,9760,0.010602597115373414,0.05569897734388821,0.9336984255407383,133.8,118.364984747,119.488111076,45979.30060863495,91958.6012172699,5,0,3,71,82,5,6,3,0,0,0,0,0,0,0
8302,9761,0.0,0.20294627283690933,0.7970537271630906,133.8,116.84416177,110.614291591,14168.413363138834,21252.620044708252,3,1,3,50,69,5,5,1,0,0,0,0,0,0,0
8303,9762,0.03454661031752215,0.2594256441449741,0.7060277455375037,133.8,115.634400987,111.077359698,17919.199983960105,37630.31996631622,4,1,3,50,29,1,7,2,2,1,0,0,0,0,0
8304,9763,0.0,0.214469833508446,0.785530166491554,133.8,116.343144609,110.935499125,21244.20004272461,31866.300064086914,3,1,3,50,60,1,7,1,0,1,0,0,0,0,0
8305,9764,0.0,0.26484757445178814,0.7351524255482119,133.8,113.971975303,109.571939934,14800.059999465942,14800.059999465942,1,0,3,60,81,5,0,1,0,0,0,0,0,0,0
8306,9765,0.01510278461611851,0.15177249970746204,0.8331247156764194,133.8,116.984458582,110.011114275,33053.5066579183,49580.25998687744,3,0,3,20,77,5,5,1,0,0,0,0,0,0,0
8307,9766,0.11050978400430625,0.06724520346702069,0.8222450125286731,133.8,115.831318242,108.219474337,21958.84001159668,32938.26001739502,2,1,3,50,52,1,0,2,1,2,0,0,0,0,0
8308,9864,0.059276873754793916,0.2174678352617327,0.7232552909834734,133.8,116.23615509,112.770764995,15497.893334706625,23246.840002059937,3,0,3,50,62,5,5,1,0,0,0,0,0,0,0
8309,9865,0.05098453127664226,0.19764708577468415,0.7513683829486736,133.8,117.058397728,115.945831984,18225.920038223267,18225.920038223267,1,1,3,20,36,1,0,2,0,1,0,0,0,0,0
8310,9866,0.0,0.20825100401524183,0.7917489959847582,133.8,116.281837782,110.544800917,30108.66663869222,45162.99995803833,3,0,3,20,62,1,1,1,0,2,0,0,0,0,0
8311,9867,0.0109330181586407,0.24997981712195072,0.7390871647194086,133.8,115.693655406,110.628694001,17835.880007743835,35671.76001548767,4,0,3,20,52,1,1,2,1,2,0,0,0,0,0
8312,9868,0.019918628363812165,0.07199516384962142,0.9080862077865665,133.8,112.620463701,116.463030464,26171.480197906494,26171.480197906494,1,1,3,50,33,1,0,3,0,1,0,0,0,0,0
8313,9869,0.0,0.1052324248740176,0.8947675751259824,133.8,114.973160008,108.515514557,11782.870012283325,11782.870012283325,1,0,3,20,22,3,0,5,0,0,0,0,0,0,0
8314,9870,0.0,0.09147240513661611,0.9085275948633839,133.8,114.14426471,111.365493616,11596.939931869507,11596.939931869507,1,0,3,20,22,3,0,5,0,0,0,0,0,0,0
8315,9871,0.0,0.1093597452767592,0.8906402547232408,133.8,117.613027514,112.101725441,23773.160062154133,35659.7400932312,3,0,3,20,66,1,6,1,0,1,0,0,0,0,0
8316,9872,0.023305493891997486,0.23301729882400837,0.7436772072839941,133.8,116.224251747,109.312586341,15942.695199875603,33479.65991973877,4,0,3,20,45,1,3,2,2,1,0,0,0,0,0
8317,9873,0.0014115890900565343,0.14755222710931523,0.8510361838006283,133.8,117.585183577,108.018005747,29470.333335876465,44205.5000038147,3,1,3,20,42,1,1,3,0,2,0,0,0,0,0
8318,9874,0.060508998379348124,0.1194529144761224,0.8200380871445295,133.8,116.836399438,110.903631721,12612.780026753744,18919.170040130615,2,0,3,20,49,1,0,2,1,1,0,0,0,0,0
8319,9875,0.0,0.17194046785098568,0.8280595321490143,133.8,116.507979604,112.490089472,12811.759993553162,12811.759993553162,1,0,3,60,79,5,0,3,0,0,0,0,0,0,0
8320,9876,0.07397868145011476,0.2616256084706166,0.6643957100792687,133.8,115.591847877,120.698925055,12551.878600290844,35145.26008081436,4,1,3,71,46,1,6,3,3,3,0,0,0,0,0
8321,9877,0.08387273886666491,0.15304252620584935,0.7630847349274857,133.8,116.876347895,113.388875913,11366.426638921102,17049.639958381653,3,1,3,42,50,1,7,3,0,1,0,0,0,0,0
8322,9878,0.0,0.4082107156950185,0.5917892843049815,133.8,114.864418618,119.359600258,10374.250020980835,20748.50004196167,2,1,3,30,45,1,0,3,2,1,0,0,0,0,0
8323,9879,0.0,0.2674874849940464,0.7325125150059536,133.8,116.149244599,109.345342425,10294.02857462565,21617.460006713867,4,0,3,71,35,1,6,3,2,1,0,0,0,0,0
8324,9887,0.0455325577404877,0.14304453339224193,0.8114229088672703,133.8,115.332051995,110.921382728,31643.29221872183,41136.27988433838,2,0,3,20,47,1,0,2,1,1,0,0,0,0,0
8325,10025,0.046204627181810884,0.14092153657047962,0.8128738362477095,133.8,115.868072235,110.837206363,25884.8533782959,38827.28006744385,3,1,1,50,47,1,1,2,0,2,0,0,0,0,0
8326,10026,0.17077459565841194,0.3050185374336096,0.5242068669079785,133.8,116.79985031,112.406823691,13953.479984283447,27906.959968566895,2,1,1,50,50,6,0,1,2,1,0,0,0,0,0
8327,10027,0.01988450073155929,0.19104705347729173,0.789068445791149,133.8,115.419811446,110.376951503,22210.933343251545,33316.40001487732,3,0,1,44,80,5,5,1,0,0,0,0,0,0,0
8328,10028,0.0,0.16773344709578286,0.8322665529042171,133.8,118.305164468,114.764906609,9691.150000572205,19382.30000114441,4,0,1,20,56,1,6,2,1,1,0,0,0,0,0
8329,10029,0.04941808566751364,0.11113881349434468,0.8394431008381417,133.8,114.960220513,118.007970216,12529.247639973957,26311.420043945312,4,1,1,50,40,1,1,3,2,2,0,0,0,0,0
8330,10033,0.0,0.13150011970708106,0.8684998802929189,133.8,115.961864861,112.260566704,45045.83990987142,67568.75986480713,3,0,1,20,53,1,4,2,0,2,0,0,0,0,0
8331,10034,0.0,0.22668660698994778,0.7733133930100522,133.8,115.725783184,112.827721093,27726.266668955486,41589.40000343323,3,0,1,20,61,5,6,1,0,0,0,0,0,0,0
8332,10035,0.028381613329254363,0.15909436465203436,0.8125240220187112,133.8,116.840164511,109.286759335,27543.653279622395,41315.479919433594,3,0,2,20,85,5,6,1,0,0,0,0,0,0,0
8333,10036,0.0,0.2554325002019654,0.7445674997980346,133.8,117.120397994,110.830332731,12275.650030612946,24551.30006122589,4,0,2,50,44,1,7,2,1,1,0,0,0,0,0
8334,10037,0.15661186485756112,0.18373166192841509,0.6596564732140238,133.8,117.075732652,115.422906601,10558.586582183838,15837.879873275757,3,0,2,71,71,5,5,1,0,0,0,0,0,0,0
8335,10038,0.058190108766250054,0.08512068196152645,0.8566892092722235,133.8,113.714114618,111.909609969,16576.699993133545,16576.699993133545,1,0,2,31,37,1,0,3,0,1,0,0,0,0,0
8336,10039,0.12436554436312891,0.18071805801340718,0.6949163976234639,133.8,116.979046473,107.275629637,9333.085716451918,26132.64000606537,4,0,2,71,63,1,6,2,3,3,0,0,0,0,0
8337,10040,0.03244980010885064,0.19371232843233063,0.7738378714588188,133.8,115.208663946,112.256515516,13353.96002070109,20030.940031051636,3,0,2,70,76,5,5,1,0,0,0,0,0,0,0
8338,10041,0.04946511096721415,0.11277220918175136,0.8377626798510345,133.8,116.24088016,111.475889509,11263.34999050413,31537.37997341156,4,0,2,31,47,1,1,2,3,2,0,0,0,0,0
8339,10042,0.1533559560041672,0.24214873473459808,0.6044953092612347,133.8,115.320487907,108.915904972,24178.693225860596,36268.03983879089,3,0,2,12,25,1,1,3,0,2,0,0,0,0,0
8340,10074,0.0,0.10136296760581419,0.8986370323941858,133.8,115.637496983,110.801120803,22138.460117340088,22138.460117340088,1,1,3,60,53,1,0,2,0,1,0,0,0,0,0
8341,10075,0.02311648226405426,0.055377426820914205,0.9215060909150316,133.8,117.517299985,111.906340083,22089.866823832195,33134.80023574829,3,0,3,50,69,5,5,1,0,0,0,0,0,0,0
8342,10076,0.12491733403015338,0.09262370290322187,0.7824589630666248,133.8,115.712283158,112.053682384,28154.779693603516,28154.779693603516,1,0,3,60,55,7,0,1,0,0,0,0,0,0,0
8343,10077,0.03196363477360448,0.09399132796233486,0.8740450372640607,133.8,116.062391433,111.088419466,30438.340001106262,30438.340001106262,1,0,3,31,62,5,0,2,0,0,0,0,0,0,0
8344,10078,0.055151607503848815,0.11411336148541548,0.8307350310107356,133.8,115.995009719,108.045912935,16450.211139255098,29610.38005065918,4,0,3,31,38,1,1,2,1,2,0,0,0,0,0
8345,10079,0.008395082409739626,0.08187633469984809,0.9097285828904123,133.8,114.606041825,108.638342545,17844.914368220736,37474.32017326355,4,0,3,31,42,1,1,2,2,2,0,0,0,0,0
8346,10081,0.03870746833851853,0.10623492420593379,0.8550576074555477,133.8,117.090398125,103.030828282,22837.969982147217,45675.93996429443,4,0,3,50,51,1,1,2,1,3,0,0,0,0,0
