,posteCOICOP,annee,description,categoriefiscale,supplementaire
1703,914,1996,Supports d'enregistrement,3,0
1704,914,1997,Supports d'enregistrement,3,0
1705,914,1998,Supports d'enregistrement,3,0
1706,914,1999,Supports d'enregistrement,3,0
1707,914,2000,Supports d'enregistrement,3,0
1708,914,2001,Supports d'enregistrement,3,0
1709,914,2002,Supports d'enregistrement,3,0
1710,914,2003,Supports d'enregistrement,3,0
1711,914,2004,Supports d'enregistrement,3,0
1712,914,2005,Supports d'enregistrement,3,0
1713,914,2006,Supports d'enregistrement,3,0
1714,914,2007,Supports d'enregistrement,3,0
1715,914,2008,Supports d'enregistrement,3,0
1716,914,2009,Supports d'enregistrement,3,0
1717,914,2010,Supports d'enregistrement,3,0
1718,914,2011,Supports d'enregistrement,3,0
1719,914,2012,Supports d'enregistrement,3,0
1720,914,2013,Supports d'enregistrement,3,0
1721,914,2014,Supports d'enregistrement,3,0
1722,915,1994,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1723,915,1995,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1724,915,1996,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1725,915,1997,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1726,915,1998,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1727,915,1999,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1728,915,2000,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1729,915,2001,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1730,915,2002,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1731,915,2003,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1732,915,2004,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1733,915,2005,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1734,915,2006,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1735,915,2007,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1736,915,2008,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1737,915,2009,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1738,915,2010,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1739,915,2011,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1740,915,2012,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1741,915,2013,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1742,915,2014,"Réparation de matériel audiovisuel, photographique et de traitement de l'information",3,0
1743,921,1994,Biens durables pour loisirs de plein air,3,0
1744,921,1995,Biens durables pour loisirs de plein air,3,0
1745,921,1996,Biens durables pour loisirs de plein air,3,0
1746,921,1997,Biens durables pour loisirs de plein air,3,0
1747,921,1998,Biens durables pour loisirs de plein air,3,0
1748,921,1999,Biens durables pour loisirs de plein air,3,0
1749,921,2000,Biens durables pour loisirs de plein air,3,0
1750,921,2001,Biens durables pour loisirs de plein air,3,0
1751,921,2002,Biens durables pour loisirs de plein air,3,0
1752,921,2003,Biens durables pour loisirs de plein air,3,0
1753,921,2004,Biens durables pour loisirs de plein air,3,0
1754,921,2005,Biens durables pour loisirs de plein air,3,0
1755,921,2006,Biens durables pour loisirs de plein air,3,0
1756,921,2007,Biens durables pour loisirs de plein air,3,0
1757,921,2008,Biens durables pour loisirs de plein air,3,0
1758,921,2009,Biens durables pour loisirs de plein air,3,0
1759,921,2010,Biens durables pour loisirs de plein air,3,0
1760,921,2011,Biens durables pour loisirs de plein air,3,0
1761,921,2012,Biens durables pour loisirs de plein air,3,0
1762,921,2013,Biens durables pour loisirs de plein air,3,0
1763,921,2014,Biens durables pour loisirs de plein air,3,0
1764,922,1994,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1765,922,1995,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1766,922,1996,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1767,922,1997,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1768,922,1998,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1769,922,1999,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1770,922,2000,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1771,922,2001,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1772,922,2002,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1773,922,2003,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1774,922,2004,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1775,922,2005,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1776,922,2006,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1777,922,2007,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1778,922,2008,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1779,922,2009,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1780,922,2010,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1781,922,2011,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1782,922,2012,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1783,922,2013,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1784,922,2014,Instruments de musique et biens durables destinés aux loisirs d'intérieur,3,0
1785,923,1994,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1786,923,1995,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1787,923,1996,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1788,923,1997,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1789,923,1998,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1790,923,1999,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1791,923,2000,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1792,923,2001,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1793,923,2002,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1794,923,2003,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1795,923,2004,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1796,923,2005,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1797,923,2006,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1798,923,2007,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1799,923,2008,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1800,923,2009,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1801,923,2010,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1802,923,2011,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1803,923,2012,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1804,923,2013,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1805,923,2014,Entretien et réparation des autres biens durables à fonction récréatives et culturelles,3,0
1806,931,1994,"Jeux, jouets et passe-temps",3,0
1807,931,1995,"Jeux, jouets et passe-temps",3,0
1808,931,1996,"Jeux, jouets et passe-temps",3,0
1809,931,1997,"Jeux, jouets et passe-temps",3,0
1810,931,1998,"Jeux, jouets et passe-temps",3,0
1811,931,1999,"Jeux, jouets et passe-temps",3,0
1812,931,2000,"Jeux, jouets et passe-temps",3,0
1813,931,2001,"Jeux, jouets et passe-temps",3,0
1814,931,2002,"Jeux, jouets et passe-temps",3,0
1815,931,2003,"Jeux, jouets et passe-temps",3,0
1816,931,2004,"Jeux, jouets et passe-temps",3,0
1817,931,2005,"Jeux, jouets et passe-temps",3,0
1818,931,2006,"Jeux, jouets et passe-temps",3,0
1819,931,2007,"Jeux, jouets et passe-temps",3,0
1820,931,2008,"Jeux, jouets et passe-temps",3,0
1821,931,2009,"Jeux, jouets et passe-temps",3,0
1822,931,2010,"Jeux, jouets et passe-temps",3,0
1823,931,2011,"Jeux, jouets et passe-temps",3,0
1824,931,2012,"Jeux, jouets et passe-temps",3,0
1825,931,2013,"Jeux, jouets et passe-temps",3,0
1826,931,2014,"Jeux, jouets et passe-temps",3,0
1827,932,1994,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1828,932,1995,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1829,932,1996,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1830,932,1997,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1831,932,1998,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1832,932,1999,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1833,932,2000,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1834,932,2001,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1835,932,2002,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1836,932,2003,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1837,932,2004,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1838,932,2005,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1839,932,2006,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1840,932,2007,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1841,932,2008,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1842,932,2009,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1843,932,2010,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1844,932,2011,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1845,932,2012,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1846,932,2013,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1847,932,2014,"Articles de sport, matériel de camping et matériel pour activités de plein air",3,0
1848,933,1994,"Produits pour jardin, plantes et fleurs",3,0
1849,933,1995,"Produits pour jardin, plantes et fleurs",3,0
1850,933,1996,"Produits pour jardin, plantes et fleurs",3,0
1851,933,1997,"Produits pour jardin, plantes et fleurs",3,0
1852,933,1998,"Produits pour jardin, plantes et fleurs",3,0
1853,933,1999,"Produits pour jardin, plantes et fleurs",3,0
1854,933,2000,"Produits pour jardin, plantes et fleurs",3,0
1855,933,2001,"Produits pour jardin, plantes et fleurs",3,0
1856,933,2002,"Produits pour jardin, plantes et fleurs",3,0
1857,933,2003,"Produits pour jardin, plantes et fleurs",3,0
1858,933,2004,"Produits pour jardin, plantes et fleurs",3,0
1859,933,2005,"Produits pour jardin, plantes et fleurs",3,0
1860,933,2006,"Produits pour jardin, plantes et fleurs",3,0
1861,933,2007,"Produits pour jardin, plantes et fleurs",3,0
1862,933,2008,"Produits pour jardin, plantes et fleurs",3,0
1863,933,2009,"Produits pour jardin, plantes et fleurs",3,0
1864,933,2010,"Produits pour jardin, plantes et fleurs",3,0
1865,933,2011,"Produits pour jardin, plantes et fleurs",3,0
1866,933,2012,"Produits pour jardin, plantes et fleurs",3,0
1867,933,2013,"Produits pour jardin, plantes et fleurs",3,0
1868,933,2014,"Produits pour jardin, plantes et fleurs",3,0
1869,934,1994,Animaux de compagnie et articles connexes,3,0
1870,934,1995,Animaux de compagnie et articles connexes,3,0
1871,934,1996,Animaux de compagnie et articles connexes,3,0
1872,934,1997,Animaux de compagnie et articles connexes,3,0
1873,934,1998,Animaux de compagnie et articles connexes,3,0
1874,934,1999,Animaux de compagnie et articles connexes,3,0
1875,934,2000,Animaux de compagnie et articles connexes,3,0
1876,934,2001,Animaux de compagnie et articles connexes,3,0
1877,934,2002,Animaux de compagnie et articles connexes,3,0
1878,934,2003,Animaux de compagnie et articles connexes,3,0
1879,934,2004,Animaux de compagnie et articles connexes,3,0
1880,934,2005,Animaux de compagnie et articles connexes,3,0
1881,934,2006,Animaux de compagnie et articles connexes,3,0
1882,934,2007,Animaux de compagnie et articles connexes,3,0
1883,934,2008,Animaux de compagnie et articles connexes,3,0
1884,934,2009,Animaux de compagnie et articles connexes,3,0
1885,934,2010,Animaux de compagnie et articles connexes,3,0
1886,934,2011,Animaux de compagnie et articles connexes,3,0
1887,934,2012,Animaux de compagnie et articles connexes,3,0
1888,934,2013,Animaux de compagnie et articles connexes,3,0
1889,934,2014,Animaux de compagnie et articles connexes,3,0
1890,935,1994,Services vétérinaires et autres services pour animaux de compagnie,3,0
1891,935,1995,Services vétérinaires et autres services pour animaux de compagnie,3,0
1892,935,1996,Services vétérinaires et autres services pour animaux de compagnie,3,0
1893,935,1997,Services vétérinaires et autres services pour animaux de compagnie,3,0
1894,935,1998,Services vétérinaires et autres services pour animaux de compagnie,3,0
1895,935,1999,Services vétérinaires et autres services pour animaux de compagnie,3,0
1896,935,2000,Services vétérinaires et autres services pour animaux de compagnie,3,0
1897,935,2001,Services vétérinaires et autres services pour animaux de compagnie,3,0
1898,935,2002,Services vétérinaires et autres services pour animaux de compagnie,3,0
1899,935,2003,Services vétérinaires et autres services pour animaux de compagnie,3,0
1900,935,2004,Services vétérinaires et autres services pour animaux de compagnie,3,0
1901,935,2005,Services vétérinaires et autres services pour animaux de compagnie,3,0
1902,935,2006,Services vétérinaires et autres services pour animaux de compagnie,3,0
1903,935,2007,Services vétérinaires et autres services pour animaux de compagnie,3,0
1904,935,2008,Services vétérinaires et autres services pour animaux de compagnie,3,0
1905,935,2009,Services vétérinaires et autres services pour animaux de compagnie,3,0
1906,935,2010,Services vétérinaires et autres services pour animaux de compagnie,3,0
1907,935,2011,Services vétérinaires et autres services pour animaux de compagnie,3,0
1908,935,2012,Services vétérinaires et autres services pour animaux de compagnie,3,0
1909,935,2013,Services vétérinaires et autres services pour animaux de compagnie,3,0
1910,935,2014,Services vétérinaires et autres services pour animaux de compagnie,3,0
1911,941,1994,Services récréatifs et sportifs,2,0
1912,941,1995,Services récréatifs et sportifs,2,0
1913,941,1996,Services récréatifs et sportifs,2,0
1914,941,1997,Services récréatifs et sportifs,2,0
1915,941,1998,Services récréatifs et sportifs,2,0
1916,941,1999,Services récréatifs et sportifs,2,0
1917,941,2000,Services récréatifs et sportifs,2,0
1918,941,2001,Services récréatifs et sportifs,2,0
1919,941,2002,Services récréatifs et sportifs,2,0
1920,941,2003,Services récréatifs et sportifs,2,0
1921,941,2004,Services récréatifs et sportifs,2,0
1922,941,2005,Services récréatifs et sportifs,2,0
1923,941,2006,Services récréatifs et sportifs,2,0
1924,941,2007,Services récréatifs et sportifs,2,0
1925,941,2008,Services récréatifs et sportifs,2,0
1926,941,2009,Services récréatifs et sportifs,2,0
1927,941,2010,Services récréatifs et sportifs,2,0
1928,941,2011,Services récréatifs et sportifs,2,0
1929,941,2012,Services récréatifs et sportifs,4,0
1930,941,2013,Services récréatifs et sportifs,4,0
1931,941,2014,Services récréatifs et sportifs,4,0
1932,942,1994,Services culturels,2,0
1933,942,1995,Services culturels,2,0
1934,942,1996,Services culturels,2,0
1935,942,1997,Services culturels,2,0
1936,942,1998,Services culturels,2,0
1937,942,1999,Services culturels,2,0
1938,942,2000,Services culturels,2,0
1939,942,2001,Services culturels,2,0
1940,942,2002,Services culturels,2,0
1941,942,2003,Services culturels,2,0
1942,942,2004,Services culturels,2,0
1943,942,2005,Services culturels,2,0
1944,942,2006,Services culturels,2,0
1945,942,2007,Services culturels,2,0
1946,942,2008,Services culturels,2,0
1947,942,2009,Services culturels,2,0
1948,942,2010,Services culturels,2,0
1949,942,2011,Services culturels,2,0
1950,942,2012,Services culturels,4,0
1951,942,2013,Services culturels,4,0
1952,942,2014,Services culturels,4,0
1953,943,1994,Jeux de hasard,0,0
1954,943,1995,Jeux de hasard,0,0
1955,943,1996,Jeux de hasard,0,0
1956,943,1997,Jeux de hasard,0,0
1957,943,1998,Jeux de hasard,0,0
1958,943,1999,Jeux de hasard,0,0
1959,943,2000,Jeux de hasard,0,0
1960,943,2001,Jeux de hasard,0,0
1961,943,2002,Jeux de hasard,0,0
1962,943,2003,Jeux de hasard,0,0
1963,943,2004,Jeux de hasard,0,0
1964,943,2005,Jeux de hasard,0,0
1965,943,2006,Jeux de hasard,0,0
1966,943,2007,Jeux de hasard,0,0
1967,943,2008,Jeux de hasard,0,0
1968,943,2009,Jeux de hasard,0,0
1969,943,2010,Jeux de hasard,0,0
1970,943,2011,Jeux de hasard,0,0
1971,943,2012,Jeux de hasard,0,0
1972,943,2013,Jeux de hasard,0,0
1973,943,2014,Jeux de hasard,0,0
1974,951,1994,Livre,2,0
1975,951,1995,Livre,2,0
1976,951,1996,Livre,2,0
1977,951,1997,Livre,2,0
1978,951,1998,Livre,2,0
1979,951,1999,Livre,2,0
1980,951,2000,Livre,2,0
1981,951,2001,Livre,2,0
1982,951,2002,Livre,2,0
1983,951,2003,Livre,2,0
1984,951,2004,Livre,2,0
1985,951,2005,Livre,2,0
1986,951,2006,Livre,2,0
1987,951,2007,Livre,2,0
1988,951,2008,Livre,2,0
1989,951,2009,Livre,2,0
1990,951,2010,Livre,2,0
1991,951,2011,Livre,2,0
1992,951,2012,Livre,4,0
1993,951,2013,Livre,4,0
1994,951,2014,Livre,4,0
1995,952,1994,Journaux et publications périodiques,1,0
1996,952,1995,Journaux et publications périodiques,1,0
1997,952,1996,Journaux et publications périodiques,1,0
1998,952,1997,Journaux et publications périodiques,1,0
1999,952,1998,Journaux et publications périodiques,1,0
2000,952,1999,Journaux et publications périodiques,1,0
2001,952,2000,Journaux et publications périodiques,1,0
2002,952,2001,Journaux et publications périodiques,1,0
2003,952,2002,Journaux et publications périodiques,1,0
2004,952,2003,Journaux et publications périodiques,1,0
2005,952,2004,Journaux et publications périodiques,1,0
2006,952,2005,Journaux et publications périodiques,1,0
2007,952,2006,Journaux et publications périodiques,1,0
2008,952,2007,Journaux et publications périodiques,1,0
2009,952,2008,Journaux et publications périodiques,1,0
2010,952,2009,Journaux et publications périodiques,1,0
2011,952,2010,Journaux et publications périodiques,1,0
2012,952,2011,Journaux et publications périodiques,1,0
2013,952,2012,Journaux et publications périodiques,1,0
2014,952,2013,Journaux et publications périodiques,1,0
2015,952,2014,Journaux et publications périodiques,1,0
2016,953,1994,Imprimés divers,3,0
2017,953,1995,Imprimés divers,3,0
2018,953,1996,Imprimés divers,3,0
2019,953,1997,Imprimés divers,3,0
2020,953,1998,Imprimés divers,3,0
2021,953,1999,Imprimés divers,3,0
2022,953,2000,Imprimés divers,3,0
2023,953,2001,Imprimés divers,3,0
2024,953,2002,Imprimés divers,3,0
2025,953,2003,Imprimés divers,3,0
2026,953,2004,Imprimés divers,3,0
2027,953,2005,Imprimés divers,3,0
2028,953,2006,Imprimés divers,3,0
2029,953,2007,Imprimés divers,3,0
2030,953,2008,Imprimés divers,3,0
2031,953,2009,Imprimés divers,3,0
2032,953,2010,Imprimés divers,3,0
2033,953,2011,Imprimés divers,3,0
2034,953,2012,Imprimés divers,3,0
2035,953,2013,Imprimés divers,3,0
2036,953,2014,Imprimés divers,3,0
2037,954,1994,Papeterie et matériel de dessin,3,0
2038,954,1995,Papeterie et matériel de dessin,3,0
2039,954,1996,Papeterie et matériel de dessin,3,0
2040,954,1997,Papeterie et matériel de dessin,3,0
2041,954,1998,Papeterie et matériel de dessin,3,0
2042,954,1999,Papeterie et matériel de dessin,3,0
2043,954,2000,Papeterie et matériel de dessin,3,0
2044,954,2001,Papeterie et matériel de dessin,3,0
2045,954,2002,Papeterie et matériel de dessin,3,0
2046,954,2003,Papeterie et matériel de dessin,3,0
2047,954,2004,Papeterie et matériel de dessin,3,0
2048,954,2005,Papeterie et matériel de dessin,3,0
2049,954,2006,Papeterie et matériel de dessin,3,0
2050,954,2007,Papeterie et matériel de dessin,3,0
2051,954,2008,Papeterie et matériel de dessin,3,0
2052,954,2009,Papeterie et matériel de dessin,3,0
2053,954,2010,Papeterie et matériel de dessin,3,0
2054,954,2011,Papeterie et matériel de dessin,3,0
2055,954,2012,Papeterie et matériel de dessin,3,0
2056,954,2013,Papeterie et matériel de dessin,3,0
2057,954,2014,Papeterie et matériel de dessin,3,0
2058,960,1994,Forfaits touristiques ,3,0
2059,960,1995,Forfaits touristiques ,3,0
2060,960,1996,Forfaits touristiques ,3,0
2061,960,1997,Forfaits touristiques ,3,0
2062,960,1998,Forfaits touristiques ,3,0
2063,960,1999,Forfaits touristiques ,3,0
2064,960,2000,Forfaits touristiques ,3,0
2065,960,2001,Forfaits touristiques ,3,0
2066,960,2002,Forfaits touristiques ,3,0
2067,960,2003,Forfaits touristiques ,3,0
2068,960,2004,Forfaits touristiques ,3,0
2069,960,2005,Forfaits touristiques ,3,0
2070,960,2006,Forfaits touristiques ,3,0
2071,960,2007,Forfaits touristiques ,3,0
2072,960,2008,Forfaits touristiques ,3,0
2073,960,2009,Forfaits touristiques ,3,0
2074,960,2010,Forfaits touristiques ,3,0
2075,960,2011,Forfaits touristiques ,3,0
2076,960,2012,Forfaits touristiques ,3,0
2077,960,2013,Forfaits touristiques ,3,0
2078,960,2014,Forfaits touristiques ,3,0
2079,1010,1994,Enseignement préélémentaire et primaire,0,0
2080,1010,1995,Enseignement préélémentaire et primaire,0,0
2081,1010,1996,Enseignement préélémentaire et primaire,0,0
2082,1010,1997,Enseignement préélémentaire et primaire,0,0
2083,1010,1998,Enseignement préélémentaire et primaire,0,0
2084,1010,1999,Enseignement préélémentaire et primaire,0,0
2085,1010,2000,Enseignement préélémentaire et primaire,0,0
2086,1010,2001,Enseignement préélémentaire et primaire,0,0
2087,1010,2002,Enseignement préélémentaire et primaire,0,0
2088,1010,2003,Enseignement préélémentaire et primaire,0,0
2089,1010,2004,Enseignement préélémentaire et primaire,0,0
2090,1010,2005,Enseignement préélémentaire et primaire,0,0
2091,1010,2006,Enseignement préélémentaire et primaire,0,0
2092,1010,2007,Enseignement préélémentaire et primaire,0,0
2093,1010,2008,Enseignement préélémentaire et primaire,0,0
2094,1010,2009,Enseignement préélémentaire et primaire,0,0
2095,1010,2010,Enseignement préélémentaire et primaire,0,0
2096,1010,2011,Enseignement préélémentaire et primaire,0,0
2097,1010,2012,Enseignement préélémentaire et primaire,0,0
2098,1010,2013,Enseignement préélémentaire et primaire,0,0
2099,1010,2014,Enseignement préélémentaire et primaire,0,0
2100,1020,1994,Enseignement secondaire,0,0
2101,1020,1995,Enseignement secondaire,0,0
2102,1020,1996,Enseignement secondaire,0,0
2103,1020,1997,Enseignement secondaire,0,0
2104,1020,1998,Enseignement secondaire,0,0
2105,1020,1999,Enseignement secondaire,0,0
2106,1020,2000,Enseignement secondaire,0,0
2107,1020,2001,Enseignement secondaire,0,0
2108,1020,2002,Enseignement secondaire,0,0
2109,1020,2003,Enseignement secondaire,0,0
2110,1020,2004,Enseignement secondaire,0,0
2111,1020,2005,Enseignement secondaire,0,0
2112,1020,2006,Enseignement secondaire,0,0
2113,1020,2007,Enseignement secondaire,0,0
2114,1020,2008,Enseignement secondaire,0,0
2115,1020,2009,Enseignement secondaire,0,0
2116,1020,2010,Enseignement secondaire,0,0
2117,1020,2011,Enseignement secondaire,0,0
2118,1020,2012,Enseignement secondaire,0,0
2119,1020,2013,Enseignement secondaire,0,0
2120,1020,2014,Enseignement secondaire,0,0
2121,1030,1994,Enseignement postsecondaire non supérieur,0,0
2122,1030,1995,Enseignement postsecondaire non supérieur,0,0
2123,1030,1996,Enseignement postsecondaire non supérieur,0,0
2124,1030,1997,Enseignement postsecondaire non supérieur,0,0
2125,1030,1998,Enseignement postsecondaire non supérieur,0,0
2126,1030,1999,Enseignement postsecondaire non supérieur,0,0
2127,1030,2000,Enseignement postsecondaire non supérieur,0,0
2128,1030,2001,Enseignement postsecondaire non supérieur,0,0
2129,1030,2002,Enseignement postsecondaire non supérieur,0,0
2130,1030,2003,Enseignement postsecondaire non supérieur,0,0
2131,1030,2004,Enseignement postsecondaire non supérieur,0,0
2132,1030,2005,Enseignement postsecondaire non supérieur,0,0
2133,1030,2006,Enseignement postsecondaire non supérieur,0,0
2134,1030,2007,Enseignement postsecondaire non supérieur,0,0
2135,1030,2008,Enseignement postsecondaire non supérieur,0,0
2136,1030,2009,Enseignement postsecondaire non supérieur,0,0
2137,1030,2010,Enseignement postsecondaire non supérieur,0,0
2138,1030,2011,Enseignement postsecondaire non supérieur,0,0
2139,1030,2012,Enseignement postsecondaire non supérieur,0,0
2140,1030,2013,Enseignement postsecondaire non supérieur,0,0
2141,1030,2014,Enseignement postsecondaire non supérieur,0,0
2142,1040,1994,Enseignement supérieur,0,0
2143,1040,1995,Enseignement supérieur,0,0
2144,1040,1996,Enseignement supérieur,0,0
2145,1040,1997,Enseignement supérieur,0,0
2146,1040,1998,Enseignement supérieur,0,0
2147,1040,1999,Enseignement supérieur,0,0
2148,1040,2000,Enseignement supérieur,0,0
2149,1040,2001,Enseignement supérieur,0,0
2150,1040,2002,Enseignement supérieur,0,0
2151,1040,2003,Enseignement supérieur,0,0
2152,1040,2004,Enseignement supérieur,0,0
2153,1040,2005,Enseignement supérieur,0,0
2154,1040,2006,Enseignement supérieur,0,0
2155,1040,2007,Enseignement supérieur,0,0
2156,1040,2008,Enseignement supérieur,0,0
2157,1040,2009,Enseignement supérieur,0,0
2158,1040,2010,Enseignement supérieur,0,0
2159,1040,2011,Enseignement supérieur,0,0
2160,1040,2012,Enseignement supérieur,0,0
2161,1040,2013,Enseignement supérieur,0,0
2162,1040,2014,Enseignement supérieur,0,0
2163,1050,1994,Enseignement non défini par niveau,0,0
2164,1050,1995,Enseignement non défini par niveau,0,0
2165,1050,1996,Enseignement non défini par niveau,0,0
2166,1050,1997,Enseignement non défini par niveau,0,0
2167,1050,1998,Enseignement non défini par niveau,0,0
2168,1050,1999,Enseignement non défini par niveau,0,0
2169,1050,2000,Enseignement non défini par niveau,0,0
2170,1050,2001,Enseignement non défini par niveau,0,0
2171,1050,2002,Enseignement non défini par niveau,0,0
2172,1050,2003,Enseignement non défini par niveau,0,0
2173,1050,2004,Enseignement non défini par niveau,0,0
2174,1050,2005,Enseignement non défini par niveau,0,0
2175,1050,2006,Enseignement non défini par niveau,0,0
2176,1050,2007,Enseignement non défini par niveau,0,0
2177,1050,2008,Enseignement non défini par niveau,0,0
2178,1050,2009,Enseignement non défini par niveau,0,0
2179,1050,2010,Enseignement non défini par niveau,0,0
2180,1050,2011,Enseignement non défini par niveau,0,0
2181,1050,2012,Enseignement non défini par niveau,0,0
2182,1050,2013,Enseignement non défini par niveau,0,0
2183,1050,2014,Enseignement non défini par niveau,0,0
2184,11112,1994,Restauration à emporter,3,1
2185,11112,1995,Restauration à emporter,3,1
2186,11112,1996,Restauration à emporter,3,1
2187,11112,1997,Restauration à emporter,3,1
2188,11112,1998,Restauration à emporter,2,1
2189,11112,1999,Restauration à emporter,2,1
2190,11112,2000,Restauration à emporter,2,1
2191,11112,2001,Restauration à emporter,2,1
2192,11112,2002,Restauration à emporter,2,1
2193,11112,2003,Restauration à emporter,2,1
2194,11112,2004,Restauration à emporter,2,1
2195,11112,2005,Restauration à emporter,2,1
2196,11112,2006,Restauration à emporter,2,1
2197,11112,2007,Restauration à emporter,2,1
2198,11112,2008,Restauration à emporter,2,1
2199,11112,2009,Restauration à emporter,2,1
2200,11112,2010,Restauration à emporter,2,1
2201,11112,2011,Restauration à emporter,2,1
2202,11112,2012,Restauration à emporter,4,1
2203,11112,2013,Restauration à emporter,4,1
2204,11112,2014,Restauration à emporter,4,1
2205,11113,1994,Restauration sur place,3,1
2206,11113,1995,Restauration sur place,3,1
2207,11113,1996,Restauration sur place,3,1
2208,11113,1997,Restauration sur place,3,1
2209,11113,1998,Restauration sur place,3,1
2210,11113,1999,Restauration sur place,3,1
2211,11113,2000,Restauration sur place,3,1
