,ident_men,w1,w2,w3,w4,p1,p2,p3,p4,depenses_par_uc,depenses_tot,typmen,dip14pr,agepr,situapr,situacj,nenfants,nactifs,vag,veh_diesel,veh_essence,elect_only,veh_tot,part_veh_essence,year,rural,villes_petites,villes_moyennes,villes_grandes,agglo_paris,proprietaire,accedant,locataire,sous_loc,loge_gratuit,vag_17,vag_18,vag_19,vag_20,vag_21,vag_22
6156,82027101000,0.05631933238258711,0.028073021064551115,0.21287061287688117,0.7027370336759806,166.537887316,107.987037037,112.154454775,114.498923244,15388.439990361532,23082.659985542297,3,60,74,5,5,0,0,20,0.0,1.0,0,1.0,1.0,2005,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6157,82027201000,0.0,0.018713787002155705,0.156391118778751,0.8248950942190933,154.574003201,96.2,113.865298535,113.436657154,13893.500015258789,13893.500015258789,1,71,78,5,0,0,0,20,0.0,0.0,1,0.0,0.5,2005,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6158,82027401000,0.0015279090192515403,0.022448509436695706,0.14747377934966666,0.8285498021943861,142.610119085,110.512041885,112.123062579,115.671955005,8508.360011100769,8508.360011100769,1,70,72,5,0,0,0,20,1.0,0.0,0,1.0,0.0,2005,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6159,82027601000,0.07118862939158634,0.10927973042154548,0.19351076216795177,0.6260208780189164,166.537887316,114.658278146,114.081630294,109.535275099,11054.200036366781,16581.30005455017,3,50,75,5,5,0,0,20,0.0,1.0,0,1.0,1.0,2005,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6160,82027701000,0.019045179998210725,0.021391915140440393,0.29834762655702884,0.66121527830432,142.610119085,201.163348129,118.868255582,113.207767351,40955.244322882754,73719.43978118896,4,43,47,1,1,1,2,20,1.0,0.0,0,1.0,0.0,2005,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6161,82027801000,0.0599418656930489,0.09470814779501727,0.28456801195465703,0.5607819745572769,166.537887316,177.094547225,114.534027025,110.942734036,14458.453313827515,21687.679970741272,3,70,58,5,4,0,1,20,0.0,2.0,0,2.0,1.0,2005,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6162,82028001000,0.04959827729839672,0.023795124938704497,0.20662367982486068,0.7199829179380381,142.610119085,100.044725738,115.143533046,112.03461091,16600.03891626994,29880.07004928589,4,41,45,1,1,1,2,20,2.0,0.0,0,2.0,0.0,2005,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6163,82028401000,0.0,0.08324593411203932,0.08903109423220308,0.8277229716557576,166.537887316,194.018181818,111.779395996,109.381653273,18499.40199995041,18499.40199995041,1,70,70,6,0,0,0,20,0.0,1.0,0,1.0,1.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6164,82028601000,0.0,0.06981055481915259,0.18446534012856156,0.7457241050522858,154.574003201,102.966666667,115.068932228,113.77220517,7735.220002174377,7735.220002174377,1,71,66,5,0,0,0,20,0.0,0.0,0,0.0,0.5,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6165,82028701000,0.0385564241906156,0.04617176361366716,0.14418700724891698,0.7710848049468002,142.610119085,96.2,113.551312729,107.206265467,17661.191234588623,37088.50159263611,4,41,41,1,1,2,2,20,1.0,0.0,1,1.0,0.0,2005,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6166,82029101000,0.06002890863214605,0.017557650378096385,0.1290422862811693,0.7933711547085882,166.537887316,96.2,113.326081716,112.286892327,15520.299933751425,37248.71984100342,4,31,39,1,4,3,2,20,0.0,2.0,1,2.0,1.0,2005,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6167,82029301000,0.0,0.00973881640043502,0.2736744903027162,0.7165866932968489,166.537887316,96.2,112.801523899,114.787927432,8727.960000991821,8727.960000991821,1,70,85,5,0,0,0,20,0.0,1.0,1,1.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6168,82029401000,0.0,0.026098682006373282,0.10335722593051212,0.8705440920631146,166.537887316,96.2,113.183332859,119.329439867,12414.420004844666,12414.420004844666,1,70,72,5,0,0,0,20,0.0,1.0,1,1.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6169,82029501000,0.0,0.034528992219617444,0.249360401511413,0.7161106062689695,154.574003201,96.2,112.239016988,110.644265184,13534.519929250082,20301.779893875122,3,70,82,5,5,0,0,20,0.0,0.0,1,0.0,0.5,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6170,82030101000,0.1031003302562613,0.12508512564073251,0.25796819119598297,0.5138463529070232,166.537887316,107.673265896,113.141965774,114.283193455,11064.465042591095,22128.93008518219,4,70,72,5,5,1,1,20,0.0,2.0,0,2.0,1.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6171,82030301000,0.059314281674942446,0.053236532394690894,0.09019838937490805,0.7972507965554586,166.537887316,97.9762183236,112.695404802,114.117622004,19272.47989018758,28908.719835281372,3,70,64,5,5,0,0,20,0.0,1.0,0,1.0,1.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6172,82030501000,0.0,0.06743860692299285,0.1695265886944118,0.7630348043825953,154.574003201,136.315010571,114.839170536,115.936714372,21041.35990858078,42082.71981716156,4,50,48,1,4,1,2,20,1.0,1.0,0,2.0,0.5,2005,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6173,82030701000,0.11894536637200168,0.009721496290019368,0.21999345635455367,0.6513396809834253,166.537887316,96.2,113.803679945,123.077222871,12490.728567498072,34974.0399889946,4,50,42,1,1,3,3,20,0.0,3.0,1,3.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6174,82030801000,0.0868086035883616,0.055953556159076566,0.16242937688233108,0.6948084633702307,142.610119085,96.2,115.41972821,116.495088865,17371.550026893616,34743.10005378723,4,71,34,1,7,1,2,20,3.0,0.0,1,3.0,0.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6175,82050701000,0.0,0.08848022450802166,0.2416908591879704,0.669828916304008,166.537887316,193.293465046,113.929900195,114.06948233,14873.379981994629,14873.379981994629,1,70,76,5,0,0,0,20,0.0,1.0,0,1.0,1.0,2005,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6176,82050901000,0.0,0.001081945131608125,0.1564332085269873,0.8424848463414045,142.610119085,96.2,112.663715983,108.368398471,19101.399935086567,28652.099902629852,2,71,59,1,0,1,2,20,1.0,0.0,1,1.0,0.0,2005,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6177,82051701000,0.03741976347597251,0.11475899122691975,0.17596151151228015,0.6718597337848276,166.537887316,106.592739274,114.375314763,111.659357619,26403.159940719604,26403.159940719604,1,50,81,5,0,0,0,20,0.0,1.0,0,1.0,1.0,2005,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6178,82052901000,0.08636328767050513,0.043948181891499655,0.1574967427880162,0.712191787649979,154.574003201,112.404651163,114.827364772,111.045942061,17394.222275945875,31309.600096702576,4,31,27,1,1,1,2,20,1.0,1.0,0,2.0,0.5,2005,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6179,82053001000,0.05088823660984443,0.0751246210184648,0.2772898425415785,0.5966972998301122,166.537887316,105.272916667,115.47648102,111.282210693,15334.51995340983,23001.779930114746,3,70,72,5,1,0,1,20,0.0,1.0,0,1.0,1.0,2005,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6180,82053201000,0.0,0.053372308693630244,0.2591403511633584,0.6874873401430114,154.574003201,96.2,112.281113592,113.021394903,9742.880020141602,14614.320030212402,3,70,79,5,5,0,0,20,0.0,0.0,1,0.0,0.5,2005,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6181,82053301000,0.02782079243414322,0.11838804390034814,0.11886971651642848,0.7349214471490801,142.610119085,198.137794217,114.251275535,112.657699563,16747.18663597107,25120.779953956604,3,60,58,1,5,0,1,20,1.0,0.0,0,1.0,0.0,2005,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6182,82054401000,0.03754155468981818,0.06828825785206745,0.13280324990153397,0.7613669375565804,166.537887316,109.95,113.093140697,111.65251261,22425.942901429677,47094.48009300232,4,42,43,1,1,2,2,20,0.0,2.0,0,2.0,1.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6183,82054501000,0.0712782533596441,0.045284121102962704,0.18450599943808454,0.6989316260993087,154.574003201,112.027413542,114.176728211,112.823741699,19106.87618891398,40124.43999671936,4,60,45,1,1,2,2,20,1.0,1.0,0,2.0,0.5,2005,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6184,82054601000,0.03407507481947538,0.07646146114935452,0.05023932924513238,0.8392241347860377,166.537887316,98.5545219638,110.994648928,113.143885432,15184.119980812073,15184.119980812073,1,60,68,5,0,0,0,20,0.0,1.0,0,1.0,1.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6185,82055001000,0.03590720721307688,0.020982346881082307,0.0747770053160984,0.8683334405897424,166.537887316,96.2,108.681558454,111.145741332,34314.5599527359,34314.5599527359,1,20,51,1,0,0,1,20,0.0,1.0,1,1.0,1.0,2005,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6186,82055301000,0.0,0.09149205336516376,0.32054616689668325,0.587961779738153,154.574003201,98.9038575668,114.328164222,112.485705561,11050.140015602112,11050.140015602112,1,50,78,5,0,0,0,20,0.0,0.0,0,0.0,0.5,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6187,82055701000,0.18542492218207382,0.05623876760687074,0.08070398999201762,0.6776323202190379,142.610119085,96.2,112.464813999,120.360709467,14722.939979553223,14722.939979553223,1,71,54,1,0,0,1,20,1.0,0.0,1,1.0,0.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6188,82055801000,0.032167030703470934,0.078005049455917,0.09667801069905006,0.793149909141562,142.610119085,96.2,113.530943217,117.558394249,10777.080106099447,16165.62015914917,3,50,58,1,6,0,1,20,1.0,0.0,1,1.0,0.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6189,82055901000,0.09165644295877977,0.02373666856111989,0.15176270295342917,0.7328441855266712,142.610119085,105.221782178,114.336142814,118.893552282,12765.060068130493,12765.060068130493,1,71,36,1,0,0,1,20,1.0,0.0,0,1.0,0.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6190,82056001000,0.0,0.023932771891205316,0.12230105604911783,0.8537661720596769,154.574003201,107.971428571,111.285571679,112.551161566,8520.243472223698,19596.559986114502,2,50,43,1,0,3,3,20,0.0,0.0,0,0.0,0.5,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6191,82056201000,0.07967519145987456,0.019935788139877765,0.08059825325725602,0.8197907671429917,154.574003201,120.529769391,113.655384102,117.457250388,14434.438053312755,30312.319911956787,4,31,44,1,1,2,2,20,1.0,1.0,0,2.0,0.5,2005,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6192,82056301000,0.03789363840295554,0.009181920074562304,0.20393481667630758,0.7489896248461746,166.537887316,96.2,114.73744264,113.410277675,13069.161899203345,27445.239988327026,4,50,33,1,1,2,2,20,0.0,1.0,1,1.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6193,82056501000,0.0,0.018462485335926464,0.1480565321646299,0.8334809824994436,154.574003201,96.2,113.960129947,114.59286301,13415.561521970309,17440.2299785614,2,71,22,4,0,1,1,20,0.0,0.0,1,0.0,0.5,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6194,82056701000,0.06407659472466823,0.01198614400825982,0.08831657382922703,0.8356206874378449,142.610119085,96.2,113.309182105,113.0889105,15017.34001159668,15017.34001159668,1,42,33,1,0,0,1,20,1.0,0.0,1,1.0,0.0,2005,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6195,82056801000,0.055719956540687815,0.05014044459680746,0.11719305027118682,0.776946548591318,158.561964573,160.321247382,112.752301047,109.259115229,34279.7119934082,85699.27998352051,4,20,46,1,1,2,2,20,1.0,2.0,0,3.0,0.666666666667,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6196,82056901000,0.0,0.01383277390093353,0.04314967871439571,0.9430175473846708,142.610119085,96.2,112.578815646,109.63813785,48194.72012201945,72292.08018302917,3,31,27,1,1,0,2,20,2.0,0.0,1,2.0,0.0,2005,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6197,82057201000,0.04795225888639684,0.05843382742351425,0.09090355698053307,0.8027103567095558,166.537887316,96.2,112.536072402,117.883537565,16428.839977264404,16428.839977264404,1,50,53,1,0,0,1,20,0.0,1.0,1,1.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6198,82057301000,0.07431384357573956,0.01921261686902058,0.13488463635766365,0.7715889031975762,166.537887316,96.2,111.516316281,110.692612139,14365.559979756674,21548.33996963501,2,50,56,1,0,1,1,20,0.0,1.0,1,1.0,1.0,2005,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6199,82057501000,0.027543353269340504,0.020339707029666833,0.08214529749525536,0.8699716422057373,166.537887316,96.2,113.13467012,110.613119922,15732.773315429688,23599.15997314453,3,43,30,1,1,0,2,20,0.0,1.0,1,1.0,1.0,2005,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6200,82057601000,0.11825976195178634,0.021491437508545787,0.03183916667932709,0.8284096338603408,166.537887316,96.2,118.535714286,115.527249761,8794.200012207031,8794.200012207031,1,50,61,5,0,0,0,20,0.0,1.0,1,1.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6201,82057701000,0.07917315180009185,0.050388180696687906,0.16245131602548038,0.7079873514777398,142.610119085,96.2,115.463074765,121.607841543,14963.826627095541,22445.73994064331,3,70,65,5,1,0,1,20,1.0,0.0,1,1.0,0.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6202,82057801000,0.05298304222687684,0.01629594745753783,0.13977073687136546,0.7909502734442199,166.537887316,96.2,114.120096309,110.873207928,17157.640003967284,42894.10000991821,4,42,50,1,1,2,3,20,0.0,3.0,1,3.0,1.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6203,82063901000,0.049044632833013184,0.02728616070756249,0.15728101719977078,0.7663881892596536,166.537887316,96.2,114.117588164,110.592739968,14868.866677965436,31224.620023727417,4,71,28,1,6,2,1,20,0.0,1.0,1,1.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6204,82097401000,0.0743521515818348,0.02753416160218028,0.18671245063829786,0.711401236177687,142.610119085,96.2,113.328894917,111.544204006,12106.173347473145,18159.260021209717,3,50,58,5,5,0,0,20,2.0,0.0,1,2.0,0.0,2005,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6205,82099001000,0.053368036377647844,0.0949335262487005,0.1750871833649499,0.6766112540087017,166.537887316,205.254054054,112.105692204,113.473120151,12991.546633402506,19487.31995010376,3,70,66,5,5,0,0,20,0.0,1.0,0,1.0,1.0,2005,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6206,82099401000,0.0,0.09200104109594914,0.16372428344496814,0.7442746754590828,166.537887316,214.758266932,112.69417312,110.69114461,14550.559979756674,21825.83996963501,3,50,43,1,1,0,2,20,0.0,3.0,0,3.0,1.0,2005,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6207,82104401000,0.11170434721507,0.041711854822654965,0.06680028463132981,0.7797835133309452,154.574003201,103.905,111.870379113,111.113274619,20846.956365004833,47947.99963951111,4,50,47,1,1,2,2,20,1.0,1.0,0,2.0,0.5,2005,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6208,82104501000,0.007861952974343953,0.04110771799943667,0.15713200450076348,0.793898324525456,154.574003201,107.588667992,113.573704029,113.791849201,23306.94294702439,48944.58018875122,4,12,40,1,1,2,2,20,1.0,1.0,0,2.0,0.5,2005,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6209,82104601000,0.04950038112119917,0.05007892401839656,0.13647276196739364,0.7639479328930107,154.574003201,195.676607948,114.09617747,109.436693553,32495.373357772827,48743.06003665924,3,20,68,5,5,0,0,20,1.0,1.0,0,2.0,0.5,2005,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6210,82105001000,0.029409279803019574,0.07031449472527286,0.1071462698732496,0.793129955598458,142.610119085,107.198030204,112.975933407,105.784783876,24066.47774166531,43319.65993499756,4,20,37,1,1,1,2,20,2.0,0.0,0,2.0,0.0,2005,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6211,82105101000,0.12244993034922859,0.08198337735719219,0.2610151319746087,0.5345515603189706,166.537887316,96.2,113.18567307,113.879086757,12034.959993998209,18052.439990997314,3,50,55,5,5,0,0,20,0.0,1.0,1,1.0,1.0,2005,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6212,82105201000,0.05124629242427344,0.037887216194014126,0.1627240596823859,0.7481424316993265,166.537887316,96.2,113.9615508,118.984542043,22830.91994857788,22830.91994857788,1,50,37,1,0,0,1,20,0.0,1.0,1,1.0,1.0,2005,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6213,82105301000,0.1021684865226762,0.018861874434955607,0.03029091358697757,0.8486787254553906,166.537887316,96.2,115.424716679,110.11823487,21206.80006535848,31810.20009803772,3,31,25,1,1,0,2,20,0.0,2.0,1,2.0,1.0,2005,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6214,82105501000,0.0,0.059208838380182566,0.15642536467537344,0.784365796944444,142.610119085,96.2,115.367045649,111.248395357,6080.173329671224,9120.259994506836,3,71,30,1,4,0,2,20,1.0,0.0,1,1.0,0.0,2005,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6215,82105601000,0.0,0.054297856312009986,0.30088795250462463,0.6448141911833654,154.574003201,96.2,113.200285752,113.374010652,8500.123078272893,11050.16000175476,2,71,38,4,0,1,1,20,0.0,0.0,1,0.0,0.5,2005,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6216,82105701000,0.0,0.1702875476058943,0.01478777022701605,0.8149246821670897,154.574003201,96.2,112.278443118,110.365322072,17617.259994506836,17617.259994506836,1,71,78,5,0,0,0,20,0.0,0.0,1,0.0,0.5,2005,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6217,82105901000,0.0,0.07332124900748158,0.14965035027904364,0.7770284007134748,154.574003201,96.2,114.912508441,114.686973549,14729.69997946705,30932.369956880808,2,50,36,1,0,3,1,20,0.0,0.0,1,0.0,0.5,2005,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6218,82106001000,0.10211142151365316,0.026134811380417518,0.1366200824671842,0.7351336846387451,142.610119085,96.2,114.264319214,110.404907316,13337.43808201381,28008.619972229004,4,42,30,1,4,2,2,20,1.0,0.0,1,1.0,0.0,2005,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6219,82106201000,0.0,0.11241676881980131,0.3367506754777706,0.5508325557024281,154.574003201,112.95,112.695256869,111.705716138,16652.319931030273,16652.319931030273,1,71,77,5,0,0,0,20,0.0,0.0,0,0.0,0.5,2005,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6220,82106401000,0.019630500470550538,0.029439743603327823,0.13166374589197352,0.8192660100341481,142.610119085,96.2,113.444780482,112.005020035,9986.500017166138,19973.000034332275,2,42,27,1,0,2,2,20,1.0,0.0,1,1.0,0.0,2005,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6221,82106601000,0.0,0.007150665636353794,0.16925300454119926,0.8235963298224469,166.537887316,96.2,115.401834612,112.332275871,17580.78088215419,36919.639852523804,4,50,43,1,4,2,2,20,0.0,1.0,1,1.0,1.0,2005,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6222,82106801000,0.1144784860629532,0.037465686347875594,0.08749919038960548,0.7605566371995657,166.537887316,114.667948718,113.419178605,117.540419946,15614.287552833557,24982.86008453369,2,50,31,6,0,2,0,20,0.0,1.0,0,1.0,1.0,2005,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6223,82106901000,0.08422554407560907,0.01770994507609264,0.09600152668526567,0.8020629841630326,166.537887316,96.2,111.966634688,114.998011087,17617.220079421997,17617.220079421997,1,20,35,1,0,0,1,20,0.0,1.0,1,1.0,1.0,2005,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6224,82107101000,0.041084792606570573,0.027749578495995134,0.2322393074190636,0.6989263214783707,142.610119085,101.275,116.463988605,108.140431489,12973.170026779175,25946.34005355835,4,71,30,1,1,1,3,20,2.0,0.0,0,2.0,0.0,2005,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6225,82107601000,0.0475798793617887,0.028676215334708394,0.2979056278568142,0.6258382774466887,142.610119085,96.2,114.868935238,111.099119344,11926.260003566742,23852.520007133484,4,50,65,5,5,1,1,20,2.0,0.0,1,2.0,0.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6226,82107901000,0.04371500865048265,0.03681263886356433,0.22052127734073987,0.6989510751452132,154.574003201,96.2,113.489908507,109.656458191,22600.93342081706,33901.400131225586,3,50,58,1,4,0,2,20,1.0,1.0,1,2.0,0.5,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6227,82108001000,0.0330962807774489,0.024414416686688378,0.12454639942170838,0.8179429031141543,142.610119085,96.2,113.70256236,109.589526876,19699.523733229864,41368.999839782715,4,60,38,1,1,2,2,20,2.0,0.0,1,2.0,0.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6228,82108101000,0.08011862980552026,0.029150161535475984,0.12435406153457451,0.7663771471244293,154.574003201,96.2,113.084943651,110.411558627,18151.8868819527,41749.33982849121,4,31,43,1,1,2,2,20,1.0,1.0,1,2.0,0.5,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6229,82108401000,0.0312588804191295,0.07650774927758969,0.15965636977906741,0.7325770005242134,166.537887316,96.2,114.94595002,112.905484283,22873.49995946884,45746.99991893768,4,70,54,1,1,1,3,20,0.0,2.0,1,2.0,1.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6230,82108501000,0.034978945384683525,0.07303296289109747,0.12728992126529756,0.7646981704589214,166.537887316,202.384210526,113.769026391,113.208307017,24776.80951027643,52031.299971580505,4,31,49,1,1,2,2,20,0.0,1.0,0,1.0,1.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6231,82108601000,0.045877276495587815,0.03719779175317931,0.18349448087479076,0.7334304508764421,154.574003201,96.2,114.337159878,110.91254913,17474.155571195814,31453.480028152466,4,20,37,1,1,1,2,20,1.0,1.0,1,2.0,0.5,2005,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6232,82108701000,0.051369134712050624,0.018429032674101415,0.15963012690268116,0.7705717057111668,142.610119085,96.2,115.139148218,112.470181808,16712.75999379158,16712.75999379158,1,71,72,5,0,0,0,20,1.0,0.0,1,1.0,0.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6233,82108801000,0.05471053391812897,0.011453822441776127,0.20771351692282305,0.7261221267172718,154.574003201,96.2,112.836755455,113.151787902,18182.65217781067,41820.10000896454,4,42,45,1,1,2,2,20,1.0,1.0,1,2.0,0.5,2005,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6234,82109201000,0.0,0.17790802976248402,0.010571539633807378,0.8115204306037086,154.574003201,169.606888525,114.5,117.116975265,8239.102485656738,8239.102485656738,1,71,91,6,0,0,0,20,0.0,0.0,0,0.0,0.5,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6235,82109501000,0.0,0.035077462735085135,0.07603916973804796,0.8888833675268669,154.574003201,96.2,113.313243425,114.79636979,6841.999999046326,6841.999999046326,1,71,49,7,0,0,0,20,0.0,0.0,1,0.0,0.5,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6236,82111701000,0.037900470326964655,0.03516552344723786,0.05222843223950403,0.8747055739862934,166.537887316,96.2,110.442954174,109.12425991,30143.16000699997,60286.32001399994,4,20,55,1,5,1,2,20,0.0,2.0,1,2.0,1.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6237,82111801000,0.0,0.04612710730165834,0.20765550522063606,0.7462173874777056,166.537887316,96.2,113.535859716,114.480455201,17560.173342386883,26340.260013580322,3,44,69,5,5,0,0,20,0.0,1.0,1,1.0,1.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6238,82111901000,0.0,0.053595671403821245,0.1994833498634941,0.7469209787326846,154.574003201,181.776365118,113.720489592,115.083269787,22893.639875411987,22893.639875411987,1,70,77,5,0,0,0,20,0.0,0.0,0,0.0,0.5,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6239,82112001000,0.05426790217121177,0.08736535898991785,0.07794063424723907,0.7804261045916313,154.574003201,97.1512627986,111.677841739,109.408786783,11179.106661478678,16768.659992218018,3,50,48,4,4,0,2,20,1.0,1.0,0,2.0,0.5,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6240,82112101000,0.0,0.01735574545902917,0.12918000481756658,0.8534642497234043,142.610119085,96.2,115.268590278,108.293926624,27718.649358295257,58209.163652420044,4,44,30,1,1,2,2,20,1.0,0.0,1,1.0,0.0,2005,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6241,82117301000,0.07121108057463693,0.018053220251598365,0.1621102688842671,0.7486254302894976,154.574003201,175.988135593,112.829864013,110.996378876,24208.259299242938,65362.30010795593,4,20,39,1,1,4,2,20,1.0,1.0,0,2.0,0.5,2005,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6242,82117501000,0.019622115821160132,0.18351960801616912,0.1399785141223293,0.6568797620403415,154.574003201,224.892334464,113.214775183,112.107732267,25238.771381832303,53001.41990184784,4,20,58,1,4,2,2,20,1.0,1.0,0,2.0,0.5,2005,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6243,82118001000,0.0,0.054783430612092274,0.19429005890865106,0.7509265104792566,154.574003201,96.2,113.44743911,112.918262808,16330.119985580444,16330.119985580444,1,71,82,5,0,0,0,20,0.0,0.0,1,0.0,0.5,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6244,82118201000,0.13481261787530635,0.016888613667895524,0.020395223060012617,0.8279035453967855,166.537887316,96.2,114.03059481,119.043089842,13500.219999313354,13500.219999313354,1,50,52,1,0,0,1,20,0.0,1.0,1,1.0,1.0,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6245,82118701000,0.06455116949811585,0.025478852758350237,0.1349008133785578,0.7750691643649761,158.561964573,180.606632216,113.911761031,109.982717104,45009.36565944127,126026.22384643555,4,20,45,1,1,3,2,20,1.0,2.0,0,3.0,0.666666666667,2005,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6246,82119301000,0.0,0.025350072417104918,0.06669483384358724,0.9079550937393078,154.574003201,96.2,112.617882239,119.670730572,16568.000007629395,16568.000007629395,1,71,70,5,0,0,0,20,0.0,0.0,1,0.0,0.5,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
