,quantite_carbu,quantite_diesel,quantite_essence,diesel_ttc,super_95_ttc,rev_disponible,rural,petite_villes,villes_moyennes,grandes_villes,agglo_paris,nenfants,nadultes,ocde10,situapr,situacj,poste_coicop_411,poste_coicop_412,poste_coicop_421,ln_quantite_carbu,ln_diesel_ttc,ln_super_95_ttc,ln_rev_disponible,loyer
3676,1504.47661587,0.0,1504.47661587,1.05694,1.19642,20868.0703125,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8755.07714844,0.0,0.0,7.31620035316,0.0553779408493,0.179333764451,9.94597553353,8755.07714844
3677,0.0,0.0,0.0,1.05694,1.19642,20093.6445312,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.5,5.0,6.0,0.0,0.0,10483.1630859,0.0,0.0553779408493,0.179333764451,9.90815885157,10483.1630859
3678,1504.47661587,0.0,1504.47661587,1.05694,1.19642,17702.9492188,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.09999990463,1.0,4.0,5753.33691406,0.0,0.0,7.31620035316,0.0553779408493,0.179333764451,9.78148652721,5753.33691406
3679,0.0,0.0,0.0,1.05694,1.19642,11958.8945312,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,5628.26416016,0.0,0.0,0.0,0.0553779408493,0.179333764451,9.38923059274,5628.26416016
3680,1944.56280264,1944.56280264,0.0,1.05694,1.19642,42105.6835938,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.79999995232,1.0,1.0,9505.51269531,0.0,2851.65380859,7.57279245065,0.0553779408493,0.179333764451,10.6479380128,12357.1665039
3681,1687.28329518,1687.28329518,0.0,1.05694,1.19642,54060.7851562,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.09999990463,1.0,1.0,0.0,0.0,17310.0390625,7.43087499683,0.0553779408493,0.179333764451,10.8978643435,17310.0390625
3682,0.0,0.0,0.0,1.05694,1.19642,14925.7568359,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,10476.9091797,0.0,0.0553779408493,0.179333764451,9.61084364625,10476.9091797
3683,2110.17885746,0.0,2110.17885746,1.05694,1.19642,49312.46875,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.29999995232,1.0,1.0,3001.7409668,0.0,8667.52636719,7.65452798944,0.0553779408493,0.179333764451,10.8059322439,11669.267334
3684,1825.90073777,1825.90073777,0.0,1.05694,1.19642,38924.484375,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.40000009537,1.0,6.0,0.0,0.0,26348.6152344,7.5098286992,0.0553779408493,0.179333764451,10.56937875,26348.6152344
3685,0.0,0.0,0.0,1.05694,1.19642,35485.2382812,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,7018.65380859,0.0,0.0553779408493,0.179333764451,10.4768720659,7018.65380859
3686,5473.99936164,4581.78429845,892.215063195,1.05694,1.19642,87508.0859375,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.5,1.0,1.0,0.0,0.0,17061.9785156,8.60776477298,0.0553779408493,0.179333764451,11.3794864788,17061.9785156
3687,0.0,0.0,0.0,1.05694,1.19642,22281.3710938,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,5413.55615234,0.0,0.0553779408493,0.179333764451,10.0115062314,5413.55615234
3688,0.0,0.0,0.0,1.05694,1.19642,14548.5390625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,5002.90136719,0.0,0.0,0.0,0.0553779408493,0.179333764451,9.58524585948,5002.90136719
3689,3101.60811898,3101.60811898,0.0,1.05694,1.19642,46061.5195312,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.79999995232,1.0,1.0,0.0,0.0,16394.9257812,8.03967600403,0.0553779408493,0.179333764451,10.7377331631,16394.9257812
3690,2031.15425284,2031.15425284,0.0,1.05694,1.19642,40508.7382812,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.79999995232,1.0,1.0,0.0,0.0,10962.6074219,7.6163595079,0.0553779408493,0.179333764451,10.6092729899,10962.6074219
3691,2948.0241065,2948.0241065,0.0,1.05694,1.19642,34295.921875,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.09999990463,1.0,6.0,9130.29492188,0.0,0.0,7.98889043051,0.0553779408493,0.179333764451,10.4427817303,9130.29492188
3692,4536.95676515,4536.95676515,0.0,1.05694,1.19642,197373.5,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.09999990463,1.0,1.0,16359.4882812,0.0,0.0,8.42001175023,0.0553779408493,0.179333764451,12.1928531518,16359.4882812
3693,3207.08547745,3207.08547745,0.0,1.05694,1.19642,33618.2734375,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.09999990463,1.0,1.0,0.0,0.0,13247.2666016,8.07311785274,0.0553779408493,0.179333764451,10.4228250504,13247.2666016
3694,2387.49693726,2387.49693726,0.0,1.05694,1.19642,15909.0292969,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10487.3320312,7.77800078953,0.0553779408493,0.179333764451,9.67464210733,10487.3320312
3695,0.0,0.0,0.0,1.05694,1.19642,19315.1308594,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,10126.7060547,0.0,0.0553779408493,0.179333764451,9.86864405009,10126.7060547
3696,2031.04344178,0.0,2031.04344178,1.05694,1.19642,42217.4648438,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.0,1.0,14883.6318359,0.0,0.0,7.61630495071,0.0553779408493,0.179333764451,10.6505892733,14883.6318359
3697,2076.17755173,0.0,2076.17755173,1.05694,1.19642,23111.7226562,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,6457.91210938,7.63828376651,0.0553779408493,0.179333764451,10.0480952421,6457.91210938
3698,2048.99343145,944.939657034,1104.05377442,1.05694,1.19642,32012.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.79999995232,1.0,1.0,0.0,0.0,7889.99267578,7.6251039425,0.0553779408493,0.179333764451,10.3738661115,7889.99267578
3699,5082.61642209,3657.97497152,1424.64145057,1.05694,1.19642,105560.976562,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.09999990463,1.0,1.0,0.0,0.0,15886.296875,8.5335814517,0.0553779408493,0.179333764451,11.5670440418,15886.296875
3700,0.0,0.0,0.0,1.05694,1.19642,10804.0039062,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,8104.70019531,0.0,0.0553779408493,0.179333764451,9.28767207647,8104.70019531
3701,3388.46398361,3388.46398361,0.0,1.05694,1.19642,35850.484375,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,7454.32324219,8.12813199551,0.0553779408493,0.179333764451,10.4871123571,7454.32324219
3702,0.0,0.0,0.0,1.05694,1.19642,42252.65625,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.09999990463,1.0,1.0,0.0,0.0,14819.0107422,0.0,0.0553779408493,0.179333764451,10.6514225006,14819.0107422
3703,2175.47321514,0.0,2175.47321514,1.05694,1.19642,26724.1757812,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,5.0,5.0,0.0,0.0,14049.8154297,7.68500149004,0.0553779408493,0.179333764451,10.1933238947,14049.8154297
3704,0.0,0.0,0.0,1.05694,1.19642,16725.2050781,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,7239.61523438,0.0,0.0553779408493,0.179333764451,9.72467214669,7239.61523438
3705,0.0,0.0,0.0,1.05694,1.19642,43987.8320312,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,14314.5517578,0.0,0.0553779408493,0.179333764451,10.6916683299,14314.5517578
3706,1203.58116839,0.0,1203.58116839,1.05694,1.19642,19763.875,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,5.0,6.0,0.0,0.0,16344.8964844,7.09305669856,0.0553779408493,0.179333764451,9.89161105531,16344.8964844
3707,2316.58459739,2316.58459739,0.0,1.05694,1.19642,51679.5390625,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.79999995232,1.0,4.0,0.0,0.0,12834.5263672,7.74784922368,0.0553779408493,0.179333764451,10.8528172193,12834.5263672
3708,0.0,0.0,0.0,1.05694,1.19642,23516.4589844,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,4175.33837891,0.0,0.0553779408493,0.179333764451,10.0654558373,4175.33837891
3709,8416.10534038,8416.10534038,0.0,1.05694,1.19642,45744.5859375,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,5.0,4.0,0.0,0.0,14022.7158203,9.03790245158,0.0553779408493,0.179333764451,10.7308287235,14022.7158203
3710,0.0,0.0,0.0,1.05694,1.19642,11063.8144531,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,12054.9082031,0.0,0.0553779408493,0.179333764451,9.31143510288,12054.9082031
3711,1130.80324109,713.80410271,416.999138381,1.05694,1.19642,68489.375,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,12428.0410156,7.03068349201,0.0553779408493,0.179333764451,11.1344339027,12428.0410156
3712,3462.48039746,2185.6434713,1276.83692616,1.05694,1.19642,72480.328125,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,5.0,5.0,0.0,0.0,23895.1074219,8.1497404891,0.0553779408493,0.179333764451,11.1910704678,23895.1074219
3713,1504.47661587,0.0,1504.47661587,1.05694,1.19642,38194.421875,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.70000004768,1.0,6.0,14483.3994141,0.0,4344.18603516,7.31620035316,0.0553779408493,0.179333764451,10.5504447597,18827.5854492
3714,0.0,0.0,0.0,1.05694,1.19642,19877.5585938,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,5.0,7.0,0.0,0.0,11408.7001953,0.0,0.0553779408493,0.179333764451,9.89734666551,11408.7001953
3715,5969.84729009,4620.2802212,1349.56706889,1.05694,1.19642,54326.8710938,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.5,1.0,0.0,0.0,0.0,8946.85546875,8.69447662651,0.0553779408493,0.179333764451,10.9027742471,8946.85546875
3716,1534.87616708,968.869566832,566.00660025,1.05694,1.19642,52108.3945312,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,1.0,0.0,0.0,19302.8613281,7.33620498386,0.0553779408493,0.179333764451,10.8610813382,19302.8613281
3717,3520.77631746,0.0,3520.77631746,1.05694,1.19642,51132.765625,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.09999990463,1.0,1.0,3401.97290039,0.0,0.0,8.16643678901,0.0553779408493,0.179333764451,10.8421807767,3401.97290039
3718,3848.50274862,3848.50274862,0.0,1.05694,1.19642,31331.5839844,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1700.9864502,0.0,10722.8857422,8.25543945518,0.0553779408493,0.179333764451,10.3523819407,12423.8721924
3719,0.0,0.0,0.0,1.05694,1.19642,50412.0078125,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,12807.4277344,0.0,0.0,0.0,0.0553779408493,0.179333764451,10.8279846759,12807.4277344
3720,0.0,0.0,0.0,1.05694,1.19642,22809.2441406,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.40000009537,4.0,6.0,2451.42163086,0.0,0.0,0.0,0.0553779408493,0.179333764451,10.0349211775,2451.42163086
3721,1504.47661587,0.0,1504.47661587,1.05694,1.19642,39527.3242188,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.79999995232,5.0,0.0,17159.9511719,0.0,0.0,7.31620035316,0.0553779408493,0.179333764451,10.5847474641,17159.9511719
3722,1989.1055833,1989.1055833,0.0,1.05694,1.19642,47052.8085938,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,1.0,0.0,0.0,13645.4140625,7.59544036105,0.0553779408493,0.179333764451,10.759025837,13645.4140625
3723,1141.59681808,0.0,1141.59681808,1.05694,1.19642,36746.0703125,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.79999995232,1.0,0.0,0.0,0.0,17658.1582031,7.04018327892,0.0553779408493,0.179333764451,10.5117865687,17658.1582031
3724,1414.2081888,0.0,1414.2081888,1.05694,1.19642,43892.1992188,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,1.0,0.0,0.0,11066.8349609,7.25432506957,0.0553779408493,0.179333764451,10.6894918889,11066.8349609
3725,3211.56132882,2027.25409318,1184.30723565,1.05694,1.19642,38113.671875,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.79999995232,1.0,1.0,11781.8330078,0.0,3535.38378906,8.07451249314,0.0553779408493,0.179333764451,10.5483283386,15317.2167969
3726,1069.02849248,1069.02849248,0.0,1.05694,1.19642,136536.5625,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.09999990463,1.0,1.0,0.0,0.0,16624.2246094,6.97450556407,0.0553779408493,0.179333764451,11.8243477149,16624.2246094
3727,5134.17706875,0.0,5134.17706875,1.05694,1.19642,57736.5234375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17264.1796875,8.54367485027,0.0553779408493,0.179333764451,10.9636452408,17264.1796875
3728,0.0,0.0,0.0,1.05694,1.19642,95922.59375,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.09999990463,1.0,1.0,38147.125,0.0,0.0,0.0,0.0553779408493,0.179333764451,11.4712968301,38147.125
3729,2787.46839972,1759.55132118,1027.91707854,1.05694,1.19642,99042.7890625,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,5.0,5.0,0.0,0.0,25443.9238281,7.93288907928,0.0553779408493,0.179333764451,11.5033072485,25443.9238281
3730,3524.23053246,3524.23053246,0.0,1.05694,1.19642,16980.5019531,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,19442.5253906,8.16741740276,0.0553779408493,0.179333764451,9.73982102086,19442.5253906
3731,6673.37470782,4212.4763648,2460.89834303,1.05694,1.19642,56098.2226562,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,9880.73046875,34572.1328125,8.80588096416,0.0553779408493,0.179333764451,10.9348594093,44452.8632812
3732,0.0,0.0,0.0,1.05694,1.19642,30046.140625,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,11944.4277344,0.0,0.0553779408493,0.179333764451,10.3104894999,11944.4277344
3733,1549.61072581,0.0,1549.61072581,1.05694,1.19642,7970.84082031,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.09999990463,1.0,1.0,0.0,0.0,15448.5429688,7.34575903373,0.0553779408493,0.179333764451,8.98354526438,15448.5429688
3734,902.685928086,0.0,902.685928086,1.05694,1.19642,151754.453125,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.5,1.0,1.0,0.0,0.0,20059.5507812,6.80537468349,0.0553779408493,0.179333764451,11.9300190536,20059.5507812
3735,4814.32467355,0.0,4814.32467355,1.05694,1.19642,31500.9433594,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.29999995232,1.0,0.0,0.0,0.0,17026.5410156,8.47935105968,0.0553779408493,0.179333764451,10.3577727723,17026.5410156
3736,1785.2775883,1785.2775883,0.0,1.05694,1.19642,56675.7460938,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,1.0,0.0,0.0,24997.8300781,7.48732919378,0.0553779408493,0.179333764451,10.9451016397,24997.8300781
3737,3439.45705581,2171.11025248,1268.34680333,1.05694,1.19642,71013.8515625,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.09999990463,1.0,1.0,0.0,0.0,18694.1757812,8.1430689053,0.0553779408493,0.179333764451,11.1706302294,18694.1757812
3738,1639.17708037,1639.17708037,0.0,1.05694,1.19642,55755.4765625,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,12849.1181641,7.40194961462,0.0553779408493,0.179333764451,10.9287309188,12849.1181641
3739,1674.81112921,1674.81112921,0.0,1.05694,1.19642,43789.8007812,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,7.0,5.0,13958.0947266,0.0,0.0,7.42345567922,0.0553779408493,0.179333764451,10.6871562104,13958.0947266
3740,1069.7420273,675.260013572,394.482013731,1.05694,1.19642,39760.8320312,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.09999990463,3.0,1.0,0.0,0.0,9903.66015625,6.97517280241,0.0553779408493,0.179333764451,10.5906375869,9903.66015625
3741,0.0,0.0,0.0,1.05694,1.19642,30028.9335938,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12359.2509766,0.0,0.0553779408493,0.179333764451,10.309916649,12359.2509766
3742,1204.18312917,0.0,1204.18312917,1.05694,1.19642,32209.1152344,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.0,4.0,0.0,0.0,7318.828125,7.09355671494,0.0553779408493,0.179333764451,10.3800047733,7318.828125
3743,2458.76547415,2458.76547415,0.0,1.05694,1.19642,55809.2148438,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.09999990463,1.0,1.0,0.0,0.0,13384.8457031,7.80741466319,0.0553779408493,0.179333764451,10.9296942753,13384.8457031
3744,0.0,0.0,0.0,1.05694,1.19642,20852.625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,8669.61132812,0.0,0.0553779408493,0.179333764451,9.94523511858,8669.61132812
3745,1172.51195779,740.132156852,432.379800935,1.05694,1.19642,50275.1914062,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.5,1.0,5.0,0.0,0.0,7587.73388672,7.06690369881,0.0553779408493,0.179333764451,10.8252670218,7587.73388672
3746,0.0,0.0,0.0,1.05694,1.19642,3351.16235352,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,9286.63574219,0.0,0.0553779408493,0.179333764451,8.11706253584,9286.63574219
3747,3301.31823791,2083.91196438,1217.40627354,1.05694,1.19642,49810.296875,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.5,1.0,1.0,0.0,0.0,19088.1542969,8.10207713372,0.0553779408493,0.179333764451,10.8159770062,19088.1542969
3748,0.0,0.0,0.0,1.05694,1.19642,60550.546875,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.09999990463,1.0,1.0,0.0,0.0,14220.7470703,0.0,0.0553779408493,0.179333764451,11.0112337807,14220.7470703
3749,0.0,0.0,0.0,1.05694,1.19642,35079.9375,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,7.0,0.0,4602.66943359,0.0,0.0,0.0,0.0553779408493,0.179333764451,10.4653846648,4602.66943359
3750,1401.74227002,884.830642301,516.911627724,1.05694,1.19642,45003.0273438,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.40000009537,1.0,6.0,0.0,0.0,17858.2734375,7.24547122047,0.0553779408493,0.179333764451,10.7144850408,17858.2734375
3751,1643.49039962,0.0,1643.49039962,1.05694,1.19642,73849.625,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.40000009537,4.0,6.0,0.0,0.0,30046.5917969,7.40457755166,0.0553779408493,0.179333764451,11.2097862101,30046.5917969
3752,1335.00852579,842.705916718,492.302609073,1.05694,1.19642,49864.390625,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.09999990463,1.0,1.0,6703.88818359,0.0,0.0,7.19669295717,0.0553779408493,0.179333764451,10.8170624123,6703.88818359
3753,0.0,0.0,0.0,1.05694,1.19642,28798.9238281,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.5,5.0,6.0,0.0,0.0,11187.7382812,0.0,0.0553779408493,0.179333764451,10.2680932983,11187.7382812
3754,2106.26709647,0.0,2106.26709647,1.05694,1.19642,80380.6484375,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,11650.5068359,7.65267251109,0.0553779408493,0.179333764451,11.2945287351,11650.5068359
3755,0.0,0.0,0.0,1.05694,1.19642,49986.609375,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.5,5.0,5.0,0.0,0.0,20682.828125,0.0,0.0553779408493,0.179333764451,10.819510436,20682.828125
3756,1892.18032043,1892.18032043,0.0,1.05694,1.19642,39786.1484375,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.5,1.0,1.0,10105.8613281,0.0,0.0,7.54548505185,0.0553779408493,0.179333764451,10.5912741015,10105.8613281
3757,0.0,0.0,0.0,1.05694,1.19642,31242.8652344,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.5,5.0,5.0,0.0,0.0,8871.81152344,0.0,0.0553779408493,0.179333764451,10.3495463166,8871.81152344
3758,0.0,0.0,0.0,1.05694,1.19642,50047.5429688,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.70000004768,1.0,1.0,0.0,0.0,17539.3378906,0.0,0.0553779408493,0.179333764451,10.820728692,17539.3378906
3759,1203.58116839,0.0,1203.58116839,1.05694,1.19642,48066.3085938,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.79999995232,1.0,1.0,0.0,0.0,9636.83886719,7.09305669856,0.0553779408493,0.179333764451,10.7803367656,9636.83886719
3760,3028.91406203,3028.91406203,0.0,1.05694,1.19642,52208.8203125,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.29999995232,1.0,1.0,7204.17822266,0.0,0.0,8.0159594389,0.0553779408493,0.179333764451,10.8630067311,7204.17822266
3761,2494.39981579,2494.39981579,0.0,1.05694,1.19642,89992.0859375,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.5,5.0,1.0,0.0,0.0,12861.6259766,7.82180342445,0.0553779408493,0.179333764451,11.4074770114,12861.6259766
3762,1634.97664324,1032.05661861,602.920024636,1.05694,1.19642,45955.6640625,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.79999995232,1.0,1.0,6678.87353516,0.0,0.0,7.39938379775,0.0553779408493,0.179333764451,10.735432386,6678.87353516
3763,6036.2605181,0.0,6036.2605181,1.05694,1.19642,84819.640625,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.5,1.0,1.0,0.0,0.0,19369.5664062,8.70553997968,0.0553779408493,0.179333764451,11.3482824061,19369.5664062
3764,2066.78844808,2066.78844808,0.0,1.05694,1.19642,40895.3515625,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.29999995232,1.0,0.0,0.0,0.0,13218.0830078,7.63375120712,0.0553779408493,0.179333764451,10.6187716818,13218.0830078
3765,3353.37061629,2116.76934549,1236.60127079,1.05694,1.19642,66701.3046875,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.5,1.0,1.0,0.0,0.0,9947.43554688,8.1177212731,0.0553779408493,0.179333764451,11.1079797922,9947.43554688
3766,3518.87038541,2221.2387235,1297.63166191,1.05694,1.19642,43330.6171875,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.79999995232,1.0,1.0,11956.9345703,0.0,0.0,8.16589530385,0.0553779408493,0.179333764451,10.6766147585,11956.9345703
3767,3039.04277649,0.0,3039.04277649,1.05694,1.19642,42162.5976562,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.5,1.0,5.0,0.0,0.0,9422.13085938,8.01929786866,0.0553779408493,0.179333764451,10.6492887956,9422.13085938
3768,4504.5275251,2843.42135592,1661.10616918,1.05694,1.19642,86572.7265625,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.09999990463,1.0,1.0,0.0,0.0,14279.1142578,8.41283828665,0.0553779408493,0.179333764451,11.3687401092,14279.1142578
3769,165.901510611,99.316837405,66.5846732063,1.05694,1.19642,21088.8105469,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.89999997616,1.0,0.0,3477.01660156,0.0,0.0,5.11139430271,0.0553779408493,0.179333764451,9.95649787297,3477.01660156
3770,0.0,0.0,0.0,1.05694,1.19642,44542.8554688,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,5.0,5.0,0.0,0.0,17184.9667969,0.0,0.0553779408493,0.179333764451,10.704207049,17184.9667969
3771,1597.48490064,1597.48490064,0.0,1.05694,1.19642,59575.0585938,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,5.0,5.0,0.0,0.0,18556.5957031,7.37618573434,0.0553779408493,0.179333764451,10.9949922855,18556.5957031
3772,1994.09439113,1994.09439113,0.0,1.05694,1.19642,70135.265625,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,5.0,5.0,0.0,0.0,28397.71875,7.59794528698,0.0553779408493,0.179333764451,11.1581810225,28397.71875
3773,0.0,0.0,0.0,1.05694,1.19642,31059.7128906,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,15185.890625,0.0,0.0553779408493,0.179333764451,10.343666853,15185.890625
3774,1612.19714049,0.0,1612.19714049,1.05694,1.19642,23222.7265625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9088.60449219,7.38535321118,0.0553779408493,0.179333764451,10.0528866714,9088.60449219
3775,1068.78007421,0.0,1068.78007421,1.05694,1.19642,23321.0371094,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,16246.9228516,6.97427315947,0.0553779408493,0.179333764451,10.0571111124,16246.9228516
3776,0.0,0.0,0.0,1.05694,1.19642,91392.1328125,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.40000009537,1.0,1.0,0.0,0.0,13426.5371094,0.0,0.0553779408493,0.179333764451,11.4229146795,13426.5371094
3777,1107.29479094,0.0,1107.29479094,1.05694,1.19642,23614.1347656,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.29999995232,1.0,0.0,6603.83007812,0.0,0.0,7.0096751944,0.0553779408493,0.179333764451,10.0696007425,6603.83007812
3778,4569.74065227,4569.74065227,0.0,1.05694,1.19642,29457.9003906,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6641.3515625,8.42721173223,0.0553779408493,0.179333764451,10.2907174176,6641.3515625
3779,5909.94589905,5909.94589905,0.0,1.05694,1.19642,51036.0078125,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.70000004768,1.0,6.0,0.0,0.0,6614.25244141,8.68439195622,0.0553779408493,0.179333764451,10.8402866981,6614.25244141
3780,1991.95647703,1991.95647703,0.0,1.05694,1.19642,68371.6640625,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.79999995232,1.0,1.0,22137.8398438,0.0,0.0,7.59687258902,0.0553779408493,0.179333764451,11.1327137497,22137.8398438
3781,0.0,0.0,0.0,1.05694,1.19642,33088.4101562,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,17716.5253906,0.0,0.0553779408493,0.179333764451,10.4069383537,17716.5253906
3782,0.0,0.0,0.0,1.05694,1.19642,16715.4726562,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,15508.9941406,0.0,2326.34912109,0.0,0.0553779408493,0.179333764451,9.72409007583,17835.3432617
3783,0.0,0.0,0.0,1.05694,1.19642,37446.7265625,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.0,1.0,7754.49707031,0.0,0.0,0.0,0.0553779408493,0.179333764451,10.5306745769,7754.49707031
