,ident_men,w1,w2,w3,w4,p1,p2,p3,p4,agepr,depenses_par_uc,depenses_tot,dip14pr,elect_only,nactifs,nenfants,situacj,situapr,sourcp,typmen,vag,veh_diesel,veh_essence,prix_carbu_consommateur,year,rural,villes_petites,villes_moyennes,villes_grandes,agglo_paris,proprietaire,accedant,locataire,sous_loc,loge_gratuit,vag_23,vag_24,vag_25,vag_26,vag_27,vag_28
7811,4612,0.0970873786407767,0.06459520983715003,0.10566764597155476,0.7326497655505185,176.717315458,224.204246594,125.240870926,120.600778096,60.0,34264.666666666664,51397.0,41,0,0.0,0.0,5,5,4,3,28,0.0,2.0,1.34209785349,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7812,4626,0.0,0.01563879429940724,0.25715727077815614,0.7272039349224366,181.12,123.890725367,127.459496485,127.042924037,61.0,23787.0,23787.0,31,0,1.0,0.0,0,4,10,1,28,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7813,4633,0.0,0.14413460407106718,0.07953876926697258,0.7763266266619603,181.12,238.071122027,124.539230769,134.504277054,68.0,8499.0,8499.0,70,0,0.0,0.0,0,5,4,1,28,1.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7814,4637,0.033178500331785,0.04190699811137767,0.1188300750344546,0.8060844265223828,199.988547268,117.003959883,128.58858677,123.430600621,55.0,26121.333333333332,39182.0,50,0,2.0,0.0,1,1,1,3,28,2.0,0.0,1.51883362032,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7815,4641,0.08226329527777046,0.029003084873572917,0.15189706541513961,0.736836554433517,181.12,112.21,125.781938899,118.056608459,47.0,9980.789598926614,37927.0,60,1,3.0,4.0,1,1,2,5,28,1.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7816,4647,0.053042983395822176,0.04713444027852169,0.16314608998393143,0.7366764863417247,181.12,189.757788919,127.007720324,128.553385895,58.0,39829.333333333336,59744.0,10,0,1.0,0.0,5,1,2,3,28,1.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7817,4666,0.0,0.005122266268763084,0.28248184936083026,0.7123958843704067,181.12,150.458007516,128.33192526,126.36698762,54.0,12472.77810819356,22451.0,71,0,2.0,1.0,1,1,99,4,28,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7818,4693,0.1413235493952983,0.012546994609774879,0.19975540154912352,0.6463740544458033,181.12,146.775192357,127.351226757,126.289107218,76.0,14718.0,22077.0,70,0,0.0,0.0,5,5,6,3,28,2.0,0.0,,2011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7819,4707,0.09481872116018457,0.0721951219512195,0.09397495056031642,0.7390112063282795,175.111697519,142.787974711,127.559689955,124.295235309,68.0,50566.666666666664,75850.0,10,0,0.0,0.0,7,5,9,3,28,2.0,0.0,1.32990382268,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7820,471,0.05122931123969166,0.03325580054208877,0.20926164433594124,0.7062532438822783,224.94043917,171.051618382,125.568329046,125.771575667,52.0,26010.5,52021.0,33,0,3.0,1.0,1,1,2,4,28,2.0,1.0,1.70833333333,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7821,472,0.0,0.08394469525959368,0.0733987020316027,0.8426566027088036,181.12,119.243713243,129.108635272,112.595684567,71.0,18901.333333333332,28352.0,33,0,1.0,1.0,0,5,1,2,28,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7822,4721,0.0,0.03754949706431205,0.22247508078831185,0.7399754221473761,181.12,112.236927094,126.037493863,120.525199902,63.0,14647.333333333334,21971.0,50,1,1.0,0.0,1,5,1,3,28,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7823,4723,0.18099189883422248,0.04894571936658481,0.17108420131538093,0.5989781804838118,184.491065429,116.376037893,128.591517901,116.375921301,56.0,17713.5,35427.0,50,0,3.0,1.0,1,1,0,4,28,1.0,2.0,1.40113639832,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7824,475,0.09116495349975526,0.07158590308370044,0.10627753303964757,0.7309716103768967,181.12,144.440791857,130.660192861,122.665151502,62.0,21792.0,32688.0,50,0,0.0,0.0,5,5,2,3,28,1.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7825,4755,0.0,0.04651891026756202,0.16088514665460493,0.7925959430778331,181.12,168.414615088,126.332662197,123.925838894,56.0,19160.666666666668,28741.0,41,0,2.0,0.0,1,1,2,3,28,0.0,2.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7826,478,0.16478733010720323,0.029729792308226633,0.22408483641668017,0.58139804116789,181.12,176.208522495,127.811046704,127.106094783,37.0,23993.889524509894,43189.0,50,0,2.0,1.0,1,1,2,4,28,1.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7827,479,0.05201663784642707,0.04318362387250549,0.28359115763892134,0.6212085806421461,171.816493435,117.230353433,126.241037409,126.912393545,60.0,28529.333333333332,42794.0,50,0,0.0,0.0,6,5,0,3,28,1.0,0.0,1.30487805587,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7828,4790,0.0,0.04434876964541986,0.344604291364766,0.6110469389898141,181.12,173.197508496,127.313541899,130.168782723,84.0,19046.0,28569.0,50,0,1.0,1.0,0,5,2,2,28,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7829,4797,0.0,0.052228655811603776,0.3314032565188668,0.6163680876695294,181.12,171.700871467,129.170724672,120.835886766,63.0,17155.333333333332,25733.0,50,0,0.0,0.0,5,5,2,3,28,1.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7830,4804,0.0,0.018408941485864562,0.10418584264738111,0.8774052158667544,181.12,132.700762876,128.216731174,123.494208213,35.0,22815.0,22815.0,20,0,1.0,0.0,0,1,2,1,28,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7831,4822,0.06017092318394117,0.022185233031899038,0.12721107025737852,0.7904327735267813,180.265861591,215.686848874,130.525250464,152.463240457,53.0,35001.739856092616,80504.0,50,0,2.0,2.0,1,1,4,4,28,1.0,1.0,1.36904765259,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7832,483,0.0,0.055198115529304224,0.3238055057483388,0.620996378722357,181.12,112.236927094,127.909677524,123.047971466,36.0,13544.286329373239,28443.0,50,1,1.0,2.0,6,1,1,4,28,2.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7833,4833,0.1576120319214242,0.08747697974217311,0.2588244321669736,0.4960865561694291,173.368728726,183.640025991,128.163167803,140.59587935,53.0,26064.0,26064.0,71,0,1.0,0.0,0,1,2,1,28,1.0,0.0,1.31666666667,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7834,4835,0.0,0.05987235335832236,0.1066761219734576,0.83345152466822,181.12,170.204524118,127.410208927,127.199950164,41.0,4291.739219411336,9871.0,71,0,1.0,2.0,6,4,1,4,28,1.0,0.0,,2011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7835,4836,0.148636763412489,0.14353562005277046,0.1838170624450308,0.5240105540897098,171.174187856,208.487505494,130.600330144,129.708002685,78.0,11370.0,11370.0,71,0,0.0,0.0,0,5,4,1,28,1.0,0.0,1.3,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7836,4842,0.0,0.08417063282213996,0.14079851930195664,0.7750308478759034,181.12,115.544643335,126.232316119,125.6813908,36.0,22692.0,22692.0,20,0,1.0,0.0,0,1,0,1,28,1.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7837,4852,0.0,0.044966001316078086,0.20355341083570958,0.7514805878482124,181.12,112.236927094,128.237338362,132.306732341,90.0,18236.0,18236.0,70,1,0.0,0.0,0,5,0,1,28,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7838,4868,0.0,0.0624130391572252,0.13526137944742597,0.8023255813953488,181.12,113.257345959,129.007321822,123.333167967,31.0,11180.000296168864,20124.0,50,0,2.0,1.0,1,1,0,4,28,2.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7839,4872,0.05109647535644496,0.03305710356806832,0.1195266700441485,0.7963197510313382,198.60594594,113.865187795,128.083475628,121.918376315,64.0,36845.333333333336,55268.0,10,0,2.0,0.0,1,1,2,3,28,1.0,1.0,1.50833331214,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7840,4879,0.0,0.03749531308586427,0.3448068991376078,0.617697787776528,181.12,124.872403134,126.349258373,120.015378172,28.0,13335.0,26670.0,42,0,3.0,1.0,0,1,6,4,28,2.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7841,4900,0.1008766552231486,0.07755026974006866,0.11362800392349191,0.7079450711132909,201.131814044,244.38025939,128.951169409,122.204294683,75.0,43498.666666666664,65248.0,10,0,0.0,0.0,5,5,4,3,28,0.0,2.0,1.52751627761,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7842,4903,0.0,0.0295481985130584,0.19632077270127724,0.7741310287856643,181.12,120.65355918,127.454219129,118.433296942,58.0,12589.6,31474.0,70,0,0.0,2.0,6,7,2,4,28,1.0,2.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7843,4910,0.0,0.005447536037546095,0.20822158900435803,0.7863308749580958,181.12,112.236927094,127.356971222,126.204185985,56.0,11932.0,23864.0,50,1,2.0,1.0,1,1,1,4,28,0.0,2.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7844,4911,0.14358836206896552,0.08351293103448276,0.18662446120689655,0.5862742456896551,170.301905683,139.385922061,128.921017683,119.402909822,57.0,7424.0,14848.0,71,0,2.0,1.0,6,1,10,4,28,1.0,0.0,1.29337536319,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7845,4928,0.0,0.007246376811594203,0.041304347826086954,0.9514492753623188,181.12,112.236927094,129.797894737,127.375700939,32.0,20700.0,20700.0,31,1,1.0,0.0,0,1,2,1,28,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7846,4933,0.0,0.05812063079174118,0.25113802633718096,0.6907413428710779,181.12,114.029439113,126.944525004,123.844238305,58.0,12302.0,24604.0,70,0,1.0,1.0,0,1,1,4,28,0.0,2.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7847,4938,0.07429632804686384,0.028575510787255322,0.1026337095775587,0.7944944515883221,181.12,112.236927094,127.483860789,134.427412181,38.0,20997.0,20997.0,12,1,1.0,0.0,0,4,0,1,28,0.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7848,4961,0.0,0.045755758914484065,0.18986010308193962,0.7643841380035763,181.12,112.21,128.053524931,130.572375808,62.0,25352.0,38028.0,20,1,0.0,0.0,5,5,2,3,28,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7849,4962,0.05714913726783163,0.10045059896691944,0.29790819503974797,0.5444920687255009,173.253232373,122.677511518,129.615597639,125.973944022,41.0,11373.7495480478,27297.0,50,0,1.0,3.0,6,1,0,4,28,2.0,0.0,1.31578951771,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7850,4972,0.17457634193171384,0.051569413139661076,0.07855413640537608,0.695300108523249,181.65377563,112.236927094,128.161676408,126.382776444,46.0,16522.75807733345,47916.0,10,1,2.0,4.0,1,1,9,4,28,2.0,0.0,1.3795883087,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7851,4981,0.0,0.08868144690781797,0.011668611435239206,0.8996499416569428,181.12,112.236927094,129.66,131.301134112,56.0,21425.0,21425.0,42,1,1.0,0.0,0,1,0,1,28,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7852,4982,0.06717617778560889,0.04068013126885889,0.38858665726934344,0.5035570336761888,191.94596523,112.236927094,130.137214759,126.26081048,52.0,11948.158044666467,45403.0,50,1,4.0,2.0,1,1,0,5,28,1.0,1.0,1.45775340268,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7853,4984,0.13722730471498945,0.08268824771287825,0.13476425052779734,0.645320197044335,171.746676779,194.896027074,129.003949086,141.557833288,60.0,15157.333333333334,22736.0,70,0,0.0,0.0,6,5,2,3,28,1.0,1.0,1.30434782609,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7854,499,0.0955219006408948,0.1129526064416051,0.09009266440788669,0.7014328285096134,181.12,212.5569343,126.976212053,135.042078217,85.0,24497.0,24497.0,20,0,0.0,0.0,0,5,4,1,28,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7855,4996,0.07290400972053462,0.06785680904757455,0.2032432937657725,0.6559958874661184,167.238502352,231.965403828,127.328105312,128.971716179,75.0,14265.333333333334,21398.0,71,0,0.0,0.0,5,5,4,3,28,1.0,0.0,1.27011003108,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7856,4998,0.1593544103376066,0.07916645385361867,0.07411001583329077,0.6873691199754839,168.55872225,124.766235557,127.988394211,126.435079507,69.0,19579.0,19579.0,50,0,0.0,0.0,0,5,1,1,28,1.0,0.0,1.28013657707,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7857,5013,0.0,0.13956588981920964,0.03959788811263399,0.8208362220681563,181.12,114.195881765,127.331144781,133.171990384,61.0,25001.333333333332,37502.0,41,0,0.0,0.0,5,5,1,3,28,1.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7858,5014,0.16220183486238532,0.04798165137614679,0.10899082568807339,0.6808256880733945,186.535973946,161.248249985,124.516010101,124.788388357,28.0,6055.555715972999,10900.0,71,0,1.0,1.0,6,4,1,4,28,1.0,0.0,1.41666666667,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7859,502,0.1667044167610419,0.0434881087202718,0.19350698376745942,0.5963004907512269,173.654666966,119.802199175,129.930126805,120.371908078,31.0,10188.461912172093,26490.0,50,0,2.0,3.0,1,1,0,4,28,1.0,0.0,1.31883825408,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7860,5024,0.0,0.2054888117064283,0.13420258497978704,0.6603086033137847,181.12,205.408697532,128.858659313,135.487383806,79.0,17563.0,17563.0,50,0,0.0,0.0,0,5,4,1,28,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7861,5081,0.10480557375096766,0.06967188709581373,0.24328589293157862,0.58223664622164,177.089375848,115.523199129,127.590472402,121.041672718,65.0,22390.666666666668,33586.0,10,0,0.0,0.0,5,5,0,3,28,0.0,0.0,1.34492350445,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7862,5089,0.0,0.06624485116140813,0.21593273599728227,0.7178224128413097,181.12,186.948036691,124.884296952,126.391207998,61.0,11774.5,23549.0,71,0,3.0,2.0,0,1,2,2,28,0.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7863,5095,0.08637873754152824,0.09904485049833887,0.35764119601328903,0.45693521594684383,196.52605365,122.730888373,132.389030423,127.616133782,67.0,16053.333333333334,24080.0,60,0,0.0,0.0,0,5,6,5,28,0.0,1.0,1.49253735592,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7864,5106,0.09894181660379878,0.0034382615081616982,0.16874186333745034,0.7288780585505892,181.12,150.818919434,126.700613254,119.425768262,54.0,19971.333333333332,29957.0,71,0,1.0,0.0,5,1,2,3,28,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7865,5120,0.12072017904265625,0.02724053846410796,0.09049002906102815,0.7615492534322076,171.983378785,112.236927094,127.259758213,124.240324802,34.0,28511.42986621992,59874.0,31,1,2.0,2.0,1,1,1,4,28,2.0,0.0,1.30614548385,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7866,5147,0.07706367633255941,0.10522155806945611,0.1169787086894235,0.700736056908561,197.508678296,115.044915406,127.600743243,129.779500881,64.0,20243.0,20243.0,33,0,0.0,0.0,0,5,1,1,28,0.0,1.0,1.5,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7867,5148,0.13003386945188233,0.03830262621247318,0.060840884506942354,0.7708226198287021,180.263415156,112.236927094,125.763952201,122.466940348,32.0,26853.810743323313,56393.0,31,1,2.0,2.0,1,1,1,4,28,1.0,1.0,1.36902907288,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7868,515,0.0,0.1481394621638524,0.12687617260787992,0.7249843652282677,181.12,267.696253849,127.929476278,123.329299116,81.0,12792.0,12792.0,70,0,0.0,0.0,0,5,4,1,28,0.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7869,5153,0.0,0.02144644346479209,0.11348743000119146,0.8650661265340165,181.12,112.21,126.209913386,129.311807038,36.0,15986.667392670195,33572.0,20,1,1.0,2.0,6,1,2,4,28,1.0,1.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7870,5156,0.08113590263691683,0.05096999011806314,0.0868050137827014,0.7810890934623186,207.90387189,112.236927094,131.006381067,128.034649088,59.0,19227.0,19227.0,33,1,0.0,0.0,0,5,1,1,28,0.0,1.0,1.57894736842,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7871,5157,0.0920090609403488,0.06629956352787345,0.2234295290889335,0.6182618464428442,143.762380093,189.319817948,127.357207385,133.571017247,51.0,21719.6,54299.0,41,0,2.0,2.0,1,1,2,4,28,2.0,1.0,1.09181820263,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7872,5158,0.0,0.045365411069160304,0.15435946966371059,0.8002751192671291,181.12,168.930150045,127.867552143,133.633119263,48.0,17083.5,34167.0,50,0,2.0,1.0,5,1,2,4,28,1.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7873,5164,0.12840140253839696,0.06024988888340165,0.31320065188404367,0.49814805669415774,181.12,231.747138836,125.094815516,125.388601666,49.0,11570.857142857143,40498.0,50,0,5.0,2.0,1,1,4,5,28,2.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7874,5176,0.030148423005565864,0.03612012987012987,0.11624536178107607,0.8174860853432282,181.12,167.538782943,125.927261845,131.751819149,72.0,22997.333333333332,34496.0,50,0,0.0,0.0,6,5,4,3,28,1.0,1.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7875,518,0.0,0.009379103357719002,0.3871693866066404,0.6034515100356406,181.12,112.236927094,128.346771179,128.804389627,36.0,28705.385668291885,37317.0,50,1,1.0,1.0,0,1,1,2,28,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7876,5185,0.0,0.17534097848951619,0.10253104431023953,0.7221279772002442,181.12,112.236927094,126.288199868,129.661211238,70.0,9824.666666666666,14737.0,70,1,1.0,0.0,1,5,1,3,28,2.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7877,519,0.1918471029393976,0.04898996008225475,0.11688036772710778,0.6422825692512398,181.12,171.847696021,124.305736093,135.214654645,48.0,16534.0,33068.0,10,0,2.0,2.0,0,1,2,2,28,2.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7878,5194,0.0,0.0034368635437881873,0.07160132382892057,0.9249618126272913,181.12,112.21,128.270053333,116.814966628,19.0,10474.666666666666,15712.0,50,1,2.0,0.0,3,2,2,3,28,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7879,5195,0.0,0.06913367756741251,0.17704149933065597,0.7538248231019316,181.12,127.04464947,126.522662706,126.930022832,72.0,13944.0,20916.0,60,0,0.0,0.0,5,5,6,3,28,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7880,521,0.0,0.005060088551549652,0.05224541429475016,0.9426944971537002,181.12,112.236927094,129.344624697,132.590560923,19.0,7905.0,7905.0,41,1,0.0,0.0,0,3,1,1,28,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7881,5223,0.0,0.012367054167697254,0.07803611179816967,0.909596834034133,181.12,122.917311208,125.407416799,118.003507138,25.0,10781.333333333334,16172.0,42,0,2.0,0.0,1,1,1,3,28,2.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7882,5238,0.0,0.10792291220556745,0.25224839400428267,0.6398286937901498,181.12,179.042099168,128.094573854,126.738382865,45.0,11675.0,11675.0,60,0,0.0,0.0,0,4,2,1,28,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7883,5246,0.05609351075071707,0.039336625762901936,0.08686838189307511,0.8177014815933059,169.19166041,207.391556564,126.942249255,128.954092995,66.0,30912.666666666668,46369.0,31,0,0.0,0.0,5,5,4,3,28,1.0,0.0,1.28494349112,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7884,5250,0.07429396225387401,0.007897818568043792,0.2727470791688227,0.6450611400092595,181.12,112.236927094,126.768211682,128.144103268,62.0,24479.333333333332,36719.0,10,1,0.0,0.0,6,5,2,3,28,0.0,2.0,,2011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7885,5258,0.0,0.023984758848892007,0.11946254888198135,0.8565526922691267,181.12,121.087129678,127.819726372,122.591515265,59.0,33243.333333333336,49865.0,10,0,1.0,0.0,6,1,6,3,28,0.0,2.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7886,5261,0.0,0.03350007100815805,0.22009373076862387,0.7464061982232181,181.12,113.323579458,127.74746487,128.421168661,45.0,26405.415617409722,63373.0,30,0,2.0,3.0,1,1,9,4,28,2.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7887,5269,0.1598041549080276,0.059569548808269014,0.045289177518615484,0.7353371187650879,208.804787259,118.089192362,122.914144144,120.860888242,74.0,19607.333333333332,29411.0,60,0,0.0,0.0,5,5,0,3,28,2.0,0.0,1.58578946298,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7888,5278,0.08446357508324535,0.04629253634370178,0.1318931210915293,0.7373507674815236,181.12,130.456921234,128.262955665,138.138440357,50.0,12313.0,12313.0,50,0,1.0,0.0,0,4,99,1,28,0.0,1.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7889,5300,0.0,0.09501063551890138,0.16527969548830093,0.7397096689927977,181.12,258.984295302,128.937988259,122.599628191,45.0,14887.22261659894,26797.0,42,0,1.0,2.0,0,1,4,2,28,1.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7890,5302,0.12391756475704292,0.018907165815844205,0.13166950274153905,0.7255057666855739,181.12,112.236927094,127.580201034,131.636975399,42.0,26445.0,26445.0,50,1,1.0,0.0,0,1,1,1,28,1.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7891,5313,0.060492008945617196,0.09272895870834015,0.18630338733431517,0.6604756450117275,187.194342904,150.324943752,125.863961353,132.10514432,47.0,18333.0,36666.0,71,0,1.0,1.0,7,1,1,4,28,0.0,1.0,1.42166671753,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7892,532,0.09389720506647127,0.03802470428137758,0.12223908719773893,0.7458390034544122,181.707984032,168.89523916,129.434442304,122.766818947,42.0,18196.19130253525,38212.0,31,0,2.0,2.0,1,1,2,4,28,1.0,0.0,1.38,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7893,5336,0.0,0.05468500159897666,0.2800767508794372,0.6652382475215862,181.12,125.727938606,128.874229276,124.934253437,74.0,15635.0,15635.0,71,0,0.0,0.0,0,5,0,1,28,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7894,5339,0.07034265361083188,0.02978517442942775,0.20225374486516004,0.6976184270945803,172.919244452,181.611528863,133.070774376,127.953498363,40.0,38370.00174249929,80577.0,43,0,2.0,2.0,1,1,2,4,28,2.0,0.0,1.31325301205,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7895,5351,0.18065303631370155,0.09459871833994507,0.007628928898382667,0.7171193164479707,244.749529308,251.866297466,129.66,122.217326064,37.0,12483.810090737574,26216.0,20,0,2.0,2.0,1,1,4,4,28,2.0,0.0,1.85877550865,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7896,5353,0.0,0.008438818565400843,0.24219409282700421,0.7493670886075949,181.12,112.236927094,126.040753,126.110619995,53.0,21330.0,21330.0,31,1,1.0,0.0,0,1,4,1,28,0.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7897,536,0.06724427777059357,0.052017328333117806,0.033428165007112376,0.8473102288891763,181.12,112.236927094,128.297069632,138.875641192,45.0,20621.333333333332,30932.0,71,1,2.0,0.0,1,1,0,3,28,2.0,0.0,,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7898,5381,0.0635846715193273,0.03933988998166361,0.2095719656979867,0.6875034728010224,174.077684713,112.22901631,130.797986743,131.484606536,49.0,17997.0,53991.0,50,1,3.0,3.0,1,1,8,4,28,3.0,1.0,1.32205090592,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7899,5403,0.075,0.021210407239819005,0.15449660633484164,0.7492929864253394,169.193633016,173.903239777,127.880785283,121.254063786,32.0,19644.44496484452,35360.0,10,0,2.0,1.0,1,1,2,4,28,1.0,0.0,1.28495847228,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7900,5415,0.06251939187092771,0.06162736580825318,0.2142026062674527,0.6616506360533664,181.415378583,113.916345404,128.114341843,123.187908851,39.0,19833.846881347323,51568.0,41,0,2.0,2.0,1,1,1,5,28,1.0,1.0,1.37777777778,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7901,5420,0.0,0.03561197916666667,0.1521484375,0.8122395833333333,181.12,121.609110594,128.906979033,124.633381693,31.0,10240.0,15360.0,44,0,2.0,0.0,4,1,0,3,28,2.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7902,5431,0.0,0.046632124352331605,0.17849740932642488,0.7748704663212436,181.12,112.236927094,128.516002903,125.068783684,30.0,10722.222506264117,19300.0,50,1,2.0,1.0,1,1,1,4,28,2.0,0.0,,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7903,5437,0.0,0.08206686930091185,0.06864437689969605,0.8492887537993921,181.12,249.137938274,128.756128232,131.836868039,62.0,27416.666666666668,41125.0,43,0,1.0,0.0,5,1,4,3,28,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7904,5441,0.05600631866159259,0.054570259208731244,0.22546133409923172,0.6639620880304444,181.12,139.218950117,130.180506369,135.777298583,50.0,9284.666666666666,13927.0,50,0,1.0,0.0,6,1,0,3,28,1.0,0.0,,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
