v1,ident_men,w1,w2,w3,w4,p1,p2,p3,p4,depenses_par_uc,depenses_tot,typmen,dip14pr,agepr,situapr,situacj,nenfants,nactifs,vag,veh_diesel,veh_essence,elect_only,indice_ess,indice_die,veh_tot,part_veh_essence,rural,villes_petites,villes_moyennes,villes_grandes,agglo_paris,proprietaire,accedant,locataire,sous_loc,loge_gratuit,vag_17,vag_18,vag_19,vag_20,vag_21,vag_22,mu_1,mu_2,mu_3,mu_4,ce_1_1,ce_1_2,ce_1_3,ce_1_4,ce_2_1,ce_2_2,ce_2_3,ce_2_4,ce_3_1,ce_3_2,ce_3_3,ce_3_4,ce_4_1,ce_4_2,ce_4_3,ce_4_4
6921,2445,,.0230233,.3197265,.6572502,134.618,96.2,116.8599,113.3952,10223.74,26581.72,5,71,45,4,4,2,2,17,0,0,1,1.059348,.9528796,0,.5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,,.0779466,.8529109,1.135644,,,,,.132829,2.403812,.3906905,-3.005278,-.0725493,.0240392,-.4295845,-.3748162,.0143653,-.1351014,-.2567738,-.7581339
6922,2446,.0259952,.023329,.1605074,.7901685,141.7407,96.2,118.8231,113.2584,10201.9,10201.9,1,50,51,7,0,0,0,17,0,1,1,1.059348,.9528796,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,.1962022,.0900269,.7070023,1.112826,-.5884978,.1057277,-.8682504,1.154818,.1311274,2.359484,.3871831,-2.967821,-.1445039,.0479715,.1367716,-.7472414,.011944,-.1124084,-.2137803,-.7985818
6923,2447,.0594829,.0510981,.0412233,.8481957,141.7407,101.6778,115.9982,120.3843,13404.41,20106.61,5,43,33,1,0,0,2,17,0,1,0,1.059348,.9528796,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,.6487252,.5845493,-.1408195,1.105108,-.8196008,.0458415,-.3841311,.5091651,.0605348,.5333517,.1712235,-1.349659,-.5608073,.1856019,3.410918,-2.894893,.0109579,-.1046095,-.197752,-.8137041
6924,2448,,.0779364,.1901647,.731899,141.7407,96.2,115.7495,117.5032,5702.659,15397.18,4,70,37,1,6,4,1,17,0,1,1,1.059348,.9528796,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,,.7276143,.7526971,1.121809,,,,,.0395805,.0047144,.1130947,-.8850039,-.1216684,.0396795,-.0430591,-.627649,.0127475,-.1209584,-.2295471,-.7840511
6925,2449,.0276661,.0211191,.1875839,.7636309,141.7407,96.2,114.7939,109.6137,13483.59,28315.54,4,71,29,1,1,2,2,17,0,2,1,1.059348,.9528796,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,.2447484,-.0051898,.7492946,1.116747,-.613035,.1012942,-.8165458,1.083538,.1452685,2.713608,.4267195,-3.280406,-.1235408,.0416951,-.027558,-.6398909,.0123103,-.1166165,-.2210961,-.7913451
6926,2450,,.0242017,.112695,.8631034,127.4953,96.2,116.1815,106.284,16782.06,43633.36,4,50,39,1,1,3,2,17,1,0,1,1.059348,.9528796,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,,.1228393,.5826939,1.103292,,,,,.1252176,2.242801,.380808,-2.871666,-.2063738,.0704436,.6226717,-1.069435,.0110739,-.1034341,-.1966086,-.8143234
6927,2451,,.0301921,.1912233,.7785847,134.618,96.2,115.2261,111.8271,4163.819,8744.02,2,71,39,1,0,3,1,17,0,0,1,1.059348,.9528796,0,.5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,,.2968764,.7540661,1.114505,,,,,.1014046,1.596396,.2977096,-2.292387,-.121263,.0404652,-.0463375,-.6269308,.012108,-.1141736,-.216723,-.7957165
6928,2452,,.021469,.1302473,.8482838,134.618,96.2,118.8599,111.6423,8073.661,14532.59,4,50,26,1,4,1,2,17,0,0,1,1.059348,.9528796,0,.5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,,.01119,.6389307,1.105097,,,,,.141789,2.651654,.4243006,-3.228933,-.1783314,.0595239,.4021803,-.9223034,.0112,-.1048259,-.1995142,-.8119568
6929,2453,.0027497,.0014454,.0557188,.9400861,134.618,96.2,118.0019,113.2175,11819.33,28366.38,4,50,37,1,6,3,1,17,0,0,1,1.059348,.9528796,0,.5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-6.598862,-13.68738,.1559704,1.094834,2.887813,.9987226,-8.20685,10.91918,2.111807,53.22208,6.251881,-47.89838,-.4165352,.1381017,2.27481,-2.152347,.0100693,-.0944724,-.1797049,-.8307258
6930,2455,,.0468028,.070187,.8830102,127.4953,163.9759,115.8943,114.5319,20070.01,30105.02,3,60,59,4,4,0,2,17,1,0,0,1.059348,.9528796,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,.5464216,.3299569,1.100964,,,,,.0657193,.6926973,.1928451,-1.497683,-.3299298,.1365216,1.599413,-1.735962,.0106084,-.1046305,-.1912702,-.8156714
6931,2456,,.0712428,.3338071,.5949501,127.4953,100.0061,116.3139,110.1264,13502.98,28356.26,4,71,37,1,1,2,2,17,1,0,0,1.059348,.9528796,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,,.7020226,.8591154,1.149848,,,,,.0427032,.1015991,.1278489,-.9741738,-.0695944,.0237811,-.4528937,-.3604084,.0159816,-.1500525,-.2844617,-.7313151
6932,2457,.0813971,.038158,.2428661,.6375788,127.4953,96.2,115.2407,110.7543,18703.92,50500.58,4,20,50,1,1,4,2,17,2,0,1,1.059348,.9528796,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,.7432973,.4436615,.8063613,1.139829,-.8687204,.0341581,-.2770702,.3683351,.079868,1.054769,.2371843,-1.815483,-.0956055,.032,-.2485579,-.4941978,.0148781,-.1395246,-.2650615,-.7501208
6933,2458,.0425614,.0222316,.2807907,.6544163,141.7407,96.2,115.6473,111.806,16013.25,24019.88,3,60,67,5,6,0,0,17,0,1,1,1.059348,.9528796,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,.5090659,.0451085,.8325148,1.136231,-.7484154,.0650381,-.5316465,.705958,.1380904,2.526217,.4036758,-3.113091,-.0825162,.0275797,-.350651,-.4269273,.0143518,-.1358548,-.2577533,-.7569749
6934,2459,.0574811,.0360805,.1471092,.7593292,141.7407,96.2,115.7619,111.9912,22616.12,22616.12,1,60,52,1,0,0,1,17,0,1,1,1.059348,.9528796,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,.636492,.4116275,.6803172,1.117409,-.8137169,.0481078,-.3936834,.5228005,.0850858,1.172658,.2486828,-1.918054,-.1575012,.0525988,.2394008,-.8148156,.012369,-.1170686,-.222131,-.7905783
6935,2460,.0517026,.0233878,.0871117,.8377979,141.7407,96.2,111.3716,106.8271,16675.37,16675.37,1,20,25,1,0,0,1,17,0,1,1,1.059348,.9528796,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,.5958646,.0923147,.4601381,1.106412,-.7927693,.0550177,-.4374632,.5793502,.1315491,2.355215,.3841385,-2.963217,-.2658082,.0908739,1.093322,-1.378526,.0111769,-.1065075,-.201384,-.8096976
6936,2461,.0681306,.0319828,.139264,.7606226,134.618,96.2,114.9878,110.3737,24169.25,36253.88,3,50,25,1,1,0,2,17,1,1,1,1.059348,.9528796,2,.5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,.693312,.3362444,.6623083,1.117209,-.8429967,.0409263,-.3314068,.4401653,.0956368,1.451754,.2821455,-2.165781,-.166552,.0559344,.3100352,-.8617259,.0124099,-.1169988,-.222036,-.7905843
6937,2586,.0321168,.1453113,.1254752,.6970966,127.4953,106.2989,115.1224,112.2112,18871.37,50952.69,4,20,41,1,1,4,2,17,1,0,0,1.059348,.9528796,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,.3494115,.8539084,.6251985,1.12789,-.6670232,.090875,-.7032719,.9300085,.0210315,-.4594618,.0620444,-.4775226,-.1849009,.0644181,.4538562,-.9585719,.0135565,-.1284582,-.2422215,-.7707671
6938,2587,.0387913,.0243878,.0938839,.8429371,134.618,96.2,115.3381,109.807,30557.97,73339.12,4,20,43,1,1,3,2,17,1,1,1,1.059348,.9528796,2,.5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,.4613522,.1295336,.4990801,1.105763,-.7243317,.0721255,-.5813461,.7722,.1252872,2.215691,.3711707,-2.841682,-.247134,.083199,.9439259,-1.279071,.0112142,-.1056217,-.2004944,-.8108615
6939,2588,.0722293,.030306,.2020057,.6954591,134.618,96.2,115.1301,110.9606,9208.4,39596.12,5,71,57,1,6,4,4,17,1,1,1,1.059348,.9528796,2,.5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,.710715,.2995199,.7671932,1.128191,-.8518929,.0384756,-.3127762,.4154785,.1009596,1.587095,.2973323,-2.284907,-.1148116,.0384582,-.0969942,-.5938456,.0135669,-.1279045,-.2427628,-.771091
6940,2589,,.0163014,.1515454,.8321532,141.7407,96.2,117.9067,110.0961,10381.35,13495.76,2,71,30,4,0,1,1,17,0,1,1,1.059348,.9528796,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,,-.3022642,.6896752,1.107134,,,,,.1873833,3.810842,.5580464,-4.254007,-.1531146,.0515419,.204938,-.7930404,.0113639,-.1069902,-.2033193,-.8081884
6941,2590,,.0133013,.1440019,.8426968,141.7407,96.2,115.2801,114.5708,14434.63,21651.94,3,50,48,1,1,0,2,17,0,1,1,1.059348,.9528796,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,,-.5959849,.6734189,1.105794,,,,,.2314971,4.890298,.6677668,-5.193577,-.1607569,.0530938,.2647547,-.8305104,.0110991,-.1052797,-.1997052,-.8119078
6942,2591,.0409818,.0072749,.154576,.7971674,134.618,96.2,116.174,109.7099,18327.93,32990.28,4,20,33,1,1,1,2,17,1,1,1,1.059348,.9528796,2,.5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,.4901428,-1.918093,.6957593,1.111836,-.7391678,.0683298,-.5495588,.7302541,.4194224,9.780406,1.248377,-9.530111,-.150161,.0505675,.1810968,-.7772626,.0118804,-.1116991,-.2121625,-.7998546
6943,2592,,.0176314,.0917323,.8906363,134.618,96.2,117.6644,110.334,13257.6,21212.16,2,70,44,1,0,2,1,17,0,0,1,1.059348,.9528796,0,.5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,,-.2040311,.487331,1.100099,,,,,.1727595,3.447598,.5167202,-3.933046,-.2531597,.0850001,.9909326,-1.310104,.0106584,-.0999357,-.1900323,-.8207895
6944,2593,,.0583167,.0490755,.8926077,134.618,96.2,115.6281,113.4053,10288.64,10288.64,1,20,30,1,0,0,1,17,0,0,1,1.059348,.9528796,0,.5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,,.6359751,.0417151,1.099878,,,,,.0525408,.3437939,.1535635,-1.185873,-.4723946,.1565504,2.714462,-2.440333,.01055,-.0994718,-.1888825,-.8220737
6945,2594,.0062072,.0458507,.1600497,.7878925,141.7407,102.7912,115.9933,107.6073,16405.79,39373.9,4,31,39,4,1,3,2,17,0,1,0,1.059348,.9528796,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-2.366251,.5370025,.7061644,1.113152,.7233616,.4742499,-3.622417,4.791057,.0667205,.7136456,.1988924,-1.516261,-.1449156,.0508556,.1412232,-.7533276,.011978,-.1137909,-.2148603,-.7964791
6946,2595,.0181902,.0821079,.1652277,.7344742,141.7407,156.9135,118.2848,114.1747,23822.32,35733.48,3,20,78,5,5,0,0,17,0,2,0,1.059348,.9528796,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-.1486858,.7414529,.7153728,1.121382,-.4106197,.1938147,-1.239938,1.605429,.0375523,-.0358671,.1102013,-.8533394,-.1400502,.0571869,.1045075,-.737017,.012711,-.1254466,-.2300814,-.7785649
6947,2596,.0277848,.0282007,.1453686,.7986459,134.618,96.2,116.3366,109.7452,49644.17,124110.4,4,20,59,1,5,2,2,17,2,2,1,1.059348,.9528796,4,.5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,.2479748,.2472259,.6764894,1.111629,-.6153035,.10077,-.8104373,1.076996,.1081737,1.780983,.3221878,-2.45857,-.1596821,.0537641,.2559681,-.8265395,.0118619,-.1114901,-.2117915,-.8002091
6948,2597,,.083973,.20755,.708477,127.4953,96.2,115.6024,112.6214,20935.29,31402.94,3,60,77,5,6,0,0,17,1,0,1,1.059348,.9528796,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,,.7471956,.7734122,1.125836,,,,,.0363333,-.0666523,.1072624,-.8241391,-.111837,.037127,-.1211571,-.5775451,.013369,-.1253856,-.2382796,-.7755398
6949,2598,.0352279,.0660169,.0977666,.8009886,127.4953,96.2,116.5064,113.3119,31810.04,31810.04,1,20,59,1,0,0,1,17,1,0,1,1.059348,.9528796,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,.406866,.6784346,.5189739,1.111302,-.6966383,.0778109,-.6411583,.8531198,.0461794,.187059,.136571,-1.048244,-.2374746,.0785888,.8659073,-1.225995,.0118375,-.110851,-.2108055,-.8014833
6950,2599,,.0582091,.2072971,.7344938,141.7407,96.2,115.3923,113.6381,31369.66,31369.66,1,20,67,5,0,0,0,17,0,1,1,1.059348,.9528796,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,,.6353019,.7731358,1.121379,,,,,.052847,.3462459,.1531151,-1.18751,-.1117046,.0370413,-.1210944,-.5773781,.0127516,-.1208741,-.2292994,-.7839568
6951,2600,.0417626,.0428526,.0463654,.8690194,127.4953,96.2,116.339,114.1552,55508.07,83262.1,3,20,63,4,6,0,1,17,2,0,1,1.059348,.9528796,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,.4996753,.5046103,-.0142974,1.102589,-.7440339,.0653161,-.5415351,.7205777,.0712136,.828415,.2097016,-1.61394,-.5005951,.1650654,2.933054,-2.583227,.0108959,-.1021076,-.194159,-.8172184
6952,2601,,.0369506,.1794031,.7836463,134.618,96.2,116.9087,109.4525,30156.13,63327.88,4,50,45,1,1,2,2,17,1,1,1,1.059348,.9528796,2,.5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,,.4254822,.7378625,1.113765,,,,,.0824632,1.122595,.2466251,-1.877166,-.1294322,.0436313,.0180324,-.670094,.0121078,-.1136531,-.2159902,-.79623
6953,2602,,.0146524,.1488499,.8364977,134.618,96.2,115.8851,111.3649,10464.73,31394.18,5,71,40,1,0,2,3,17,0,0,1,1.059348,.9528796,0,.5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,,-.4488244,.6840555,1.106578,,,,,.2086493,4.350574,.6158229,-4.726221,-.1558487,.052106,.2256617,-.8059745,.0112918,-.10631,-.2018934,-.809666
6954,2603,,.0197739,.2692103,.7110158,134.618,96.2,118.1668,110.5012,10114.36,18205.84,4,20,35,4,1,1,2,17,0,0,1,1.059348,.9528796,0,.5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,,-.0735757,.8253102,1.125387,,,,,.1539464,2.965593,.4612831,-3.507247,-.0862785,.0289452,-.3215087,-.4464681,.013362,-.1251688,-.2381034,-.7754765
6955,2604,,.0121036,.2565225,.7313738,134.618,96.2,115.3583,111.6966,18176.44,27264.66,3,71,56,1,1,0,2,17,1,1,1,1.059348,.9528796,2,.5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,,-.7539233,.8166699,1.121897,,,,,.2528695,5.476828,.7432982,-5.719073,-.0904033,.030184,-.2890277,-.4674228,.0128953,-.1215565,-.2307592,-.7824761
6956,2605,.027175,.0221614,.0376128,.9130508,141.7407,96.2,114.263,111.1898,8122.236,22742.26,4,50,45,1,4,3,3,17,0,1,1,1.059348,.9528796,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,.2310991,.0420838,-.250327,1.097642,-.6057904,.1021712,-.8336274,1.106148,.1387495,2.537771,.4037551,-3.122359,-.6157191,.2063926,3.846019,-3.186365,.0102638,-.0974112,-.1846187,-.8258756
6957,2606,.0121025,.0198358,.158725,.8093367,141.7407,96.2,115.4661,108.2681,31508.64,75620.74,4,20,40,1,6,3,1,17,0,3,1,1.059348,.9528796,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-.7264904,-.0702226,.703712,1.110154,-.1159748,.2334271,-1.861539,2.470577,.154314,2.955027,.4574687,-3.496587,-.1461004,.049597,.1501185,-.7573272,.0116514,-.1101502,-.2089335,-.8027221
6958,2607,.0247915,.0760908,.330734,.5683837,141.7407,104.596,116.7854,112.6219,20974.95,41949.9,4,60,46,1,1,1,2,17,0,1,0,1.059348,.9528796,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,.157176,.7210075,.8578063,1.156852,-.5680792,.1166452,-.9118207,1.206079,.0403483,.031913,.1182398,-.9115086,-.0700546,.0242567,-.4485561,-.3634523,.0165229,-.1573469,-.2969347,-.719093
6959,2608,,.027194,.1137433,.8590627,141.7407,140.4924,115.5744,115.7385,24362.02,58468.84,4,20,36,1,1,3,2,17,0,2,0,1.059348,.9528796,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,,.2193583,.5865402,1.103778,,,,,.1138445,1.903355,.3274304,-2.563988,-.2031977,.0789983,.6016381,-1.063979,.0108062,-.1062308,-.1960078,-.8123456
6960,2609,.0416519,.0257614,.1063878,.8261989,127.4953,96.2,117.2568,110.5919,29242.71,43864.06,3,41,69,5,5,0,0,17,1,0,1,1.059348,.9528796,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,.4983454,.1759476,.557954,1.107906,-.7436858,.0668648,-.5398199,.7182955,.117914,2.043722,.3540086,-2.691593,-.2184596,.0731497,.7168637,-1.129508,.0115321,-.1076954,-.2049005,-.8068423
6961,2610,.034224,.0799077,.1268504,.7590179,141.7407,113.9888,113.7054,129.8729,12914.9,12914.9,1,71,79,5,0,0,0,17,0,1,0,1.059348,.9528796,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,.3894686,.7343341,.6292617,1.117457,-.6853425,.0810725,-.676549,.8913504,.0391952,-.0188681,.1056134,-.8602747,-.1815712,.0611649,.4280284,-.9368837,.0120307,-.1171691,-.2192716,-.793047
6962,2611,.0253714,.0278282,.1790548,.7677456,141.7407,102.7238,115.5482,111.1,14517.64,21776.46,3,20,27,1,1,0,2,17,0,2,0,1.059348,.9528796,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,.1764418,.2371501,.7373525,1.116122,-.5779154,.1137293,-.8908622,1.178606,.1103586,1.821331,.3234104,-2.49225,-.1293868,.0447253,.0186147,-.6713057,.0122272,-.1164531,-.2198454,-.7920503
6963,2612,.040906,.0355327,.0998303,.8237309,127.4953,96.2,113.2089,109.63,16885.85,25328.78,3,20,29,1,1,0,2,17,1,0,1,1.059348,.9528796,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,.4891988,.4025574,.5289177,1.108229,-.7386131,.0683611,-.5521128,.733166,.0859554,1.20704,.2537921,-1.949345,-.2324411,.0782102,.8273779,-1.202065,.0114821,-.1080768,-.2049952,-.8066394
6964,2703,.0402576,.1038697,.0897129,.7661598,134.618,169.1037,115.4429,112.5584,12400.15,18600.22,3,50,60,5,6,0,0,17,1,1,0,1.059348,.9528796,2,.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,.4809711,.7956214,.4757913,1.116362,-.7336543,.0910902,-.5604112,.7220041,.0296992,-.2364792,.0870537,-.6758951,-.2578987,.1088743,1.034062,-1.360828,.012177,-.1210468,-.2205324,-.7869599
6965,2704,.0160661,.0790946,.1409959,.7638434,127.4953,96.2,116.9301,110.5438,11559.4,24274.74,4,50,34,1,1,2,2,17,2,0,1,1.059348,.9528796,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-.3005566,.7316029,.6664564,1.116715,-.335411,.1733766,-1.400049,1.86264,.0384227,-.0086421,.115189,-.8765725,-.1648156,.0552018,.2953103,-.8521529,.0124659,-.1164895,-.2215782,-.7911131
6966,2705,.0625163,.0652467,.233179,.639058,127.4953,144.1082,115.618,112.9764,20026.56,30039.84,3,50,72,5,5,0,0,17,1,0,0,1.059348,.9528796,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,.6657696,.6746386,.7983168,1.139505,-.8287532,.0543802,-.3608168,.4694202,.0470194,.2113259,.1386458,-1.07163,-.0993849,.0393068,-.217381,-.5208577,.0147105,-.1433363,-.2644197,-.7464597
6967,2706,.0960847,.0929121,.112231,.6987722,127.4953,96.2,114.9326,122.2979,15297.61,22946.42,3,50,57,1,6,0,1,17,2,0,1,1.059348,.9528796,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,.7825372,.7715179,.5809688,1.127584,-.8884607,.0271001,-.2381589,.3169822,.0331447,-.1580585,.0937926,-.7403967,-.2062583,.0657087,.6194763,-1.059896,.0133832,-.1262286,-.23983,-.7749083
6968,2707,,.0334598,.2719052,.6946349,127.4953,101.4788,114.249,112.2463,7890.053,11835.08,3,70,58,4,6,0,1,17,1,0,0,1.059348,.9528796,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,.3655455,.8270416,1.128344,,,,,.09141,1.345154,.2684055,-2.070515,-.0853057,.0290929,-.3293785,-.4414504,.0135898,-.1284431,-.2428686,-.7706216
6969,2708,,.0509151,.1629092,.7861757,141.7407,108.3283,116.3762,119.8461,33259.18,49888.77,3,50,66,5,5,0,0,17,0,1,0,1.059348,.9528796,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,.5830556,.7113221,1.1134,,,,,.0607394,.5410776,.1725165,-1.357389,-.1419181,.0484977,.116627,-.7345286,.0118259,-.1134638,-.2135365,-.798225
6970,2709,.0680379,.0452601,.0983708,.7883312,134.618,96.2,115.7868,110.6731,17145.33,25718,3,31,28,1,1,0,2,17,1,1,1,1.059348,.9528796,2,.5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.6928942,.5309613,.5219283,1.113089,-.8428258,.0409234,-.3316149,.4406231,.0675156,.7324271,.1997481,-1.530652,-.2358553,.0790953,.8550019,-1.22017,.0119895,-.1128649,-.2143214,-.7978926
6971,2710,,.0300786,.2484913,.7214302,127.4953,96.2,116.491,104.231,30586.56,45879.84,3,50,57,5,6,0,0,17,1,0,1,1.059348,.9528796,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,.2942235,.8107447,1.123577,,,,,.1005041,1.610387,.308865,-2.313979,-.0936604,.0322641,-.2634311,-.4859172,.0132919,-.1239532,-.2356492,-.7772662
6972,2711,.0686575,.0530863,.0820966,.7961596,136.9923,98.34758,115.477,111.98,22309.87,51312.7,4,50,44,1,1,2,3,17,1,2,0,1.059348,.9528796,3,.6666667,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,.6956653,.6001085,.4271593,1.111977,-.844108,.0407762,-.3294182,.4370848,.0577408,.477319,.1692553,-1.304424,-.2823534,.0951924,1.221225,-1.461223,.0118216,-.1118368,-.2119213,-.8000409
6973,2712,,.0716392,.3490115,.5793493,141.7407,157.174,115.0039,112.525,7165.533,10748.3,5,70,57,1,0,0,1,17,0,1,0,1.059348,.9528796,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,.7036715,.8652529,1.153883,,,,,.0431938,.1053789,.1255166,-.9777609,-.066232,.0272357,-.4774668,-.3487898,.0160345,-.1592214,-.2912779,-.7194179
6974,2713,.0449448,.0107176,.0340526,.9102851,141.7407,96.2,118.5829,110.9397,11569.76,11569.76,1,50,30,1,0,0,1,17,0,1,1,1.059348,.9528796,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,.5350992,-.9807383,-.38105,1.097938,-.7621101,.0619631,-.5008538,.6659016,.2849353,6.316049,.8484272,-6.468673,-.6814632,.2285276,4.362129,-3.528143,.0103922,-.0977466,-.1858501,-.8247339
6975,2714,.0119437,.1077442,.2025162,.6777959,141.7407,96.2,115.1577,112.5897,11174.61,16761.92,3,44,65,5,5,0,0,17,0,2,1,1.059348,.9528796,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-.7494397,.8029709,.7677801,1.131532,-.1031115,.2306813,-1.897711,2.519581,.0285347,-.272534,.0829336,-.6419051,-.1143606,.038096,-.1000948,-.5914207,.013829,-.1310874,-.2486224,-.7656513
6976,2715,,.0631894,.2809572,.6558534,127.4953,96.2,116.0365,108.5469,15192.42,15192.42,1,41,34,1,0,0,1,17,1,0,1,1.059348,.9528796,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,.6640458,.8326141,1.135933,,,,,.0480719,.2413948,.1446803,-1.098193,-.0827223,.0279547,-.3497118,-.4281346,.0145274,-.1358749,-.2582636,-.7563215
6977,2716,.0289286,.0914589,.2667508,.6128616,141.7407,105.981,114.3565,113.7011,11983.52,17975.28,2,50,42,1,0,1,1,17,0,1,0,1.059348,.9528796,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,.27771,.7678877,.8236995,1.145468,-.6293392,.1000275,-.7850899,1.036692,.0337323,-.1414625,.097192,-.7573494,-.0867335,.0300906,-.3171819,-.4498747,.0152211,-.1459404,-.2746457,-.7401032
6978,2717,,.0893756,.0272947,.8833297,134.618,96.2,114.8378,121.3277,10500.2,13650.26,2,50,37,1,0,1,1,17,0,0,1,1.059348,.9528796,0,.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,.7624771,-.7229816,1.100927,,,,,.0345568,-.1245599,.0974289,-.7699028,-.8473682,.2715154,5.658453,-4.359619,.0105443,-.0999332,-.1896895,-.8218487
6979,2718,,.0770452,.2004102,.7225446,134.618,96.2,115.9895,110.9876,22428.4,44856.8,4,20,53,1,6,1,1,17,1,1,1,1.059348,.9528796,2,.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,.7244636,.7653398,1.123386,,,,,.0396608,.0176493,.1173051,-.8990787,-.1157699,.0387694,-.0895087,-.5988306,.0130816,-.1231125,-.2338185,-.7795366
6980,2720,,.172613,.0518075,.7755795,141.7407,96.2,114.1,114.5769,5654.267,8481.4,2,71,58,6,0,1,1,17,0,1,1,1.059348,.9528796,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,.8770154,.092249,1.114949,,,,,.0178717,-.5461086,.0512347,-.4000132,-.4465909,.1475198,2.513815,-2.306993,.0120289,-.1143831,-.2167793,-.7958152
6981,2721,.1447193,.0396112,.2426405,.5730289,141.7407,96.2,115.3985,110.3243,16863.91,25295.86,3,71,78,5,5,0,0,17,0,1,1,1.059348,.9528796,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,.8556181,.4640723,.8061812,1.15558,-.9260297,.0192895,-.1561113,.2072335,.0774288,.9796712,.2274664,-1.748639,-.0955169,.0321335,-.2482266,-.4945712,.0164115,-.1553249,-.2946248,-.7220419
6982,2722,,.0459062,.2000068,.754087,141.7407,96.2,116.3808,114.4223,22306.37,33459.56,3,70,70,5,5,0,0,17,0,1,1,1.059348,.9528796,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,.5375621,.7648665,1.118225,,,,,.0669542,.7067946,.1943482,-1.505659,-.1158047,.0382654,-.0889574,-.5983698,.0124346,-.1176701,-.2233922,-.7895972
