,elas_exp_1,elas_exp_2,elas_exp_3,elas_price_1_1,elas_price_1_2,elas_price_1_3,elas_price_2_1,elas_price_2_2,elas_price_2_3,elas_price_3_1,elas_price_3_2,elas_price_3_3,ident_men,year
4910,0.0,0.6825921,1.067396,0.0,0.0,0.0,0.1341968,-0.16957789659500122,-0.6472111,-0.0242328,-0.0344216,-1.0087419748306274,3081,2017
4911,0.0,0.3545589,1.065837,0.0,0.0,0.0,0.1463952,-0.31642499566078186,-0.1845291,-0.0255198,-0.0329928,-1.007323980331421,8299,2017
4912,0.0,-0.0411527,1.084062,0.0,0.0,0.0,0.1954913,-0.2341541051864624,0.0798154,-0.0270007,-0.0344004,-1.0226609706878662,3130,2017
4913,-0.0724432,0.7123178,1.07748,-0.48529529571533203,0.1641985,0.39354,0.059774,-0.7158191800117493,-0.0562725,-0.0285587,-0.0383211,-1.010599970817566,1299,2017
4914,0.6014223,0.3842396,1.106758,-0.8425204157829285,0.0474587,0.1936394,0.1068423,-0.5774024128913879,0.0863204,-0.0314839,-0.0400935,-1.0351810455322266,16,2017
4915,0.0,0.7043965,1.107209,0.0,0.0,0.0,0.0605336,-0.8141899704933167,0.0492598,-0.0316441,-0.0369389,-1.038625955581665,9519,2017
4916,0.1575787,-2.413356,1.070968,-0.5777848958969116,0.1225893,0.2976169,0.6752141,0.0,-0.3601277,-0.0261395,-0.0340157,-1.0108129978179932,2304,2017
4917,0.0,-0.8138807,1.098634,0.0,0.0,0.0,0.3282248,-0.10265479981899261,0.5883107,-0.0294505,-0.0338132,-1.035370945930481,11584,2017
4918,0.0,0.4618303,1.095571,0.0,0.0,0.0,0.0816983,-0.6009008288383484,0.0573722,-0.0265494,-0.0371622,-1.031859040260315,9505,2017
4919,0.7878746,0.6745927,1.094317,-0.8960459232330322,0.0294658,0.0787054,0.0694853,-0.7165390253067017,-0.0275391,-0.0348162,-0.043299,-1.0162019729614258,11121,2017
4920,0.1990543,0.3603952,1.07771,-0.6721497774124146,0.0960692,0.3770263,0.1546831,-0.2983072102069855,-0.2167711,-0.0273424,-0.0353784,-1.0149890184402466,15288,2017
4921,0.104991,0.597612,1.0695,-0.6093897819519043,0.1131478,0.391251,0.1067479,-0.4501411020755768,-0.2542189,-0.0266445,-0.0355036,-1.0073519945144653,14405,2017
4922,0.0,0.4769124,1.080639,0.0,0.0,0.0,0.1082067,-0.529480516910553,-0.0556387,-0.026679,-0.0347962,-1.019163966178894,4583,2017
4923,0.4578186,0.7064375,1.065625,-0.6710577011108398,0.0976981,0.115541,0.0672496,-0.6848462820053101,-0.0888407,-0.0288959,-0.0376565,-0.9990726113319397,10328,2017
4924,-0.1089699,0.4933454,1.082886,-0.5535172820091248,0.1433861,0.5191011,0.1033075,-0.4984182119369507,-0.0982347,-0.0273225,-0.0369134,-1.0186500549316406,7567,2017
4925,0.4294748,0.6723303,1.065415,-0.7690380215644836,0.0668303,0.2727329,0.1589939,-0.25251761078834534,-0.5788065,-0.0275157,-0.0354951,-1.002403974533081,13330,2017
4926,0.7339568,-0.2027963,1.130804,-0.9135131239891052,0.0269902,0.1525661,0.1969519,-0.1791013926267624,0.1849459,-0.033877,-0.0444061,-1.052520990371704,4660,2017
4927,0.0,-0.0442396,1.074965,0.0,0.0,0.0,0.239234,0.0,-0.368807,-0.0249418,-0.0332151,-1.0168089866638184,835,2017
4928,0.0,0.3599094,1.083718,0.0,0.0,0.0,0.1179299,-0.4429793059825897,-0.03486,-0.0258391,-0.0347171,-1.0231620073318481,14635,2017
4929,0.0,0.4935013,1.107057,0.0,0.0,0.0,0.0729011,-0.6874040961265564,0.1210017,-0.0279453,-0.0379771,-1.0411349534988403,11761,2017
4930,0.0,0.8543316,1.206239,0.0,0.0,0.0,0.021122,-0.9337862133979797,0.0583326,-0.0480053,-0.0591744,-1.099058985710144,5576,2017
4931,0.0,0.515196,1.088127,0.0,0.0,0.0,0.102015,-0.6662120819091797,0.0490011,-0.0289772,-0.0344397,-1.0247100591659546,2371,2017
4932,0.0,0.5338576,1.097468,0.0,0.0,0.0,0.0803972,-0.6240088939666748,0.0097541,-0.0265278,-0.0355983,-1.0353419780731201,789,2017
4933,0.0,0.4203744,1.091138,0.0,0.0,0.0,0.1129358,-0.5497050881385803,0.0163949,-0.0271876,-0.0345677,-1.0293829441070557,5011,2017
4934,0.0,0.4338526,1.109703,0.0,0.0,0.0,0.0814698,-0.7015476822853088,0.1862253,-0.0291411,-0.0373776,-1.0431849956512451,13089,2017
4935,0.190475,0.57128,1.064407,-0.6388006806373596,0.1032381,0.3450876,0.1336813,-0.29876708984375,-0.4061942,-0.026347,-0.0350465,-1.0030139684677124,9057,2017
4936,0.0,0.5993353,1.096115,0.0,0.0,0.0,0.0762016,-0.7645236849784851,0.0889869,-0.0308168,-0.0364107,-1.0288870334625244,1705,2017
4937,0.0,0.6327224,1.105415,0.0,0.0,0.0,0.0617417,-0.7251840233802795,0.0307199,-0.0277776,-0.0370101,-1.0406279563903809,5446,2017
4938,0.127606,0.3678113,1.058963,-0.5653740167617798,0.1283528,0.3094153,0.20571,-0.0029470999725162983,-0.5705742,-0.0262786,-0.0343028,-0.9983819723129272,15204,2017
4939,0.0,0.6428351,1.10785,0.0,0.0,0.0,0.0561869,-0.7681199908256531,0.0690981,-0.0291427,-0.0391393,-1.0395679473876953,5338,2017
4940,-0.7475927,-1.401191,1.074837,-0.3153606057167053,0.2027045,0.8602489,0.6340262,0.0,-0.861056,-0.0261489,-0.0329648,-1.0157229900360107,15459,2017
4941,0.0,-11.13423,1.062,0.0,0.0,0.0,3.913383,0.0,-7.926208,-0.0252097,-0.0312579,-1.0055320262908936,14323,2017
4942,0.0,-0.4013243,1.054994,0.0,0.0,0.0,0.4890202,0.0,-1.376529,-0.0247929,-0.0316746,-0.9985268712043762,3459,2017
4943,-0.2228886,0.7484772,1.078633,-0.3725981116294861,0.186648,0.4088386,0.0524173,-0.7783963084220886,-0.0224982,-0.0295968,-0.0376955,-1.0113409757614136,6610,2017
4944,0.4581476,0.5861449,1.115728,-0.808449387550354,0.0619042,0.2883976,0.0647409,-0.7117264270782471,0.0608406,-0.0311727,-0.0419962,-1.042559027671814,14011,2017
4945,0.0,0.5176485,1.084539,0.0,0.0,0.0,0.0845106,-0.5846139788627625,-0.0175452,-0.0262301,-0.035664,-1.0226449966430664,5797,2017
4946,0.0,0.7475268,1.130974,0.0,0.0,0.0,0.039261,-0.8635485172271729,0.0767606,-0.0333213,-0.0415132,-1.0561399459838867,3652,2017
4947,0.0,0.6522951,1.064032,0.0,0.0,0.0,0.0986251,-0.5268086194992065,-0.2241116,-0.0257243,-0.0334019,-1.0049060583114624,9116,2017
4948,-0.2355568,0.1295334,1.067324,-0.43185970187187195,0.1704275,0.496989,0.2207998,0.0,-0.3893825,-0.0260922,-0.0341996,-1.007032036781311,3697,2017
4949,0.0,0.7577896,1.059357,0.0,0.0,0.0,0.0939516,-0.5488175749778748,-0.3029235,-0.0259295,-0.033498,-0.9999296069145203,1233,2017
4950,0.6480702,0.4800459,1.097429,-0.8522189855575562,0.0433204,0.1608285,0.1026472,-0.5901222229003906,0.0074291,-0.0316351,-0.0397282,-1.0260659456253052,6120,2017
4951,0.5006498,-0.5952441,1.087063,-0.8056328892707825,0.0579312,0.2470519,0.3785484,0.0,-0.2334849,-0.0289594,-0.0358266,-1.0222769975662231,3647,2017
4952,0.4968854,0.5281594,1.063389,-0.8062475919723511,0.0584187,0.2509435,0.3200034,0.0,-1.634,-0.0267128,-0.0361677,-1.0005079507827759,5083,2017
4953,0.5047371,0.3284364,1.087421,-0.8099027276039124,0.0571703,0.2479952,0.1651698,-0.3292100131511688,-0.1643962,-0.0293504,-0.0370285,-1.021041989326477,4048,2017
4954,0.0,0.812597,1.137719,0.0,0.0,0.0,0.0293762,-0.8934739828109741,0.0515009,-0.0354721,-0.04471,-1.0575369596481323,10757,2017
4955,0.4593962,0.2115983,1.085151,-0.7531666159629822,0.0748858,0.2188846,0.1603927,-0.3796718120574951,0.0076808,-0.0292242,-0.0365209,-1.0194059610366821,14365,2017
4956,0.2426913,0.5106955,1.102416,-0.73406982421875,0.0817307,0.4096479,0.0822765,-0.6107879281044006,0.017816,-0.028656,-0.0385071,-1.0352530479431152,8009,2017
4957,0.0,-0.8258471,1.100128,0.0,0.0,0.0,0.3172789,0.0,0.3219869,-0.0266699,-0.0338614,-1.0395970344543457,117,2017
4958,0.0,0.6172495,1.119042,0.0,0.0,0.0,0.0706919,-0.7937899827957153,0.1058486,-0.0318827,-0.0371888,-1.0499709844589233,12051,2017
4959,0.3892782,0.3715356,1.10988,-0.7824289798736572,0.0670424,0.3261084,0.1007379,-0.57598477602005,0.1037114,-0.0297736,-0.0390777,-1.0410289764404297,9010,2017
4960,0.6016579,0.2800973,1.073007,-0.8058620095252991,0.055546,0.1486581,0.1792671,-0.23937180638313293,-0.2199925,-0.0288266,-0.0361694,-1.008010983467102,1802,2017
4961,0.0,0.2431966,1.074209,0.0,0.0,0.0,0.1861417,-0.23589560389518738,-0.1934427,-0.025873,-0.0324176,-1.0159180164337158,1764,2017
4962,0.0,0.2865306,1.072643,0.0,0.0,0.0,0.1617377,-0.17623209953308105,-0.2720363,-0.0252265,-0.0343058,-1.0131109952926636,2682,2017
4963,0.0233108,-0.1762009,1.086422,-0.6322432160377502,0.1177162,0.4912162,0.211686,0.0,-0.1311582,-0.0262836,-0.0362341,-1.0239050388336182,1278,2017
4964,0.0,0.1621073,1.095694,0.0,0.0,0.0,0.1483843,-0.4452778995037079,0.1347862,-0.0273724,-0.0342915,-1.0340299606323242,6566,2017
4965,0.0,-0.0376936,1.058913,0.0,0.0,0.0,0.5158378,0.0,-2.373251,-0.0237343,-0.032206,-1.0029720067977905,9114,2017
4966,0.3584736,0.7138425,1.107803,-0.7690004110336304,0.0698386,0.3406882,0.0474505,-0.7709028124809265,0.0096098,-0.030553,-0.0411651,-1.0360850095748901,4100,2017
4967,-0.0123524,0.8577754,1.061217,-0.5494285821914673,0.1295976,0.4321834,0.0632788,-0.6657794117927551,-0.2552748,-0.027244,-0.0361409,-0.9978318214416504,2747,2017
4968,0.6050248,-2.420558,1.07952,-0.8455727100372314,0.0460267,0.1945212,0.8897932,0.0,-1.813381,-0.0279465,-0.0369826,-1.0145909786224365,5497,2017
4969,0.7215573,0.679548,1.144761,-0.9050924181938171,0.0338991,0.149636,0.0501268,-0.7823175191879272,0.0526427,-0.0379119,-0.052179,-1.054669976234436,13725,2017
4970,0.0,0.6903323,1.086711,0.0,0.0,0.0,0.061911,-0.7171918749809265,-0.0350514,-0.0273182,-0.0358243,-1.0235689878463745,12416,2017
4971,0.0,0.2243209,1.078156,0.0,0.0,0.0,0.1715634,-0.32352980971336365,-0.0723545,-0.0265734,-0.0332017,-1.0183809995651245,10862,2017
4972,0.0,-10.96273,1.079912,0.0,0.0,0.0,2.257087,0.0,0.3219666,-0.0256212,-0.0336485,-1.0206420421600342,4220,2017
4973,0.6082668,-0.6981552,1.093207,-0.8683391213417053,0.0414427,0.2186296,0.4802972,0.0,-0.7527263,-0.0298971,-0.03817,-1.0251400470733643,3886,2017
4974,0.5097494,0.5745747,1.086731,-0.7756577134132385,0.0668309,0.1990775,0.0799088,-0.6372820734977722,-0.0172013,-0.0295563,-0.0387263,-1.0184489488601685,9425,2017
4975,0.5518886,0.62767,1.082451,-0.8064969778060913,0.055253,0.1993554,0.0848544,-0.6108381152153015,-0.1016863,-0.0294292,-0.0380824,-1.0149400234222412,9460,2017
4976,0.0,0.360146,1.091474,0.0,0.0,0.0,0.1125063,-0.4733133018016815,0.000661,-0.0259793,-0.0346781,-1.0308170318603516,1255,2017
4977,0.6589378,0.6436076,1.1015,-0.8423938155174255,0.0481329,0.135323,0.0688629,-0.7521721720695496,0.0397017,-0.033757,-0.0414233,-1.0263190269470215,958,2017
4978,0.0,-0.180093,1.08783,0.0,0.0,0.0,0.1950555,-0.14671429991722107,0.1317517,-0.0259757,-0.0344945,-1.0273590087890625,9069,2017
4979,0.2215293,0.4679162,1.078512,-0.6553006172180176,0.1004405,0.3333308,0.1138662,-0.4858874976634979,-0.095895,-0.0277217,-0.0359002,-1.0148899555206299,419,2017
4980,0.0,0.442855,1.104368,0.0,0.0,0.0,0.0914021,-0.6080682873725891,0.0738112,-0.0268604,-0.0354791,-1.0420279502868652,4947,2017
4981,0.0,0.4072281,1.099463,0.0,0.0,0.0,0.09672,-0.6220018863677979,0.1180539,-0.0278298,-0.0354912,-1.0361419916152954,619,2017
4982,0.0,0.5610211,1.070061,0.0,0.0,0.0,0.1224692,-0.2974657118320465,-0.3860247,-0.0244664,-0.0336627,-1.0119320154190063,5193,2017
4983,0.0371731,0.493646,1.099415,-0.6607773900032043,0.104304,0.5193003,0.1055089,-0.6013206839561462,0.0021659,-0.0294853,-0.0369044,-1.0330250263214111,1687,2017
4984,0.3634422,0.0694878,1.081777,-0.756654679775238,0.0746158,0.3185967,0.2529829,0.0,-0.3529127,-0.0283467,-0.0357323,-1.017698049545288,3328,2017
4985,0.5730288,0.7500845,1.113028,-0.8448073267936707,0.0549462,0.2168323,0.044811,-0.7853109836578369,-0.0095844,-0.0331253,-0.0461014,-1.0338009595870972,12724,2017
4986,0.6017866,0.5021539,1.070112,-0.8325235247612,0.0549342,0.1758027,0.1807697,-0.1144602969288826,-0.5684633,-0.028488,-0.0381911,-1.0034329891204834,6063,2017
4987,0.0,-0.2015759,1.060222,0.0,0.0,0.0,0.568597,0.0,-1.966099,-0.0247311,-0.0317701,-1.0037200450897217,2442,2017
4988,0.0,0.5058965,1.068803,0.0,0.0,0.0,0.1060128,-0.5829007029533386,-0.0290086,-0.0272615,-0.0334491,-1.008092999458313,14544,2017
4989,0.0,0.5251896,1.055273,0.0,0.0,0.0,0.2795474,0.0,-1.061396,-0.0251784,-0.0319137,-0.9981809258460999,4792,2017
4990,0.0,0.412965,1.093542,0.0,0.0,0.0,0.1073972,-0.529198408126831,0.0088363,-0.0264625,-0.0347558,-1.032323956489563,401,2017
4991,0.0,0.4318114,1.107902,0.0,0.0,0.0,0.1117676,-0.691479504108429,0.1479006,-0.0308004,-0.0348318,-1.042268991470337,3255,2017
4992,0.0,0.6568763,1.117347,0.0,0.0,0.0,0.0485276,-0.7993168234825134,0.0939129,-0.0299082,-0.0402197,-1.0472190380096436,2697,2017
4993,0.0,0.6970211,1.143439,0.0,0.0,0.0,0.0526191,-0.8664879202842712,0.1168477,-0.0363696,-0.0406672,-1.0664030313491821,8324,2017
4994,0.0,0.566135,1.100093,0.0,0.0,0.0,0.0738234,-0.7250533103942871,0.0850949,-0.0292106,-0.0377338,-1.033149003982544,5879,2017
4995,0.443303,0.3199764,1.09407,-0.8103358745574951,0.0591738,0.3078591,0.161277,-0.29210329055786133,-0.1891501,-0.0289733,-0.037769,-1.0273280143737793,3290,2017
4996,0.6924423,0.3360875,1.088243,-0.8543785214424133,0.0411925,0.1207437,0.1334399,-0.4735266864299774,0.0039994,-0.0308845,-0.0381734,-1.019184947013855,2099,2017
4997,0.5328487,0.2810578,1.077726,-0.7910376191139221,0.0636139,0.1945751,0.1595241,-0.2445075958967209,-0.1960742,-0.0281865,-0.0372879,-1.0122519731521606,8422,2017
4998,0.0,0.5859002,1.091587,0.0,0.0,0.0,0.0707723,-0.6281163096427917,-0.0285563,-0.026142,-0.0363479,-1.0290980339050293,4386,2017
4999,0.0,0.7012722,1.125901,0.0,0.0,0.0,0.0504363,-0.8513532876968384,0.0996448,-0.0343836,-0.0410794,-1.0504380464553833,3048,2017
5000,0.0,-1.408965,1.084065,0.0,0.0,0.0,0.5040196,0.0,-0.0131522,-0.0260612,-0.0325294,-1.025475025177002,2114,2017
5001,0.4596378,0.2830782,1.080679,-0.7637417912483215,0.0686314,0.2354726,0.1634616,-0.3273707926273346,-0.119169,-0.0286432,-0.0359589,-1.0160770416259766,12399,2017
5002,0.5559058,0.3840505,1.082228,-0.7915205955505371,0.0663458,0.169269,0.1343207,-0.45761749148368835,-0.0607537,-0.0297649,-0.0379878,-1.0144749879837036,10663,2017
5003,0.0,0.2818304,1.094437,0.0,0.0,0.0,0.1136837,-0.4907360076904297,0.0952219,-0.0262435,-0.0347773,-1.0334160327911377,5984,2017
5004,0.3241699,0.5064961,1.073731,-0.7097666263580322,0.0843838,0.3012128,0.125282,-0.3955327868461609,-0.2362453,-0.0273979,-0.0359304,-1.010403037071228,1635,2017
5005,-0.1789702,0.4483343,1.069439,-0.5910332798957825,0.1340539,0.6359497,0.2379877,0.0,-1.171838,-0.024983,-0.0352309,-1.0092250108718872,1728,2017
5006,0.0,0.3684222,1.07122,0.0,0.0,0.0,0.1488237,-0.29224538803100586,-0.2250005,-0.0254589,-0.0336946,-1.0120669603347778,7083,2017
5007,0.0,0.4742501,1.086072,0.0,0.0,0.0,0.0890172,-0.6739268898963928,0.1106596,-0.0282277,-0.0342562,-1.023587942123413,4682,2017
5008,0.0,-5.866857,1.077476,0.0,0.0,0.0,1.653449,0.0,-0.5115083,-0.0260237,-0.030895,-1.0205579996109009,11054,2017
5009,0.711886,-0.0579133,1.119778,-0.8908069729804993,0.0325042,0.1464168,0.1616057,-0.3488554060459137,0.2451629,-0.0325743,-0.0419999,-1.0452040433883667,15462,2017
5010,0.3717798,0.3247464,1.081933,-0.7278419137001038,0.0770949,0.2789672,0.142504,-0.3988843858242035,-0.068366,-0.028113,-0.0355545,-1.0182650089263916,9851,2017
5011,0.0,0.1828304,1.059478,0.0,0.0,0.0,0.2956001,0.0,-0.9574443,-0.0246859,-0.0323836,-1.0024080276489258,13751,2017
5012,-0.0216586,-0.4089623,1.088265,-0.6486163139343262,0.10777,0.5625048,0.2845728,0.0,-0.2935698,-0.02625,-0.0353775,-1.0266380310058594,3687,2017
5013,0.0,0.6769167,1.085366,0.0,0.0,0.0,0.061656,-0.7061843872070312,-0.0323883,-0.0270892,-0.0365315,-1.021744966506958,13991,2017
5014,0.0,0.6148761,1.112029,0.0,0.0,0.0,0.0673055,-0.81097811460495,0.1287965,-0.0327282,-0.0374586,-1.041841983795166,1136,2017
5015,0.0,0.6704837,1.117751,0.0,0.0,0.0,0.0472036,-0.8291497230529785,0.1114624,-0.0318237,-0.0404938,-1.0454339981079102,10232,2017
5016,0.2880895,-0.3035714,1.074428,-0.66578209400177,0.0948698,0.2828229,0.2752847,0.0,-0.1865397,-0.0269976,-0.0344825,-1.0129480361938477,1267,2017
5017,0.0,0.7011653,1.066062,0.0,0.0,0.0,0.1725192,0.0,-0.9507236,-0.0237834,-0.0332297,-1.0090490579605103,5299,2017
5018,0.6446691,-0.5371547,1.106213,-0.8663942813873291,0.041053,0.1806722,0.2551385,0.0,0.1987545,-0.0301948,-0.0396,-1.0364179611206055,2418,2017
5019,0.55835,0.3984872,1.124901,-0.8523715138435364,0.0454459,0.2485756,0.1038838,-0.6307799220085144,0.128409,-0.0328413,-0.0410254,-1.0510339736938477,12585,2017
5020,0.0,0.5040797,1.094551,0.0,0.0,0.0,0.089479,-0.600027322769165,0.0064686,-0.0266365,-0.035151,-1.0327630043029785,14504,2017
5021,0.0,0.6129817,1.084001,0.0,0.0,0.0,0.0973339,-0.6428261995315552,-0.0674895,-0.0277608,-0.0339468,-1.022294044494629,9613,2017
5022,0.0,0.1160288,1.065926,0.0,0.0,0.0,0.2747614,0.0,-0.698559,-0.0248298,-0.0324266,-1.0086690187454224,12226,2017
5023,0.0,0.5274453,1.087269,0.0,0.0,0.0,0.0974886,-0.597027599811554,-0.0279062,-0.0270576,-0.0345561,-1.0256550312042236,11224,2017
5024,0.0,0.3344513,1.080373,0.0,0.0,0.0,0.1455237,-0.443838894367218,-0.0361362,-0.0268693,-0.0332148,-1.0202889442443848,11545,2017
5025,0.0,-0.7997993,1.069714,0.0,0.0,0.0,0.4361976,0.0,-0.8399482,-0.0246022,-0.0335512,-1.0115610361099243,11508,2017
5026,0.3697269,0.4211169,1.096538,-0.7591642141342163,0.081018,0.3084193,0.1084971,-0.5301138162612915,0.0004998,-0.0292687,-0.0391476,-1.0281219482421875,12308,2017
5027,0.0,0.6243667,1.116152,0.0,0.0,0.0,0.0585823,-0.787043571472168,0.1040946,-0.0310287,-0.0408595,-1.0442639589309692,4724,2017
5028,0.5985028,0.5181679,1.094338,-0.8286452293395996,0.0530174,0.1771251,0.0933033,-0.6101173162460327,-0.0013539,-0.0308302,-0.0398505,-1.023656964302063,7122,2017
5029,0.0,0.6282935,1.09515,0.0,0.0,0.0,0.0679306,-0.7315667867660522,0.0353427,-0.0283936,-0.0359767,-1.0307799577713013,4323,2017
5030,0.0,0.0737523,1.091594,0.0,0.0,0.0,0.1793509,-0.3613820970058441,0.1082789,-0.0272417,-0.0334207,-1.030930995941162,4981,2017
5031,0.225731,-0.1514317,1.104507,-0.7262033224105835,0.086966,0.4135062,0.1721574,-0.20561610162258148,0.1848904,-0.0277943,-0.0376643,-1.0390490293502808,15667,2017
5032,0.0,0.7184341,1.095243,0.0,0.0,0.0,0.0516609,-0.7801051735877991,0.0100103,-0.0288295,-0.0376703,-1.028743028640747,14037,2017
5033,0.0,0.577669,1.087774,0.0,0.0,0.0,0.094033,-0.6400138139724731,-0.0316882,-0.0279056,-0.0354388,-1.0244289636611938,11513,2017
5034,-0.2437106,0.5500301,1.06514,-0.47730979323387146,0.1605424,0.560478,0.1359581,-0.21469900012016296,-0.4712892,-0.0254242,-0.0351141,-1.004601001739502,7150,2017
5035,0.0,0.55804,1.06206,0.0,0.0,0.0,0.1123377,-0.451585590839386,-0.2187921,-0.0257569,-0.0342583,-1.0020450353622437,4703,2017
5036,0.0,0.5557533,1.09455,0.0,0.0,0.0,0.0717041,-0.6819617748260498,0.0545044,-0.0273648,-0.0363846,-1.0307999849319458,14389,2017
5037,-1.791934,0.780954,1.057881,0.0,0.3085135,1.462825,0.2726886,0.0,-1.480606,-0.0248173,-0.033041,-1.0000230073928833,13416,2017
5038,0.0,-1.485566,1.068511,0.0,0.0,0.0,0.7799897,0.0,-1.582529,-0.0252437,-0.0318449,-1.011422038078308,1093,2017
5039,0.0,0.2091164,1.065365,0.0,0.0,0.0,0.2304401,-0.0035389999393373728,-0.4360174,-0.0255593,-0.0322563,-1.0075490474700928,12138,2017
5040,0.0,0.4044567,1.075884,0.0,0.0,0.0,0.1419305,-0.41522058844566345,-0.1311666,-0.0267928,-0.0347959,-1.014296054840088,11644,2017
5041,-0.5381418,0.2329083,1.081025,-0.32659271359443665,0.2000997,0.6646348,0.1588862,-0.37122589349746704,-0.0205686,-0.0274852,-0.0344205,-1.0191199779510498,15322,2017
5042,0.7583898,0.4104012,1.07263,-0.8733770847320557,0.0394425,0.0755449,0.147833,-0.29686689376831055,-0.2613673,-0.0305056,-0.0403187,-1.0018060207366943,12497,2017
5043,0.4290548,0.604135,1.106324,-0.8149706721305847,0.0576648,0.3282511,0.0779145,-0.640478789806366,-0.0415706,-0.0298672,-0.0398526,-1.0366040468215942,1348,2017
5044,0.0,0.505201,1.095849,0.0,0.0,0.0,0.0816594,-0.6504111289978027,0.0635506,-0.0273361,-0.0355984,-1.0329149961471558,7876,2017
5045,0.0,0.4589956,1.085518,0.0,0.0,0.0,0.1049207,-0.5828130841255188,0.0188968,-0.0272545,-0.034248,-1.024014949798584,11497,2017
5046,0.424702,0.6782491,1.105157,-0.7773532271385193,0.0704728,0.2821784,0.0598796,-0.756266176700592,0.0181375,-0.0317601,-0.0411291,-1.0322680473327637,10069,2017
5047,0.0,0.6843209,1.085303,0.0,0.0,0.0,0.0605365,-0.6561055779457092,-0.0887518,-0.0256874,-0.0359792,-1.023635983467102,14649,2017
5048,0.1435478,-0.1366646,1.075533,-0.6423202157020569,0.1059687,0.3928037,0.2866252,0.0,-0.3598441,-0.0271388,-0.0343937,-1.0140000581741333,12868,2017
5049,0.326872,0.3726006,1.099616,-0.7342184782028198,0.084712,0.3226345,0.1042409,-0.5502948760986328,0.0734533,-0.0291996,-0.0387202,-1.0316970348358154,4987,2017
5050,0.6817203,0.5546683,1.114951,-0.8757303953170776,0.0376054,0.1564046,0.0835937,-0.6964424252510071,0.0581804,-0.0344459,-0.042588,-1.0379170179367065,13243,2017
5051,0.2767479,0.5129198,1.06706,-0.7045168280601501,0.0874055,0.3403634,0.1841807,-0.11398869752883911,-0.5831118,-0.0269134,-0.0351075,-1.0050389766693115,8424,2017
5052,-0.3625593,0.1661977,1.052511,-0.31204840540885925,0.1912498,0.4833579,0.3143254,0.0,-1.224533,-0.0248223,-0.0331527,-0.9945356845855713,1794,2017
5053,0.0,0.0717787,1.086102,0.0,0.0,0.0,0.1940823,-0.22176890075206757,-0.0440921,-0.0263007,-0.0333296,-1.0264719724655151,13095,2017
5054,0.0,0.7633312,1.089988,0.0,0.0,0.0,0.0416884,-0.8244655132293701,0.0194458,-0.0300516,-0.0391057,-1.0208309888839722,8232,2017
5055,0.2869785,0.0481374,1.060307,-0.6873462796211243,0.0916479,0.3087199,0.4116428,0.0,-1.403582,-0.0263612,-0.034056,-0.9998897910118103,8719,2017
5056,0.1477417,0.0907503,1.07264,-0.6836115121841431,0.0928783,0.4429914,0.2692943,0.0,-0.8347525,-0.0256316,-0.0348232,-1.012184977531433,10010,2017
5057,0.2692142,0.5771747,1.092509,-0.7542129158973694,0.0750564,0.4099423,0.0867456,-0.5280991792678833,-0.1358211,-0.0274547,-0.0377683,-1.0272860527038574,2172,2017
5058,0.0,0.0666142,1.092836,0.0,0.0,0.0,0.1566711,-0.41704559326171875,0.1937603,-0.0275181,-0.0348419,-1.0304759740829468,7888,2017
5059,-0.9607673,0.2248951,1.074853,-0.14739780128002167,0.2434939,0.8646711,0.1799587,-0.2629682123661041,-0.1418856,-0.0266606,-0.0333136,-1.0148789882659912,11205,2017
5060,0.0,0.6026161,1.065611,0.0,0.0,0.0,0.1136337,-0.42781931161880493,-0.2884304,-0.0255963,-0.0345806,-1.0054340362548828,11095,2017
5061,-0.4610939,0.0008272,1.072948,-0.305011510848999,0.2096035,0.5565019,0.2027747,-0.07768899947404861,-0.1259129,-0.0263046,-0.0344603,-1.0121829509735107,2046,2017
5062,0.0,0.3550899,1.090511,0.0,0.0,0.0,0.1126633,-0.5099977850914001,0.0422447,-0.0263706,-0.0344879,-1.0296529531478882,2233,2017
5063,0.0,0.1133339,1.090608,0.0,0.0,0.0,0.1397877,-0.32407209277153015,0.0709505,-0.0254914,-0.0344106,-1.0307060480117798,4694,2017
5064,0.0,0.5660359,1.078457,0.0,0.0,0.0,0.0981777,-0.6088755130767822,-0.0553382,-0.0272101,-0.0339457,-1.0173020362854004,3750,2017
5065,0.5145158,0.4994444,1.10055,-0.832633912563324,0.0517308,0.2663873,0.1205977,-0.5474644899368286,-0.0725775,-0.0310326,-0.0386098,-1.0309079885482788,8737,2017
5066,0.0,0.47184,1.075541,0.0,0.0,0.0,0.1172588,-0.3887188136577606,-0.20038,-0.0251133,-0.0338691,-1.0165590047836304,3374,2017
5067,0.4469866,0.4119279,1.10847,-0.8064361214637756,0.0596461,0.2998034,0.0942409,-0.5670924782752991,0.0609237,-0.02955,-0.0395645,-1.0393550395965576,8114,2017
5068,0.7353079,-0.1058925,1.079207,-0.8688837885856628,0.0392769,0.0942991,0.2790121,0.0,-0.1988476,-0.0311796,-0.0375763,-1.0104509592056274,5741,2017
5069,0.0,0.4780465,1.093571,0.0,0.0,0.0,0.0814816,-0.582734227180481,0.0232061,-0.0258968,-0.0355256,-1.0321489572525024,5097,2017
5070,0.0,-2.170655,1.080997,0.0,0.0,0.0,0.5626106,0.0,0.5740631,-0.026769,-0.0333336,-1.0208940505981445,8716,2017
