,identifiant_menage,depenses_gaz_prix_unitaire,depenses_electricite_prix_unitaire
5465,201700922,0.0476,0.1449
5466,201700923,0.0476,0.1449
5467,201700924,0.0476,0.1449
5468,201700925,0.0,0.1449
5469,201700926,0.0,0.1449
5470,201700927,0.0476,0.1449
5471,201700928,0.0476,0.1449
5472,201700929,0.0,0.1449
5473,201700930,0.0,0.1449
5474,201700931,0.0,0.1449
5475,201700932,0.0476,0.1449
5476,201700934,0.0,0.1449
5477,201700935,0.0,0.1449
5478,201700936,0.0,0.1449
5479,201700937,0.0476,0.1449
5480,201700938,0.0476,0.1449
5481,201700939,0.0476,0.1449
5482,201700940,0.0476,0.1449
5483,201700941,0.0,0.1449
5484,201700942,0.0476,0.1449
5485,201700943,0.0476,0.1449
5486,201700944,0.0,0.1564
5487,201700945,0.0476,0.1449
5488,201700946,0.0476,0.1449
5489,201700947,0.0,0.1564
5490,201700948,0.0,0.1449
5491,201700949,0.0,0.1449
5492,201700950,0.0476,0.1449
5493,201700952,0.0476,0.1449
5494,201700953,0.0,0.1449
5495,201700954,0.0,0.1449
5496,201700955,0.0476,0.1449
5497,201700956,0.0,0.1449
5498,201700957,0.0,0.1449
5499,201700959,0.0476,0.1449
5500,201700960,0.0,0.1449
5501,201700961,0.0476,0.1449
5502,201700962,0.0,0.1449
5503,201700963,0.0,0.1449
5504,201700964,0.0,0.1449
5505,201700965,0.0,0.1449
5506,201700967,0.0,0.1449
5507,201700968,0.0,0.1449
5508,201700969,0.0476,0.1449
5509,201700970,0.0,0.1449
5510,201700971,0.0,0.1449
5511,201700972,0.0476,0.1449
5512,201700973,0.0,0.1449
5513,201700974,0.0,0.1449
5514,201700975,0.0476,0.1564
5515,201700976,0.0,0.1449
5516,201700977,0.0,0.1449
5517,201700979,0.0476,0.1449
5518,201700980,0.0,0.1449
5519,201700981,0.0476,0.1449
5520,201700982,0.0,0.1449
5521,201700983,0.0476,0.1449
5522,201700984,0.0,0.1449
5523,201700985,0.0476,0.1449
5524,201700986,0.0476,0.1449
5525,201700989,0.0476,0.1449
5526,201700990,0.0,0.1449
5527,201700991,0.0,0.1449
5528,201700993,0.0,0.1449
5529,201700995,0.0,0.1449
5530,201700996,0.0476,0.1449
5531,201700997,0.0,0.1449
5532,201700998,0.0708,0.1449
5533,201700999,0.0,0.1564
5534,201701001,0.0476,0.1449
5535,201701002,0.0476,0.1449
5536,201701003,0.0897,0.1564
5537,201701004,0.0,0.1449
5538,201701005,0.0,0.1449
5539,201701006,0.0476,0.1449
5540,201701007,0.0,0.1449
5541,201701008,0.0476,0.1449
5542,201701009,0.0,0.1449
5543,201701010,0.0,0.1449
5544,201701011,0.0708,0.1449
5545,201701013,0.0,0.1449
5546,201701014,0.0,0.1449
5547,201701015,0.0708,0.1449
5548,201701016,0.0476,0.1449
5549,201701017,0.0,0.1449
5550,201701018,0.0708,0.1449
5551,201701019,0.0,0.1449
5552,201701020,0.0,0.1449
5553,201701021,0.0,0.1449
5554,201701022,0.0476,0.1449
5555,201701023,0.0476,0.1449
5556,201701024,0.0476,0.1449
5557,201701025,0.0,0.1449
5558,201701026,0.0476,0.1449
5559,201701027,0.0,0.1449
5560,201701028,0.0476,0.1449
5561,201701029,0.0897,0.1564
5562,201701030,0.0,0.1449
5563,201701031,0.0,0.1449
5564,201701032,0.0476,0.1449
5565,201701033,0.0,0.1449
5566,201701034,0.0,0.1449
5567,201701038,0.0476,0.1449
5568,201701039,0.0476,0.1449
5569,201701040,0.0476,0.1449
5570,201701041,0.0,0.1449
5571,201701043,0.0,0.1449
5572,201701044,0.0476,0.1449
5573,201701045,0.0,0.1449
5574,201701046,0.0476,0.1449
5575,201701047,0.0,0.1449
5576,201701048,0.0,0.1449
5577,201701050,0.0,0.1449
5578,201701051,0.0,0.1449
5579,201701052,0.0,0.1449
5580,201701054,0.0,0.1564
5581,201701055,0.0,0.1449
5582,201701056,0.0,0.1449
5583,201701057,0.0,0.1449
5584,201701058,0.0,0.1449
5585,201701059,0.0708,0.1564
5586,201701060,0.0,0.1449
5587,201701061,0.0,0.1449
5588,201701062,0.0,0.1449
5589,201701063,0.0476,0.1449
5590,201701064,0.0,0.1564
5591,201701065,0.0708,0.1449
5592,201701066,0.0,0.1449
5593,201701067,0.0,0.1449
5594,201701068,0.0,0.1449
5595,201701069,0.0476,0.1449
5596,201701070,0.0476,0.1449
5597,201701071,0.0476,0.1449
5598,201701072,0.0,0.1449
5599,201701073,0.0,0.1449
5600,201701074,0.0476,0.1449
5601,201701075,0.0476,0.1449
5602,201701076,0.0476,0.1449
5603,201701077,0.0476,0.1449
5604,201701078,0.0476,0.1449
5605,201701079,0.0,0.1449
5606,201701080,0.0,0.1449
5607,201701081,0.0476,0.1449
5608,201701082,0.0476,0.1449
5609,201701083,0.0476,0.1449
5610,201701084,0.0476,0.1449
5611,201701085,0.0476,0.1449
5612,201701086,0.0,0.1449
5613,201701087,0.0,0.1449
5614,201701088,0.0476,0.1449
5615,201701089,0.0,0.1449
5616,201701090,0.0,0.1449
5617,201701092,0.0,0.1449
5618,201701093,0.0,0.1449
5619,201701094,0.0,0.1449
5620,201701096,0.0,0.1449
5621,201701097,0.0476,0.1449
5622,201701098,0.0476,0.1449
5623,201701100,0.0708,0.1449
5624,201701101,0.0,0.1449
5625,201701102,0.0476,0.1449
5626,201701103,0.0476,0.1449
5627,201701104,0.0,0.1449
5628,201701105,0.0,0.1449
5629,201701106,0.0,0.1449
5630,201701107,0.0,0.1449
5631,201701108,0.0,0.1449
5632,201701109,0.0,0.1449
5633,201701110,0.0708,0.1449
5634,201701111,0.0708,0.1449
5635,201701112,0.0476,0.1449
5636,201701113,0.0,0.1449
5637,201701114,0.0,0.1449
5638,201701115,0.0,0.1449
5639,201701116,0.0476,0.1449
5640,201701118,0.0476,0.1449
5641,201701119,0.0708,0.1449
5642,201701121,0.0708,0.1449
5643,201701122,0.0476,0.1449
5644,201701123,0.0476,0.1449
5645,201701124,0.0476,0.1449
5646,201701125,0.0476,0.1449
5647,201701126,0.0476,0.1449
5648,201701127,0.0,0.1449
5649,201701128,0.0476,0.1449
5650,201701129,0.0,0.1449
5651,201701130,0.0476,0.1449
5652,201701132,0.0,0.1449
5653,201701133,0.0,0.1449
5654,201701135,0.0476,0.1449
5655,201701136,0.0476,0.1449
5656,201701137,0.0,0.1449
5657,201701138,0.0476,0.1449
5658,201701139,0.0,0.1449
5659,201701140,0.0,0.1449
5660,201701141,0.0,0.1449
5661,201701142,0.0,0.1564
5662,201701143,0.0,0.1449
5663,201701145,0.0,0.1449
5664,201701146,0.0476,0.1449
5665,201701147,0.0,0.1449
5666,201701148,0.0,0.1449
5667,201701149,0.0476,0.1449
5668,201701150,0.0476,0.1449
5669,201701151,0.0,0.1449
5670,201701152,0.0,0.1564
5671,201701153,0.0,0.1449
5672,201701154,0.0476,0.1449
5673,201701156,0.0476,0.1449
5674,201701157,0.0,0.1449
5675,201701158,0.0476,0.1449
5676,201701159,0.0,0.1449
5677,201701161,0.0,0.1449
5678,201701162,0.0,0.1449
5679,201701163,0.0476,0.1449
5680,201701164,0.0,0.1449
5681,201701165,0.0708,0.1449
5682,201701166,0.0,0.1564
5683,201701167,0.0,0.1449
5684,201701168,0.0476,0.1449
5685,201701169,0.0,0.1449
5686,201701170,0.0,0.1449
5687,201701171,0.0476,0.1449
5688,201701172,0.0476,0.1449
5689,201701173,0.0,0.1449
5690,201701174,0.0476,0.1449
5691,201701175,0.0,0.1449
5692,201701176,0.0,0.1449
5693,201701177,0.0708,0.1449
5694,201701178,0.0476,0.1449
5695,201701179,0.0,0.1449
5696,201701180,0.0,0.1449
5697,201701181,0.0,0.1449
5698,201701182,0.0,0.1449
5699,201701183,0.0476,0.1564
5700,201701184,0.0,0.1449
5701,201701185,0.0,0.1449
5702,201701187,0.0476,0.1449
5703,201701188,0.0,0.1449
5704,201701189,0.0708,0.1564
5705,201701190,0.0476,0.1449
5706,201701191,0.0476,0.1449
5707,201701192,0.0,0.1449
5708,201701193,0.0,0.1449
5709,201701194,0.0476,0.1449
5710,201701195,0.0476,0.1449
5711,201701196,0.0,0.1449
5712,201701197,0.0,0.1449
5713,201701198,0.0,0.1449
5714,201701199,0.0,0.1449
5715,201701200,0.0476,0.1449
5716,201701202,0.0476,0.1449
5717,201701203,0.0,0.1449
5718,201701204,0.0476,0.1449
5719,201701205,0.0,0.1449
5720,201701206,0.0476,0.1449
5721,201701207,0.0476,0.1449
5722,201701208,0.0476,0.1449
5723,201701209,0.0,0.1449
5724,201701210,0.0476,0.1449
5725,201701211,0.0476,0.1449
5726,201701212,0.0,0.1449
5727,201701213,0.0,0.1449
5728,201701214,0.0,0.1449
5729,201701215,0.0476,0.1449
5730,201701216,0.0476,0.1449
5731,201701217,0.0,0.1449
5732,201701218,0.0,0.1449
5733,201701219,0.0,0.1449
5734,201701220,0.0,0.1449
5735,201701221,0.0,0.1449
5736,201701222,0.0,0.1449
5737,201701223,0.0476,0.1449
5738,201701224,0.0,0.1449
5739,201701225,0.0,0.1449
5740,201701226,0.0,0.1449
5741,201701227,0.0476,0.1449
5742,201701228,0.0476,0.1449
5743,201701229,0.0476,0.1449
5744,201701230,0.0,0.1449
5745,201701231,0.0,0.1449
5746,201701232,0.0,0.1449
5747,201701233,0.0,0.1449
5748,201701235,0.0476,0.1449
5749,201701236,0.0,0.1449
5750,201701237,0.0,0.1449
5751,201701238,0.0476,0.1449
5752,201701239,0.0,0.1449
5753,201701242,0.0,0.1449
5754,201701243,0.0476,0.1449
5755,201701244,0.0476,0.1449
5756,201701245,0.0,0.1449
5757,201701246,0.0,0.1449
5758,201701248,0.0,0.1449
5759,201701249,0.0,0.1449
5760,201701250,0.0476,0.1449
5761,201701251,0.0476,0.1449
5762,201701252,0.0,0.1449
5763,201701254,0.0,0.1449
5764,201701255,0.0,0.1449
5765,201701256,0.0476,0.1449
5766,201701257,0.0476,0.1449
5767,201701258,0.0,0.1449
5768,201701260,0.0,0.1449
5769,201701261,0.0476,0.1449
5770,201701262,0.0476,0.1449
5771,201701263,0.0476,0.1449
5772,201701265,0.0476,0.1449
5773,201701266,0.0,0.1449
5774,201701268,0.0,0.1449
5775,201701269,0.0476,0.1449
5776,201701270,0.0,0.1449
5777,201701271,0.0,0.1449
5778,201701272,0.0,0.1449
5779,201701273,0.0,0.1564
5780,201701274,0.0,0.1449
5781,201701275,0.0,0.1449
5782,201701276,0.0476,0.1449
5783,201701277,0.0476,0.1449
5784,201701278,0.0476,0.1449
5785,201701279,0.0,0.1564
5786,201701280,0.0476,0.1449
5787,201701281,0.0,0.1449
5788,201701282,0.0708,0.1449
5789,201701283,0.0,0.1449
5790,201701284,0.0476,0.1449
5791,201701285,0.0,0.1449
5792,201701286,0.0,0.1449
5793,201701287,0.0,0.1449
5794,201701288,0.0,0.1449
5795,201701289,0.0,0.1449
5796,201701291,0.0,0.1449
5797,201701292,0.0,0.1449
5798,201701293,0.0,0.1449
5799,201701294,0.0476,0.1449
5800,201701295,0.0476,0.1449
5801,201701296,0.0476,0.1449
5802,201701298,0.0897,0.1564
5803,201701299,0.0,0.1449
5804,201701300,0.0,0.1449
5805,201701301,0.0,0.1449
5806,201701302,0.0476,0.1449
5807,201701303,0.0,0.1449
5808,201701304,0.0,0.1449
5809,201701305,0.0,0.1449
5810,201701306,0.0,0.1449
5811,201701307,0.0,0.1449
5812,201701309,0.0708,0.1449
5813,201701310,0.0476,0.1449
5814,201701311,0.0476,0.1449
5815,201701312,0.0,0.1449
5816,201701314,0.0476,0.1449
5817,201701315,0.0,0.1449
5818,201701316,0.0708,0.1449
5819,201701317,0.0,0.1449
5820,201701318,0.0,0.1449
5821,201701319,0.0,0.1449
5822,201701320,0.0,0.1449
5823,201701321,0.0897,0.1564
5824,201701322,0.0,0.1449
5825,201701323,0.0476,0.1449
5826,201701324,0.0,0.1449
5827,201701325,0.0476,0.1449
5828,201701326,0.0476,0.1449
5829,201701327,0.0476,0.1449
5830,201701328,0.0,0.1449
5831,201701329,0.0897,0.1449
5832,201701330,0.0,0.1449
5833,201701331,0.0,0.1449
5834,201701333,0.0476,0.1449
5835,201701334,0.0,0.1449
5836,201701335,0.0,0.1449
5837,201701336,0.0,0.1449
5838,201701339,0.0476,0.1449
5839,201701340,0.0,0.1449
5840,201701341,0.0476,0.1449
5841,201701342,0.0476,0.1449
5842,201701343,0.0,0.1449
5843,201701344,0.0476,0.1449
5844,201701345,0.0,0.1449
5845,201701346,0.0897,0.1564
5846,201701348,0.0,0.1449
5847,201701349,0.0,0.1449
5848,201701350,0.0,0.1449
5849,201701351,0.0,0.1449
5850,201701352,0.0,0.1449
5851,201701353,0.0476,0.1449
5852,201701354,0.0,0.1449
5853,201701355,0.0476,0.1449
5854,201701356,0.0476,0.1449
5855,201701357,0.0,0.1564
5856,201701358,0.0,0.1449
5857,201701359,0.0476,0.1449
5858,201701360,0.0,0.1449
5859,201701361,0.0,0.1449
5860,201701362,0.0476,0.1449
5861,201701363,0.0897,0.1449
5862,201701364,0.0476,0.1449
5863,201701365,0.0,0.1449
5864,201701366,0.0,0.1449
5865,201701367,0.0476,0.1449
5866,201701368,0.0476,0.1449
5867,201701369,0.0,0.1449
5868,201701370,0.0,0.1449
5869,201701371,0.0708,0.1564
5870,201701372,0.0,0.1449
5871,201701373,0.0,0.1449
5872,201701375,0.0476,0.1449
5873,201701376,0.0476,0.1449
5874,201701377,0.0,0.1449
5875,201701378,0.0,0.1449
5876,201701379,0.0,0.1449
5877,201701381,0.0476,0.1449
5878,201701382,0.0,0.1449
5879,201701383,0.0476,0.1449
5880,201701384,0.0476,0.1449
5881,201701385,0.0,0.1449
5882,201701386,0.0476,0.1449
5883,201701387,0.0476,0.1449
5884,201701388,0.0476,0.1449
5885,201701389,0.0476,0.1449
5886,201701390,0.0476,0.1449
5887,201701392,0.0,0.1449
5888,201701393,0.0,0.1449
5889,201701394,0.0,0.1449
5890,201701395,0.0476,0.1449
5891,201701396,0.0,0.1449
5892,201701397,0.0,0.1449
5893,201701398,0.0476,0.1449
5894,201701400,0.0,0.1449
5895,201701401,0.0,0.1449
5896,201701402,0.0,0.1449
5897,201701403,0.0,0.1449
5898,201701404,0.0,0.1449
5899,201701406,0.0,0.1449
5900,201701407,0.0,0.1449
5901,201701408,0.0,0.1449
5902,201701409,0.0,0.1449
5903,201701410,0.0897,0.1449
5904,201701411,0.0,0.1449
5905,201701413,0.0476,0.1449
5906,201701414,0.0,0.1449
5907,201701415,0.0,0.1449
5908,201701416,0.0476,0.1449
5909,201701417,0.0476,0.1449
5910,201701418,0.0,0.1449
5911,201701419,0.0476,0.1449
5912,201701420,0.0476,0.1449
5913,201701421,0.0476,0.1449
5914,201701422,0.0,0.1564
5915,201701423,0.0,0.1449
5916,201701424,0.0476,0.1449
5917,201701426,0.0476,0.1449
5918,201701427,0.0476,0.1449
5919,201701428,0.0476,0.1449
5920,201701429,0.0,0.1449
5921,201701430,0.0,0.1449
5922,201701432,0.0,0.1449
5923,201701433,0.0,0.1449
5924,201701434,0.0476,0.1449
5925,201701435,0.0476,0.1449
5926,201701436,0.0476,0.1449
5927,201701437,0.0476,0.1449
5928,201701438,0.0,0.1449
5929,201701439,0.0476,0.1449
5930,201701440,0.0,0.1449
5931,201701441,0.0476,0.1449
5932,201701443,0.0,0.1449
5933,201701444,0.0,0.1449
5934,201701445,0.0476,0.1449
5935,201701446,0.0,0.1449
5936,201701447,0.0476,0.1449
5937,201701448,0.0897,0.1449
5938,201701450,0.0,0.1449
5939,201701451,0.0476,0.1449
5940,201701452,0.0,0.1449
5941,201701453,0.0476,0.1449
5942,201701455,0.0476,0.1449
5943,201701456,0.0,0.1449
5944,201701457,0.0476,0.1449
5945,201701458,0.0,0.1449
5946,201701459,0.0,0.1449
5947,201701460,0.0,0.1449
5948,201701461,0.0476,0.1449
5949,201701463,0.0,0.1449
5950,201701464,0.0,0.1449
5951,201701465,0.0708,0.1449
5952,201701466,0.0476,0.1449
5953,201701467,0.0,0.1449
5954,201701468,0.0897,0.1449
5955,201701470,0.0,0.1449
5956,201701471,0.0476,0.1449
5957,201701472,0.0,0.1449
5958,201701473,0.0476,0.1449
5959,201701474,0.0,0.1449
5960,201701475,0.0,0.1449
5961,201701477,0.0708,0.1449
5962,201701478,0.0708,0.1449
5963,201701479,0.0,0.1449
5964,201701480,0.0,0.1449
5965,201701481,0.0,0.1449
5966,201701482,0.0897,0.1564
5967,201701483,0.0476,0.1449
5968,201701484,0.0,0.1449
5969,201701485,0.0476,0.1449
5970,201701486,0.0,0.1449
5971,201701487,0.0476,0.1449
5972,201701488,0.0476,0.1449
5973,201701489,0.0476,0.1449
5974,201701490,0.0476,0.1449
5975,201701491,0.0,0.1449
5976,201701493,0.0,0.1449
5977,201701494,0.0,0.1449
5978,201701495,0.0,0.1449
5979,201701496,0.0,0.1449
5980,201701497,0.0,0.1449
5981,201701498,0.0476,0.1449
5982,201701499,0.0476,0.1449
5983,201701500,0.0,0.1449
5984,201701501,0.0,0.1449
5985,201701502,0.0476,0.1449
5986,201701503,0.0476,0.1449
5987,201701504,0.0,0.1449
5988,201701505,0.0476,0.1449
5989,201701506,0.0476,0.1449
5990,201701508,0.0,0.1449
5991,201701509,0.0476,0.1449
5992,201701510,0.0476,0.1449
5993,201701511,0.0476,0.1449
5994,201701512,0.0476,0.1449
5995,201701513,0.0476,0.1449
5996,201701514,0.0,0.1449
5997,201701515,0.0,0.1449
5998,201701516,0.0476,0.1449
5999,201701518,0.0476,0.1449
6000,201701519,0.0,0.1449
6001,201701520,0.0,0.1564
6002,201701521,0.0476,0.1449
6003,201701522,0.0476,0.1449
6004,201701523,0.0,0.1449
6005,201701524,0.0708,0.1564
6006,201701526,0.0,0.1449
6007,201701527,0.0,0.1449
6008,201701528,0.0476,0.1449
6009,201701529,0.0,0.1449
6010,201701530,0.0,0.1449
6011,201701532,0.0,0.1564
6012,201701533,0.0,0.1449
6013,201701534,0.0,0.1449
6014,201701535,0.0,0.1449
6015,201701536,0.0476,0.1449
6016,201701537,0.0476,0.1449
6017,201701538,0.0,0.1449
6018,201701539,0.0476,0.1449
6019,201701540,0.0,0.1449
6020,201701541,0.0476,0.1449
6021,201701542,0.0708,0.1449
6022,201701543,0.0476,0.1449
6023,201701545,0.0,0.1449
6024,201701546,0.0476,0.1449
6025,201701547,0.0476,0.1449
6026,201701548,0.0,0.1449
6027,201701549,0.0,0.1449
6028,201701550,0.0,0.1449
6029,201701551,0.0,0.1449
6030,201701552,0.0,0.1449
6031,201701553,0.0,0.1449
6032,201701554,0.0,0.1449
6033,201701555,0.0476,0.1449
6034,201701556,0.0,0.1449
6035,201701558,0.0,0.1449
6036,201701559,0.0,0.1564
6037,201701560,0.0,0.1449
6038,201701561,0.0708,0.1449
6039,201701565,0.0476,0.1449
6040,201701566,0.0,0.1449
6041,201701568,0.0,0.1449
6042,201701569,0.0476,0.1449
6043,201701570,0.0476,0.1449
6044,201701571,0.0,0.1449
6045,201701572,0.0476,0.1449
6046,201701573,0.0476,0.1449
6047,201701574,0.0,0.1449
6048,201701575,0.0476,0.1449
6049,201701576,0.0708,0.1449
6050,201701577,0.0476,0.1449
6051,201701578,0.0,0.1449
6052,201701580,0.0476,0.1449
6053,201701581,0.0476,0.1449
6054,201701582,0.0,0.1449
6055,201701583,0.0,0.1449
6056,201701584,0.0476,0.1449
6057,201701585,0.0,0.1449
6058,201701586,0.0476,0.1449
6059,201701587,0.0,0.1449
6060,201701588,0.0476,0.1449
6061,201701589,0.0708,0.1449
6062,201701590,0.0476,0.1449
6063,201701591,0.0,0.1449
6064,201701592,0.0708,0.1449
6065,201701593,0.0476,0.1449
6066,201701594,0.0,0.1449
6067,201701595,0.0476,0.1449
6068,201701596,0.0476,0.1449
6069,201701597,0.0,0.1449
6070,201701598,0.0,0.1449
6071,201701599,0.0476,0.1449
6072,201701600,0.0476,0.1449
6073,201701602,0.0476,0.1449
6074,201701603,0.0,0.1449
6075,201701604,0.0,0.1449
6076,201701605,0.0,0.1449
6077,201701606,0.0476,0.1449
6078,201701607,0.0476,0.1449
6079,201701609,0.0,0.1449
6080,201701610,0.0,0.1449
6081,201701611,0.0,0.1449
6082,201701612,0.0,0.1449
6083,201701613,0.0,0.1449
6084,201701614,0.0,0.1449
6085,201701615,0.0,0.1449
6086,201701616,0.0476,0.1449
6087,201701617,0.0,0.1449
6088,201701618,0.0,0.1449
6089,201701619,0.0708,0.1449
6090,201701620,0.0476,0.1449
6091,201701621,0.0,0.1449
6092,201701622,0.0,0.1449
6093,201701623,0.0476,0.1449
6094,201701624,0.0708,0.1449
6095,201701625,0.0,0.1449
6096,201701626,0.0,0.1449
6097,201701627,0.0,0.1449
6098,201701628,0.0,0.1449
6099,201701629,0.0,0.1449
6100,201701630,0.0476,0.1449
6101,201701631,0.0708,0.1449
6102,201701632,0.0,0.1449
6103,201701633,0.0,0.1449
6104,201701634,0.0476,0.1449
6105,201701635,0.0,0.1449
6106,201701636,0.0476,0.1449
6107,201701637,0.0,0.1449
6108,201701638,0.0476,0.1449
6109,201701640,0.0476,0.1449
6110,201701641,0.0476,0.1449
6111,201701642,0.0476,0.1449
6112,201701643,0.0708,0.1449
6113,201701644,0.0,0.1449
6114,201701645,0.0476,0.1449
6115,201701648,0.0476,0.1449
6116,201701649,0.0476,0.1449
6117,201701650,0.0,0.1449
6118,201701651,0.0,0.1449
6119,201701652,0.0,0.1564
6120,201701653,0.0,0.1449
6121,201701654,0.0,0.1449
6122,201701655,0.0,0.1449
6123,201701656,0.0,0.1449
6124,201701657,0.0476,0.1449
6125,201701658,0.0,0.1449
6126,201701659,0.0,0.1449
6127,201701660,0.0708,0.1449
6128,201701661,0.0,0.1449
6129,201701662,0.0,0.1564
6130,201701663,0.0,0.1449
6131,201701664,0.0,0.1449
6132,201701665,0.0708,0.1449
6133,201701666,0.0476,0.1449
6134,201701667,0.0476,0.1449
6135,201701668,0.0,0.1449
6136,201701669,0.0476,0.1449
6137,201701670,0.0,0.1449
6138,201701671,0.0476,0.1449
6139,201701672,0.0476,0.1449
6140,201701674,0.0,0.1449
6141,201701675,0.0,0.1449
6142,201701676,0.0476,0.1449
6143,201701677,0.0476,0.1449
6144,201701679,0.0708,0.1449
6145,201701680,0.0,0.1449
6146,201701681,0.0,0.1449
6147,201701682,0.0,0.1449
6148,201701683,0.0708,0.1449
6149,201701684,0.0,0.1449
6150,201701685,0.0476,0.1449
6151,201701686,0.0476,0.1449
6152,201701687,0.0476,0.1449
6153,201701688,0.0,0.1449
6154,201701689,0.0,0.1449
6155,201701690,0.0,0.1449
6156,201701691,0.0,0.1449
6157,201701692,0.0,0.1449
6158,201701693,0.0,0.1449
6159,201701694,0.0476,0.1564
6160,201701695,0.0,0.1449
6161,201701696,0.0708,0.1449
6162,201701698,0.0476,0.1449
6163,201701699,0.0476,0.1449
6164,201701700,0.0476,0.1449
6165,201701701,0.0476,0.1449
6166,201701702,0.0,0.1449
6167,201701703,0.0,0.1449
6168,201701704,0.0,0.1449
6169,201701705,0.0,0.1449
6170,201701708,0.0,0.1449
6171,201701709,0.0,0.1449
6172,201701710,0.0476,0.1449
6173,201701711,0.0,0.1449
6174,201701712,0.0476,0.1449
6175,201701713,0.0,0.1449
6176,201701714,0.0708,0.1449
6177,201701715,0.0,0.1449
6178,201701716,0.0,0.1449
6179,201701717,0.0476,0.1449
6180,201701718,0.0,0.1449
6181,201701719,0.0476,0.1449
6182,201701720,0.0476,0.1449
6183,201701721,0.0476,0.1449
6184,201701722,0.0476,0.1449
6185,201701723,0.0476,0.1449
6186,201701724,0.0,0.1449
6187,201701725,0.0,0.1449
6188,201701726,0.0,0.1564
6189,201701727,0.0476,0.1449
6190,201701728,0.0476,0.1449
6191,201701729,0.0,0.1449
6192,201701730,0.0476,0.1449
6193,201701731,0.0,0.1449
6194,201701732,0.0476,0.1449
6195,201701733,0.0708,0.1564
6196,201701734,0.0476,0.1449
6197,201701735,0.0,0.1449
6198,201701737,0.0,0.1449
6199,201701738,0.0,0.1449
6200,201701739,0.0,0.1449
6201,201701740,0.0,0.1449
6202,201701741,0.0,0.1449
6203,201701742,0.0,0.1449
6204,201701743,0.0476,0.1449
6205,201701744,0.0476,0.1449
6206,201701745,0.0708,0.1449
6207,201701746,0.0476,0.1449
6208,201701747,0.0476,0.1449
6209,201701748,0.0,0.1449
6210,201701749,0.0,0.1449
6211,201701750,0.0,0.1449
6212,201701751,0.0,0.1449
6213,201701752,0.0,0.1449
6214,201701754,0.0476,0.1449
6215,201701755,0.0476,0.1449
6216,201701756,0.0,0.1449
6217,201701757,0.0,0.1449
6218,201701758,0.0708,0.1449
6219,201701759,0.0476,0.1449
6220,201701760,0.0,0.1449
6221,201701761,0.0,0.1449
6222,201701762,0.0,0.1449
6223,201701763,0.0,0.1449
6224,201701764,0.0476,0.1449
6225,201701765,0.0476,0.1449
6226,201701766,0.0,0.1449
6227,201701767,0.0,0.1449
6228,201701768,0.0,0.1449
6229,201701769,0.0,0.1449
6230,201701770,0.0476,0.1449
6231,201701771,0.0,0.1449
6232,201701772,0.0,0.1449
6233,201701773,0.0,0.1449
6234,201701774,0.0,0.1449
6235,201701775,0.0,0.1449
6236,201701776,0.0,0.1449
6237,201701777,0.0476,0.1449
6238,201701778,0.0476,0.1449
6239,201701779,0.0,0.1449
6240,201701780,0.0476,0.1449
6241,201701781,0.0,0.1449
6242,201701782,0.0,0.1449
6243,201701783,0.0476,0.1449
6244,201701784,0.0,0.1449
6245,201701785,0.0476,0.1449
6246,201701787,0.0,0.1449
6247,201701788,0.0,0.1449
6248,201701789,0.0,0.1449
6249,201701790,0.0476,0.1449
6250,201701791,0.0,0.1449
6251,201701792,0.0,0.1449
6252,201701793,0.0,0.1449
6253,201701794,0.0,0.1449
6254,201701795,0.0476,0.1449
6255,201701796,0.0,0.1449
6256,201701798,0.0,0.1449
6257,201701799,0.0476,0.1449
6258,201701800,0.0,0.1449
6259,201701801,0.0476,0.1449
6260,201701802,0.0897,0.1564
6261,201701803,0.0,0.1449
6262,201701804,0.0476,0.1449
6263,201701805,0.0,0.1449
6264,201701807,0.0476,0.1449
6265,201701808,0.0476,0.1449
6266,201701809,0.0,0.1449
6267,201701810,0.0476,0.1449
6268,201701811,0.0,0.1449
6269,201701813,0.0476,0.1449
6270,201701814,0.0,0.1449
6271,201701815,0.0,0.1449
6272,201701816,0.0476,0.1449
6273,201701817,0.0,0.1449
6274,201701819,0.0,0.1449
6275,201701820,0.0476,0.1449
6276,201701821,0.0,0.1449
6277,201701822,0.0,0.1449
6278,201701823,0.0476,0.1449
6279,201701824,0.0476,0.1449
6280,201701825,0.0,0.1449
6281,201701826,0.0,0.1449
6282,201701827,0.0,0.1449
6283,201701828,0.0,0.1449
6284,201701829,0.0,0.1449
6285,201701830,0.0,0.1449
6286,201701831,0.0,0.1449
6287,201701832,0.0,0.1449
6288,201701833,0.0476,0.1449
6289,201701834,0.0,0.1449
6290,201701835,0.0476,0.1449
6291,201701836,0.0,0.1449
6292,201701837,0.0,0.1449
6293,201701839,0.0,0.1449
6294,201701840,0.0,0.1449
6295,201701841,0.0,0.1449
6296,201701842,0.0,0.1564
6297,201701843,0.0,0.1449
6298,201701844,0.0476,0.1449
6299,201701845,0.0,0.1449
6300,201701846,0.0,0.1449
6301,201701847,0.0476,0.1449
6302,201701848,0.0476,0.1449
6303,201701849,0.0,0.1449
6304,201701850,0.0,0.1449
6305,201701851,0.0,0.1449
6306,201701854,0.0476,0.1449
6307,201701855,0.0,0.1449
6308,201701856,0.0,0.1449
6309,201701857,0.0476,0.1449
6310,201701858,0.0476,0.1449
6311,201701859,0.0476,0.1449
6312,201701860,0.0476,0.1449
6313,201701862,0.0,0.1449
