region,carburant,annee,mois,prix_moyen_par_hectolitre
24,SP98,2014,11,148.38
24,SP98,2014,12,139.48
24,SP98,2015,10,135.3
24,SP98,2015,1,132.37
24,SP98,2015,2,137.68
24,SP98,2015,3,143.5
24,SP98,2015,4,146.35
24,SP98,2015,5,149.22
24,SP98,2015,6,150.03
24,SP98,2015,7,149.32
24,SP98,2015,8,144.28
24,SP98,2015,9,137.18
24,SP98,2015,11,135.35
24,SP98,2015,12,132.8
24,SP98,2016,1,132.19
24,SP98,2016,2,129.93
24,SP98,2016,3,131.15
24,SP98,2016,4,135.92
24,SP98,2016,5,138.7
24,SP98,2016,6,141.7
24,SP98,2016,7,137.19
24,SP98,2016,8,134.48
24,SP98,2016,9,135.56
24,SP98,2016,10,138.68
24,SP98,2016,11,138.17
24,SP98,2016,12,141.91
24,SP98,2017,1,146.58
24,SP98,2017,2,147.03
24,SP98,2017,3,145.1
24,SP98,2017,4,145.93
24,SP98,2017,5,143.57
24,SP98,2017,6,141.22
24,SP98,2017,7,139.12
24,SP98,2017,8,140.07
24,SP98,2017,9,143.14
24,SP98,2017,10,142.44
24,SP98,2017,11,146.76
24,SP98,2017,12,146.79
24,SP98,2018,1,153.29
24,SP98,2018,2,152.71
24,SP98,2018,3,151.58
24,SP98,2018,4,154.65
24,SP98,2018,5,159.47
24,SP98,2018,6,160.96
24,SP98,2018,7,159.88
24,SP98,2018,8,160.88
24,SP98,2018,9,161.98
24,SP98,2018,10,161.93
24,SP98,2018,11,155.08
24,SP98,2018,12,149.54
24,SP98,2019,1,148.23
24,SP98,2019,2,150.57
24,SP98,2019,3,154.26
24,SP98,2019,4,162.17
24,SP98,2019,5,165.46
24,SP98,2019,6,160.24
24,SP98,2019,7,158.4
24,SP98,2019,8,157.04
24,SP98,2019,9,156.39
24,SP98,2019,10,156.49
24,SP98,2019,11,157.33
24,SP98,2019,12,158.37
24,SP98,2020,1,159.83
24,SP98,2020,2,155.62
24,SP98,2020,3,145.89
24,SP98,2020,4,134.72
24,SP98,2020,5,132.16
24,SP98,2020,6,137.51
24,SP98,2020,7,140.96
24,SP98,2020,8,139.7
24,SP98,2020,9,139.38
24,SP98,2020,10,139.91
24,SP98,2020,11,139.46
24,SP98,2020,12,141.78
24,SP98,2021,1,146.38
24,SP98,2021,2,150.85
24,SP98,2021,3,156.83
24,SP98,2021,4,158.07
24,SP98,2021,5,159.1
24,SP98,2021,6,160.36
24,SP98,2021,7,164.21
24,SP98,2021,8,165.12
24,SP98,2021,9,165.51
24,SP98,2021,10,172.01
24,SP98,2021,11,174.53
24,SP98,2021,12,170.26
24,SP98,2022,1,0.18
24,SP98,2022,2,0.19
24,SP98,2022,3,0.21
24,SP98,2022,4,0.19
24,SP98,2022,5,0.2
24,SP98,2022,6,0.22
24,SP98,2022,7,0.21
24,SP98,2022,8,0.19
24,SP98,2022,9,0.16
24,SP98,2022,10,0.18
24,SP98,2022,12,0.18
24,SP98,2022,11,0.18
24,SP98,2023,1,0.2
24,SP98,2023,2,0.2
24,SP98,2023,3,0.2
24,SP98,2023,4,0.2
24,SP98,2023,5,0.19
24,SP98,2023,6,0.19
24,SP98,2023,7,0.19
24,SP98,2023,8,0.2
24,SP98,2023,9,0.2
24,SP98,2023,10,0.2
24,SP98,2023,11,0.2
24,SP98,2023,12,0.2
25,Gazole,2007,1,101.33
25,Gazole,2007,2,102.0
25,Gazole,2007,3,103.9
25,Gazole,2007,5,107.0
25,Gazole,2007,6,108.28
25,Gazole,2007,7,109.2
25,Gazole,2007,8,109.38
25,Gazole,2007,9,111.1
25,Gazole,2007,10,112.72
25,Gazole,2007,11,120.38
25,Gazole,2007,12,120.47
25,Gazole,2007,4,106.51
25,Gazole,2008,1,119.78
25,Gazole,2008,2,120.72
25,Gazole,2008,3,126.77
25,Gazole,2008,4,129.51
25,Gazole,2008,5,139.78
25,Gazole,2008,6,144.54
25,Gazole,2008,7,143.33
25,Gazole,2008,8,134.26
25,Gazole,2008,9,131.08
25,Gazole,2008,10,122.38
25,Gazole,2008,11,112.24
25,Gazole,2008,12,100.38
25,Gazole,2009,1,98.57
25,Gazole,2009,2,97.28
25,Gazole,2009,3,95.01
25,Gazole,2009,4,97.48
25,Gazole,2009,5,98.01
25,Gazole,2009,6,102.7
25,Gazole,2009,7,100.75
25,Gazole,2009,8,103.92
25,Gazole,2009,9,101.9
25,Gazole,2009,10,103.08
25,Gazole,2009,11,105.27
25,Gazole,2009,12,104.44
25,Gazole,2010,1,108.35
25,Gazole,2010,2,108.6
25,Gazole,2010,3,112.64
25,Gazole,2010,4,116.79
25,Gazole,2010,5,117.91
25,Gazole,2010,6,117.68
25,Gazole,2010,7,115.12
25,Gazole,2010,8,114.89
25,Gazole,2010,9,115.72
25,Gazole,2010,10,117.92
25,Gazole,2010,11,119.26
25,Gazole,2010,12,123.15
25,Gazole,2011,1,129.47
25,Gazole,2011,2,132.22
25,Gazole,2011,3,137.51
25,Gazole,2011,4,138.28
25,Gazole,2011,5,134.48
25,Gazole,2011,6,133.64
25,Gazole,2011,7,134.3
25,Gazole,2011,8,132.9
25,Gazole,2011,9,134.81
25,Gazole,2011,10,136.13
25,Gazole,2011,11,139.57
25,Gazole,2011,12,138.64
25,Gazole,2012,1,142.01
25,Gazole,2012,2,143.37
25,Gazole,2012,3,145.82
25,Gazole,2012,4,144.72
25,Gazole,2012,5,141.66
25,Gazole,2012,6,135.64
25,Gazole,2012,7,138.69
25,Gazole,2012,8,145.0
25,Gazole,2012,9,140.9
25,Gazole,2012,10,141.34
25,Gazole,2012,11,139.18
25,Gazole,2012,12,137.26
25,Gazole,2013,1,138.89
25,Gazole,2013,2,142.06
25,Gazole,2013,3,140.77
25,Gazole,2013,4,136.89
25,Gazole,2013,5,134.84
25,Gazole,2013,6,134.38
25,Gazole,2013,7,136.21
25,Gazole,2013,8,136.91
25,Gazole,2013,9,138.26
25,Gazole,2013,10,134.76
25,Gazole,2013,11,133.59
25,Gazole,2013,12,134.93
25,Gazole,2014,1,133.96
25,Gazole,2014,2,134.21
25,Gazole,2014,3,132.82
25,Gazole,2014,4,132.34
25,Gazole,2014,5,132.26
25,Gazole,2014,6,132.46
25,Gazole,2014,7,131.71
25,Gazole,2014,8,131.21
25,Gazole,2014,9,130.67
25,Gazole,2014,10,127.42
25,Gazole,2014,11,124.66
25,Gazole,2014,12,115.29
25,Gazole,2015,1,112.72
25,Gazole,2015,2,118.79
25,Gazole,2015,3,122.19
25,Gazole,2015,4,121.97
25,Gazole,2015,5,124.89
25,Gazole,2015,6,122.92
25,Gazole,2015,7,119.4
25,Gazole,2015,8,113.44
25,Gazole,2015,9,112.15
25,Gazole,2015,10,111.92
25,Gazole,2015,11,111.47
25,Gazole,2015,12,104.47
25,Gazole,2016,1,
25,Gazole,2016,2,
25,Gazole,2016,3,
25,Gazole,2016,4,
25,Gazole,2016,5,
25,Gazole,2016,6,
25,Gazole,2016,7,
25,Gazole,2016,8,
25,Gazole,2016,9,
25,Gazole,2016,10,
25,Gazole,2016,11,
25,Gazole,2016,12,
25,Gazole,2017,1,
25,Gazole,2017,2,
25,Gazole,2017,3,
25,Gazole,2017,4,
25,Gazole,2017,5,
25,Gazole,2017,6,
25,Gazole,2017,7,
25,Gazole,2017,8,
25,Gazole,2017,9,
25,Gazole,2017,10,
25,Gazole,2017,11,
25,Gazole,2017,12,
25,Gazole,2018,1,
25,Gazole,2018,2,
25,Gazole,2018,3,
25,Gazole,2018,4,
25,Gazole,2018,5,
25,Gazole,2018,6,
25,Gazole,2018,7,
25,Gazole,2018,8,
25,Gazole,2018,9,
25,Gazole,2018,10,
25,Gazole,2018,11,
25,Gazole,2018,12,
25,Gazole,2019,1,
25,Gazole,2019,2,
25,Gazole,2019,3,
25,Gazole,2019,4,
25,Gazole,2019,5,
25,Gazole,2019,6,
25,Gazole,2019,7,
25,Gazole,2019,8,
25,Gazole,2019,9,
25,Gazole,2019,10,
25,Gazole,2019,11,
25,Gazole,2019,12,
25,Gazole,2020,1,
25,Gazole,2020,2,
25,Gazole,2020,3,
25,Gazole,2020,4,
25,Gazole,2020,5,
25,Gazole,2020,6,
25,Gazole,2020,7,
25,Gazole,2020,8,
25,Gazole,2020,9,
25,Gazole,2020,10,
25,Gazole,2020,11,
25,Gazole,2020,12,
25,Gazole,2021,1,
25,Gazole,2021,2,
25,Gazole,2021,3,
25,Gazole,2021,4,
25,Gazole,2021,5,
25,Gazole,2021,6,
25,Gazole,2021,7,
25,Gazole,2021,8,
25,Gazole,2021,9,
25,Gazole,2021,10,
25,Gazole,2021,11,
25,Gazole,2021,12,
25,Gazole,2022,1,
25,Gazole,2022,2,
25,Gazole,2022,3,
25,Gazole,2022,4,
25,Gazole,2022,5,
25,Gazole,2022,6,
25,Gazole,2022,7,
25,Gazole,2022,8,
25,Gazole,2022,9,
25,Gazole,2022,10,
25,Gazole,2022,11,
25,Gazole,2022,12,
25,Gazole,2023,1,
25,Gazole,2023,2,
25,Gazole,2023,3,
25,Gazole,2023,4,
25,Gazole,2023,5,
25,Gazole,2023,6,
25,Gazole,2023,7,
25,Gazole,2023,8,
25,Gazole,2023,9,
25,Gazole,2023,10,
25,Gazole,2023,11,
25,Gazole,2023,12,
25,SP95,2007,1,117.8
25,SP95,2007,2,119.37
25,SP95,2007,3,124.48
25,SP95,2007,4,128.7
25,SP95,2007,5,133.27
25,SP95,2007,6,133.24
25,SP95,2007,7,132.61
25,SP95,2007,8,129.17
25,SP95,2007,9,129.57
25,SP95,2007,10,129.41
25,SP95,2007,11,134.52
25,SP95,2007,12,133.73
25,SP95,2008,1,136.21
25,SP95,2008,2,136.3
25,SP95,2008,3,138.45
25,SP95,2008,4,140.07
25,SP95,2008,5,145.55
25,SP95,2008,6,150.64
25,SP95,2008,7,149.37
25,SP95,2008,8,143.55
25,SP95,2008,9,142.54
25,SP95,2008,10,131.97
25,SP95,2008,11,118.66
25,SP95,2008,12,109.8
25,SP95,2009,1,110.23
25,SP95,2009,2,115.25
25,SP95,2009,3,115.48
25,SP95,2009,4,118.23
25,SP95,2009,5,122.39
25,SP95,2009,6,128.48
25,SP95,2009,7,124.39
25,SP95,2009,8,127.74
25,SP95,2009,9,124.76
25,SP95,2009,10,124.02
25,SP95,2009,11,127.21
25,SP95,2009,12,126.35
25,SP95,2010,1,130.64
25,SP95,2010,2,132.02
25,SP95,2010,3,136.57
25,SP95,2010,4,138.9
25,SP95,2010,5,138.81
25,SP95,2010,6,137.83
25,SP95,2010,7,135.42
25,SP95,2010,8,134.78
25,SP95,2010,9,134.69
25,SP95,2010,10,136.12
25,SP95,2010,11,137.69
25,SP95,2010,12,142.48
25,SP95,2011,1,146.91
25,SP95,2011,2,147.77
25,SP95,2011,3,152.26
25,SP95,2011,4,154.94
25,SP95,2011,5,155.64
25,SP95,2011,6,152.58
25,SP95,2011,7,152.32
25,SP95,2011,8,151.23
25,SP95,2011,9,153.5
25,SP95,2011,10,151.34
25,SP95,2011,11,150.44
25,SP95,2011,12,150.62
25,SP95,2012,1,156.32
25,SP95,2012,2,160.27
25,SP95,2012,3,165.21
25,SP95,2012,4,167.54
25,SP95,2012,5,161.27
25,SP95,2012,6,156.15
25,SP95,2012,7,157.4
25,SP95,2012,8,163.51
25,SP95,2012,9,160.43
25,SP95,2012,10,158.27
25,SP95,2012,11,153.52
25,SP95,2012,12,153.38
25,SP95,2013,1,155.29
25,SP95,2013,2,160.83
25,SP95,2013,3,160.98
25,SP95,2013,4,158.13
25,SP95,2013,5,154.89
25,SP95,2013,6,155.0
25,SP95,2013,7,156.17
25,SP95,2013,8,157.03
25,SP95,2013,9,155.76
25,SP95,2013,10,150.75
25,SP95,2013,11,150.03
25,SP95,2013,12,151.47
25,SP95,2014,1,150.86
25,SP95,2014,2,151.54
25,SP95,2014,3,151.81
25,SP95,2014,4,152.96
25,SP95,2014,5,153.7
25,SP95,2014,6,155.09
25,SP95,2014,7,155.19
25,SP95,2014,8,151.89
25,SP95,2014,9,151.44
25,SP95,2014,10,148.45
25,SP95,2014,11,144.21
25,SP95,2014,12,135.05
25,SP95,2015,1,127.97
25,SP95,2015,2,134.04
25,SP95,2015,3,139.7
25,SP95,2015,4,142.34
25,SP95,2015,5,145.34
25,SP95,2015,6,146.23
25,SP95,2015,7,145.75
25,SP95,2015,8,139.8
25,SP95,2015,9,132.84
25,SP95,2015,10,131.09
25,SP95,2015,11,131.11
25,SP95,2015,12,128.48
25,SP95,2016,1,
25,SP95,2016,2,
25,SP95,2016,3,
25,SP95,2016,4,
25,SP95,2016,5,
25,SP95,2016,6,
25,SP95,2016,7,
25,SP95,2016,8,
25,SP95,2016,9,
25,SP95,2016,10,
25,SP95,2016,11,
25,SP95,2016,12,
25,SP95,2017,1,
25,SP95,2017,2,
25,SP95,2017,3,
25,SP95,2017,4,
25,SP95,2017,5,
25,SP95,2017,6,
25,SP95,2017,7,
25,SP95,2017,8,
25,SP95,2017,9,
25,SP95,2017,10,
25,SP95,2017,11,
25,SP95,2017,12,
25,SP95,2018,1,
25,SP95,2018,2,
25,SP95,2018,3,
25,SP95,2018,4,
25,SP95,2018,5,
25,SP95,2018,6,
25,SP95,2018,7,
25,SP95,2018,8,
25,SP95,2018,9,
25,SP95,2018,10,
25,SP95,2018,11,
25,SP95,2018,12,
25,SP95,2019,1,
25,SP95,2019,2,
25,SP95,2019,3,
25,SP95,2019,4,
25,SP95,2019,5,
25,SP95,2019,6,
25,SP95,2019,7,
25,SP95,2019,8,
25,SP95,2019,9,
25,SP95,2019,10,
25,SP95,2019,11,
25,SP95,2019,12,
25,SP95,2020,1,
25,SP95,2020,2,
25,SP95,2020,3,
25,SP95,2020,4,
25,SP95,2020,5,
25,SP95,2020,6,
25,SP95,2020,7,
25,SP95,2020,8,
25,SP95,2020,9,
25,SP95,2020,10,
25,SP95,2020,11,
25,SP95,2020,12,
25,SP95,2021,1,
25,SP95,2021,2,
25,SP95,2021,3,
25,SP95,2021,4,
25,SP95,2021,5,
25,SP95,2021,6,
25,SP95,2021,7,
25,SP95,2021,8,
25,SP95,2021,9,
25,SP95,2021,10,
25,SP95,2021,11,
25,SP95,2021,12,
25,SP95,2022,1,
25,SP95,2022,2,
25,SP95,2022,3,
25,SP95,2022,4,
25,SP95,2022,5,
25,SP95,2022,6,
25,SP95,2022,7,
25,SP95,2022,8,
25,SP95,2022,9,
25,SP95,2022,10,
25,SP95,2022,11,
25,SP95,2022,12,
25,SP95,2023,1,
25,SP95,2023,2,
25,SP95,2023,3,
25,SP95,2023,4,
25,SP95,2023,5,
25,SP95,2023,6,
25,SP95,2023,7,
25,SP95,2023,8,
25,SP95,2023,9,
25,SP95,2023,10,
25,SP95,2023,11,
25,SP95,2023,12,
25,GPLc,2007,12,73.3
25,GPLc,2007,11,73.85
25,GPLc,2007,1,
25,GPLc,2007,2,
25,GPLc,2007,3,
25,GPLc,2007,4,
25,GPLc,2007,5,
25,GPLc,2007,6,
25,GPLc,2007,7,
25,GPLc,2007,8,
25,GPLc,2007,9,
25,GPLc,2007,10,
25,GPLc,2008,1,74.56
25,GPLc,2008,5,74.81
25,GPLc,2008,6,76.03
25,GPLc,2008,7,77.04
25,GPLc,2008,11,76.76
25,GPLc,2008,12,73.05
25,GPLc,2008,3,74.98
25,GPLc,2008,4,74.55
25,GPLc,2008,8,78.59
25,GPLc,2008,2,74.9
25,GPLc,2008,9,78.62
25,GPLc,2008,10,78.83
25,GPLc,2009,3,67.27
25,GPLc,2009,4,64.26
25,GPLc,2009,6,63.63
25,GPLc,2009,7,63.95
25,GPLc,2009,9,66.27
25,GPLc,2009,10,67.0
25,GPLc,2009,11,68.78
25,GPLc,2009,1,69.96
25,GPLc,2009,5,63.54
25,GPLc,2009,8,65.63
25,GPLc,2009,12,69.98
25,GPLc,2009,2,69.28
25,GPLc,2010,1,69.3
25,GPLc,2010,3,68.53
25,GPLc,2010,5,71.33
25,GPLc,2010,6,72.28
25,GPLc,2010,7,73.96
25,GPLc,2010,11,77.82
25,GPLc,2010,12,80.82
25,GPLc,2010,2,70.06
25,GPLc,2010,4,69.0
25,GPLc,2010,8,74.58
25,GPLc,2010,9,74.86
25,GPLc,2010,10,76.36
25,GPLc,2011,6,84.98
25,GPLc,2011,8,87.36
25,GPLc,2011,9,87.57
25,GPLc,2011,10,87.46
25,GPLc,2011,11,87.43
25,GPLc,2011,12,87.18
25,GPLc,2011,1,82.39
25,GPLc,2011,2,81.69
25,GPLc,2011,3,81.82
25,GPLc,2011,4,81.99
25,GPLc,2011,5,82.42
25,GPLc,2011,7,87.32
25,GPLc,2012,1,84.72
25,GPLc,2012,2,86.23
25,GPLc,2012,3,87.99
25,GPLc,2012,4,88.68
25,GPLc,2012,5,88.51
25,GPLc,2012,6,88.46
25,GPLc,2012,7,87.31
25,GPLc,2012,8,87.1
25,GPLc,2012,10,86.95
25,GPLc,2012,11,87.81
25,GPLc,2012,12,87.94
25,GPLc,2012,9,86.08
25,GPLc,2013,1,88.44
25,GPLc,2013,2,88.44
25,GPLc,2013,3,89.06
25,GPLc,2013,4,88.91
25,GPLc,2013,5,87.86
25,GPLc,2013,6,87.04
25,GPLc,2013,7,86.24
25,GPLc,2013,8,85.93
25,GPLc,2013,9,86.23
25,GPLc,2013,10,86.0
25,GPLc,2013,11,86.05
25,GPLc,2013,12,86.34
25,GPLc,2014,1,87.73
25,GPLc,2014,2,87.62
25,GPLc,2014,3,86.99
25,GPLc,2014,4,86.24
25,GPLc,2014,5,86.13
25,GPLc,2014,6,85.89
25,GPLc,2014,7,85.48
25,GPLc,2014,8,85.34
25,GPLc,2014,9,85.39
25,GPLc,2014,10,85.33
25,GPLc,2014,11,84.69
25,GPLc,2014,12,84.11
25,GPLc,2015,1,82.92
25,GPLc,2015,2,80.86
25,GPLc,2015,3,80.22
25,GPLc,2015,4,79.94
25,GPLc,2015,5,80.37
25,GPLc,2015,6,79.53
25,GPLc,2015,7,78.43
25,GPLc,2015,9,77.34
25,GPLc,2015,10,76.67
25,GPLc,2015,11,76.38
25,GPLc,2015,12,76.07
25,GPLc,2015,8,78.1
25,GPLc,2016,1,
25,GPLc,2016,2,
25,GPLc,2016,3,
25,GPLc,2016,4,
25,GPLc,2016,5,
25,GPLc,2016,6,
25,GPLc,2016,7,
25,GPLc,2016,8,
25,GPLc,2016,9,
25,GPLc,2016,10,
25,GPLc,2016,11,
25,GPLc,2016,12,
25,GPLc,2017,1,
25,GPLc,2017,2,
25,GPLc,2017,3,
25,GPLc,2017,4,
25,GPLc,2017,5,
25,GPLc,2017,6,
25,GPLc,2017,7,
25,GPLc,2017,8,
25,GPLc,2017,9,
25,GPLc,2017,10,
25,GPLc,2017,11,
25,GPLc,2017,12,
25,GPLc,2018,1,
25,GPLc,2018,2,
25,GPLc,2018,3,
25,GPLc,2018,4,
25,GPLc,2018,5,
25,GPLc,2018,6,
25,GPLc,2018,7,
25,GPLc,2018,8,
25,GPLc,2018,9,
25,GPLc,2018,10,
25,GPLc,2018,11,
25,GPLc,2018,12,
25,GPLc,2019,1,
25,GPLc,2019,2,
25,GPLc,2019,3,
25,GPLc,2019,4,
25,GPLc,2019,5,
25,GPLc,2019,6,
25,GPLc,2019,7,
25,GPLc,2019,8,
25,GPLc,2019,9,
25,GPLc,2019,10,
25,GPLc,2019,11,
25,GPLc,2019,12,
25,GPLc,2020,1,
25,GPLc,2020,2,
25,GPLc,2020,3,
25,GPLc,2020,4,
25,GPLc,2020,5,
25,GPLc,2020,6,
25,GPLc,2020,7,
25,GPLc,2020,8,
25,GPLc,2020,9,
25,GPLc,2020,10,
25,GPLc,2020,11,
25,GPLc,2020,12,
25,GPLc,2021,1,
25,GPLc,2021,2,
25,GPLc,2021,3,
25,GPLc,2021,4,
25,GPLc,2021,5,
25,GPLc,2021,6,
25,GPLc,2021,7,
25,GPLc,2021,8,
25,GPLc,2021,9,
25,GPLc,2021,10,
25,GPLc,2021,11,
25,GPLc,2021,12,
25,GPLc,2022,1,
25,GPLc,2022,2,
25,GPLc,2022,3,
25,GPLc,2022,4,
25,GPLc,2022,5,
25,GPLc,2022,6,
25,GPLc,2022,7,
25,GPLc,2022,8,
25,GPLc,2022,9,
25,GPLc,2022,10,
25,GPLc,2022,11,
25,GPLc,2022,12,
25,GPLc,2023,1,
25,GPLc,2023,2,
25,GPLc,2023,3,
25,GPLc,2023,4,
25,GPLc,2023,5,
25,GPLc,2023,6,
25,GPLc,2023,7,
25,GPLc,2023,8,
25,GPLc,2023,9,
25,GPLc,2023,10,
25,GPLc,2023,11,
25,GPLc,2023,12,
25,E85,2007,12,84.11
25,E85,2007,9,82.88
25,E85,2007,7,81.26
25,E85,2007,8,82.32
25,E85,2007,4,80.0
25,E85,2007,5,79.71
25,E85,2007,11,83.83
25,E85,2007,1,
25,E85,2007,2,
25,E85,2007,3,
25,E85,2007,6,79.5
25,E85,2007,10,83.88
25,E85,2008,1,81.48
25,E85,2008,2,81.61
25,E85,2008,3,81.54
25,E85,2008,4,81.49
25,E85,2008,5,81.5
25,E85,2008,6,81.15
25,E85,2008,7,82.28
25,E85,2008,8,83.46
25,E85,2008,9,83.66
25,E85,2008,10,83.72
25,E85,2008,11,83.72
25,E85,2008,12,82.49
25,E85,2009,8,110.18
25,E85,2009,1,103.62
25,E85,2009,2,91.72
25,E85,2009,3,90.96
25,E85,2009,4,91.05
25,E85,2009,5,91.72
25,E85,2009,6,92.47
25,E85,2009,7,103.85
25,E85,2009,9,111.66
25,E85,2009,10,111.56
25,E85,2009,11,112.62
25,E85,2009,12,112.66
25,E85,2010,8,118.54
25,E85,2010,1,87.81
25,E85,2010,2,96.98
25,E85,2010,3,97.77
25,E85,2010,4,104.37
25,E85,2010,5,107.96
25,E85,2010,6,110.42
25,E85,2010,7,114.99
25,E85,2010,9,117.68
25,E85,2010,11,117.67
25,E85,2010,12,118.75
25,E85,2010,10,118.82
25,E85,2011,10,89.23
25,E85,2011,1,87.88
25,E85,2011,2,88.2
25,E85,2011,3,92.07
25,E85,2011,4,89.64
25,E85,2011,5,90.35
25,E85,2011,6,90.22
25,E85,2011,7,89.3
25,E85,2011,8,88.96
25,E85,2011,9,88.54
25,E85,2011,11,90.26
25,E85,2011,12,89.99
25,E85,2012,1,89.1
25,E85,2012,2,92.98
25,E85,2012,3,95.39
25,E85,2012,4,95.54
25,E85,2012,5,93.28
25,E85,2012,6,92.5
25,E85,2012,7,92.04
25,E85,2012,8,92.85
25,E85,2012,9,89.92
25,E85,2012,10,90.52
25,E85,2012,12,89.06
25,E85,2012,11,89.83
25,E85,2013,1,91.63
25,E85,2013,2,92.82
25,E85,2013,3,92.76
25,E85,2013,4,91.93
25,E85,2013,5,91.08
25,E85,2013,6,89.59
25,E85,2013,7,88.9
25,E85,2013,9,89.24
25,E85,2013,11,87.79
25,E85,2013,12,87.28
25,E85,2013,10,89.31
25,E85,2013,8,89.47
25,E85,2014,6,84.13
25,E85,2014,7,82.68
25,E85,2014,8,82.1
25,E85,2014,9,82.27
25,E85,2014,10,80.52
25,E85,2014,11,81.0
25,E85,2014,12,84.37
25,E85,2014,1,83.86
25,E85,2014,2,85.29
25,E85,2014,3,87.19
25,E85,2014,4,82.41
25,E85,2014,5,85.79
25,E85,2015,4,85.45
25,E85,2015,5,84.24
25,E85,2015,6,83.82
25,E85,2015,9,90.02
25,E85,2015,11,89.15
25,E85,2015,2,78.24
25,E85,2015,3,84.15
25,E85,2015,7,83.71
25,E85,2015,8,85.72
25,E85,2015,10,89.84
25,E85,2015,12,91.02
25,E85,2015,1,76.59
25,E85,2016,1,
25,E85,2016,2,
25,E85,2016,3,
25,E85,2016,4,
25,E85,2016,5,
25,E85,2016,6,
25,E85,2016,7,
25,E85,2016,8,
25,E85,2016,9,
25,E85,2016,10,
25,E85,2016,11,
25,E85,2016,12,
25,E85,2017,1,
25,E85,2017,2,
25,E85,2017,3,
25,E85,2017,4,
25,E85,2017,5,
25,E85,2017,6,
25,E85,2017,7,
25,E85,2017,8,
25,E85,2017,9,
25,E85,2017,10,
25,E85,2017,11,
25,E85,2017,12,
25,E85,2018,1,
25,E85,2018,2,
25,E85,2018,3,
25,E85,2018,4,
25,E85,2018,5,
25,E85,2018,6,
25,E85,2018,7,
25,E85,2018,8,
25,E85,2018,9,
25,E85,2018,10,
25,E85,2018,11,
25,E85,2018,12,
25,E85,2019,1,
25,E85,2019,2,
25,E85,2019,3,
25,E85,2019,4,
25,E85,2019,5,
25,E85,2019,6,
25,E85,2019,7,
25,E85,2019,8,
25,E85,2019,9,
25,E85,2019,10,
25,E85,2019,11,
25,E85,2019,12,
25,E85,2020,1,
25,E85,2020,2,
25,E85,2020,3,
25,E85,2020,4,
25,E85,2020,5,
25,E85,2020,6,
25,E85,2020,7,
25,E85,2020,8,
25,E85,2020,9,
25,E85,2020,10,
25,E85,2020,11,
25,E85,2020,12,
25,E85,2021,1,
25,E85,2021,2,
25,E85,2021,3,
25,E85,2021,4,
25,E85,2021,5,
25,E85,2021,6,
25,E85,2021,7,
25,E85,2021,8,
25,E85,2021,9,
25,E85,2021,10,
25,E85,2021,11,
25,E85,2021,12,
25,E85,2022,1,
25,E85,2022,2,
25,E85,2022,3,
25,E85,2022,4,
25,E85,2022,5,
25,E85,2022,6,
25,E85,2022,7,
25,E85,2022,8,
25,E85,2022,9,
25,E85,2022,10,
25,E85,2022,11,
25,E85,2022,12,
25,E85,2023,1,
25,E85,2023,2,
25,E85,2023,3,
25,E85,2023,4,
25,E85,2023,5,
25,E85,2023,6,
25,E85,2023,7,
25,E85,2023,8,
25,E85,2023,9,
25,E85,2023,10,
25,E85,2023,11,
25,E85,2023,12,
25,E10,2009,5,121.8
25,E10,2009,6,126.19
25,E10,2009,7,122.75
25,E10,2009,8,124.38
25,E10,2009,9,122.61
25,E10,2009,10,121.61
25,E10,2009,11,123.99
25,E10,2009,12,123.78
25,E10,2009,4,118.87
25,E10,2009,1,
25,E10,2009,2,
25,E10,2009,3,
25,E10,2010,1,127.29
25,E10,2010,2,128.58
25,E10,2010,3,134.27
25,E10,2010,4,137.21
25,E10,2010,5,137.15
25,E10,2010,6,135.96
25,E10,2010,7,133.61
25,E10,2010,8,133.46
25,E10,2010,9,133.18
25,E10,2010,10,134.33
25,E10,2010,11,135.58
25,E10,2010,12,141.15
25,E10,2011,1,145.71
25,E10,2011,2,146.06
25,E10,2011,3,150.11
25,E10,2011,4,153.29
25,E10,2011,5,153.74
25,E10,2011,6,151.23
25,E10,2011,7,151.45
25,E10,2011,8,150.36
25,E10,2011,9,152.41
25,E10,2011,10,150.25
25,E10,2011,11,149.74
25,E10,2011,12,149.35
25,E10,2012,9,156.37
25,E10,2012,10,153.99
25,E10,2012,11,149.19
25,E10,2012,12,149.48
25,E10,2012,1,154.83
25,E10,2012,2,158.12
25,E10,2012,3,162.96
25,E10,2012,4,164.76
25,E10,2012,5,158.43
25,E10,2012,6,153.15
25,E10,2012,7,154.08
25,E10,2012,8,159.21
25,E10,2013,1,153.81
25,E10,2013,2,159.49
25,E10,2013,3,159.21
25,E10,2013,4,156.74
25,E10,2013,5,153.32
25,E10,2013,6,153.23
25,E10,2013,7,154.8
25,E10,2013,8,155.34
25,E10,2013,9,154.15
25,E10,2013,10,149.77
25,E10,2013,11,149.08
25,E10,2013,12,150.21
25,E10,2014,1,149.18
25,E10,2014,2,149.93
25,E10,2014,3,150.2
25,E10,2014,4,151.47
25,E10,2014,5,152.06
25,E10,2014,6,153.53
25,E10,2014,7,153.58
25,E10,2014,8,150.26
25,E10,2014,9,149.84
25,E10,2014,10,147.35
25,E10,2014,11,143.13
25,E10,2014,12,134.97
25,E10,2015,1,127.56
25,E10,2015,2,133.49
25,E10,2015,3,138.63
25,E10,2015,4,141.03
25,E10,2015,5,143.47
