,depenses_electricite_prix_unitaire,depenses_gaz_prix_unitaire,ident_men
1950,0.116800002754,0.0,12683
1951,0.116800002754,0.0,12684
1952,0.116099998355,0.0,12686
1953,0.116800002754,0.111599996686,12688
1954,0.116800002754,0.0,1269
1955,0.116800002754,0.0,12690
1956,0.116800002754,0.111599996686,12691
1957,0.116800002754,0.0,12692
1958,0.116800002754,0.0,12694
1959,0.116099998355,0.0,12695
1960,0.116800002754,0.111599996686,12696
1961,0.116800002754,0.0939999967813,12697
1962,0.116800002754,0.111599996686,12698
1963,0.116800002754,0.111599996686,1270
1964,0.116800002754,0.0,12700
1965,0.116800002754,0.0807000026107,12701
1966,0.116800002754,0.0,12702
1967,0.116800002754,0.111599996686,12703
1968,0.116800002754,0.0,12706
1969,0.116800002754,0.0,12707
1970,0.116800002754,0.0,12708
1971,0.116800002754,0.0807000026107,1271
1972,0.116800002754,0.111599996686,12711
1973,0.116800002754,0.0,12712
1974,0.116800002754,0.0,12713
1975,0.116800002754,0.0,12714
1976,0.116800002754,0.0807000026107,12715
1977,0.116800002754,0.0,12716
1978,0.116800002754,0.0,12717
1979,0.116800002754,0.0,12718
1980,0.116800002754,0.0,1272
1981,0.116800002754,0.0,12720
1982,0.116800002754,0.111599996686,12721
1983,0.116800002754,0.0,12722
1984,0.116800002754,0.111599996686,12723
1985,0.116800002754,0.0,12724
1986,0.116800002754,0.0,12725
1987,0.116800002754,0.0,12726
1988,0.116800002754,0.111599996686,12730
1989,0.116800002754,0.0,12731
1990,0.116800002754,0.0,12732
1991,0.116800002754,0.111599996686,12733
1992,0.116800002754,0.0,12734
1993,0.116800002754,0.0807000026107,12735
1994,0.116800002754,0.0807000026107,12736
1995,0.116800002754,0.0,12737
1996,0.116800002754,0.0807000026107,1274
1997,0.116800002754,0.111599996686,12740
1998,0.116099998355,0.0,12743
1999,0.116800002754,0.111599996686,12744
2000,0.116800002754,0.0,12745
2001,0.116800002754,0.111599996686,12746
2002,0.116800002754,0.0,12747
2003,0.116800002754,0.111599996686,12749
2004,0.116800002754,0.0,1275
2005,0.116800002754,0.111599996686,12751
2006,0.116800002754,0.111599996686,12752
2007,0.116800002754,0.0,12753
2008,0.116800002754,0.0,12755
2009,0.116800002754,0.0807000026107,12756
2010,0.116800002754,0.0,12757
2011,0.116800002754,0.0,12758
2012,0.116800002754,0.0,12764
2013,0.116800002754,0.0,12767
2014,0.116800002754,0.111599996686,12773
2015,0.116800002754,0.0,12774
2016,0.116800002754,0.111599996686,12776
2017,0.116800002754,0.0807000026107,12777
2018,0.116800002754,0.0807000026107,12778
2019,0.116800002754,0.0,12779
2020,0.116800002754,0.0,1278
2021,0.116800002754,0.111599996686,12780
2022,0.116800002754,0.0,12781
2023,0.116800002754,0.0,12782
2024,0.116800002754,0.0,12783
2025,0.116800002754,0.0807000026107,12785
2026,0.116099998355,0.0,12786
2027,0.116800002754,0.0,12788
2028,0.116800002754,0.111599996686,1279
2029,0.116800002754,0.0,12792
2030,0.116800002754,0.0807000026107,12793
2031,0.116800002754,0.0,12794
2032,0.116800002754,0.0,12796
2033,0.116800002754,0.111599996686,12797
2034,0.116800002754,0.111599996686,12798
2035,0.116800002754,0.111599996686,128
2036,0.116800002754,0.111599996686,12800
2037,0.116800002754,0.0807000026107,12801
2038,0.116800002754,0.0,12802
2039,0.116800002754,0.0,12803
2040,0.116800002754,0.0,12804
2041,0.116800002754,0.0,12805
2042,0.116800002754,0.111599996686,12806
2043,0.116800002754,0.111599996686,12807
2044,0.116800002754,0.0,12809
2045,0.116800002754,0.0807000026107,12812
2046,0.116800002754,0.0,12813
2047,0.116800002754,0.111599996686,12814
2048,0.116800002754,0.111599996686,12815
2049,0.116800002754,0.0,12816
2050,0.116099998355,0.0,12818
2051,0.116800002754,0.0,12819
2052,0.116800002754,0.0,1282
2053,0.116800002754,0.0,12820
2054,0.116800002754,0.0,12822
2055,0.116800002754,0.0,12823
2056,0.116800002754,0.0807000026107,12824
2057,0.116800002754,0.0,12825
2058,0.116800002754,0.0,12826
2059,0.116800002754,0.0,12827
2060,0.116800002754,0.111599996686,12828
2061,0.116800002754,0.0,12829
2062,0.116800002754,0.0939999967813,1283
2063,0.116800002754,0.0,12830
2064,0.116800002754,0.111599996686,12831
2065,0.116800002754,0.0,12833
2066,0.116800002754,0.0,12834
2067,0.116800002754,0.0,12836
2068,0.116800002754,0.0,12837
2069,0.116800002754,0.0,12838
2070,0.116800002754,0.0,1284
2071,0.116099998355,0.0,12842
2072,0.116800002754,0.0,12844
2073,0.116800002754,0.0939999967813,12846
2074,0.116800002754,0.0807000026107,12848
2075,0.116800002754,0.0939999967813,1285
2076,0.116800002754,0.111599996686,12850
2077,0.116800002754,0.111599996686,12851
2078,0.116800002754,0.0,12852
2079,0.116800002754,0.0,12853
2080,0.116800002754,0.0939999967813,12854
2081,0.116800002754,0.0807000026107,12855
2082,0.116800002754,0.111599996686,12856
2083,0.116800002754,0.0,12858
2084,0.116800002754,0.0939999967813,12859
2085,0.116800002754,0.111599996686,1286
2086,0.116800002754,0.0,12860
2087,0.116800002754,0.0,12861
2088,0.116800002754,0.0,12862
2089,0.116800002754,0.0,12864
2090,0.116800002754,0.0,12866
2091,0.116800002754,0.0,12867
2092,0.116800002754,0.0,12868
2093,0.116800002754,0.0,1287
2094,0.116800002754,0.0,12870
2095,0.116099998355,0.0,12871
2096,0.116800002754,0.0939999967813,12872
2097,0.116800002754,0.0,12874
2098,0.116099998355,0.0,12875
2099,0.116800002754,0.0,12876
2100,0.116800002754,0.0,12879
2101,0.116800002754,0.111599996686,12880
2102,0.116800002754,0.111599996686,12883
2103,0.116800002754,0.111599996686,12884
2104,0.116800002754,0.0,12885
2105,0.116800002754,0.0,12886
2106,0.116800002754,0.0,12887
2107,0.116800002754,0.0,12890
2108,0.116800002754,0.111599996686,12892
2109,0.116800002754,0.0,12893
2110,0.116800002754,0.0,12896
2111,0.116800002754,0.111599996686,12899
2112,0.116800002754,0.111599996686,129
2113,0.116800002754,0.0,1290
2114,0.116800002754,0.0,12900
2115,0.116800002754,0.0,12901
2116,0.116800002754,0.0,12902
2117,0.116099998355,0.0,12907
2118,0.116800002754,0.111599996686,12908
2119,0.116800002754,0.0,12909
2120,0.116800002754,0.0,1291
2121,0.116800002754,0.0,12910
2122,0.116800002754,0.111599996686,12911
2123,0.116800002754,0.0,12912
2124,0.116800002754,0.111599996686,12913
2125,0.116800002754,0.0,12914
2126,0.116800002754,0.0,12916
2127,0.116800002754,0.111599996686,12917
2128,0.116800002754,0.0,12918
2129,0.116800002754,0.0,12919
2130,0.116800002754,0.0,1292
2131,0.116800002754,0.111599996686,12920
2132,0.116800002754,0.0,12922
2133,0.116800002754,0.111599996686,12924
2134,0.116800002754,0.0,12925
2135,0.116800002754,0.0,12926
2136,0.116800002754,0.111599996686,12927
2137,0.116800002754,0.0807000026107,12928
2138,0.116800002754,0.111599996686,12929
2139,0.116800002754,0.0807000026107,1293
2140,0.116800002754,0.0,12933
2141,0.116800002754,0.0,12934
2142,0.116800002754,0.0,12935
2143,0.116800002754,0.111599996686,12936
2144,0.116800002754,0.0,12937
2145,0.116800002754,0.0,12938
2146,0.116800002754,0.0,1294
2147,0.116800002754,0.0,12940
2148,0.116800002754,0.0,12942
2149,0.116800002754,0.0,12943
2150,0.116800002754,0.0,12946
2151,0.116800002754,0.111599996686,12948
2152,0.116099998355,0.0,12949
2153,0.116800002754,0.0,1295
2154,0.116800002754,0.111599996686,12950
2155,0.116800002754,0.0939999967813,12951
2156,0.116800002754,0.0,12952
2157,0.116800002754,0.0,12953
2158,0.116099998355,0.0,12954
2159,0.116800002754,0.111599996686,12956
2160,0.116800002754,0.0,12957
2161,0.116099998355,0.0,12959
2162,0.116800002754,0.111599996686,1296
2163,0.116800002754,0.0,12960
2164,0.116800002754,0.0,12961
2165,0.116800002754,0.0,12962
2166,0.116800002754,0.0,12964
2167,0.116800002754,0.0,12967
2168,0.116800002754,0.111599996686,1297
2169,0.116800002754,0.0,12970
2170,0.116099998355,0.0,12971
2171,0.116800002754,0.0,12972
2172,0.116800002754,0.0,12975
2173,0.116800002754,0.0,12976
2174,0.116800002754,0.111599996686,12977
2175,0.116800002754,0.0,12978
2176,0.116800002754,0.0,12979
2177,0.116800002754,0.0,12981
2178,0.116800002754,0.0,12983
2179,0.116099998355,0.0,12984
2180,0.116800002754,0.0,12986
2181,0.116800002754,0.0,12988
2182,0.116800002754,0.0,1299
2183,0.116800002754,0.0,12990
2184,0.116800002754,0.111599996686,12991
2185,0.116800002754,0.0,12996
2186,0.116800002754,0.0,12997
2187,0.116800002754,0.0,12998
2188,0.116800002754,0.0939999967813,13
2189,0.116800002754,0.0,130
2190,0.116800002754,0.111599996686,1300
2191,0.116800002754,0.0,13000
2192,0.116800002754,0.111599996686,13001
2193,0.116800002754,0.0,13004
2194,0.116800002754,0.0,13007
2195,0.116800002754,0.111599996686,13009
2196,0.116099998355,0.0,1301
2197,0.116800002754,0.0,13011
2198,0.116800002754,0.0,13014
2199,0.116800002754,0.0,13015
2200,0.116800002754,0.0,13018
2201,0.116800002754,0.0,13019
2202,0.116800002754,0.0,1302
2203,0.116800002754,0.0,13020
2204,0.116800002754,0.111599996686,13022
2205,0.116800002754,0.0,13023
2206,0.116800002754,0.111599996686,13024
2207,0.116800002754,0.0807000026107,13025
2208,0.116800002754,0.0,13027
2209,0.116800002754,0.0,13029
2210,0.116800002754,0.111599996686,1303
2211,0.116800002754,0.111599996686,13030
2212,0.116800002754,0.0807000026107,13032
2213,0.116800002754,0.0,13033
2214,0.116800002754,0.0,13035
2215,0.116800002754,0.0807000026107,13036
2216,0.116800002754,0.0,13037
2217,0.116800002754,0.0939999967813,13039
2218,0.116800002754,0.111599996686,1304
2219,0.116800002754,0.0,13040
2220,0.116800002754,0.0,13041
2221,0.116800002754,0.111599996686,13043
2222,0.116800002754,0.0,13045
2223,0.116099998355,0.0,13046
2224,0.116800002754,0.111599996686,13047
2225,0.116800002754,0.0807000026107,13048
2226,0.116800002754,0.0,13049
2227,0.116800002754,0.0,13051
2228,0.116800002754,0.111599996686,13052
2229,0.116800002754,0.0939999967813,13054
2230,0.116800002754,0.0,13055
2231,0.116800002754,0.0,13056
2232,0.116099998355,0.0,13057
2233,0.116800002754,0.111599996686,13058
2234,0.116800002754,0.0939999967813,13059
2235,0.116800002754,0.0807000026107,1306
2236,0.116800002754,0.0939999967813,13060
2237,0.116800002754,0.0,13064
2238,0.116800002754,0.0939999967813,13065
2239,0.116800002754,0.0,13066
2240,0.116800002754,0.0,13067
2241,0.116800002754,0.0,13069
2242,0.116099998355,0.0,1307
2243,0.116800002754,0.0,13070
2244,0.116800002754,0.0,13072
2245,0.116800002754,0.0,13075
2246,0.116800002754,0.0,13077
2247,0.116800002754,0.0,13080
2248,0.116800002754,0.0,13082
2249,0.116800002754,0.0,13083
2250,0.116800002754,0.0,13084
2251,0.116800002754,0.0,13085
2252,0.116800002754,0.0,13087
2253,0.116800002754,0.0,13089
2254,0.116800002754,0.0,1309
2255,0.116800002754,0.0807000026107,13090
2256,0.116800002754,0.0,13091
2257,0.116800002754,0.0,13092
2258,0.116800002754,0.111599996686,13093
2259,0.116099998355,0.0,13094
2260,0.116099998355,0.0,13095
2261,0.116800002754,0.111599996686,13097
2262,0.116800002754,0.0939999967813,13098
2263,0.116800002754,0.0,13099
2264,0.116800002754,0.0,1310
2265,0.116800002754,0.0,13100
2266,0.116800002754,0.111599996686,13103
2267,0.116800002754,0.111599996686,13105
2268,0.116800002754,0.0939999967813,13108
2269,0.116800002754,0.0,13109
2270,0.116800002754,0.0,13110
2271,0.116800002754,0.0,13111
2272,0.116800002754,0.0,13113
2273,0.116800002754,0.0,13114
2274,0.116800002754,0.111599996686,13116
2275,0.116800002754,0.0,13119
2276,0.116800002754,0.111599996686,1312
2277,0.116800002754,0.0939999967813,13120
2278,0.116800002754,0.0,13121
2279,0.116800002754,0.0,13122
2280,0.116800002754,0.0,13123
2281,0.116800002754,0.0,13126
2282,0.116800002754,0.0,13128
2283,0.116099998355,0.0,1313
2284,0.116800002754,0.0,13130
2285,0.116800002754,0.0,13135
2286,0.116099998355,0.0,13137
2287,0.116800002754,0.0,13140
2288,0.116800002754,0.111599996686,13141
2289,0.116800002754,0.111599996686,13145
2290,0.116800002754,0.0,13150
2291,0.116800002754,0.0,13152
2292,0.116800002754,0.111599996686,13153
2293,0.116800002754,0.111599996686,13154
2294,0.116800002754,0.0807000026107,13155
2295,0.116800002754,0.0,13158
2296,0.116800002754,0.0,13159
2297,0.116099998355,0.0,1316
2298,0.116800002754,0.0,13160
2299,0.116800002754,0.111599996686,13161
2300,0.116800002754,0.0939999967813,13162
2301,0.116800002754,0.0,13163
2302,0.116800002754,0.0807000026107,13165
2303,0.116800002754,0.0,13166
2304,0.116800002754,0.0,13167
2305,0.116800002754,0.0,13168
2306,0.116800002754,0.111599996686,13169
2307,0.116800002754,0.111599996686,13170
2308,0.116800002754,0.0,13171
2309,0.116800002754,0.111599996686,13172
2310,0.116800002754,0.111599996686,13174
2311,0.116800002754,0.0,13176
2312,0.116800002754,0.111599996686,13177
2313,0.116800002754,0.0,13178
2314,0.116800002754,0.111599996686,13179
2315,0.116800002754,0.0939999967813,1318
2316,0.116800002754,0.0,13183
2317,0.116099998355,0.0,13184
2318,0.116800002754,0.0,13185
2319,0.116800002754,0.0,13187
2320,0.116800002754,0.0,13188
2321,0.116800002754,0.111599996686,13189
2322,0.116099998355,0.0,13192
2323,0.116800002754,0.0939999967813,13193
2324,0.116800002754,0.0,13196
2325,0.116800002754,0.0,132
2326,0.116800002754,0.111599996686,1320
2327,0.116800002754,0.0,13200
2328,0.116800002754,0.0,13204
2329,0.116800002754,0.0,13206
2330,0.116800002754,0.0,13207
2331,0.116800002754,0.0,13208
2332,0.116800002754,0.0939999967813,13209
2333,0.116800002754,0.0,13210
2334,0.116800002754,0.0,13211
2335,0.116800002754,0.0,13213
2336,0.116800002754,0.111599996686,13214
2337,0.116800002754,0.0,13215
2338,0.116800002754,0.111599996686,13216
2339,0.116800002754,0.0,13217
2340,0.116800002754,0.0,13219
2341,0.116800002754,0.111599996686,1322
2342,0.116800002754,0.111599996686,13220
2343,0.116800002754,0.0,13222
2344,0.116800002754,0.0,13223
2345,0.116800002754,0.0,13224
2346,0.116800002754,0.0,13225
2347,0.116800002754,0.111599996686,13227
2348,0.116800002754,0.0,13228
2349,0.116800002754,0.111599996686,13229
2350,0.116800002754,0.0,13231
2351,0.116800002754,0.0,13233
2352,0.116800002754,0.111599996686,13234
2353,0.116800002754,0.111599996686,13235
2354,0.116800002754,0.111599996686,13238
2355,0.116800002754,0.0,13239
2356,0.116800002754,0.0,13240
2357,0.116800002754,0.111599996686,13241
2358,0.116800002754,0.0807000026107,13243
2359,0.116800002754,0.0,13244
2360,0.116800002754,0.0807000026107,13245
2361,0.116800002754,0.111599996686,13247
2362,0.116800002754,0.0,13248
2363,0.116800002754,0.0,13249
2364,0.116800002754,0.111599996686,1325
2365,0.116800002754,0.0,13250
2366,0.116099998355,0.0,13252
2367,0.116800002754,0.0,13253
2368,0.116800002754,0.0,13257
2369,0.116800002754,0.111599996686,13258
2370,0.116800002754,0.0807000026107,1326
2371,0.116800002754,0.0,13261
2372,0.116800002754,0.0,13263
2373,0.116800002754,0.0,13264
2374,0.116800002754,0.0,13268
2375,0.116800002754,0.111599996686,13269
2376,0.116800002754,0.111599996686,13270
2377,0.116800002754,0.0,13271
2378,0.116800002754,0.0939999967813,13273
2379,0.116800002754,0.0,13275
2380,0.116800002754,0.0,13276
2381,0.116800002754,0.0,13277
2382,0.116800002754,0.0,13278
2383,0.116800002754,0.0,13279
2384,0.116800002754,0.0,1328
2385,0.116800002754,0.0,13280
2386,0.116800002754,0.0,13281
2387,0.116800002754,0.0,13282
2388,0.116800002754,0.0,13284
2389,0.116800002754,0.0,13285
2390,0.116800002754,0.111599996686,13286
2391,0.116800002754,0.0807000026107,13288
2392,0.116800002754,0.0,13289
2393,0.116800002754,0.0,1329
2394,0.116800002754,0.0,13290
2395,0.116800002754,0.0939999967813,13291
2396,0.116800002754,0.0,13293
2397,0.116800002754,0.111599996686,13294
2398,0.116800002754,0.111599996686,13295
2399,0.116800002754,0.0,13296
2400,0.116800002754,0.0,13297
2401,0.116800002754,0.0939999967813,13298
2402,0.116800002754,0.0,13299
2403,0.116800002754,0.0,133
2404,0.116800002754,0.111599996686,1330
2405,0.116800002754,0.0,13300
2406,0.116800002754,0.111599996686,13301
2407,0.116800002754,0.0,13305
2408,0.116800002754,0.0807000026107,13309
2409,0.116800002754,0.111599996686,13312
2410,0.116800002754,0.0,13314
2411,0.116800002754,0.0,13315
2412,0.116800002754,0.111599996686,13317
2413,0.116800002754,0.0,13318
2414,0.116800002754,0.0,13319
2415,0.116800002754,0.0,13320
2416,0.116800002754,0.111599996686,13321
2417,0.116800002754,0.0,13322
2418,0.116800002754,0.111599996686,13323
2419,0.116800002754,0.0,13325
2420,0.116800002754,0.0807000026107,13329
2421,0.116800002754,0.0,1333
2422,0.116800002754,0.0,13330
2423,0.116800002754,0.0,13331
2424,0.116800002754,0.0,13332
2425,0.116800002754,0.0,13333
2426,0.116800002754,0.0,13336
2427,0.116800002754,0.0,13337
2428,0.116800002754,0.0939999967813,13338
2429,0.116800002754,0.0,1334
2430,0.116800002754,0.0,13340
2431,0.116800002754,0.111599996686,13341
2432,0.116800002754,0.0,13342
2433,0.116800002754,0.0,13343
2434,0.116800002754,0.0,13344
2435,0.116800002754,0.111599996686,13346
2436,0.116800002754,0.0,13347
2437,0.116800002754,0.0,13348
2438,0.116800002754,0.111599996686,13351
2439,0.116800002754,0.0,13353
2440,0.116800002754,0.0,13354
2441,0.116800002754,0.0,13355
2442,0.116800002754,0.0,13356
2443,0.116800002754,0.0,13357
2444,0.116800002754,0.0,13358
2445,0.116800002754,0.0,1336
2446,0.116800002754,0.111599996686,13361
2447,0.116800002754,0.111599996686,13362
2448,0.116800002754,0.0,13363
2449,0.116800002754,0.0807000026107,13364
2450,0.116800002754,0.0,13365
2451,0.116800002754,0.0,13369
2452,0.116800002754,0.0,13370
2453,0.116800002754,0.0,13371
2454,0.116800002754,0.0,13372
2455,0.116800002754,0.0,13374
2456,0.116800002754,0.0,13375
2457,0.116800002754,0.0807000026107,13376
2458,0.116800002754,0.0,13378
2459,0.116800002754,0.0,13380
2460,0.116800002754,0.111599996686,13381
2461,0.116800002754,0.0,13382
2462,0.116800002754,0.0,13383
2463,0.116800002754,0.111599996686,13385
2464,0.116800002754,0.0,13386
2465,0.116800002754,0.0,13387
2466,0.116800002754,0.0,13388
2467,0.116800002754,0.111599996686,1339
2468,0.116800002754,0.111599996686,13392
2469,0.116800002754,0.0939999967813,13395
2470,0.116800002754,0.0939999967813,13397
2471,0.116800002754,0.0,13399
2472,0.116800002754,0.0,134
2473,0.116800002754,0.0,1340
2474,0.116800002754,0.0,13400
2475,0.116800002754,0.111599996686,13401
2476,0.116800002754,0.0,13402
2477,0.116800002754,0.0807000026107,13405
2478,0.116800002754,0.0,13407
2479,0.116800002754,0.111599996686,13408
2480,0.116800002754,0.0,13410
2481,0.116800002754,0.0,13411
2482,0.116800002754,0.0,13413
2483,0.116800002754,0.0,13414
2484,0.116800002754,0.0807000026107,13416
2485,0.116800002754,0.0,13419
2486,0.116800002754,0.111599996686,13423
2487,0.116800002754,0.0,13424
2488,0.116800002754,0.0,13426
2489,0.116800002754,0.0,13428
2490,0.116800002754,0.0,13429
2491,0.116800002754,0.0,1343
2492,0.116800002754,0.111599996686,13433
2493,0.116800002754,0.0939999967813,13434
2494,0.116800002754,0.0,13436
2495,0.116800002754,0.0807000026107,13437
2496,0.116800002754,0.0,13441
2497,0.116800002754,0.0,13443
2498,0.116800002754,0.0,13444
2499,0.116800002754,0.111599996686,13446
2500,0.116800002754,0.0939999967813,13450
2501,0.116800002754,0.111599996686,13451
2502,0.116800002754,0.111599996686,13453
2503,0.116800002754,0.0,13454
2504,0.116800002754,0.0,13455
2505,0.116800002754,0.0,13456
2506,0.116800002754,0.0807000026107,13458
2507,0.116800002754,0.111599996686,13459
2508,0.116800002754,0.0,13461
2509,0.116800002754,0.111599996686,13462
2510,0.116800002754,0.0,13463
2511,0.116800002754,0.0,13466
2512,0.116800002754,0.0,13468
2513,0.116800002754,0.111599996686,13469
2514,0.116800002754,0.0,13471
2515,0.116800002754,0.0,13473
2516,0.116800002754,0.0,13474
2517,0.116800002754,0.0,13475
2518,0.116800002754,0.0,13479
2519,0.116800002754,0.0,1348
2520,0.116800002754,0.0,13480
2521,0.116800002754,0.0939999967813,13484
2522,0.116800002754,0.111599996686,13485
2523,0.116800002754,0.0807000026107,13486
2524,0.116800002754,0.0,13487
2525,0.116800002754,0.0,13488
2526,0.116800002754,0.0,13491
2527,0.116800002754,0.0939999967813,13493
2528,0.116800002754,0.0,13494
2529,0.116800002754,0.0,13495
2530,0.116800002754,0.0,13496
2531,0.116800002754,0.0807000026107,13497
2532,0.116800002754,0.0,13498
2533,0.116800002754,0.0807000026107,13499
2534,0.116800002754,0.0,135
2535,0.116800002754,0.0,13500
2536,0.116800002754,0.0,13503
2537,0.116800002754,0.0,13506
2538,0.116800002754,0.111599996686,13509
2539,0.116800002754,0.0,13510
2540,0.116800002754,0.0,13511
2541,0.116800002754,0.0,13512
2542,0.116800002754,0.0,13513
2543,0.116800002754,0.0,13514
2544,0.116800002754,0.0,13515
2545,0.116800002754,0.0,13516
2546,0.116800002754,0.0,13517
2547,0.116800002754,0.0,13518
2548,0.116800002754,0.0,13519
2549,0.116800002754,0.0,1352
2550,0.116800002754,0.0,13523
2551,0.116800002754,0.111599996686,13524
2552,0.116800002754,0.0807000026107,13525
2553,0.116800002754,0.0,13527
2554,0.116800002754,0.0,13529
2555,0.116800002754,0.0,1353
2556,0.116800002754,0.0,13530
2557,0.116800002754,0.0,13533
2558,0.116800002754,0.0,13534
2559,0.116800002754,0.0,13535
2560,0.116800002754,0.0807000026107,13536
2561,0.116800002754,0.0,13537
2562,0.116800002754,0.0,13538
2563,0.116800002754,0.0,1354
2564,0.116800002754,0.0,13540
2565,0.116800002754,0.0,13541
2566,0.116800002754,0.111599996686,13543
2567,0.116800002754,0.0,13544
2568,0.116800002754,0.111599996686,13545
2569,0.116800002754,0.0,13546
2570,0.116800002754,0.0,13547
2571,0.116800002754,0.0,13549
2572,0.116800002754,0.111599996686,1355
2573,0.116800002754,0.0,13550
2574,0.116800002754,0.0,13553
2575,0.116800002754,0.0,13554
2576,0.116800002754,0.0,13556
2577,0.116800002754,0.0,13557
2578,0.116800002754,0.0,13560
2579,0.116800002754,0.111599996686,13561
2580,0.116800002754,0.111599996686,13562
2581,0.116800002754,0.0,13563
2582,0.116800002754,0.0,13564
2583,0.116800002754,0.111599996686,13565
2584,0.116800002754,0.0,13567
2585,0.116800002754,0.0,13568
2586,0.116800002754,0.0,13569
2587,0.116800002754,0.0,13570
2588,0.116800002754,0.111599996686,13573
2589,0.116800002754,0.0,13574
2590,0.116800002754,0.0,13575
2591,0.116800002754,0.111599996686,13578
2592,0.116800002754,0.111599996686,1358
2593,0.116800002754,0.0807000026107,13580
2594,0.116800002754,0.0,13581
2595,0.116800002754,0.111599996686,13582
2596,0.116800002754,0.0,13583
2597,0.116800002754,0.111599996686,13585
2598,0.116800002754,0.0,13587
2599,0.116800002754,0.0,13588
2600,0.116800002754,0.111599996686,1359
2601,0.116800002754,0.111599996686,13590
2602,0.116800002754,0.0,13591
2603,0.116800002754,0.111599996686,13592
2604,0.116800002754,0.0,13594
2605,0.116800002754,0.0,13595
2606,0.116800002754,0.111599996686,13598
2607,0.116800002754,0.0939999967813,13599
2608,0.116800002754,0.0,136
2609,0.116800002754,0.111599996686,1360
2610,0.116800002754,0.0,13600
2611,0.116800002754,0.111599996686,13601
2612,0.116800002754,0.0,13602
2613,0.116800002754,0.0,13603
2614,0.116800002754,0.0,13604
2615,0.116800002754,0.0,13605
2616,0.116800002754,0.111599996686,13606
2617,0.116800002754,0.0,13608
2618,0.116800002754,0.111599996686,1361
2619,0.116800002754,0.0,13610
2620,0.116800002754,0.111599996686,13612
2621,0.116800002754,0.0,13613
2622,0.116800002754,0.0,13614
2623,0.116800002754,0.0939999967813,13615
2624,0.116800002754,0.0,13616
2625,0.116800002754,0.0,13617
2626,0.116800002754,0.0,13618
2627,0.116800002754,0.0,13619
2628,0.116800002754,0.0,1362
2629,0.116800002754,0.111599996686,13621
2630,0.116800002754,0.111599996686,13623
2631,0.116800002754,0.0,13624
2632,0.116800002754,0.111599996686,13625
2633,0.116800002754,0.0,13626
2634,0.116800002754,0.0,13627
2635,0.116800002754,0.0,13629
2636,0.116800002754,0.0807000026107,13630
2637,0.116800002754,0.0,13631
2638,0.116800002754,0.0,13632
2639,0.116800002754,0.0,13633
2640,0.116800002754,0.0,13634
2641,0.116800002754,0.0,13635
2642,0.116800002754,0.111599996686,13637
2643,0.116800002754,0.0,13638
2644,0.116800002754,0.111599996686,13639
2645,0.116800002754,0.0,13642
2646,0.116800002754,0.0,13645
2647,0.116800002754,0.111599996686,13646
2648,0.116800002754,0.0,13649
2649,0.116800002754,0.0,1365
2650,0.116800002754,0.0,13650
2651,0.116800002754,0.111599996686,13651
2652,0.116800002754,0.0,13653
2653,0.116800002754,0.0,13654
2654,0.116800002754,0.0,13656
2655,0.116800002754,0.111599996686,13657
2656,0.116800002754,0.111599996686,13658
2657,0.116800002754,0.0,13659
2658,0.116800002754,0.0,1366
2659,0.116800002754,0.0,13660
2660,0.116800002754,0.0,13662
2661,0.116800002754,0.0,13663
2662,0.116800002754,0.0,13665
2663,0.116800002754,0.0,13667
2664,0.116800002754,0.0,13668
2665,0.116800002754,0.0,1367
2666,0.116800002754,0.0,13670
2667,0.116800002754,0.0807000026107,13671
2668,0.116800002754,0.0,13672
2669,0.116800002754,0.111599996686,13674
2670,0.116800002754,0.111599996686,13676
2671,0.116800002754,0.0,13677
2672,0.116800002754,0.0,13678
2673,0.116800002754,0.0,1368
2674,0.116800002754,0.111599996686,13683
2675,0.116800002754,0.0,13685
2676,0.116800002754,0.0,13686
2677,0.116800002754,0.0,13687
2678,0.116800002754,0.111599996686,13689
2679,0.116800002754,0.0,1369
2680,0.116800002754,0.0,13691
2681,0.116800002754,0.0,13692
2682,0.116800002754,0.111599996686,13695
2683,0.116800002754,0.0,13696
2684,0.116800002754,0.0,13697
2685,0.116800002754,0.111599996686,137
2686,0.116800002754,0.0,13701
2687,0.116800002754,0.0,13703
2688,0.116800002754,0.0,13705
2689,0.116800002754,0.0939999967813,13706
2690,0.116800002754,0.0,13708
2691,0.116800002754,0.0,13710
2692,0.116800002754,0.0,13711
2693,0.116800002754,0.0,13712
2694,0.116800002754,0.0,13714
2695,0.116800002754,0.0,13715
2696,0.116800002754,0.0939999967813,13716
2697,0.116800002754,0.111599996686,13717
2698,0.116800002754,0.0,13719
2699,0.116800002754,0.0,13721
2700,0.116800002754,0.111599996686,13722
2701,0.116800002754,0.0,13723
2702,0.116800002754,0.0,13724
2703,0.116800002754,0.111599996686,13725
2704,0.116800002754,0.111599996686,13726
2705,0.116800002754,0.0,13727
2706,0.116800002754,0.0,13729
2707,0.116800002754,0.0,1373
2708,0.116800002754,0.0,13730
2709,0.116800002754,0.0,13731
2710,0.116800002754,0.0,13733
2711,0.116800002754,0.0,13734
2712,0.116800002754,0.0,13735
2713,0.116800002754,0.111599996686,13736
2714,0.116800002754,0.0,13737
2715,0.116800002754,0.0,13738
2716,0.116800002754,0.0,13739
2717,0.116800002754,0.0,1374
2718,0.116800002754,0.0,13740
2719,0.116800002754,0.111599996686,13741
2720,0.116800002754,0.0,13742
