,depenses_electricite_prix_unitaire,depenses_gaz_prix_unitaire,identifiant_menage
602,0.102799996734,0.0,200000602
603,0.102799996734,0.0,200000603
604,0.102799996734,0.0,200000604
605,0.102799996734,0.0,200000605
606,0.102799996734,0.0,200000606
607,0.102799996734,0.0,200000607
608,0.102799996734,0.0,200000608
609,0.102799996734,0.0,200000609
610,0.102799996734,0.0,200000610
611,0.102799996734,0.0,200000611
612,0.102799996734,0.0,200000612
613,0.102799996734,0.0,200000613
614,0.102799996734,0.0,200000614
615,0.102799996734,0.0,200000615
616,0.102799996734,0.0410000011325,200000616
617,0.102799996734,0.0,200000617
618,0.102799996734,0.0,200000618
619,0.102799996734,0.0410000011325,200000619
620,0.102799996734,0.0410000011325,200000620
621,0.102799996734,0.0,200000621
622,0.102799996734,0.0515000000596,200000622
623,0.102799996734,0.0,200000623
624,0.102799996734,0.0,200000624
625,0.102799996734,0.0515000000596,200000625
626,0.102799996734,0.0,200000626
627,0.102799996734,0.0,200000627
628,0.102799996734,0.0,200000628
629,0.102799996734,0.0,200000629
630,0.102799996734,0.0271000005305,200000630
631,0.102799996734,0.0,200000631
632,0.102799996734,0.0271000005305,200000632
633,0.102799996734,0.0,200000633
634,0.102799996734,0.0,200000634
635,0.102799996734,0.0,200000635
636,0.102799996734,0.0,200000636
637,0.102799996734,0.0,200000637
638,0.102799996734,0.0,200000638
639,0.102799996734,0.0,200000639
640,0.102799996734,0.0,200000640
641,0.102799996734,0.0,200000641
642,0.102799996734,0.0,200000642
643,0.102799996734,0.0,200000643
644,0.102799996734,0.0271000005305,200000644
645,0.102799996734,0.0,200000645
646,0.102799996734,0.0,200000646
647,0.102799996734,0.0271000005305,200000647
648,0.102799996734,0.0,200000648
649,0.102799996734,0.0515000000596,200000649
650,0.102799996734,0.0,200000650
651,0.102799996734,0.0,200000651
652,0.102799996734,0.0,200000652
653,0.102799996734,0.0,200000653
654,0.102799996734,0.0,200000654
655,0.102799996734,0.0,200000655
656,0.102799996734,0.0,200000656
657,0.102799996734,0.0515000000596,200000657
658,0.102799996734,0.0,200000658
659,0.102799996734,0.0,200000659
660,0.102799996734,0.0,200000660
661,0.102799996734,0.0,200000661
662,0.102799996734,0.0,200000662
663,0.102799996734,0.0,200000663
664,0.102799996734,0.0,200000664
665,0.102799996734,0.0,200000665
666,0.125100001693,0.0,200000666
667,0.102799996734,0.0,200000667
668,0.102799996734,0.0,200000668
669,0.125100001693,0.0410000011325,200000669
670,0.102799996734,0.0271000005305,200000670
671,0.102799996734,0.0,200000671
672,0.102799996734,0.0,200000672
673,0.102799996734,0.0,200000673
674,0.102799996734,0.0,200000674
675,0.102799996734,0.0,200000675
676,0.102799996734,0.0,200000676
677,0.102799996734,0.0,200000677
678,0.102799996734,0.0,200000678
679,0.102799996734,0.0515000000596,200000679
680,0.102799996734,0.0410000011325,200000680
681,0.102799996734,0.0410000011325,200000681
682,0.102799996734,0.0,200000682
683,0.102799996734,0.0,200000683
684,0.102799996734,0.0,200000684
685,0.102799996734,0.025399999693,200000685
686,0.102799996734,0.0,200000686
687,0.102799996734,0.0,200000687
688,0.102799996734,0.0,200000688
689,0.102799996734,0.0,200000689
690,0.102799996734,0.0,200000690
691,0.102799996734,0.0,200000691
692,0.102799996734,0.0,200000692
693,0.102799996734,0.0,200000693
694,0.102799996734,0.0,200000694
695,0.102799996734,0.0,200000695
696,0.102799996734,0.0,200000696
697,0.102799996734,0.0,200000697
698,0.102799996734,0.0,200000698
699,0.102799996734,0.0,200000699
700,0.102799996734,0.0,200000700
701,0.102799996734,0.0,200000701
702,0.102799996734,0.0,200000702
703,0.102799996734,0.0,200000703
704,0.102799996734,0.0,200000704
705,0.102799996734,0.0,200000705
706,0.102799996734,0.0,200000706
707,0.102799996734,0.0,200000707
708,0.102799996734,0.0,200000708
709,0.125100001693,0.0,200000709
710,0.102799996734,0.0,200000710
711,0.102799996734,0.0,200000711
712,0.125100001693,0.0,200000712
713,0.102799996734,0.0,200000713
714,0.102799996734,0.0,200000714
715,0.102799996734,0.0,200000715
716,0.102799996734,0.0,200000716
717,0.102799996734,0.0,200000717
718,0.102799996734,0.0,200000718
719,0.102799996734,0.0,200000719
720,0.102799996734,0.0,200000720
721,0.102799996734,0.0,200000721
722,0.102799996734,0.0410000011325,200000722
723,0.102799996734,0.0271000005305,200000723
724,0.102799996734,0.0271000005305,200000724
725,0.102799996734,0.0,200000725
726,0.102799996734,0.0,200000726
727,0.102799996734,0.0,200000727
728,0.102799996734,0.0,200000728
729,0.125100001693,0.0,200000729
730,0.102799996734,0.0,200000730
731,0.102799996734,0.0,200000731
732,0.102799996734,0.0,200000732
733,0.102799996734,0.0,200000733
