,depenses_electricite_prix_unitaire,depenses_gaz_prix_unitaire,identifiant_menage
273,0.105700001121,0.0513999983668,200500273
274,0.105700001121,0.0513999983668,200500274
275,0.105700001121,0.0513999983668,200500275
276,0.105700001121,0.0513999983668,200500276
277,0.105700001121,0.0346000008285,200500277
278,0.105700001121,0.0,200500278
279,0.105700001121,0.033100001514,200500279
280,0.105700001121,0.0513999983668,200500280
281,0.105700001121,0.0346000008285,200500281
282,0.105700001121,0.0513999983668,200500282
283,0.105700001121,0.0,200500283
284,0.105700001121,0.0,200500284
285,0.105700001121,0.0513999983668,200500285
286,0.105700001121,0.0,200500286
287,0.105700001121,0.0346000008285,200500287
288,0.105700001121,0.0346000008285,200500288
289,0.105700001121,0.0,200500289
290,0.105700001121,0.0346000008285,200500290
291,0.105700001121,0.0346000008285,200500291
292,0.105700001121,0.0346000008285,200500292
293,0.105700001121,0.0346000008285,200500293
294,0.105700001121,0.0,200500294
295,0.105700001121,0.0346000008285,200500295
296,0.105700001121,0.0,200500296
297,0.105700001121,0.0,200500297
298,0.105700001121,0.0,200500298
299,0.105700001121,0.0346000008285,200500299
300,0.105700001121,0.0513999983668,200500300
301,0.105700001121,0.0346000008285,200500301
302,0.105700001121,0.0,200500302
303,0.105700001121,0.0,200500303
304,0.105700001121,0.0,200500304
305,0.105700001121,0.0513999983668,200500305
306,0.105700001121,0.0,200500306
307,0.105700001121,0.0,200500307
308,0.105700001121,0.0346000008285,200500308
309,0.105700001121,0.0,200500309
310,0.105700001121,0.0346000008285,200500310
311,0.105700001121,0.0346000008285,200500311
312,0.105700001121,0.0513999983668,200500312
313,0.105700001121,0.0,200500313
314,0.105700001121,0.0513999983668,200500314
315,0.105700001121,0.0,200500315
316,0.105700001121,0.0,200500316
317,0.105700001121,0.0513999983668,200500317
318,0.105700001121,0.0513999983668,200500318
319,0.105700001121,0.0,200500319
320,0.105700001121,0.0,200500320
321,0.105700001121,0.0,200500321
322,0.105700001121,0.0,200500322
323,0.105700001121,0.0346000008285,200500323
324,0.105700001121,0.0,200500324
325,0.105700001121,0.0,200500325
326,0.105700001121,0.0513999983668,200500326
327,0.105700001121,0.0513999983668,200500327
328,0.105700001121,0.0513999983668,200500328
329,0.105700001121,0.0,200500329
330,0.105700001121,0.0513999983668,200500330
331,0.105700001121,0.0,200500331
332,0.105700001121,0.0346000008285,200500332
333,0.105700001121,0.0513999983668,200500333
334,0.105700001121,0.0346000008285,200500334
335,0.105700001121,0.0,200500335
336,0.105700001121,0.0513999983668,200500336
337,0.105700001121,0.0513999983668,200500337
338,0.105700001121,0.0,200500338
339,0.105700001121,0.0513999983668,200500339
340,0.105700001121,0.0346000008285,200500340
341,0.105700001121,0.0,200500341
342,0.105700001121,0.0513999983668,200500342
343,0.105700001121,0.0,200500343
344,0.105700001121,0.0,200500344
345,0.128999993205,0.0,200500345
346,0.105700001121,0.0513999983668,200500346
347,0.105700001121,0.0346000008285,200500347
348,0.105700001121,0.0,200500348
349,0.105700001121,0.0513999983668,200500349
350,0.105700001121,0.0513999983668,200500350
351,0.105700001121,0.0,200500351
352,0.105700001121,0.0,200500352
353,0.105700001121,0.0,200500353
354,0.105700001121,0.0,200500354
355,0.105700001121,0.0,200500355
356,0.105700001121,0.0,200500356
357,0.105700001121,0.0,200500357
358,0.105700001121,0.0513999983668,200500358
359,0.105700001121,0.0346000008285,200500359
360,0.105700001121,0.0513999983668,200500360
361,0.105700001121,0.0,200500361
362,0.105700001121,0.0346000008285,200500362
363,0.128999993205,0.0,200500363
364,0.105700001121,0.0346000008285,200500364
365,0.105700001121,0.0513999983668,200500365
366,0.105700001121,0.0513999983668,200500366
367,0.105700001121,0.0513999983668,200500367
368,0.105700001121,0.0,200500368
369,0.105700001121,0.0,200500369
370,0.105700001121,0.0,200500370
371,0.105700001121,0.0513999983668,200500371
372,0.105700001121,0.0346000008285,200500372
373,0.105700001121,0.0,200500373
374,0.105700001121,0.0,200500374
375,0.105700001121,0.0,200500375
376,0.105700001121,0.0346000008285,200500376
377,0.105700001121,0.0,200500377
378,0.105700001121,0.0346000008285,200500378
379,0.105700001121,0.0346000008285,200500379
380,0.105700001121,0.0346000008285,200500380
381,0.105700001121,0.0513999983668,200500381
382,0.105700001121,0.0513999983668,200500382
383,0.105700001121,0.0513999983668,200500383
384,0.105700001121,0.0346000008285,200500384
385,0.105700001121,0.0513999983668,200500385
386,0.105700001121,0.0513999983668,200500386
387,0.128999993205,0.0,200500387
388,0.105700001121,0.0,200500388
389,0.105700001121,0.0346000008285,200500389
390,0.105700001121,0.0,200500390
391,0.105700001121,0.0,200500391
392,0.105700001121,0.0346000008285,200500392
393,0.105700001121,0.0,200500393
394,0.105700001121,0.0,200500394
395,0.105700001121,0.033100001514,200500395
396,0.105700001121,0.0346000008285,200500396
397,0.105700001121,0.0,200500397
398,0.105700001121,0.0,200500398
399,0.128999993205,0.0,200500399
400,0.105700001121,0.0,200500400
401,0.105700001121,0.0,200500401
402,0.105700001121,0.0,200500402
403,0.105700001121,0.0,200500403
404,0.105700001121,0.0,200500404
405,0.105700001121,0.0,200500405
406,0.105700001121,0.0,200500406
407,0.105700001121,0.0513999983668,200500407
408,0.105700001121,0.0346000008285,200500408
409,0.105700001121,0.0346000008285,200500409
410,0.105700001121,0.0,200500410
411,0.105700001121,0.0,200500411
412,0.105700001121,0.0,200500412
413,0.105700001121,0.0,200500413
414,0.105700001121,0.0513999983668,200500414
415,0.105700001121,0.0,200500415
416,0.105700001121,0.0,200500416
417,0.105700001121,0.0,200500417
418,0.105700001121,0.0513999983668,200500418
419,0.105700001121,0.0346000008285,200500419
420,0.105700001121,0.0,200500420
421,0.105700001121,0.0346000008285,200500421
422,0.105700001121,0.0346000008285,200500422
423,0.105700001121,0.0513999983668,200500423
424,0.105700001121,0.0346000008285,200500424
425,0.105700001121,0.0346000008285,200500425
426,0.105700001121,0.0513999983668,200500426
427,0.105700001121,0.0,200500427
428,0.128999993205,0.0,200500428
429,0.105700001121,0.0,200500429
430,0.105700001121,0.0346000008285,200500430
431,0.105700001121,0.0346000008285,200500431
432,0.128999993205,0.0,200500432
433,0.105700001121,0.0,200500433
434,0.128999993205,0.0636000037193,200500434
435,0.105700001121,0.0346000008285,200500435
436,0.105700001121,0.0,200500436
437,0.105700001121,0.0346000008285,200500437
438,0.105700001121,0.0513999983668,200500438
439,0.105700001121,0.0513999983668,200500439
440,0.105700001121,0.0346000008285,200500440
441,0.105700001121,0.0,200500441
442,0.105700001121,0.0,200500442
443,0.105700001121,0.0513999983668,200500443
444,0.105700001121,0.0346000008285,200500444
445,0.105700001121,0.0,200500445
446,0.105700001121,0.0,200500446
447,0.105700001121,0.0,200500447
448,0.105700001121,0.0,200500448
449,0.105700001121,0.0513999983668,200500449
450,0.105700001121,0.0513999983668,200500450
451,0.128999993205,0.0513999983668,200500451
452,0.105700001121,0.0346000008285,200500452
453,0.105700001121,0.0346000008285,200500453
454,0.105700001121,0.0,200500454
455,0.105700001121,0.0513999983668,200500455
456,0.105700001121,0.0513999983668,200500456
457,0.105700001121,0.0513999983668,200500457
458,0.105700001121,0.0513999983668,200500458
459,0.105700001121,0.0,200500459
460,0.105700001121,0.0,200500460
461,0.105700001121,0.0,200500461
462,0.105700001121,0.0,200500462
463,0.105700001121,0.0346000008285,200500463
464,0.105700001121,0.0346000008285,200500464
465,0.105700001121,0.0346000008285,200500465
466,0.105700001121,0.0513999983668,200500466
467,0.105700001121,0.0513999983668,200500467
468,0.105700001121,0.0,200500468
469,0.105700001121,0.0513999983668,200500469
470,0.105700001121,0.0346000008285,200500470
471,0.105700001121,0.0,200500471
472,0.105700001121,0.0,200500472
473,0.105700001121,0.0513999983668,200500473
474,0.105700001121,0.0,200500474
475,0.105700001121,0.0,200500475
476,0.105700001121,0.033100001514,200500476
477,0.105700001121,0.0346000008285,200500477
478,0.105700001121,0.0513999983668,200500478
479,0.105700001121,0.0346000008285,200500479
480,0.105700001121,0.0,200500480
481,0.105700001121,0.0513999983668,200500481
482,0.105700001121,0.0346000008285,200500482
483,0.105700001121,0.0,200500483
484,0.105700001121,0.033100001514,200500484
485,0.105700001121,0.0,200500485
486,0.105700001121,0.0346000008285,200500486
487,0.105700001121,0.0,200500487
488,0.105700001121,0.0346000008285,200500488
489,0.105700001121,0.0,200500489
490,0.105700001121,0.0346000008285,200500490
491,0.105700001121,0.0346000008285,200500491
492,0.105700001121,0.0346000008285,200500492
493,0.105700001121,0.0,200500493
494,0.105700001121,0.0,200500494
495,0.105700001121,0.0346000008285,200500495
496,0.105700001121,0.0,200500496
497,0.105700001121,0.033100001514,200500497
498,0.105700001121,0.0513999983668,200500498
499,0.105700001121,0.0,200500499
500,0.105700001121,0.0,200500500
501,0.105700001121,0.0346000008285,200500501
502,0.105700001121,0.0346000008285,200500502
503,0.105700001121,0.0,200500503
504,0.105700001121,0.0346000008285,200500504
505,0.105700001121,0.0346000008285,200500505
506,0.105700001121,0.0346000008285,200500506
507,0.105700001121,0.0513999983668,200500507
508,0.105700001121,0.0,200500508
509,0.105700001121,0.0346000008285,200500509
510,0.105700001121,0.0513999983668,200500510
511,0.105700001121,0.0513999983668,200500511
512,0.105700001121,0.0,200500512
513,0.105700001121,0.0,200500513
514,0.105700001121,0.0346000008285,200500514
515,0.105700001121,0.0346000008285,200500515
516,0.105700001121,0.0,200500516
517,0.105700001121,0.0,200500517
518,0.105700001121,0.0,200500518
519,0.105700001121,0.0346000008285,200500519
520,0.105700001121,0.0,200500520
521,0.105700001121,0.0,200500521
522,0.105700001121,0.0513999983668,200500522
523,0.105700001121,0.0,200500523
524,0.105700001121,0.0346000008285,200500524
525,0.128999993205,0.0636000037193,200500525
526,0.105700001121,0.0346000008285,200500526
527,0.105700001121,0.0346000008285,200500527
528,0.105700001121,0.0346000008285,200500528
529,0.105700001121,0.0513999983668,200500529
530,0.105700001121,0.0,200500530
531,0.105700001121,0.0,200500531
532,0.105700001121,0.0,200500532
533,0.105700001121,0.0513999983668,200500533
534,0.105700001121,0.0513999983668,200500534
535,0.105700001121,0.0513999983668,200500535
536,0.128999993205,0.0,200500536
537,0.105700001121,0.0346000008285,200500537
538,0.105700001121,0.0,200500538
539,0.105700001121,0.0,200500539
540,0.105700001121,0.0346000008285,200500540
541,0.105700001121,0.0,200500541
542,0.105700001121,0.0513999983668,200500542
543,0.105700001121,0.0513999983668,200500543
544,0.105700001121,0.0346000008285,200500544
545,0.105700001121,0.0513999983668,200500545
546,0.105700001121,0.0513999983668,200500546
547,0.105700001121,0.0346000008285,200500547
548,0.105700001121,0.0513999983668,200500548
549,0.105700001121,0.0346000008285,200500549
550,0.128999993205,0.0,200500550
551,0.105700001121,0.0,200500551
552,0.105700001121,0.0346000008285,200500552
553,0.105700001121,0.0,200500553
554,0.105700001121,0.0346000008285,200500554
555,0.105700001121,0.0346000008285,200500555
556,0.105700001121,0.0346000008285,200500556
557,0.128999993205,0.0,200500557
558,0.128999993205,0.0,200500558
559,0.105700001121,0.033100001514,200500559
560,0.105700001121,0.0,200500560
561,0.105700001121,0.0,200500561
562,0.105700001121,0.0346000008285,200500562
563,0.105700001121,0.0346000008285,200500563
564,0.105700001121,0.0346000008285,200500564
565,0.105700001121,0.033100001514,200500565
566,0.105700001121,0.0513999983668,200500566
567,0.105700001121,0.0346000008285,200500567
568,0.105700001121,0.0346000008285,200500568
569,0.105700001121,0.0346000008285,200500569
570,0.105700001121,0.0513999983668,200500570
571,0.105700001121,0.0513999983668,200500571
572,0.105700001121,0.033100001514,200500572
573,0.105700001121,0.0346000008285,200500573
574,0.105700001121,0.0,200500574
575,0.105700001121,0.0346000008285,200500575
576,0.105700001121,0.0,200500576
577,0.105700001121,0.0346000008285,200500577
578,0.105700001121,0.0346000008285,200500578
579,0.105700001121,0.0346000008285,200500579
580,0.105700001121,0.0513999983668,200500580
581,0.105700001121,0.0346000008285,200500581
582,0.105700001121,0.0,200500582
583,0.105700001121,0.0,200500583
584,0.105700001121,0.0,200500584
585,0.105700001121,0.0,200500585
586,0.105700001121,0.0513999983668,200500586
587,0.105700001121,0.0513999983668,200500587
588,0.128999993205,0.0,200500588
589,0.105700001121,0.0,200500589
590,0.105700001121,0.0,200500590
591,0.105700001121,0.0,200500591
592,0.128999993205,0.0,200500592
593,0.105700001121,0.0513999983668,200500593
594,0.105700001121,0.0,200500594
595,0.105700001121,0.0,200500595
596,0.105700001121,0.0346000008285,200500596
597,0.105700001121,0.0513999983668,200500597
598,0.105700001121,0.0513999983668,200500598
599,0.105700001121,0.0346000008285,200500599
600,0.105700001121,0.0,200500600
601,0.105700001121,0.0346000008285,200500601
602,0.105700001121,0.0513999983668,200500602
603,0.105700001121,0.0513999983668,200500603
604,0.128999993205,0.0513999983668,200500604
605,0.105700001121,0.0,200500605
606,0.105700001121,0.0,200500606
607,0.105700001121,0.0,200500607
608,0.105700001121,0.0,200500608
609,0.105700001121,0.0513999983668,200500609
610,0.105700001121,0.0346000008285,200500610
611,0.105700001121,0.0346000008285,200500611
612,0.105700001121,0.0346000008285,200500612
613,0.105700001121,0.0,200500613
614,0.105700001121,0.0346000008285,200500614
615,0.105700001121,0.0513999983668,200500615
616,0.105700001121,0.0513999983668,200500616
617,0.105700001121,0.0346000008285,200500617
618,0.105700001121,0.0513999983668,200500618
619,0.105700001121,0.0346000008285,200500619
620,0.105700001121,0.0,200500620
621,0.105700001121,0.0,200500621
622,0.105700001121,0.0,200500622
623,0.128999993205,0.0,200500623
624,0.105700001121,0.0346000008285,200500624
625,0.105700001121,0.0346000008285,200500625
626,0.105700001121,0.0513999983668,200500626
627,0.105700001121,0.0,200500627
628,0.105700001121,0.0346000008285,200500628
629,0.105700001121,0.0513999983668,200500629
630,0.105700001121,0.0346000008285,200500630
631,0.105700001121,0.0,200500631
632,0.105700001121,0.0346000008285,200500632
633,0.105700001121,0.0,200500633
634,0.105700001121,0.0346000008285,200500634
635,0.105700001121,0.0,200500635
636,0.128999993205,0.0,200500636
637,0.105700001121,0.0,200500637
638,0.105700001121,0.0,200500638
639,0.105700001121,0.0,200500639
640,0.105700001121,0.0346000008285,200500640
641,0.105700001121,0.0,200500641
642,0.128999993205,0.0,200500642
643,0.105700001121,0.0636000037193,200500643
644,0.105700001121,0.0,200500644
645,0.105700001121,0.0346000008285,200500645
646,0.105700001121,0.0346000008285,200500646
647,0.128999993205,0.0,200500647
648,0.105700001121,0.0513999983668,200500648
649,0.105700001121,0.0,200500649
650,0.105700001121,0.0,200500650
651,0.105700001121,0.0,200500651
652,0.105700001121,0.0346000008285,200500652
653,0.105700001121,0.0346000008285,200500653
654,0.105700001121,0.0513999983668,200500654
655,0.105700001121,0.0346000008285,200500655
656,0.105700001121,0.0346000008285,200500656
657,0.105700001121,0.0346000008285,200500657
658,0.105700001121,0.0,200500658
659,0.105700001121,0.0513999983668,200500659
660,0.105700001121,0.0346000008285,200500660
661,0.105700001121,0.0513999983668,200500661
662,0.105700001121,0.0346000008285,200500662
663,0.105700001121,0.0,200500663
664,0.105700001121,0.0346000008285,200500664
665,0.105700001121,0.0346000008285,200500665
666,0.105700001121,0.0513999983668,200500666
667,0.128999993205,0.0,200500667
668,0.105700001121,0.0,200500668
669,0.105700001121,0.0,200500669
670,0.105700001121,0.0513999983668,200500670
671,0.105700001121,0.0,200500671
672,0.105700001121,0.0346000008285,200500672
673,0.105700001121,0.0,200500673
674,0.105700001121,0.0346000008285,200500674
675,0.105700001121,0.0513999983668,200500675
676,0.105700001121,0.0,200500676
677,0.105700001121,0.0,200500677
678,0.105700001121,0.0,200500678
679,0.105700001121,0.0346000008285,200500679
680,0.105700001121,0.0,200500680
681,0.128999993205,0.0,200500681
682,0.105700001121,0.0346000008285,200500682
683,0.105700001121,0.0,200500683
684,0.105700001121,0.0,200500684
685,0.105700001121,0.0,200500685
686,0.105700001121,0.0346000008285,200500686
687,0.105700001121,0.0,200500687
688,0.105700001121,0.0346000008285,200500688
689,0.105700001121,0.0513999983668,200500689
690,0.128999993205,0.0513999983668,200500690
691,0.105700001121,0.0,200500691
692,0.105700001121,0.0513999983668,200500692
693,0.105700001121,0.0346000008285,200500693
694,0.105700001121,0.0346000008285,200500694
695,0.105700001121,0.0346000008285,200500695
696,0.105700001121,0.0513999983668,200500696
697,0.105700001121,0.0346000008285,200500697
698,0.105700001121,0.0513999983668,200500698
699,0.128999993205,0.0513999983668,200500699
700,0.105700001121,0.0346000008285,200500700
701,0.105700001121,0.0513999983668,200500701
702,0.105700001121,0.0513999983668,200500702
703,0.105700001121,0.0513999983668,200500703
704,0.105700001121,0.0,200500704
705,0.105700001121,0.0346000008285,200500705
706,0.105700001121,0.0,200500706
707,0.105700001121,0.0513999983668,200500707
708,0.105700001121,0.0346000008285,200500708
709,0.105700001121,0.0636000037193,200500709
710,0.128999993205,0.0,200500710
711,0.105700001121,0.0,200500711
712,0.105700001121,0.0513999983668,200500712
713,0.105700001121,0.0513999983668,200500713
714,0.128999993205,0.0,200500714
715,0.105700001121,0.0513999983668,200500715
716,0.105700001121,0.0,200500716
717,0.105700001121,0.0346000008285,200500717
718,0.105700001121,0.0513999983668,200500718
719,0.105700001121,0.0346000008285,200500719
